index,Dyad,Round,Player,Answer,Time,a11,a12,a13,a14,a15,a16,a17,a18,a21,a22,a23,a24,a25,a26,a27,a28,a31,a32,a33,a34,a35,a36,a37,a38,a41,a42,a43,a44,a45,a46,a47,a48,a51,a52,a53,a54,a55,a56,a57,a58,a61,a62,a63,a64,a65,a66,a67,a68,a71,a72,a73,a74,a75,a76,a77,a78,a81,a82,a83,a84,a85,a86,a87,a88,b11,b12,b13,b14,b15,b16,b17,b18,b21,b22,b23,b24,b25,b26,b27,b28,b31,b32,b33,b34,b35,b36,b37,b38,b41,b42,b43,b44,b45,b46,b47,b48,b51,b52,b53,b54,b55,b56,b57,b58,b61,b62,b63,b64,b65,b66,b67,b68,b71,b72,b73,b74,b75,b76,b77,b78,b81,b82,b83,b84,b85,b86,b87,b88,Score,Joint,Is_there,where_x,where_y,Is_there_LEAD,Category,indice,Cambio,avScGrpUniPresent,avScGrpUniPresent_LEAD,Ac_Score,Norm_Score,Size_visited,Consistency,Total_visited_dyad,Dif_consist,DLIndex,Similarity,Norm_Score_LAG1,Consistency_LAG1,Dif_consist_LAG1,Joint_LAG1,RegionGo,RegionGo2,Similarity_LAG1
485,216-713,6,216-713PL1,Absent,29053,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,70,71,19,73,74,15,16,75,68,20,72,37,14,18,17,76,67,21,62,61,38,39,60,57,77,22,34,13,53,54,40,59,66,63,31,12,52,51,55,41,4,24,33,32,2,50,49,42,5,64,6,8,11,48,44,43,65,29,30,28,9,47,46,56,-32,64,Unicorn_Absent,-1,-1,Unicorn_Present,ALL,485,0,16.557488653555218,31.0,-64,0.6,64,1.0,64,0.0,0.0,1.0,,,,,ALL,ALL,
488,216-713,9,216-713PL1,Absent,26293,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,53,56,57,58,59,60,61,63,55,54,6,5,77,74,76,65,51,7,49,4,73,71,69,68,50,12,48,13,14,15,70,67,10,45,46,3,43,44,16,39,9,21,20,28,42,18,37,40,26,22,27,2,35,29,36,41,25,23,1,34,33,32,30,31,-27,59,Unicorn_Absent,-1,-1,Unicorn_Absent,ALL,488,0,16.557488653555218,16.557488653555218,-91,0.63125,64,1.0,64,0.078125,0.078125,1.0,0.6,1.0,0.0,64.0,ALL,ALL,1.0
489,216-713,10,216-713PL1,Absent,28522,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,44,13,41,42,40,43,38,37,15,46,52,51,11,53,54,36,16,47,48,50,9,56,55,35,79,71,70,69,67,58,60,34,17,73,74,8,66,65,59,33,19,77,1,7,2,63,61,32,78,76,6,75,4,3,62,30,20,21,22,23,25,26,28,29,-32,64,Unicorn_Absent,-1,-1,Unicorn_Present,ALL,489,0,16.557488653555218,28.0,-123,0.6,64,1.0,64,0.078125,0.0,1.0,0.63125,1.0,0.078125,59.0,ALL,ALL,1.0
491,216-713,12,216-713PL1,Absent,30264,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,29,28,26,24,23,22,19,18,55,54,56,53,52,49,51,16,32,57,71,72,77,76,50,20,34,58,70,78,74,75,47,21,35,62,69,68,64,65,46,12,36,59,60,61,67,66,45,11,38,39,40,41,42,43,44,10,1,2,3,4,5,7,8,9,-32,64,Unicorn_Absent,-1,-1,Unicorn_Absent,ALL,491,0,16.557488653555218,16.557488653555218,-155,0.6,64,1.0,64,0.0,0.0,1.0,0.6,1.0,0.078125,64.0,ALL,ALL,1.0
492,216-713,13,216-713PL1,Absent,28267,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,4,5,6,7,8,10,34,35,36,41,37,38,40,11,33,43,42,68,79,78,77,12,31,44,67,69,73,75,76,16,32,45,66,71,74,72,57,13,29,47,63,64,61,60,58,15,28,48,49,50,51,53,55,18,26,25,24,23,22,20,19,17,-28,60,Unicorn_Absent,-1,-1,Unicorn_Present,ALL,492,0,16.557488653555218,3.0,-183,0.625,64,1.0,64,0.0625,0.0625,1.0,0.6,1.0,0.0,64.0,ALL,ALL,1.0
494,216-713,15,216-713PL1,Absent,28775,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,34,35,36,42,40,38,39,32,59,62,66,41,67,68,69,30,60,61,65,43,74,75,70,29,56,58,57,44,73,72,76,28,55,53,54,46,47,48,49,26,25,52,24,23,22,51,50,27,2,8,7,11,20,18,15,1,4,5,6,10,12,13,16,-32,64,Unicorn_Absent,-1,-1,Unicorn_Present,ALL,494,0,16.557488653555218,28.5,-215,0.6,64,1.0,64,0.0625,0.0,1.0,0.625,1.0,0.0625,60.0,ALL,ALL,1.0
497,216-713,18,216-713PL1,Absent,26831,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,43,44,45,46,47,48,49,51,42,72,73,80,75,77,79,65,41,71,84,82,81,78,66,64,39,70,22,68,69,23,62,67,36,33,34,30,32,25,63,55,20,28,35,5,27,26,4,56,19,18,6,14,61,13,3,57,8,17,15,16,10,11,60,59,-22,54,Unicorn_Absent,-1,-1,Unicorn_Present,ALL,497,0,16.557488653555218,32.0,-237,0.6625,64,1.0,64,0.15625,0.15625,1.0,0.6,1.0,0.0625,64.0,ALL,ALL,1.0
499,216-713,20,216-713PL1,Absent,23286,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,34,33,32,31,76,75,70,77,35,14,13,78,12,74,72,28,16,36,59,79,60,73,63,27,58,37,5,4,62,10,65,66,17,38,39,40,41,42,64,26,18,1,6,8,53,43,44,67,19,55,56,54,3,51,46,69,57,20,21,22,52,23,49,48,-26,58,Unicorn_Absent,-1,-1,Unicorn_Absent,ALL,499,0,16.557488653555218,16.557488653555218,-263,0.6375,64,1.0,64,0.25,0.09375,1.0,0.6625,1.0,0.15625,54.0,ALL,ALL,1.0
500,216-713,21,216-713PL1,Absent,25092,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,46,1,75,76,2,83,82,3,48,54,74,77,78,80,81,5,47,53,55,22,73,72,71,6,42,57,20,63,64,65,66,8,49,52,51,62,60,61,70,9,50,19,59,26,27,25,68,14,40,18,32,33,34,29,69,11,39,38,37,17,16,36,15,13,-14,46,Unicorn_Absent,-1,-1,Unicorn_Present,ALL,500,0,16.557488653555218,22.0,-277,0.7125,64,1.0,64,0.3225806451612904,0.28125,1.0,0.6375,1.0,0.25,58.0,ALL,ALL,1.0
502,216-713,23,216-713PL1,Absent,30904,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,11,12,13,14,15,16,17,9,48,33,77,52,54,91,19,47,74,76,78,31,30,55,20,7,72,1,79,80,29,85,86,45,90,71,35,82,28,83,21,44,5,69,68,36,37,87,23,64,4,67,66,2,60,59,24,42,63,89,62,88,39,26,61,-32,64,Unicorn_Absent,-1,-1,Unicorn_Present,ALL,502,0,16.557488653555218,29.0,-309,0.6,64,1.0,64,0.28125,0.0,1.0,0.7125,1.0,0.3225806451612904,46.0,ALL,ALL,1.0
