index,Dyad,Round,Player,Answer,Time,a11,a12,a13,a14,a15,a16,a17,a18,a21,a22,a23,a24,a25,a26,a27,a28,a31,a32,a33,a34,a35,a36,a37,a38,a41,a42,a43,a44,a45,a46,a47,a48,a51,a52,a53,a54,a55,a56,a57,a58,a61,a62,a63,a64,a65,a66,a67,a68,a71,a72,a73,a74,a75,a76,a77,a78,a81,a82,a83,a84,a85,a86,a87,a88,b11,b12,b13,b14,b15,b16,b17,b18,b21,b22,b23,b24,b25,b26,b27,b28,b31,b32,b33,b34,b35,b36,b37,b38,b41,b42,b43,b44,b45,b46,b47,b48,b51,b52,b53,b54,b55,b56,b57,b58,b61,b62,b63,b64,b65,b66,b67,b68,b71,b72,b73,b74,b75,b76,b77,b78,b81,b82,b83,b84,b85,b86,b87,b88,Score,Joint,Is_there,where_x,where_y,Is_there_LEAD,Category,indice,Cambio,avScGrpUniPresent,avScGrpUniPresent_LEAD,Ac_Score,Norm_Score,Size_visited,Consistency,Total_visited_dyad,Dif_consist,DLIndex,Similarity,Norm_Score_LAG1,Consistency_LAG1,Dif_consist_LAG1,Joint_LAG1,RegionGo,RegionGo2,Similarity_LAG1
362,152-727,3,152-727PL1,Absent,33566,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,9,10,13,14,17,19,4,3,8,11,12,15,16,20,5,6,7,25,24,23,22,21,61,60,27,26,37,38,41,42,62,59,28,35,36,39,40,43,63,58,29,34,47,46,45,44,64,57,30,33,48,49,50,51,65,56,31,32,55,53,54,52,31,1,Unicorn_Absent,-1,-1,Unicorn_Present,ALL,362,0,16.557488653555218,31.375,60,0.99375,64,1.0,64,1.0,0.984375,1.0,,,,,RS,RS,
371,152-727,12,152-727PL1,Present,4712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,4,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,-64,0,Unicorn_Absent,-1,-1,Unicorn_Present,RS,371,0,16.557488653555218,31.0,-4,0.4,6,0.09375,7,0.09375,0.109375,0.1875,0.99375,1.0,1.0,1.0,RS,RS,1.0
373,152-727,14,152-727PL1,Present,10326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,6,7,8,9,10,11,3,18,17,16,15,14,13,12,2,19,20,0,0,0,0,0,1,0,0,0,0,0,0,0,-65,1,Unicorn_Absent,-1,-1,Unicorn_Present,RS,373,0,16.557488653555218,31.0,-69,0.39375,20,0.18181818181818185,20,0.8181818181818181,0.296875,0.625,0.4,0.09375,0.09375,0.0,RS,ALL,0.1875
376,152-727,17,152-727PL1,Present,9187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,5,4,0,0,0,0,8,13,10,3,0,0,0,0,14,11,12,2,0,0,0,18,15,16,17,1,-65,1,Unicorn_Absent,-1,-1,Unicorn_Absent,RS,376,0,16.557488653555218,16.557488653555218,-134,0.39375,17,0.27586206896551724,18,0.27586206896551724,0.265625,0.53125,0.39375,0.18181818181818185,0.8181818181818181,1.0,ALL,ALL,0.625
377,152-727,18,152-727PL1,Absent,28669,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,26,25,24,23,22,51,50,58,27,28,29,30,21,52,49,57,34,33,32,31,20,53,48,56,35,36,37,38,19,54,47,55,43,42,40,39,18,44,46,59,2,5,6,7,8,9,61,60,4,3,15,12,11,10,62,63,1,16,14,13,66,17,65,64,31,1,Unicorn_Absent,-1,-1,Unicorn_Present,ALL,377,0,16.557488653555218,31.5,-103,0.99375,64,0.265625,64,0.265625,0.984375,1.0,0.39375,0.27586206896551724,0.27586206896551724,1.0,ALL,ALL,0.53125
380,152-727,21,152-727PL1,Absent,30540,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,49,44,43,50,55,56,61,62,48,45,42,52,51,57,60,63,47,46,41,53,54,58,59,64,28,27,26,4,7,8,25,24,29,30,40,5,6,9,10,23,32,31,39,3,13,12,11,22,33,34,38,2,14,15,19,21,36,35,37,1,17,16,18,20,31,1,Unicorn_Absent,-1,-1,Unicorn_Absent,ALL,380,0,16.557488653555218,16.557488653555218,-72,0.99375,64,1.0,64,1.0,0.984375,1.0,0.99375,0.265625,0.265625,1.0,ALL,RS,1.0
381,152-727,22,152-727PL1,Absent,24514,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,30,29,38,39,61,60,62,65,31,28,37,40,58,59,63,64,32,27,36,41,57,56,55,54,33,34,35,42,46,48,50,52,25,26,44,43,45,47,49,51,24,4,5,8,11,9,14,15,2,3,6,7,10,12,13,16,1,23,22,21,20,19,18,17,31,1,Unicorn_Absent,-1,-1,Unicorn_Present,ALL,381,0,16.557488653555218,31.0,-41,0.99375,64,1.0,64,0.0,0.984375,1.0,0.99375,1.0,1.0,1.0,RS,RS,1.0
383,152-727,24,152-727PL1,Absent,33174,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,12,11,0,0,0,0,0,0,13,10,0,0,0,0,0,0,14,9,0,0,0,0,22,0,15,8,0,0,0,0,21,20,16,7,0,0,0,0,19,0,0,6,5,0,0,0,0,18,0,3,4,0,0,0,0,0,1,2,0,17,0,0,0,0,10,22,Unicorn_Absent,-1,-1,Unicorn_Present,RS,383,0,16.557488653555218,13.0,-31,0.8625,22,0.34375,64,0.328125,0.65625,0.4594594594594595,0.99375,1.0,0.0,1.0,RS,ALL,1.0
385,152-727,26,152-727PL1,Present,22527,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-65,1,Unicorn_Absent,-1,-1,Unicorn_Present,RS,385,0,16.557488653555218,31.0,-96,0.39375,2,0.0,49,0.75,0.75,0.07142857142857142,0.8625,0.34375,0.328125,22.0,ALL,RS,0.4594594594594595
387,152-727,28,152-727PL1,Absent,24278,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,20,21,49,50,53,6,5,4,19,22,48,51,52,7,9,8,18,23,47,55,54,12,10,11,17,25,46,58,57,13,14,15,16,26,45,56,59,31,30,29,28,27,44,61,60,32,33,34,35,36,43,62,63,41,40,39,38,37,42,65,64,31,1,Unicorn_Absent,-1,-1,Unicorn_Absent,ALL,387,0,16.557488653555218,16.557488653555218,-65,0.99375,64,0.03125,64,0.03125,0.984375,1.0,0.39375,0.0,0.75,1.0,RS,ALL,0.07142857142857142
