index,Dyad,Round,Player,Answer,Time,a11,a12,a13,a14,a15,a16,a17,a18,a21,a22,a23,a24,a25,a26,a27,a28,a31,a32,a33,a34,a35,a36,a37,a38,a41,a42,a43,a44,a45,a46,a47,a48,a51,a52,a53,a54,a55,a56,a57,a58,a61,a62,a63,a64,a65,a66,a67,a68,a71,a72,a73,a74,a75,a76,a77,a78,a81,a82,a83,a84,a85,a86,a87,a88,b11,b12,b13,b14,b15,b16,b17,b18,b21,b22,b23,b24,b25,b26,b27,b28,b31,b32,b33,b34,b35,b36,b37,b38,b41,b42,b43,b44,b45,b46,b47,b48,b51,b52,b53,b54,b55,b56,b57,b58,b61,b62,b63,b64,b65,b66,b67,b68,b71,b72,b73,b74,b75,b76,b77,b78,b81,b82,b83,b84,b85,b86,b87,b88,Score,Joint,Is_there,where_x,where_y,Is_there_LEAD,Category,indice,Cambio,avScGrpUniPresent,avScGrpUniPresent_LEAD,Ac_Score,Norm_Score,Size_visited,Consistency,Total_visited_dyad,Dif_consist,DLIndex,Similarity,Norm_Score_LAG1,Consistency_LAG1,Dif_consist_LAG1,Joint_LAG1,RegionGo,RegionGo2,Similarity_LAG1
3961,636-625,2,636-625PL1,Absent,33840,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,28,29,30,31,32,33,34,2,27,26,25,24,36,35,23,3,37,38,39,47,48,49,50,4,43,42,41,40,52,51,22,5,44,45,46,55,53,56,21,6,11,12,59,58,57,54,20,7,10,61,60,62,63,64,19,8,9,15,13,14,16,17,18,-10,42,Unicorn_Absent,-1,-1,Unicorn_Present,ALL,3961,0,16.557488653555218,18.0,21,0.7375,64,1.0,64,0.9761904761904762,0.34375,1.0,,,,,ALL,ALL,
3963,636-625,4,636-625PL1,Absent,27352,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,42,43,44,46,47,49,50,51,41,20,45,1,48,27,26,52,19,40,21,0,29,28,24,53,39,38,22,56,30,23,54,55,18,37,7,36,2,58,6,59,17,12,11,35,31,57,61,60,13,4,16,3,34,33,8,62,14,15,10,65,9,64,5,63,2,30,Unicorn_Absent,-1,-1,Unicorn_Absent,ALL,3963,0,16.557488653555218,16.557488653555218,23,0.8125,63,0.984375,63,0.6258844339622642,0.515625,0.984375,0.7375,1.0,0.9761904761904762,42.0,ALL,RS,1.0
3964,636-625,5,636-625PL1,Absent,27399,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,34,64,63,62,60,59,58,31,32,65,11,61,10,55,54,12,33,8,51,52,9,53,56,29,28,27,50,49,48,6,57,30,13,7,5,47,2,35,45,14,25,24,26,42,43,44,36,18,15,19,23,20,41,3,46,17,16,22,21,40,39,38,37,1,31,Unicorn_Absent,-1,-1,Unicorn_Present,ALL,3964,0,16.557488653555218,-33.5,24,0.80625,64,0.984375,64,0.5319940476190477,0.515625,1.0,0.8125,0.984375,0.6258844339622642,30.0,RS,RS,0.984375
3967,636-625,8,636-625PL1,Absent,24863,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,52,55,63,64,0,0,0,0,54,53,26,62,27,1,28,56,51,61,24,60,2,59,29,57,48,23,49,43,41,40,30,58,50,46,44,9,10,3,39,38,21,22,4,12,11,37,31,8,20,5,17,6,7,13,36,35,19,18,16,0,15,14,33,34,-5,37,Unicorn_Absent,-1,-1,Unicorn_Present,RS,3967,0,16.557488653555218,-15.0,19,0.76875,59,0.921875,62,0.529718137254902,0.390625,0.921875,0.80625,0.984375,0.5319940476190477,31.0,RS,ALL,1.0
3971,636-625,12,636-625PL1,Absent,21359,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,38,40,39,28,27,41,26,42,37,14,13,29,12,11,43,24,36,4,34,3,30,31,10,23,15,5,35,33,2,32,62,0,16,50,6,49,1,61,9,0,17,51,47,48,7,8,0,22,52,53,57,59,58,0,44,45,54,55,56,18,60,19,0,0,5,27,Unicorn_Absent,-1,-1,Unicorn_Absent,RS,3971,0,16.557488653555218,16.557488653555218,24,0.83125,58,0.828125,62,0.5372159090909091,0.546875,0.90625,0.76875,0.921875,0.529718137254902,37.0,ALL,ALL,0.921875
3972,636-625,13,636-625PL1,Absent,22616,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,41,42,43,44,71,18,69,19,40,51,50,17,46,3,68,20,52,16,8,9,47,70,67,21,38,15,49,73,48,10,66,22,37,53,55,7,65,64,11,72,54,14,12,57,58,60,61,23,36,13,56,59,6,4,62,25,34,33,31,30,29,63,28,27,0,32,Unicorn_Absent,-1,-1,Unicorn_Present,ALL,3972,0,16.557488653555218,32.0,24,0.8,64,0.90625,64,0.5366847826086957,0.5,1.0,0.83125,0.828125,0.5372159090909091,27.0,ALL,ALL,0.90625
3974,636-625,15,636-625PL1,Absent,22528,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,21,20,46,39,38,70,36,69,22,19,44,45,40,3,35,71,23,18,47,43,42,9,67,68,48,17,16,1,66,41,65,10,24,7,49,54,55,4,34,72,25,6,15,53,13,60,12,61,26,50,51,52,56,30,33,62,27,29,5,57,58,59,64,63,-6,38,Unicorn_Absent,-1,-1,Unicorn_Absent,ALL,3974,0,16.557488653555218,16.557488653555218,18,0.7625,64,1.0,64,0.7272727272727273,0.40625,1.0,0.8,0.90625,0.5366847826086957,32.0,ALL,ALL,1.0
3975,636-625,16,636-625PL1,Absent,23471,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,31,30,63,28,26,72,46,71,61,13,29,12,0,10,24,70,14,32,62,66,4,3,23,45,60,33,64,65,67,2,73,44,15,59,7,34,58,68,22,43,49,16,54,55,35,8,21,69,50,52,17,56,36,57,20,42,51,48,53,18,19,38,39,40,-1,33,Unicorn_Absent,-1,-1,Unicorn_Present,ALL,3975,0,16.557488653555218,23.5,17,0.79375,63,0.984375,63,0.592218137254902,0.46875,0.984375,0.7625,1.0,0.7272727272727273,38.0,ALL,RS,1.0
3978,636-625,19,636-625PL1,Absent,23685,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,53,30,65,13,66,59,60,63,52,29,31,64,14,58,61,57,11,50,51,4,32,54,62,56,10,49,3,48,33,15,55,67,27,26,28,45,46,47,68,2,25,9,69,7,34,16,43,42,21,8,23,70,44,18,17,41,22,24,20,19,37,38,39,40,3,29,Unicorn_Absent,-1,-1,Unicorn_Absent,ALL,3978,0,16.557488653555218,16.557488653555218,20,0.81875,64,0.984375,64,0.6652260638297872,0.546875,1.0,0.79375,0.984375,0.592218137254902,33.0,RS,ALL,0.984375
3979,636-625,20,636-625PL1,Absent,16416,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,1,0,1,0,1,0,0,1,1,1,1,1,0,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,21,20,19,53,55,54,18,17,52,51,50,9,56,10,0,16,22,48,49,2,0,0,0,0,47,8,0,1,0,11,0,0,46,7,44,45,12,0,4,0,23,6,36,43,13,0,0,15,38,37,5,41,42,14,31,30,25,40,26,34,33,27,32,29,13,19,Unicorn_Absent,-1,-1,Unicorn_Present,RS,3979,0,16.557488653555218,22.0,33,0.88125,51,0.796875,57,0.446875,0.59375,0.796875,0.81875,0.984375,0.6652260638297872,29.0,ALL,ALL,1.0
