index,Dyad,Round,Player,Answer,Time,a11,a12,a13,a14,a15,a16,a17,a18,a21,a22,a23,a24,a25,a26,a27,a28,a31,a32,a33,a34,a35,a36,a37,a38,a41,a42,a43,a44,a45,a46,a47,a48,a51,a52,a53,a54,a55,a56,a57,a58,a61,a62,a63,a64,a65,a66,a67,a68,a71,a72,a73,a74,a75,a76,a77,a78,a81,a82,a83,a84,a85,a86,a87,a88,b11,b12,b13,b14,b15,b16,b17,b18,b21,b22,b23,b24,b25,b26,b27,b28,b31,b32,b33,b34,b35,b36,b37,b38,b41,b42,b43,b44,b45,b46,b47,b48,b51,b52,b53,b54,b55,b56,b57,b58,b61,b62,b63,b64,b65,b66,b67,b68,b71,b72,b73,b74,b75,b76,b77,b78,b81,b82,b83,b84,b85,b86,b87,b88,Score,Joint,Is_there,where_x,where_y,Is_there_LEAD,Category,indice,Cambio,avScGrpUniPresent,avScGrpUniPresent_LEAD,Ac_Score,Norm_Score,Size_visited,Consistency,Total_visited_dyad,Dif_consist,DLIndex,Similarity,Norm_Score_LAG1,Consistency_LAG1,Dif_consist_LAG1,Joint_LAG1,RegionGo,RegionGo2,Similarity_LAG1
4021,636-625,2,636-625PL2,Absent,36748,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,40,41,42,36,15,25,26,0,0,43,13,37,38,14,28,27,0,9,8,34,35,24,11,29,12,23,22,7,39,6,30,31,0,0,4,10,16,19,32,5,0,2,3,21,20,17,0,0,0,1,0,18,0,0,0,0,0,0,0,0,0,0,0,0,-10,42,Unicorn_Absent,-1,-1,Unicorn_Present,RS,4021,0,16.557488653555218,18.0,21,0.7375,42,0.023809523809523808,64,0.9761904761904762,0.34375,0.65625,,,,,RS,RS,
4023,636-625,4,636-625PL2,Absent,29142,0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1,1,0,1,1,1,1,0,1,0,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,19,0,26,18,0,21,0,16,0,1,0,0,5,0,25,10,14,0,0,0,8,0,0,0,0,24,3,0,0,0,17,6,15,30,0,27,9,13,22,0,28,0,7,0,0,23,0,4,0,0,11,2,0,0,0,12,0,20,0,0,0,29,2,30,Unicorn_Absent,-1,-1,Unicorn_Absent,RS,4023,0,16.557488653555218,16.557488653555218,23,0.8125,30,0.3584905660377358,63,0.6258844339622642,0.515625,0.46875,0.7375,0.023809523809523808,0.9761904761904762,42.0,RS,RS,0.65625
4024,636-625,5,636-625PL2,Absent,29036,1,1,1,0,1,1,0,1,0,1,1,1,0,0,0,1,0,1,1,1,0,1,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,0,31,29,28,0,9,27,0,4,0,30,5,16,0,0,0,7,0,10,23,26,0,11,14,0,0,0,32,1,0,0,0,19,0,3,0,15,0,21,17,0,24,0,0,6,0,0,0,0,0,13,0,0,8,0,2,20,0,25,0,18,0,22,0,0,1,31,Unicorn_Absent,-1,-1,Unicorn_Present,RS,4024,0,16.557488653555218,-33.5,24,0.80625,31,0.4523809523809524,64,0.5319940476190477,0.515625,0.484375,0.8125,0.3584905660377358,0.6258844339622642,30.0,RS,RS,0.46875
4027,636-625,8,636-625PL2,Absent,22979,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,0,1,1,1,0,1,0,1,1,0,0,0,1,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,11,16,17,18,35,33,10,0,13,12,1,19,36,34,0,32,14,15,20,21,9,37,4,0,23,22,0,0,25,38,0,0,0,24,3,2,0,39,0,27,8,0,0,0,26,40,5,0,30,0,6,0,28,0,0,0,0,31,0,0,29,0,0,7,-5,37,Unicorn_Absent,-1,-1,Unicorn_Present,RS,4027,0,16.557488653555218,17.0,19,0.76875,40,0.392156862745098,62,0.529718137254902,0.390625,0.625,0.80625,0.4523809523809524,0.5319940476190477,31.0,RS,RS,0.484375
4031,636-625,12,636-625PL2,Absent,19386,0,0,0,1,0,1,1,1,1,1,1,0,0,0,1,0,1,0,0,1,1,1,0,1,0,1,1,1,0,0,1,1,1,0,0,0,0,1,1,0,0,1,0,1,1,0,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,7,0,16,17,15,28,4,29,0,0,0,6,0,32,0,0,31,30,14,0,18,0,12,11,13,0,0,3,19,27,0,0,0,0,23,21,0,0,5,0,26,1,0,22,20,10,0,0,25,0,24,0,0,0,9,0,0,0,0,8,0,5,27,Unicorn_Absent,-1,-1,Unicorn_Absent,RS,4031,0,16.557488653555218,16.557488653555218,24,0.83125,31,0.2909090909090909,62,0.5372159090909091,0.546875,0.484375,0.76875,0.392156862745098,0.529718137254902,37.0,RS,RS,0.625
4032,636-625,13,636-625PL2,Absent,21895,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1,1,1,0,0,1,0,0,0,1,0,1,0,1,0,12,25,0,24,11,22,23,6,30,31,0,3,0,0,0,0,29,9,0,0,0,0,10,20,28,27,26,0,16,0,0,0,7,0,4,0,0,0,2,0,0,32,0,0,17,18,0,0,14,33,1,13,0,0,19,0,0,0,15,0,8,0,5,0,0,32,Unicorn_Absent,-1,-1,Unicorn_Present,RS,4032,0,16.557488653555218,32.0,24,0.8,32,0.3695652173913043,64,0.5366847826086957,0.5,0.5,0.83125,0.2909090909090909,0.5372159090909091,27.0,RS,RS,0.484375
4034,636-625,15,636-625PL2,Absent,21766,0,0,0,0,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,0,0,1,1,1,0,0,1,1,1,0,1,0,0,1,1,0,0,1,0,1,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,35,0,10,9,0,0,30,37,36,13,11,2,34,33,31,0,0,14,15,8,0,0,32,38,0,0,12,7,5,0,0,39,3,16,0,6,0,0,1,40,0,0,29,0,28,0,0,41,17,0,0,0,27,26,18,25,22,23,20,21,-6,38,Unicorn_Absent,-1,-1,Unicorn_Absent,RS,4034,0,16.557488653555218,16.557488653555218,18,0.7625,38,0.2727272727272727,64,0.7272727272727273,0.40625,0.59375,0.8,0.3695652173913043,0.5366847826086957,32.0,RS,RS,0.5
4035,636-625,16,636-625PL2,Absent,21905,0,1,0,1,1,0,1,1,1,0,0,1,0,1,1,1,1,0,0,1,1,0,0,1,0,1,0,1,0,1,1,0,1,0,1,1,0,0,0,1,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,17,0,9,34,0,6,7,18,0,0,24,0,25,32,33,23,0,0,10,11,0,0,8,0,2,0,3,0,5,31,0,19,0,22,16,0,0,0,30,20,12,0,27,0,26,4,0,0,0,0,1,0,28,0,15,0,21,0,0,13,0,29,0,-1,33,Unicorn_Absent,-1,-1,Unicorn_Present,RS,4035,0,16.557488653555218,23.5,17,0.79375,33,0.392156862745098,63,0.592218137254902,0.46875,0.515625,0.7625,0.2727272727272727,0.7272727272727273,38.0,RS,RS,0.59375
4038,636-625,19,636-625PL2,Absent,24109,1,1,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,1,1,1,0,0,1,0,1,19,10,26,0,6,0,16,8,0,0,0,15,0,0,21,0,0,4,0,17,0,25,0,3,0,12,0,0,0,11,23,0,18,0,24,0,1,0,0,0,0,0,7,0,0,0,13,22,2,0,14,0,20,0,0,0,29,28,27,0,0,9,0,5,3,29,Unicorn_Absent,-1,-1,Unicorn_Absent,RS,4038,0,16.557488653555218,16.557488653555218,20,0.81875,29,0.3191489361702128,64,0.6652260638297872,0.546875,0.453125,0.79375,0.392156862745098,0.592218137254902,33.0,RS,RS,0.515625
4039,636-625,20,636-625PL2,Absent,14960,0,1,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,25,0,0,0,18,0,20,9,0,0,2,0,0,17,0,0,24,0,0,0,19,22,0,0,26,0,5,0,7,23,21,27,0,3,14,0,0,0,0,0,0,0,0,15,1,0,16,0,12,0,13,10,0,0,0,0,0,28,0,0,0,11,0,13,19,Unicorn_Absent,-1,-1,Unicorn_Present,RS,4039,0,16.557488653555218,22.0,33,0.88125,25,0.35,57,0.446875,0.59375,0.390625,0.81875,0.3191489361702128,0.6652260638297872,29.0,RS,RS,0.453125
