index,Dyad,Round,Player,Answer,Time,a11,a12,a13,a14,a15,a16,a17,a18,a21,a22,a23,a24,a25,a26,a27,a28,a31,a32,a33,a34,a35,a36,a37,a38,a41,a42,a43,a44,a45,a46,a47,a48,a51,a52,a53,a54,a55,a56,a57,a58,a61,a62,a63,a64,a65,a66,a67,a68,a71,a72,a73,a74,a75,a76,a77,a78,a81,a82,a83,a84,a85,a86,a87,a88,b11,b12,b13,b14,b15,b16,b17,b18,b21,b22,b23,b24,b25,b26,b27,b28,b31,b32,b33,b34,b35,b36,b37,b38,b41,b42,b43,b44,b45,b46,b47,b48,b51,b52,b53,b54,b55,b56,b57,b58,b61,b62,b63,b64,b65,b66,b67,b68,b71,b72,b73,b74,b75,b76,b77,b78,b81,b82,b83,b84,b85,b86,b87,b88,Score,Joint,Is_there,where_x,where_y,Is_there_LEAD,Category,indice,Cambio,avScGrpUniPresent,avScGrpUniPresent_LEAD,Ac_Score,Norm_Score,Size_visited,Consistency,Total_visited_dyad,Dif_consist,DLIndex,Similarity,Norm_Score_LAG1,Consistency_LAG1,Dif_consist_LAG1,Joint_LAG1,RegionGo,RegionGo2,Similarity_LAG1
61,140-615,2,140-615PL2,Absent,12573,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,0,0,0,0,0,0,1,11,0,0,0,0,0,0,0,10,7,6,0,0,0,0,9,0,8,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,25,7,Unicorn_Absent,-1,-1,Unicorn_Present,RS,61,0,16.557488653555218,-71.0,48,0.95625,11,0.3333333333333333,47,0.3397435897435898,0.625,0.2368421052631579,,,,,RS,RS,
65,140-615,6,140-615PL2,Absent,24991,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,1,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,9,0,0,0,0,0,3,2,10,0,0,0,0,0,5,4,11,13,0,0,0,0,6,7,12,14,23,0,0,0,17,16,15,22,0,0,0,0,18,19,20,21,0,0,0,0,0,0,0,0,0,0,18,14,Unicorn_Absent,-1,-1,Unicorn_Present,RS,65,0,16.557488653555218,32.0,66,0.9125,23,0.25925925925925924,55,0.2492153170119272,0.640625,0.6388888888888888,0.95625,0.3333333333333333,0.3397435897435898,7.0,RS,RS,0.2368421052631579
68,140-615,9,140-615PL2,Absent,26576,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,6,5,22,21,20,26,23,31,7,8,4,18,19,25,24,30,9,10,3,16,17,27,28,29,12,11,36,15,32,14,42,44,37,1,35,34,33,13,41,39,38,0,0,47,49,50,0,43,0,0,0,48,46,45,0,0,0,0,0,0,0,0,0,0,27,5,Unicorn_Absent,-1,-1,Unicorn_Absent,RS,68,0,16.557488653555218,16.557488653555218,93,0.96875,48,0.42,58,0.14916666666666667,0.828125,0.75,0.9125,0.25925925925925924,0.2492153170119272,14.0,RS,RS,0.6388888888888888
69,140-615,10,140-615PL2,Absent,16376,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,7,6,0,0,10,0,0,0,8,0,5,0,9,0,0,0,0,0,4,3,0,11,0,0,0,0,14,0,13,12,0,0,0,0,15,2,0,16,0,0,1,22,23,25,26,27,29,30,0,21,19,0,18,17,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1,Unicorn_Absent,RS,69,0,16.557488653555218,16.557488653555218,125,1.0,27,0.4150943396226415,27,0.4150943396226415,0.421875,0.5,0.96875,0.42,0.14916666666666667,5.0,RS,RS,0.75
70,140-615,11,140-615PL2,Absent,16552,0,1,0,1,1,1,0,0,1,0,1,1,1,1,1,0,0,0,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,1,0,2,0,3,4,5,0,0,1,0,37,36,7,6,34,0,0,0,16,15,35,17,33,0,0,0,13,14,9,30,31,18,12,0,0,11,10,29,20,0,0,0,0,0,0,21,28,0,0,0,0,0,22,26,27,0,24,0,0,23,0,0,0,25,32,0,Unicorn_Absent,-1,-1,Unicorn_Absent,RS,70,0,16.557488653555218,16.557488653555218,157,1.0,34,0.3863636363636364,34,0.6136363636363636,0.53125,0.53125,1.0,0.4150943396226415,0.4150943396226415,0.0,RS,RS,0.5
71,140-615,12,140-615PL2,Absent,18854,1,1,0,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,1,0,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,1,6,28,0,26,27,25,24,23,7,0,29,0,4,0,21,22,8,0,3,0,30,0,0,20,10,0,0,2,31,0,0,19,9,0,1,0,33,0,0,18,13,0,0,34,0,0,35,17,12,0,0,0,0,36,0,15,11,0,0,37,0,0,14,16,12,0,Unicorn_Absent,-1,-1,Unicorn_Present,RS,71,0,16.557488653555218,12.6,169,0.875,35,0.4081632653061225,35,0.5918367346938775,0.546875,0.575,1.0,0.3863636363636364,0.6136363636363636,0.0,RS,RS,0.53125
77,140-615,18,140-615PL2,Absent,16288,1,0,1,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,1,1,0,0,1,0,37,0,36,0,35,0,0,0,0,2,3,4,5,6,33,0,0,0,1,26,27,30,31,0,0,19,0,0,0,29,0,0,20,0,18,0,7,0,0,0,0,0,8,17,16,15,10,0,22,0,21,25,9,12,13,14,0,0,23,24,0,0,11,0,22,10,Unicorn_Absent,-1,-1,Unicorn_Present,RS,77,0,16.557488653555218,-70.0,191,0.9375,34,0.3269230769230769,53,0.3269230769230769,0.671875,0.5555555555555556,0.875,0.4081632653061225,0.5918367346938775,0.0,RS,RS,0.575
79,140-615,20,140-615PL2,Absent,21879,0,0,1,0,1,0,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,22,0,21,20,1,2,39,4,0,17,19,0,0,38,3,24,25,18,34,33,37,9,36,8,5,35,15,32,10,11,12,6,0,7,0,0,0,0,30,13,26,0,14,0,28,29,31,0,27,0,0,0,0,0,0,0,0,0,0,0,22,10,Unicorn_Absent,-1,-1,Unicorn_Present,RS,79,0,16.557488653555218,28.5,213,0.9375,38,0.4693877551020408,56,0.4961294862772696,0.71875,0.6086956521739131,0.9375,0.3269230769230769,0.3269230769230769,10.0,RS,RS,0.5555555555555556
82,140-615,23,140-615PL2,Absent,13388,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,3,0,0,0,0,2,0,0,4,0,0,0,7,0,8,9,10,0,0,6,0,0,12,0,11,0,15,0,0,13,0,0,0,0,0,0,14,0,0,0,16,0,0,0,0,0,0,17,20,21,0,0,0,0,0,18,19,0,26,6,Unicorn_Absent,-1,-1,Unicorn_Present,RS,82,0,16.557488653555218,6.25,239,0.9625,20,0.3181818181818182,42,0.6818181818181819,0.5625,0.3333333333333333,0.9375,0.4693877551020408,0.4961294862772696,10.0,RS,RS,0.6086956521739131
87,140-615,28,140-615PL2,Absent,10549,0,0,1,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5,0,6,0,11,0,0,0,0,8,7,4,0,0,0,2,0,9,0,10,0,0,0,0,0,0,0,0,0,15,16,3,0,0,0,0,0,14,0,17,13,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,25,7,Unicorn_Absent,-1,-1,Unicorn_Present,RS,87,0,16.557488653555218,25.0,264,0.95625,18,0.2258064516129032,39,0.7741935483870968,0.5,0.28125,0.9625,0.3181818181818182,0.6818181818181819,6.0,RS,RS,0.3333333333333333
