index,Dyad,Round,Player,Answer,Time,a11,a12,a13,a14,a15,a16,a17,a18,a21,a22,a23,a24,a25,a26,a27,a28,a31,a32,a33,a34,a35,a36,a37,a38,a41,a42,a43,a44,a45,a46,a47,a48,a51,a52,a53,a54,a55,a56,a57,a58,a61,a62,a63,a64,a65,a66,a67,a68,a71,a72,a73,a74,a75,a76,a77,a78,a81,a82,a83,a84,a85,a86,a87,a88,b11,b12,b13,b14,b15,b16,b17,b18,b21,b22,b23,b24,b25,b26,b27,b28,b31,b32,b33,b34,b35,b36,b37,b38,b41,b42,b43,b44,b45,b46,b47,b48,b51,b52,b53,b54,b55,b56,b57,b58,b61,b62,b63,b64,b65,b66,b67,b68,b71,b72,b73,b74,b75,b76,b77,b78,b81,b82,b83,b84,b85,b86,b87,b88,Score,Joint,Is_there,where_x,where_y,Is_there_LEAD,Category,indice,Cambio,avScGrpUniPresent,avScGrpUniPresent_LEAD,Ac_Score,Norm_Score,Size_visited,Consistency,Total_visited_dyad,Dif_consist,DLIndex,Similarity,Norm_Score_LAG1,Consistency_LAG1,Dif_consist_LAG1,Joint_LAG1,RegionGo,RegionGo2,Similarity_LAG1
3488,588-564,9,588-564PL1,Absent,18328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,27,26,25,17,18,19,20,21,22,23,24,16,15,14,13,12,11,10,9,1,2,3,4,5,6,7,8,25,7,Unicorn_Absent,-1,-1,Unicorn_Absent,RS,3488,0,16.557488653555218,16.557488653555218,26,0.95625,28,0.84375,64,0.171875,0.890625,0.875,,,,,RS,RS,
3489,588-564,10,588-564PL1,Absent,16085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,27,26,25,17,18,19,20,21,22,23,24,16,15,14,13,12,11,10,9,1,2,3,4,5,6,7,8,31,1,Unicorn_Absent,-1,-1,Unicorn_Present,RS,3489,0,16.557488653555218,32.0,57,0.99375,28,1.0,64,0.13953488372093026,0.984375,0.875,0.95625,0.84375,0.171875,7.0,RS,DOWN,0.875
3492,588-564,13,588-564PL1,Absent,14639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,26,27,0,0,0,0,0,3,4,24,23,22,21,20,19,2,5,10,8,12,14,16,18,1,6,7,9,11,13,15,17,31,1,Unicorn_Absent,-1,-1,Unicorn_Absent,RS,3492,0,16.557488653555218,16.557488653555218,88,0.99375,27,0.7741935483870968,59,0.11769834350479512,0.90625,0.84375,0.99375,1.0,0.13953488372093026,1.0,DOWN,DOWN,0.875
3493,588-564,14,588-564PL1,Absent,17375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,28,27,20,19,26,25,24,23,22,21,18,17,9,10,11,12,13,14,15,16,8,7,6,5,4,2,3,1,30,2,Unicorn_Absent,-1,-1,Unicorn_Present,DOWN,3493,0,16.557488653555218,32.0,118,0.9875,29,0.75,64,0.14189189189189189,0.96875,0.90625,0.99375,0.7741935483870968,0.11769834350479512,1.0,DOWN,RS,0.84375
3495,588-564,16,588-564PL1,Absent,15613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,31,30,29,28,27,26,25,17,18,19,20,21,22,23,24,16,15,14,13,12,11,10,9,2,3,4,5,6,7,8,1,30,2,Unicorn_Absent,-1,-1,Unicorn_Absent,DOWN,3495,0,16.557488653555218,16.557488653555218,148,0.9875,32,0.90625,64,0.01266891891891897,0.96875,1.0,0.9875,0.75,0.14189189189189189,2.0,RS,DOWN,0.90625
3496,588-564,17,588-564PL1,Absent,16614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,29,27,26,17,18,19,20,21,22,24,25,16,15,14,13,12,11,10,9,1,3,2,4,5,6,7,8,31,1,Unicorn_Absent,-1,-1,Unicorn_Present,RS,3496,0,16.557488653555218,32.0,179,0.99375,28,0.875,64,0.04391891891891897,0.984375,0.875,0.9875,0.90625,0.01266891891891897,2.0,DOWN,RS,1.0
3499,588-564,20,588-564PL1,Absent,14975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,27,33,31,32,30,29,28,1,2,3,4,5,6,7,8,25,23,21,19,17,15,11,12,24,22,20,18,16,14,13,10,30,2,Unicorn_Absent,-1,-1,Unicorn_Present,DOWN,3499,0,16.557488653555218,32.0,209,0.9875,32,0.875,64,0.04391891891891897,0.96875,1.0,0.99375,0.875,0.04391891891891897,1.0,RS,RS,0.875
3506,588-564,27,588-564PL1,Absent,13899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,27,26,25,2,6,7,12,13,18,21,22,1,5,8,11,14,17,20,23,3,4,9,10,15,19,16,24,31,1,Unicorn_Absent,-1,-1,Unicorn_Present,RS,3506,0,16.557488653555218,32.0,240,0.99375,28,0.875,64,0.04391891891891897,0.984375,0.875,0.9875,0.875,0.04391891891891897,2.0,RS,DOWN,1.0
3508,588-564,29,588-564PL1,Absent,15600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,29,27,26,1,6,7,12,13,19,25,24,2,5,8,11,14,17,20,23,3,4,9,10,15,16,21,22,30,2,Unicorn_Absent,-1,-1,Unicorn_Present,RS,3508,0,16.557488653555218,32.0,270,0.9875,28,1.0,64,0.02631578947368418,0.96875,0.875,0.99375,0.875,0.04391891891891897,1.0,DOWN,RS,0.875
3510,588-564,31,588-564PL1,Absent,14413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,33,32,31,30,29,28,27,9,10,4,11,17,18,23,24,2,5,8,12,15,19,22,25,1,6,7,13,14,20,21,26,29,3,Unicorn_Absent,-1,-1,Unicorn_Present,DOWN,3510,0,16.557488653555218,32.0,299,0.98125,32,0.875,64,0.05000000000000005,0.953125,1.0,0.9875,1.0,0.02631578947368418,2.0,RS,RS,0.875
