index,Dyad,Round,Player,Answer,Time,a11,a12,a13,a14,a15,a16,a17,a18,a21,a22,a23,a24,a25,a26,a27,a28,a31,a32,a33,a34,a35,a36,a37,a38,a41,a42,a43,a44,a45,a46,a47,a48,a51,a52,a53,a54,a55,a56,a57,a58,a61,a62,a63,a64,a65,a66,a67,a68,a71,a72,a73,a74,a75,a76,a77,a78,a81,a82,a83,a84,a85,a86,a87,a88,b11,b12,b13,b14,b15,b16,b17,b18,b21,b22,b23,b24,b25,b26,b27,b28,b31,b32,b33,b34,b35,b36,b37,b38,b41,b42,b43,b44,b45,b46,b47,b48,b51,b52,b53,b54,b55,b56,b57,b58,b61,b62,b63,b64,b65,b66,b67,b68,b71,b72,b73,b74,b75,b76,b77,b78,b81,b82,b83,b84,b85,b86,b87,b88,Score,Joint,Is_there,where_x,where_y,Is_there_LEAD,Category,indice,Cambio,avScGrpUniPresent,avScGrpUniPresent_LEAD,Ac_Score,Norm_Score,Size_visited,Consistency,Total_visited_dyad,Dif_consist,DLIndex,Similarity,Norm_Score_LAG1,Consistency_LAG1,Dif_consist_LAG1,Joint_LAG1,RegionGo,RegionGo2,Similarity_LAG1
1984,379-897,5,379-897PL2,Absent,15304,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,1,1,0,1,0,1,1,0,0,1,0,0,1,3,0,0,0,4,0,0,6,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,2,0,0,0,0,0,17,0,0,0,11,0,0,16,0,7,12,0,0,10,9,0,8,0,13,1,0,0,14,0,0,15,23,9,Unicorn_Absent,-1,-1,Unicorn_Present,RS,1984,0,16.557488653555218,-22.0,48,0.94375,18,0.1851851851851852,38,0.18438003220611915,0.453125,0.35135135135135137,,,,,RS,RS,
1989,379-897,10,379-897PL2,Absent,12984,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,11,0,0,10,0,5,0,0,0,0,0,0,18,0,0,0,0,4,0,0,0,17,0,0,0,0,0,3,16,0,0,7,12,0,0,0,0,0,0,0,13,0,15,0,2,0,0,9,14,0,0,0,1,0,8,0,21,11,Unicorn_Absent,-1,-1,Unicorn_Absent,RS,1989,0,16.557488653555218,16.557488653555218,69,0.93125,17,0.16666666666666666,37,0.08333333333333334,0.40625,0.2894736842105263,0.94375,0.1851851851851852,0.18438003220611915,9.0,RS,RS,0.35135135135135137
1990,379-897,11,379-897PL2,Absent,12759,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,11,0,0,0,0,0,10,0,0,0,3,16,2,9,0,0,0,12,0,0,0,0,0,6,0,0,0,17,8,7,0,0,13,0,0,18,0,0,14,0,0,0,0,0,1,0,0,0,0,5,0,15,0,0,0,4,0,0,0,22,10,Unicorn_Absent,-1,-1,Unicorn_Absent,RS,1990,0,16.557488653555218,16.557488653555218,91,0.9375,18,0.12903225806451613,39,0.3128282070517629,0.453125,0.28205128205128205,0.93125,0.16666666666666666,0.08333333333333334,11.0,RS,RS,0.2894736842105263
1991,379-897,12,379-897PL2,Absent,19007,0,0,1,0,1,1,0,0,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,16,0,7,17,0,0,0,12,0,13,0,0,8,27,15,14,29,28,30,18,26,0,10,24,0,9,0,25,0,2,0,0,23,0,3,0,0,0,6,4,0,0,0,0,19,0,0,0,22,21,20,0,0,0,5,0,0,0,0,1,0,0,24,8,Unicorn_Absent,-1,-1,Unicorn_Absent,RS,1991,0,16.557488653555218,16.557488653555218,115,0.95,29,0.2702702702702703,44,0.014456316781898182,0.5625,0.453125,0.9375,0.12903225806451613,0.3128282070517629,10.0,RS,RS,0.28205128205128205
1992,379-897,13,379-897PL2,Absent,9758,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,16,0,0,0,6,15,0,7,0,17,0,0,0,14,0,0,0,8,0,0,0,0,0,0,23,0,0,5,0,4,11,0,10,9,0,0,0,0,22,0,3,0,18,0,13,0,21,0,2,0,0,0,0,1,0,0,20,19,0,25,7,Unicorn_Absent,-1,-1,Unicorn_Absent,RS,1992,0,16.557488653555218,16.557488653555218,140,0.95625,22,0.21428571428571427,34,0.058441558441558426,0.421875,0.3809523809523809,0.95,0.2702702702702703,0.014456316781898182,8.0,RS,RS,0.453125
1993,379-897,14,379-897PL2,Absent,11815,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,13,12,0,0,0,0,0,0,0,11,0,0,0,5,0,0,14,0,0,24,0,0,6,0,15,0,4,0,0,0,0,0,0,0,0,9,8,7,0,22,17,3,0,0,0,20,0,0,18,0,0,0,0,0,21,0,19,0,2,0,1,0,0,0,25,7,Unicorn_Absent,-1,-1,Unicorn_Present,RS,1993,0,16.557488653555218,-34.666666666666664,165,0.95625,21,0.16216216216216214,35,0.01430842607313196,0.4375,0.328125,0.95625,0.21428571428571427,0.058441558441558426,7.0,RS,RS,0.3809523809523809
1997,379-897,18,379-897PL2,Absent,13808,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,1,1,1,0,1,0,0,0,1,1,1,0,1,0,0,1,1,1,0,1,0,1,1,0,0,0,1,0,0,1,1,1,1,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,10,0,0,12,0,0,9,0,0,0,11,2,29,33,31,0,30,0,0,0,28,34,16,0,14,0,0,3,27,8,0,35,0,37,38,0,0,0,20,0,0,21,22,4,26,7,0,0,1,0,23,0,25,0,18,0,6,0,0,24,0,20,12,Unicorn_Absent,-1,-1,Unicorn_Present,RS,1997,0,16.557488653555218,27.0,185,0.925,31,0.2380952380952381,43,0.021879021879021854,0.484375,0.484375,0.95625,0.16216216216216214,0.01430842607313196,7.0,RS,RS,0.328125
1999,379-897,20,379-897PL2,Absent,11687,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,1,1,1,0,1,1,1,0,1,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,1,1,0,1,0,0,0,21,0,0,0,0,0,19,20,0,5,0,22,0,30,29,0,4,0,6,0,0,31,32,3,0,0,0,0,0,18,28,27,0,26,7,24,0,17,2,0,9,0,25,0,0,0,1,0,10,0,13,0,0,0,16,15,0,14,11,0,12,20,12,Unicorn_Absent,-1,-1,Unicorn_Absent,RS,1999,0,16.557488653555218,16.557488653555218,205,0.925,30,0.3863636363636364,38,0.12922077922077926,0.40625,0.46875,0.925,0.2380952380952381,0.021879021879021854,12.0,RS,RS,0.484375
2000,379-897,21,379-897PL2,Absent,8412,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,19,0,0,0,15,0,0,20,0,0,5,6,0,0,0,0,4,21,0,7,0,14,0,0,0,22,0,0,0,0,0,23,3,0,0,12,13,0,0,0,0,1,0,11,0,10,0,0,24,0,0,0,0,0,0,25,7,Unicorn_Absent,-1,-1,Unicorn_Absent,RS,2000,0,16.557488653555218,16.557488653555218,230,0.95625,19,0.2894736842105263,33,0.1813655761024182,0.40625,0.375,0.925,0.3863636363636364,0.12922077922077926,12.0,RS,RS,0.46875
2001,379-897,22,379-897PL2,Absent,8000,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,11,12,0,0,0,10,0,0,0,0,0,0,9,0,0,0,5,0,0,0,0,0,0,4,0,13,0,8,0,3,0,0,0,0,0,0,2,7,0,0,6,0,0,18,21,0,17,0,0,14,0,20,22,1,16,0,15,0,0,23,9,Unicorn_Absent,-1,-1,Unicorn_Absent,RS,2001,0,16.557488653555218,16.557488653555218,253,0.94375,21,0.21212121212121213,33,0.07698607698607697,0.375,0.35897435897435903,0.95625,0.2894736842105263,0.1813655761024182,7.0,RS,RS,0.375
