index,Dyad,Round,Player,Answer,Time,a11,a12,a13,a14,a15,a16,a17,a18,a21,a22,a23,a24,a25,a26,a27,a28,a31,a32,a33,a34,a35,a36,a37,a38,a41,a42,a43,a44,a45,a46,a47,a48,a51,a52,a53,a54,a55,a56,a57,a58,a61,a62,a63,a64,a65,a66,a67,a68,a71,a72,a73,a74,a75,a76,a77,a78,a81,a82,a83,a84,a85,a86,a87,a88,b11,b12,b13,b14,b15,b16,b17,b18,b21,b22,b23,b24,b25,b26,b27,b28,b31,b32,b33,b34,b35,b36,b37,b38,b41,b42,b43,b44,b45,b46,b47,b48,b51,b52,b53,b54,b55,b56,b57,b58,b61,b62,b63,b64,b65,b66,b67,b68,b71,b72,b73,b74,b75,b76,b77,b78,b81,b82,b83,b84,b85,b86,b87,b88,Score,Joint,Is_there,where_x,where_y,Is_there_LEAD,Category,indice,Cambio,avScGrpUniPresent,avScGrpUniPresent_LEAD,Ac_Score,Norm_Score,Size_visited,Consistency,Total_visited_dyad,Dif_consist,DLIndex,Similarity,Norm_Score_LAG1,Consistency_LAG1,Dif_consist_LAG1,Joint_LAG1,RegionGo,RegionGo2,Similarity_LAG1
4743,768-541,4,768-541PL2,Absent,19614,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,4,0,0,0,0,0,0,1,0,10,0,0,0,9,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,11,0,6,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,8,0,0,0,3,25,7,Unicorn_Absent,-1,-1,Unicorn_Present,RS,4743,0,16.557488653555218,-1.0,50,0.95625,11,0.05882352941176471,46,0.5974264705882353,0.609375,0.21875,,,,,RS,RS,
4747,768-541,8,768-541PL2,Absent,19230,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,10,0,0,0,9,0,0,0,0,0,5,0,0,0,6,0,12,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,11,0,1,0,0,0,0,8,0,4,22,10,Unicorn_Absent,-1,-1,Unicorn_Present,RS,4747,0,16.557488653555218,-50.75,72,0.9375,12,0.2777777777777778,51,0.3187134502923976,0.640625,0.1875,0.95625,0.05882352941176471,0.5974264705882353,7.0,RS,RS,0.21875
4752,768-541,13,768-541PL2,Present,10135,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,5,0,4,0,0,6,0,0,11,0,0,0,0,0,0,0,10,0,0,0,7,0,0,9,0,0,0,0,0,0,8,0,0,0,12,18,0,17,0,0,0,14,13,0,0,16,0,0,15,0,0,1,2,0,3,0,0,0,0,-68,4,Unicorn_Absent,-1,-1,Unicorn_Present,RS,4752,0,16.557488653555218,28.0,4,0.375,18,0.1111111111111111,30,0.18888888888888888,0.40625,0.28205128205128205,0.9375,0.2777777777777778,0.3187134502923976,10.0,RS,RS,0.1875
4754,768-541,15,768-541PL2,Absent,19199,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,22,23,24,0,25,26,3,33,31,4,18,12,28,27,0,11,30,29,13,0,19,2,0,10,32,0,14,0,20,0,9,0,0,5,0,1,0,0,0,34,0,0,15,0,0,8,0,0,17,16,0,0,7,0,0,0,0,0,6,0,0,0,0,21,-2,34,Unicorn_Absent,-1,-1,Unicorn_Present,RS,4754,0,16.557488653555218,31.0,2,0.7875,34,0.20930232558139536,64,0.04069767441860464,0.46875,0.5714285714285714,0.375,0.1111111111111111,0.18888888888888888,4.0,RS,UP,0.28205128205128205
4756,768-541,17,768-541PL2,Absent,12335,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,1,1,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,17,0,0,0,0,19,20,18,0,0,16,6,5,0,0,7,0,0,22,0,21,0,0,8,0,0,0,0,0,4,0,9,0,10,11,0,0,0,0,0,0,0,0,12,13,15,0,0,0,0,0,0,0,0,3,16,16,Unicorn_Absent,-1,-1,Unicorn_Present,RS,4756,0,16.557488653555218,-23.0,18,0.9,21,0.25,49,0.4375,0.515625,0.328125,0.7875,0.20930232558139536,0.04069767441860464,34.0,UP,RS,0.5714285714285714
4759,768-541,20,768-541PL2,Absent,18367,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,6,5,4,3,2,1,9,10,11,12,14,18,17,16,26,25,28,23,22,21,20,19,27,29,30,31,32,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,Unicorn_Absent,-1,-1,Unicorn_Absent,UP,4759,0,16.557488653555218,16.557488653555218,34,0.9,30,0.3076923076923077,60,0.2712550607287449,0.6875,0.9375,0.9,0.25,0.4375,16.0,RS,UP,0.328125
4760,768-541,21,768-541PL2,Absent,15343,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,4,5,6,7,8,16,15,14,13,12,11,10,9,18,19,20,21,22,24,23,25,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,10,Unicorn_Absent,-1,-1,Unicorn_Present,RS,4760,0,16.557488653555218,31.0,56,0.9375,25,0.7741935483870968,55,0.21055718475073315,0.703125,0.78125,0.9,0.3076923076923077,0.2712550607287449,16.0,UP,RS,0.9375
4762,768-541,23,768-541PL2,Absent,14847,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,4,5,6,7,8,16,15,14,13,12,11,10,9,17,18,19,20,21,22,23,24,0,0,0,29,28,27,26,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,11,Unicorn_Absent,-1,-1,Unicorn_Present,UP,4762,0,16.557488653555218,4.75,77,0.93125,29,0.8620689655172413,57,0.313049357674104,0.71875,0.90625,0.9375,0.7741935483870968,0.21055718475073315,10.0,RS,RS,0.78125
4767,768-541,28,768-541PL2,Absent,13600,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,4,5,6,7,8,16,15,14,13,12,11,10,9,17,18,19,20,21,22,23,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1,Unicorn_Absent,RS,4767,0,16.557488653555218,16.557488653555218,109,1.0,24,0.8275862068965517,24,0.8275862068965517,0.375,0.75,0.93125,0.8620689655172413,0.313049357674104,11.0,RS,RS,0.90625
4768,768-541,29,768-541PL2,Absent,13217,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,4,5,6,7,8,16,15,14,13,12,11,10,9,17,18,19,20,21,22,23,24,0,0,0,0,0,0,26,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,11,Unicorn_Absent,-1,-1,Unicorn_Absent,RS,4768,0,16.557488653555218,16.557488653555218,130,0.93125,26,0.9230769230769232,51,0.9230769230769232,0.625,0.8125,1.0,0.8275862068965517,0.8275862068965517,0.0,RS,RS,0.75
