index,Dyad,Round,Player,Answer,Time,a11,a12,a13,a14,a15,a16,a17,a18,a21,a22,a23,a24,a25,a26,a27,a28,a31,a32,a33,a34,a35,a36,a37,a38,a41,a42,a43,a44,a45,a46,a47,a48,a51,a52,a53,a54,a55,a56,a57,a58,a61,a62,a63,a64,a65,a66,a67,a68,a71,a72,a73,a74,a75,a76,a77,a78,a81,a82,a83,a84,a85,a86,a87,a88,Score,Joint,Is_there,where_x,where_y,Strategy,Is_there_LEAD,Category,Category1,RegionGo,indice,Cambio,avScGrpUniPresent,avScGrpUniPresent_LEAD,Ac_Score,Norm_Score,Size_visited,Consistency,Total_visited_dyad,Dif_consist,DLIndex,Similarity,Norm_Score_LAG1,Consistency_LAG1,Dif_consist_LAG1,Joint_LAG1,Similarity_LAG1
0,11022695,1,110283,Absent,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,4,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,RS,RS,RS,0,0,28.22533333333333,28.22533333333333,28,0.975,7.0,,42.0,,0.59375,0.07095202666684558,,,,,
1,11022695,2,110283,Absent,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,RS,RS,RS,1,0,28.22533333333333,28.22533333333333,60,1.0,1.0,0.14285714285714285,21.0,0.13975155279503104,0.328125,0.36787944117144233,0.975,,,4,0.07095202666684558
2,11022695,3,110283,Absent,39,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,17,15,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,RS,RS,RS,2,0,28.22533333333333,28.22533333333333,77,0.90625,28.0,0.03571428571428571,40.0,0.16941391941391942,0.390625,0.005034190088132767,1.0,0.14285714285714285,0.13975155279503104,0,0.36787944117144233
3,11022695,4,110283,Absent,23,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,23,9,Unicorn_Absent,-1,-1.0,0,Unicorn_Present,RS,RS,UP,3,0,28.22533333333333,32.0,100,0.94375,19.0,0.175,42.0,0.13611111111111113,0.515625,0.012792465124422179,0.90625,0.03571428571428571,0.16941391941391942,15,0.005034190088132767
5,11022695,6,110283,Absent,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,4,Unicorn_Absent,UP,UP,UP,5,0,28.22533333333333,28.22533333333333,132,1.0,32.0,0.21428571428571427,32.0,0.21428571428571427,0.5,1.0,0.94375,0.175,0.13611111111111113,9,0.012792465124422179
6,11022695,7,110283,Absent,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-64,0,Unicorn_Absent,-1,-1.0,4,Unicorn_Present,UP,UP,LEFT,6,0,28.22533333333333,-64.0,68,0.4,32.0,1.0,32.0,0.0,0.5,1.0,1.0,0.21428571428571427,0.21428571428571427,0,1.0
8,11022695,9,110283,Absent,32,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,31,1,Unicorn_Absent,-1,-1.0,5,Unicorn_Present,LEFT,LEFT,RS,8,0,28.22533333333333,-18.5,99,0.99375,32.0,0.3333333333333333,33.0,0.3333333333333333,0.5,1.0,0.4,1.0,0.0,0,1.0
11,11022695,12,110283,Absent,14,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,26,6,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,RS,RS,RS,11,0,28.22533333333333,28.22533333333333,125,0.9625,11.0,0.19444444444444445,46.0,0.17063492063492064,0.625,0.03627506129959581,0.99375,0.3333333333333333,0.3333333333333333,1,1.0
12,11022695,13,110283,Absent,41,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,21,11,Unicorn_Absent,-1,-1.0,0,Unicorn_Present,RS,RS,RS,12,0,28.22533333333333,32.0,146,0.93125,28.0,0.11428571428571428,42.0,0.2326530612244898,0.484375,0.007454186295369829,0.9625,0.19444444444444445,0.17063492063492064,6,0.03627506129959581
14,11022695,15,110283,Absent,42,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,1,1,0,0,1,0,1,0,1,1,0,1,1,0,1,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,32,0,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,RS,RS,RS,14,0,28.22533333333333,28.22533333333333,178,1.0,32.0,0.42857142857142855,32.0,0.42857142857142855,0.5,0.007454186295369829,0.93125,0.11428571428571428,0.2326530612244898,11,0.007454186295369829
15,11022695,16,110283,Absent,13,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,-35,0,Unicorn_Absent,-1,-1.0,0,Unicorn_Present,RS,RS,RS,15,0,28.22533333333333,-35.0,143,0.58125,12.0,0.023255813953488372,12.0,0.9767441860465116,0.1875,0.03130111324493289,1.0,0.42857142857142855,0.42857142857142855,0,0.007454186295369829
19,11022695,20,110283,Absent,49,1,1,0,1,0,1,0,0,0,1,1,1,0,0,1,0,0,1,0,1,1,1,1,0,0,1,1,0,1,0,1,1,1,0,1,1,0,0,1,1,1,0,0,0,0,0,1,0,1,1,1,0,1,1,0,1,1,0,0,0,1,0,1,0,15,17,Unicorn_Absent,-1,-1.0,0,Unicorn_Present,RS,RS,RS,19,0,28.22533333333333,28.5,158,0.89375,34.0,0.21052631578947367,49.0,0.21052631578947367,0.5,0.005034190088132767,0.58125,0.023255813953488372,0.9767441860465116,0,0.03130111324493289
22,11022695,23,110283,Absent,62,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,0,1,0,1,1,0,1,1,1,0,1,0,0,1,0,1,0,0,0,1,1,0,1,1,0,0,0,1,1,1,30,2,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,RS,RS,RIGHT,22,0,28.22533333333333,28.22533333333333,188,0.9875,41.0,0.3888888888888889,41.0,0.35858585858585856,0.609375,0.008264124158046258,0.89375,0.21052631578947367,0.21052631578947367,17,0.005034190088132767
23,11022695,24,110283,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,16,16,Unicorn_Absent,-1,-1.0,6,Unicorn_Absent,RIGHT,RIGHT,RS,23,0,28.22533333333333,28.22533333333333,204,0.9,32.0,0.35185185185185186,48.0,0.3215488215488216,0.5,1.0,0.9875,0.3888888888888889,0.35858585858585856,2,0.008264124158046258
24,11022695,25,110283,Absent,61,0,1,0,1,1,1,1,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,1,1,1,1,0,0,0,0,1,0,17,15,Unicorn_Absent,-1,-1.0,0,Unicorn_Present,RS,RS,RIGHT,24,0,28.22533333333333,30.0,221,0.90625,38.0,0.34615384615384615,50.0,0.06354515050167225,0.546875,0.0061027272741740034,0.9,0.35185185185185186,0.3215488215488216,16,1.0
26,11022695,27,110283,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,32,0,Unicorn_Absent,-1,-1.0,6,Unicorn_Present,RIGHT,RIGHT,RIGHT,26,0,28.22533333333333,32.0,253,1.0,32.0,0.34615384615384615,64.0,0.11698717948717949,1.0,1.0,0.90625,0.34615384615384615,0.06354515050167225,15,0.0061027272741740034
28,11022695,29,110283,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,32,0,Unicorn_Absent,-1,-1.0,6,Unicorn_Absent,RIGHT,RIGHT,RIGHT,28,0,28.22533333333333,28.22533333333333,285,1.0,32.0,1.0,64.0,0.0,1.0,1.0,1.0,0.34615384615384615,0.11698717948717949,0,1.0
29,11022695,30,110283,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,32,0,Unicorn_Absent,-1,-1.0,6,Unicorn_Present,RIGHT,RIGHT,RIGHT,29,0,28.22533333333333,32.0,317,1.0,32.0,1.0,64.0,0.0,1.0,1.0,1.0,1.0,0.0,0,1.0
31,11022695,32,110283,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,32,0,Unicorn_Absent,-1,-1.0,6,Unicorn_Present,RIGHT,RIGHT,RIGHT,31,0,28.22533333333333,32.0,349,1.0,32.0,1.0,64.0,0.0,1.0,1.0,1.0,1.0,0.0,0,1.0
