index,Dyad,Round,Player,Answer,Time,a11,a12,a13,a14,a15,a16,a17,a18,a21,a22,a23,a24,a25,a26,a27,a28,a31,a32,a33,a34,a35,a36,a37,a38,a41,a42,a43,a44,a45,a46,a47,a48,a51,a52,a53,a54,a55,a56,a57,a58,a61,a62,a63,a64,a65,a66,a67,a68,a71,a72,a73,a74,a75,a76,a77,a78,a81,a82,a83,a84,a85,a86,a87,a88,Score,Joint,Is_there,where_x,where_y,Strategy,Is_there_LEAD,Category,Category1,RegionGo,indice,Cambio,avScGrpUniPresent,avScGrpUniPresent_LEAD,Ac_Score,Norm_Score,Size_visited,Consistency,Total_visited_dyad,Dif_consist,DLIndex,Similarity,Norm_Score_LAG1,Consistency_LAG1,Dif_consist_LAG1,Joint_LAG1,Similarity_LAG1
1,12057093,2,120588,Absent,37,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,21,11,Unicorn_Absent,-1,-1.0,0,Unicorn_Present,RS,RS,RS,1,0,27.537448559670782,31.0,21,0.93125,30.0,,43.0,,0.5,0.007454186295369829,,,,,
3,12057093,4,120588,Absent,10,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,30,2,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,RS,RS,RS,3,0,27.537448559670782,27.537448559670782,51,0.9875,10.0,0.17647058823529413,39.0,0.030637254901960786,0.578125,0.04232921962320499,0.93125,,,11,0.007454186295369829
4,12057093,5,120588,Absent,8,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,30,2,Unicorn_Absent,-1,-1.0,0,Unicorn_Present,RS,RS,RIGHT,4,0,27.537448559670782,28.0,81,0.9875,7.0,0.0625,30.0,0.18194444444444444,0.4375,0.07095202666684558,0.9875,0.17647058823529413,0.030637254901960786,2,0.04232921962320499
6,12057093,7,120588,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,13,19,Unicorn_Absent,-1,-1.0,6,Unicorn_Absent,RIGHT,RIGHT,RS,6,0,27.537448559670782,27.537448559670782,94,0.88125,32.0,0.08333333333333333,56.0,0.25,0.578125,1.0,0.9875,0.0625,0.18194444444444444,2,0.07095202666684558
7,12057093,8,120588,Absent,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,30,2,Unicorn_Absent,-1,-1.0,0,Unicorn_Present,RS,RS,LEFT,7,0,27.537448559670782,-19.5,124,0.9875,4.0,0.058823529411764705,18.0,0.17034313725490197,0.25,0.1353352832366127,0.88125,0.08333333333333333,0.25,19,1.0
12,12057093,13,120588,Absent,32,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,5,Unicorn_Absent,LEFT,LEFT,LEFT,12,0,27.537448559670782,27.537448559670782,156,1.0,32.0,0.058823529411764705,32.0,0.058823529411764705,0.5,1.0,0.9875,0.058823529411764705,0.17034313725490197,2,0.1353352832366127
13,12057093,14,120588,Absent,32,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,-16,0,Unicorn_Absent,-1,-1.0,5,Unicorn_Present,LEFT,LEFT,UP,13,0,27.537448559670782,-16.0,140,0.7,32.0,1.0,32.0,0.0,0.5,1.0,1.0,0.058823529411764705,0.058823529411764705,0,1.0
16,12057093,17,120588,Absent,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,19,Unicorn_Absent,-1,-1.0,4,Unicorn_Present,UP,UP,RS,16,0,27.537448559670782,32.0,153,0.88125,32.0,0.3333333333333333,47.0,0.3333333333333333,0.4375,1.0,0.7,1.0,0.0,0,1.0
19,12057093,20,120588,Absent,59,1,1,1,1,1,0,1,0,1,1,0,1,0,1,1,0,1,1,1,0,0,1,0,1,1,1,0,1,1,0,1,0,1,0,0,1,0,1,0,1,1,0,1,0,1,1,1,0,1,0,0,0,1,1,1,0,0,1,1,1,1,1,0,1,23,9,Unicorn_Absent,-1,-1.0,0,Unicorn_Present,RS,RS,RS,19,0,27.537448559670782,31.0,176,0.94375,40.0,0.4117647058823529,47.0,0.2489740082079343,0.59375,0.007454186295369829,0.88125,0.3333333333333333,0.3333333333333333,19,1.0
22,12057093,23,120588,Absent,56,1,0,1,0,1,1,0,0,1,1,1,1,1,0,0,1,1,0,1,1,0,0,1,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,0,0,1,1,0,0,1,0,1,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,19,13,Unicorn_Absent,-1,-1.0,0,Unicorn_Present,RS,RS,NOTHING,22,0,27.537448559670782,4.4,195,0.91875,36.0,0.38181818181818183,46.0,0.2984848484848485,0.515625,0.007454186295369829,0.94375,0.4117647058823529,0.2489740082079343,9,0.007454186295369829
