index,Dyad,Round,Player,Answer,Time,a11,a12,a13,a14,a15,a16,a17,a18,a21,a22,a23,a24,a25,a26,a27,a28,a31,a32,a33,a34,a35,a36,a37,a38,a41,a42,a43,a44,a45,a46,a47,a48,a51,a52,a53,a54,a55,a56,a57,a58,a61,a62,a63,a64,a65,a66,a67,a68,a71,a72,a73,a74,a75,a76,a77,a78,a81,a82,a83,a84,a85,a86,a87,a88,Score,Joint,Is_there,where_x,where_y,Strategy,Is_there_LEAD,Category,Category1,RegionGo,indice,Cambio,avScGrpUniPresent,avScGrpUniPresent_LEAD,Ac_Score,Norm_Score,Size_visited,Consistency,Total_visited_dyad,Dif_consist,DLIndex,Similarity,Norm_Score_LAG1,Consistency_LAG1,Dif_consist_LAG1,Joint_LAG1,Similarity_LAG1
1,23477261,2,234782,Absent,27,0,0,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23,9,Unicorn_Absent,-1,-1.0,0,Unicorn_Present,RS,RS,RS,1,0,27.610738255033556,-70.0,23,0.94375,23.0,,47.0,,0.59375,0.008264124158046258,,,,,
3,23477261,4,234782,Absent,25,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,10,22,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,RS,RS,RIGHT,3,0,27.610738255033556,27.610738255033556,33,0.8625,22.0,0.125,64.0,0.390625,0.65625,0.009182867495108389,0.94375,,,9,0.008264124158046258
4,23477261,5,234782,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,16,16,Unicorn_Absent,-1,-1.0,6,Unicorn_Absent,RIGHT,RIGHT,DOWN,4,0,27.610738255033556,27.610738255033556,49,0.9,32.0,0.2558139534883721,48.0,0.2441860465116279,0.5,1.0,0.8625,0.125,0.390625,22,0.009182867495108389
5,23477261,6,234782,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,32,Unicorn_Absent,-1,-1.0,3,Unicorn_Present,DOWN,DOWN,RS,5,0,27.610738255033556,32.0,49,0.8,32.0,0.3333333333333333,32.0,0.3333333333333333,0.0,1.0,0.9,0.2558139534883721,0.2441860465116279,16,1.0
7,23477261,8,234782,Absent,13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,24,8,Unicorn_Absent,-1,-1.0,0,Unicorn_Present,RS,RS,RS,7,0,27.610738255033556,-2.6666666666666665,73,0.95,11.0,0.22857142857142856,35.0,0.7714285714285715,0.421875,0.03627506129959581,0.8,0.3333333333333333,0.3333333333333333,32,1.0
11,23477261,12,234782,Absent,55,1,1,0,0,1,1,0,0,1,0,0,1,1,1,0,1,1,0,1,1,0,0,1,0,0,0,0,1,0,1,1,1,0,0,1,1,1,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,1,1,1,1,0,0,1,1,0,0,0,1,13,19,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,RS,RS,LEFT,11,0,27.610738255033556,27.610738255033556,86,0.88125,33.0,0.1282051282051282,46.0,0.20512820512820512,0.421875,0.005537830714382473,0.95,0.22857142857142856,0.7714285714285715,8,0.03627506129959581
12,23477261,13,234782,Absent,32,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,16,16,Unicorn_Absent,-1,-1.0,5,Unicorn_Absent,LEFT,LEFT,RS,12,0,27.610738255033556,27.610738255033556,102,0.9,32.0,0.27450980392156865,48.0,0.05882352941176466,0.5,1.0,0.88125,0.1282051282051282,0.20512820512820512,19,0.005537830714382473
13,23477261,14,234782,Absent,62,1,0,0,1,1,0,1,0,1,0,1,1,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,1,1,1,1,0,0,0,1,0,1,1,0,1,1,1,1,1,1,11,21,Unicorn_Absent,-1,-1.0,0,Unicorn_Present,RS,RS,RS,13,0,27.610738255033556,31.0,113,0.86875,44.0,0.38181818181818183,55.0,0.04848484848484852,0.53125,0.01142289099346694,0.9,0.27450980392156865,0.05882352941176466,16,1.0
15,23477261,16,234782,Absent,40,0,0,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,21,11,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,RS,RS,RS,15,0,27.610738255033556,27.610738255033556,134,0.93125,27.0,0.26785714285714285,48.0,0.26785714285714285,0.578125,0.005537830714382473,0.86875,0.38181818181818183,0.04848484848484852,21,0.01142289099346694
16,23477261,17,234782,Absent,62,1,0,0,1,1,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1,0,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,32,0,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,RS,RS,RS,16,0,27.610738255033556,27.610738255033556,166,1.0,46.0,0.32727272727272727,46.0,0.32727272727272727,0.71875,0.01436959609043909,0.93125,0.26785714285714285,0.26785714285714285,11,0.005537830714382473
17,23477261,18,234782,Absent,32,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,1,0,1,32,0,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,RS,RS,RS,17,0,27.610738255033556,27.610738255033556,198,1.0,24.0,0.34615384615384615,24.0,0.6538461538461539,0.375,0.007454186295369829,1.0,0.32727272727272727,0.32727272727272727,0,0.01436959609043909
18,23477261,19,234782,Absent,58,1,1,0,0,1,0,0,1,0,1,1,1,1,1,0,1,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,0,0,0,32,0,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,RS,RS,RS,18,0,27.610738255033556,27.610738255033556,230,1.0,39.0,0.3125,39.0,0.6875,0.609375,0.006737946999085467,1.0,0.34615384615384615,0.6538461538461539,0,0.007454186295369829
19,23477261,20,234782,Absent,41,1,1,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,1,0,1,1,0,0,0,0,1,1,0,0,1,1,1,1,0,1,0,1,0,1,1,1,19,13,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,RS,RS,ALL,19,0,27.610738255033556,27.610738255033556,249,0.91875,31.0,0.4,45.0,0.4,0.5,0.005537830714382473,1.0,0.3125,0.6875,0,0.006737946999085467
20,23477261,21,234782,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,32,Unicorn_Absent,-1,-1.0,1,Unicorn_Absent,ALL,ALL,IN,20,0,27.610738255033556,27.610738255033556,249,0.8,64.0,0.484375,64.0,0.28029336734693877,0.5,1.0,0.91875,0.4,0.4,13,0.005537830714382473
21,23477261,22,234782,Absent,36,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,14,18,Unicorn_Absent,-1,-1.0,7,Unicorn_Present,IN,IN,LEFT,21,0,27.610738255033556,-16.0,263,0.8875,36.0,0.5625,50.0,0.22916666666666669,0.5,1.0,0.8,0.484375,0.28029336734693877,32,1.0
24,23477261,25,234782,Absent,32,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,32,Unicorn_Absent,-1,-1.0,5,Unicorn_Present,LEFT,LEFT,UP,24,0,27.610738255033556,-64.0,263,0.8,32.0,0.36,64.0,0.14,0.5,1.0,0.8875,0.5625,0.22916666666666669,18,1.0
26,23477261,27,234782,Absent,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,6,Unicorn_Absent,-1,-1.0,4,Unicorn_Absent,UP,UP,UP,26,0,27.610738255033556,27.610738255033556,289,0.9625,32.0,0.3333333333333333,35.0,0.19270833333333331,0.453125,1.0,0.8,0.36,0.14,32,1.0
