index,Dyad,Round,Player,Answer,Time,a11,a12,a13,a14,a15,a16,a17,a18,a21,a22,a23,a24,a25,a26,a27,a28,a31,a32,a33,a34,a35,a36,a37,a38,a41,a42,a43,a44,a45,a46,a47,a48,a51,a52,a53,a54,a55,a56,a57,a58,a61,a62,a63,a64,a65,a66,a67,a68,a71,a72,a73,a74,a75,a76,a77,a78,a81,a82,a83,a84,a85,a86,a87,a88,Score,Joint,Is_there,where_x,where_y,Strategy,Ac_Score,Norm_Score,Size_visited,Consistency,Total_visited_dyad,Dif_consist,DLIndex,Category,Category1,Similarity,Norm_Score_LAG1,Consistency_LAG1,Dif_consist_LAG1,Joint_LAG1,Similarity_LAG1,RS
722,10938884,2,109339,Absent,47,1,0,1,1,1,0,1,1,1,0,1,1,0,0,1,0,1,1,0,1,0,0,1,1,1,0,0,0,1,1,1,1,0,0,0,0,1,1,0,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,30,2,Unicorn_Absent,-1,-1,0,30,0.9875,35.0,1.0,35.0,0.0,0.515625,RS,RS,0.010228516799093708,,,,,,0.075
726,10938884,4,109339,Absent,47,1,0,1,1,1,0,1,1,1,0,1,1,0,0,1,0,1,1,0,1,0,0,1,1,1,0,0,0,1,1,1,1,0,0,0,0,1,1,0,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,30,2,Unicorn_Absent,-1,-1,0,60,0.9875,35.0,1.0,35.0,0.0,0.515625,RS,RS,0.010228516799093708,0.9875,1.0,0.0,2,0.010228516799093708,0.075
728,10938884,5,109339,Absent,47,1,0,1,1,1,0,1,1,1,0,1,1,0,0,1,0,1,1,0,1,0,0,1,1,1,0,0,0,1,1,1,1,0,0,0,0,1,1,0,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,30,2,Unicorn_Absent,-1,-1,0,90,0.9875,35.0,1.0,35.0,0.0,0.515625,RS,RS,0.010228516799093708,0.9875,1.0,0.0,2,0.010228516799093708,0.075
730,10938884,6,109339,Absent,47,1,0,1,1,1,0,1,1,1,0,1,1,0,0,1,0,1,1,0,1,0,0,1,1,1,0,0,0,1,1,1,1,0,0,0,0,1,1,0,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,30,2,Unicorn_Absent,-1,-1,0,120,0.9875,35.0,1.0,35.0,0.0,0.515625,RS,RS,0.010228516799093708,0.9875,1.0,0.0,2,0.010228516799093708,0.075
732,10938884,7,109339,Absent,47,1,0,1,1,1,0,1,1,1,0,1,1,0,0,1,0,1,1,0,1,0,0,1,1,1,0,0,0,1,1,1,1,0,0,0,0,1,1,0,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,30,2,Unicorn_Absent,-1,-1,0,150,0.9875,35.0,1.0,35.0,0.0,0.515625,RS,RS,0.010228516799093708,0.9875,1.0,0.0,2,0.010228516799093708,0.075
738,10938884,10,109339,Absent,47,1,0,1,1,1,0,1,1,1,0,1,1,0,0,1,0,1,1,0,1,0,0,1,1,1,0,0,0,1,1,1,1,0,0,0,0,1,1,0,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,30,2,Unicorn_Absent,-1,-1,0,180,0.9875,35.0,1.0,35.0,0.0,0.515625,RS,RS,0.010228516799093708,0.9875,1.0,0.0,2,0.010228516799093708,0.075
746,10938884,14,109339,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,21,11,Unicorn_Absent,-1,-1,3,201,0.93125,32.0,0.28846153846153844,42.0,0.0,0.484375,DOWN,DOWN,1.0,0.9875,1.0,0.0,2,0.010228516799093708,0.075
748,10938884,15,109339,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,21,11,Unicorn_Absent,-1,-1,6,222,0.93125,32.0,0.3333333333333333,43.0,0.0,0.5,RIGHT,RIGHT,1.0,0.93125,0.28846153846153844,0.0,11,1.0,0.075
754,10938884,18,109339,Absent,32,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,12,20,Unicorn_Absent,-1,-1,5,234,0.875,32.0,0.0,51.0,0.0,0.484375,LEFT,LEFT,1.0,0.93125,0.3333333333333333,0.0,11,1.0,0.075
756,10938884,19,109339,Absent,45,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,1,1,0,0,1,0,1,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,1,1,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0,29,3,Unicorn_Absent,-1,-1,0,263,0.98125,30.0,0.4090909090909091,33.0,0.0,0.46875,RS,RS,0.0061027272741740034,0.875,0.0,0.0,20,1.0,0.075
764,10938884,23,109339,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,32,0,Unicorn_Absent,-1,-1,6,295,1.0,32.0,0.24,64.0,0.0,1.0,RIGHT,RIGHT,1.0,0.98125,0.4090909090909091,0.0,3,0.0061027272741740034,0.075
768,10938884,25,109339,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,32,0,Unicorn_Absent,-1,-1,6,327,1.0,32.0,1.0,64.0,0.0,1.0,RIGHT,RIGHT,1.0,1.0,0.24,0.0,0,1.0,0.075
770,10938884,26,109339,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,32,0,Unicorn_Absent,-1,-1,6,359,1.0,32.0,1.0,64.0,0.24300699300699297,1.0,RIGHT,RIGHT,1.0,1.0,1.0,0.0,0,1.0,0.075
778,10938884,30,109339,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,32,0,Unicorn_Absent,-1,-1,6,391,1.0,32.0,1.0,64.0,0.24300699300699297,1.0,RIGHT,RIGHT,1.0,1.0,1.0,0.24300699300699297,0,1.0,0.075
780,10938884,31,109339,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,32,0,Unicorn_Absent,-1,-1,6,423,1.0,32.0,1.0,64.0,0.13888888888888887,1.0,RIGHT,RIGHT,1.0,1.0,1.0,0.24300699300699297,0,1.0,0.075
782,10938884,32,109339,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,32,0,Unicorn_Absent,-1,-1,6,455,1.0,32.0,1.0,64.0,0.13888888888888887,1.0,RIGHT,RIGHT,1.0,1.0,1.0,0.13888888888888887,0,1.0,0.075
784,10938884,33,109339,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,32,0,Unicorn_Absent,-1,-1,6,487,1.0,32.0,1.0,64.0,0.35555555555555557,1.0,RIGHT,RIGHT,1.0,1.0,1.0,0.13888888888888887,0,1.0,0.075
786,10938884,34,109339,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,32,0,Unicorn_Absent,-1,-1,6,519,1.0,32.0,1.0,64.0,0.35555555555555557,1.0,RIGHT,RIGHT,1.0,1.0,1.0,0.35555555555555557,0,1.0,0.075
788,10938884,35,109339,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,32,0,Unicorn_Absent,-1,-1,6,551,1.0,32.0,1.0,64.0,0.33766233766233766,1.0,RIGHT,RIGHT,1.0,1.0,1.0,0.35555555555555557,0,1.0,0.075
796,10938884,39,109339,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,32,0,Unicorn_Absent,-1,-1,6,583,1.0,32.0,1.0,64.0,0.33766233766233766,1.0,RIGHT,RIGHT,1.0,1.0,1.0,0.33766233766233766,0,1.0,0.075
798,10938884,40,109339,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,32,0,Unicorn_Absent,-1,-1,6,615,1.0,32.0,1.0,64.0,0.15428571428571428,1.0,RIGHT,RIGHT,1.0,1.0,1.0,0.33766233766233766,0,1.0,0.075
800,10938884,41,109339,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,32,0,Unicorn_Absent,-1,-1,6,647,1.0,32.0,1.0,64.0,0.15428571428571428,1.0,RIGHT,RIGHT,1.0,1.0,1.0,0.15428571428571428,0,1.0,0.075
802,10938884,42,109339,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,32,0,Unicorn_Absent,-1,-1,6,679,1.0,32.0,1.0,64.0,0.0,1.0,RIGHT,RIGHT,1.0,1.0,1.0,0.15428571428571428,0,1.0,0.075
804,10938884,43,109339,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,32,0,Unicorn_Absent,-1,-1,6,711,1.0,32.0,1.0,64.0,0.0,1.0,RIGHT,RIGHT,1.0,1.0,1.0,0.0,0,1.0,0.075
806,10938884,44,109339,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,32,0,Unicorn_Absent,-1,-1,6,743,1.0,32.0,1.0,64.0,0.0,1.0,RIGHT,RIGHT,1.0,1.0,1.0,0.0,0,1.0,0.075
812,10938884,47,109339,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,32,0,Unicorn_Absent,-1,-1,6,775,1.0,32.0,1.0,64.0,0.0,1.0,RIGHT,RIGHT,1.0,1.0,1.0,0.0,0,1.0,0.075
816,10938884,49,109339,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,32,0,Unicorn_Absent,-1,-1,6,807,1.0,32.0,1.0,64.0,0.0,1.0,RIGHT,RIGHT,1.0,1.0,1.0,0.0,0,1.0,0.075
818,10938884,50,109339,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,32,0,Unicorn_Absent,-1,-1,6,839,1.0,32.0,1.0,64.0,0.0,1.0,RIGHT,RIGHT,1.0,1.0,1.0,0.0,0,1.0,0.075
820,10938884,51,109339,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,32,0,Unicorn_Absent,-1,-1,6,871,1.0,32.0,1.0,64.0,0.0,1.0,RIGHT,RIGHT,1.0,1.0,1.0,0.0,0,1.0,0.075
822,10938884,52,109339,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,32,0,Unicorn_Absent,-1,-1,6,903,1.0,32.0,1.0,64.0,0.0,1.0,RIGHT,RIGHT,1.0,1.0,1.0,0.0,0,1.0,0.075
824,10938884,53,109339,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,32,0,Unicorn_Absent,-1,-1,6,935,1.0,32.0,1.0,64.0,0.0,1.0,RIGHT,RIGHT,1.0,1.0,1.0,0.0,0,1.0,0.075
830,10938884,56,109339,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,32,0,Unicorn_Absent,-1,-1,6,967,1.0,32.0,1.0,64.0,0.0,1.0,RIGHT,RIGHT,1.0,1.0,1.0,0.0,0,1.0,0.075
834,10938884,58,109339,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,32,0,Unicorn_Absent,-1,-1,6,999,1.0,32.0,1.0,64.0,0.0,1.0,RIGHT,RIGHT,1.0,1.0,1.0,0.0,0,1.0,0.075
836,10938884,59,109339,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,32,0,Unicorn_Absent,-1,-1,6,1031,1.0,32.0,1.0,64.0,0.0,1.0,RIGHT,RIGHT,1.0,1.0,1.0,0.0,0,1.0,0.075
723,10938884,2,888422,Absent,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,30,2,Unicorn_Absent,-1,-1,9,30,0.9875,2.0,1.0,35.0,0.0,0.515625,RS,RS,0.2431167344342142,,,,,,0.075
727,10938884,4,888422,Absent,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,30,2,Unicorn_Absent,-1,-1,9,60,0.9875,2.0,1.0,35.0,0.0,0.515625,RS,RS,0.2431167344342142,0.9875,1.0,0.0,2,0.2431167344342142,0.075
729,10938884,5,888422,Absent,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,30,2,Unicorn_Absent,-1,-1,9,90,0.9875,2.0,1.0,35.0,0.0,0.515625,RS,RS,0.2431167344342142,0.9875,1.0,0.0,2,0.2431167344342142,0.075
731,10938884,6,888422,Absent,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,30,2,Unicorn_Absent,-1,-1,9,120,0.9875,2.0,1.0,35.0,0.0,0.515625,RS,RS,0.2431167344342142,0.9875,1.0,0.0,2,0.2431167344342142,0.075
733,10938884,7,888422,Absent,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,30,2,Unicorn_Absent,-1,-1,9,150,0.9875,2.0,1.0,35.0,0.0,0.515625,RS,RS,0.2431167344342142,0.9875,1.0,0.0,2,0.2431167344342142,0.075
739,10938884,10,888422,Absent,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,30,2,Unicorn_Absent,-1,-1,9,180,0.9875,2.0,1.0,35.0,0.0,0.515625,RS,RS,0.2431167344342142,0.9875,1.0,0.0,2,0.2431167344342142,0.075
747,10938884,14,888422,Absent,24,0,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,21,11,Unicorn_Absent,-1,-1,9,201,0.93125,21.0,0.045454545454545456,42.0,0.0,0.484375,RS,RS,0.010228516799093708,0.9875,1.0,0.0,2,0.2431167344342142,0.075
749,10938884,15,888422,Absent,24,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,21,11,Unicorn_Absent,-1,-1,9,222,0.93125,22.0,0.19444444444444445,43.0,0.0,0.5,RS,RS,0.009182867495108389,0.93125,0.045454545454545456,0.0,11,0.010228516799093708,0.075
755,10938884,18,888422,Absent,55,0,0,1,0,1,1,0,1,1,0,1,1,1,1,1,0,0,1,1,0,0,1,0,1,0,1,1,0,1,1,1,0,1,0,0,1,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,1,1,0,1,0,1,1,1,1,1,0,1,1,12,20,Unicorn_Absent,-1,-1,9,234,0.875,39.0,0.35555555555555557,51.0,0.0,0.484375,RS,RS,0.006737946999085467,0.93125,0.19444444444444445,0.0,11,0.009182867495108389,0.075
757,10938884,19,888422,Absent,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,29,3,Unicorn_Absent,-1,-1,9,263,0.98125,6.0,0.07142857142857142,33.0,0.0,0.46875,RS,RS,0.08633762966036206,0.875,0.35555555555555557,0.0,20,0.006737946999085467,0.075
765,10938884,23,888422,Absent,32,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,32,0,Unicorn_Absent,-1,-1,5,295,1.0,32.0,0.08571428571428572,64.0,0.0,1.0,LEFT,LEFT,1.0,0.98125,0.07142857142857142,0.0,3,0.08633762966036206,0.075
769,10938884,25,888422,Absent,32,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,32,0,Unicorn_Absent,-1,-1,5,327,1.0,32.0,1.0,64.0,0.0,1.0,LEFT,LEFT,1.0,1.0,0.08571428571428572,0.0,0,1.0,0.075
771,10938884,26,888422,Absent,32,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,32,0,Unicorn_Absent,-1,-1,5,359,1.0,32.0,1.0,64.0,0.0,1.0,LEFT,LEFT,1.0,1.0,1.0,0.0,0,1.0,0.075
779,10938884,30,888422,Absent,32,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,32,0,Unicorn_Absent,-1,-1,5,391,1.0,32.0,1.0,64.0,0.0,1.0,LEFT,LEFT,1.0,1.0,1.0,0.0,0,1.0,0.075
781,10938884,31,888422,Absent,32,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,32,0,Unicorn_Absent,-1,-1,5,423,1.0,32.0,1.0,64.0,0.0,1.0,LEFT,LEFT,1.0,1.0,1.0,0.0,0,1.0,0.075
783,10938884,32,888422,Absent,32,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,32,0,Unicorn_Absent,-1,-1,5,455,1.0,32.0,1.0,64.0,0.0,1.0,LEFT,LEFT,1.0,1.0,1.0,0.0,0,1.0,0.075
785,10938884,33,888422,Absent,32,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,32,0,Unicorn_Absent,-1,-1,5,487,1.0,32.0,1.0,64.0,0.0,1.0,LEFT,LEFT,1.0,1.0,1.0,0.0,0,1.0,0.075
787,10938884,34,888422,Absent,32,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,32,0,Unicorn_Absent,-1,-1,5,519,1.0,32.0,1.0,64.0,0.0,1.0,LEFT,LEFT,1.0,1.0,1.0,0.0,0,1.0,0.075
789,10938884,35,888422,Absent,32,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,32,0,Unicorn_Absent,-1,-1,5,551,1.0,32.0,1.0,64.0,0.0,1.0,LEFT,LEFT,1.0,1.0,1.0,0.0,0,1.0,0.075
797,10938884,39,888422,Absent,32,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,32,0,Unicorn_Absent,-1,-1,5,583,1.0,32.0,1.0,64.0,0.0,1.0,LEFT,LEFT,1.0,1.0,1.0,0.0,0,1.0,0.075
799,10938884,40,888422,Absent,32,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,32,0,Unicorn_Absent,-1,-1,5,615,1.0,32.0,1.0,64.0,0.0,1.0,LEFT,LEFT,1.0,1.0,1.0,0.0,0,1.0,0.075
801,10938884,41,888422,Absent,32,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,32,0,Unicorn_Absent,-1,-1,5,647,1.0,32.0,1.0,64.0,0.0,1.0,LEFT,LEFT,1.0,1.0,1.0,0.0,0,1.0,0.075
803,10938884,42,888422,Absent,32,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,32,0,Unicorn_Absent,-1,-1,5,679,1.0,32.0,1.0,64.0,0.0,1.0,LEFT,LEFT,1.0,1.0,1.0,0.0,0,1.0,0.075
805,10938884,43,888422,Absent,32,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,32,0,Unicorn_Absent,-1,-1,5,711,1.0,32.0,1.0,64.0,0.0,1.0,LEFT,LEFT,1.0,1.0,1.0,0.0,0,1.0,0.075
