index,Dyad,Round,Player,Answer,Time,a11,a12,a13,a14,a15,a16,a17,a18,a21,a22,a23,a24,a25,a26,a27,a28,a31,a32,a33,a34,a35,a36,a37,a38,a41,a42,a43,a44,a45,a46,a47,a48,a51,a52,a53,a54,a55,a56,a57,a58,a61,a62,a63,a64,a65,a66,a67,a68,a71,a72,a73,a74,a75,a76,a77,a78,a81,a82,a83,a84,a85,a86,a87,a88,Score,Joint,Is_there,where_x,where_y,Strategy,Is_there_LEAD,Category,Category1,RegionGo,indice,Cambio,avScGrpUniPresent,avScGrpUniPresent_LEAD,Ac_Score,Norm_Score,Size_visited,Consistency,Total_visited_dyad,Dif_consist,DLIndex,Similarity,Norm_Score_LAG1,Consistency_LAG1,Dif_consist_LAG1,Joint_LAG1,Similarity_LAG1
2,12053661,3,120564,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,33,Unicorn_Absent,-1,-1,1,Unicorn_Absent,ALL,ALL,RS,2,0,25.108695652173914,25.108695652173914,-1,0.79375,64.0,,64.0,,0.484375,1.0,,,,,
3,12053661,4,120564,Absent,45,0,1,0,1,1,1,0,1,0,0,0,0,1,1,0,1,1,0,0,1,1,0,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,1,1,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1,0,Unicorn_Absent,RS,RS,RS,3,0,25.108695652173914,25.108695652173914,31,1.0,33.0,0.515625,33.0,0.515625,0.515625,0.005537830714382473,0.79375,,,33,1.0
4,12053661,5,120564,Absent,24,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,32,0,Unicorn_Absent,-1,-1,0,Unicorn_Absent,RS,RS,RS,4,0,25.108695652173914,25.108695652173914,63,1.0,22.0,0.30952380952380953,22.0,0.6904761904761905,0.34375,0.01142289099346694,1.0,0.515625,0.515625,0,0.005537830714382473
5,12053661,6,120564,Absent,61,0,1,1,0,0,1,1,0,1,1,0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,0,0,0,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,0,0,1,1,1,1,1,0,1,0,32,0,Unicorn_Absent,-1,-1,0,Unicorn_Absent,RS,RS,RS,5,0,25.108695652173914,25.108695652173914,95,1.0,39.0,0.2978723404255319,39.0,0.7021276595744681,0.609375,0.006737946999085467,1.0,0.30952380952380953,0.6904761904761905,0,0.01142289099346694
6,12053661,7,120564,Absent,33,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,1,1,0,1,0,0,1,0,0,0,1,32,0,Unicorn_Absent,-1,-1,0,Unicorn_Present,RS,RS,RS,6,0,25.108695652173914,32.0,127,1.0,24.0,0.21153846153846154,24.0,0.7884615384615384,0.375,0.007454186295369829,1.0,0.2978723404255319,0.7021276595744681,0,0.006737946999085467
9,12053661,10,120564,Absent,46,1,1,1,0,1,1,1,0,1,0,0,0,0,1,1,0,1,1,1,1,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0,1,0,1,1,32,0,Unicorn_Absent,-1,-1,0,Unicorn_Present,RS,RS,RS,9,0,25.108695652173914,32.0,159,1.0,36.0,0.30434782608695654,36.0,0.6956521739130435,0.5625,0.0061027272741740034,1.0,0.21153846153846154,0.7884615384615384,0,0.007454186295369829
11,12053661,12,120564,Absent,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1,0,Unicorn_Present,RS,RS,RS,11,0,25.108695652173914,32.0,191,1.0,8.0,0.15789473684210525,8.0,0.8421052631578947,0.125,0.059105746561956225,1.0,0.30434782608695654,0.6956521739130435,0,0.0061027272741740034
13,12053661,14,120564,Absent,6,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1,0,Unicorn_Absent,RS,RS,RS,13,0,25.108695652173914,25.108695652173914,223,1.0,6.0,0.0,6.0,1.0,0.09375,0.08633762966036206,1.0,0.15789473684210525,0.8421052631578947,0,0.059105746561956225
14,12053661,15,120564,Absent,55,0,1,1,1,1,0,0,1,0,1,1,0,0,0,1,0,1,1,0,1,1,0,1,1,1,1,0,0,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,1,0,-64,0,Unicorn_Absent,-1,-1,0,Unicorn_Present,RS,RS,UP,14,0,25.108695652173914,-64.0,159,0.4,36.0,0.10526315789473684,36.0,0.8947368421052632,0.5625,0.005034190088132767,1.0,0.0,1.0,0,0.08633762966036206
16,12053661,17,120564,Absent,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,Unicorn_Absent,-1,-1,4,Unicorn_Present,UP,UP,DOWN,16,0,25.108695652173914,-80.0,175,0.9,32.0,0.4166666666666667,48.0,0.4166666666666667,0.5,1.0,0.4,0.10526315789473684,0.8947368421052632,0,0.005034190088132767
