index,Dyad,Round,Player,Answer,Time,a11,a12,a13,a14,a15,a16,a17,a18,a21,a22,a23,a24,a25,a26,a27,a28,a31,a32,a33,a34,a35,a36,a37,a38,a41,a42,a43,a44,a45,a46,a47,a48,a51,a52,a53,a54,a55,a56,a57,a58,a61,a62,a63,a64,a65,a66,a67,a68,a71,a72,a73,a74,a75,a76,a77,a78,a81,a82,a83,a84,a85,a86,a87,a88,Score,Joint,Is_there,where_x,where_y,Strategy,Is_there_LEAD,Category,Category1,RegionGo,indice,Cambio,avScGrpUniPresent,avScGrpUniPresent_LEAD,Ac_Score,Norm_Score,Size_visited,Consistency,Total_visited_dyad,Dif_consist,DLIndex,Similarity,Norm_Score_LAG1,Consistency_LAG1,Dif_consist_LAG1,Joint_LAG1,Similarity_LAG1
0,11889199,1,118837,Absent,46,1,0,0,1,1,0,1,0,1,1,0,1,0,1,0,0,0,0,1,1,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,1,26,6,Unicorn_Absent,-1,-1,0,Unicorn_Absent,RS,RS,UP,0,0,27.508637873754154,27.508637873754154,26,0.9625,31.0,,41.0,,0.546875,0.006737946999085467,,,,,
1,11889199,2,118837,Absent,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,10,Unicorn_Absent,-1,-1,4,Unicorn_Present,UP,UP,LEFT,1,0,27.508637873754154,-16.142857142857142,48,0.9375,32.0,0.3125,45.0,0.19821428571428573,0.546875,1.0,0.9625,,,6,0.006737946999085467
9,11889199,10,118837,Absent,32,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,28,4,Unicorn_Absent,-1,-1,5,Unicorn_Absent,LEFT,LEFT,DOWN,9,0,27.508637873754154,27.508637873754154,76,0.975,32.0,0.3333333333333333,33.0,0.21333333333333332,0.453125,1.0,0.9375,0.3125,0.19821428571428573,10,1.0
10,11889199,11,118837,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,23,9,Unicorn_Absent,-1,-1,3,Unicorn_Absent,DOWN,DOWN,ALL,10,0,27.508637873754154,27.508637873754154,99,0.94375,32.0,0.3333333333333333,33.0,0.26190476190476186,0.375,1.0,0.975,0.3333333333333333,0.21333333333333332,4,1.0
11,11889199,12,118837,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,27,5,Unicorn_Absent,-1,-1,1,Unicorn_Present,ALL,ALL,RIGHT,11,0,27.508637873754154,-80.0,126,0.96875,64.0,0.5,64.0,0.5,0.921875,1.0,0.94375,0.3333333333333333,0.26190476190476186,9,1.0
13,11889199,14,118837,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,32,Unicorn_Absent,-1,-1,6,Unicorn_Present,RIGHT,RIGHT,UP,13,0,27.508637873754154,-64.0,126,0.8,32.0,0.5,32.0,0.4117647058823529,0.0,1.0,0.96875,0.5,0.5,5,1.0
15,11889199,16,118837,Absent,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,Unicorn_Absent,-1,-1,4,Unicorn_Present,UP,UP,UP,15,0,27.508637873754154,-7.8,142,0.9,32.0,0.3333333333333333,48.0,0.6666666666666667,0.5,1.0,0.8,0.5,0.4117647058823529,32,1.0
21,11889199,22,118837,Absent,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,19,Unicorn_Absent,-1,-1,4,Unicorn_Present,UP,UP,ALL,21,0,27.508637873754154,2.2857142857142856,155,0.88125,32.0,1.0,47.0,0.653061224489796,0.4375,1.0,0.9,0.3333333333333333,0.6666666666666667,16,1.0
29,11889199,30,118837,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-5,37,Unicorn_Absent,-1,-1,1,Unicorn_Present,ALL,ALL,RS,29,0,27.508637873754154,-10.666666666666666,150,0.76875,64.0,0.5,64.0,0.10784313725490197,0.421875,1.0,0.88125,1.0,0.653061224489796,19,1.0
33,11889199,34,118837,Absent,10,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,26,6,Unicorn_Absent,-1,-1,0,Unicorn_Absent,RS,RS,ALL,33,0,27.508637873754154,27.508637873754154,176,0.9625,9.0,0.140625,42.0,0.32091346153846156,0.5625,0.049787068367863944,0.76875,0.5,0.10784313725490197,37,1.0
