index,Dyad,Round,Player,Answer,Time,a11,a12,a13,a14,a15,a16,a17,a18,a21,a22,a23,a24,a25,a26,a27,a28,a31,a32,a33,a34,a35,a36,a37,a38,a41,a42,a43,a44,a45,a46,a47,a48,a51,a52,a53,a54,a55,a56,a57,a58,a61,a62,a63,a64,a65,a66,a67,a68,a71,a72,a73,a74,a75,a76,a77,a78,a81,a82,a83,a84,a85,a86,a87,a88,Score,Joint,Is_there,where_x,where_y,Strategy,Is_there_LEAD,Category,Category1,RegionGo,indice,Cambio,avScGrpUniPresent,avScGrpUniPresent_LEAD,Ac_Score,Norm_Score,Size_visited,Consistency,Total_visited_dyad,Dif_consist,DLIndex,Similarity,Norm_Score_LAG1,Consistency_LAG1,Dif_consist_LAG1,Joint_LAG1,Similarity_LAG1
0,39138743,1,87431,Absent,57,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,1,1,0,0,1,0,1,0,1,1,1,1,1,0,0,1,0,0,1,1,1,0,1,0,1,0,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,9,23,Unicorn_Absent,-1,-1,9,Unicorn_Absent,RS,RS,OUT,0,0,22.63888888888889,22.63888888888889,9,0.85625,42.0,,54.0,,0.484375,0.009182867495108389,,,,,
1,39138743,2,87431,Absent,28,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,18,14,Unicorn_Absent,-1,-1,8,Unicorn_Absent,OUT,OUT,RS,1,0,22.63888888888889,22.63888888888889,27,0.9125,28.0,0.2962962962962963,46.0,0.043703703703703745,0.5,1.0,0.85625,,,23,0.009182867495108389
2,39138743,3,87431,Absent,34,0,1,0,0,1,1,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,1,1,1,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,1,1,3,29,Unicorn_Absent,-1,-1,9,Unicorn_Absent,RS,RS,DOWN,2,0,22.63888888888889,22.63888888888889,30,0.81875,29.0,0.35714285714285715,64.0,0.14285714285714285,0.546875,0.005537830714382473,0.9125,0.2962962962962963,0.043703703703703745,14,1.0
3,39138743,4,87431,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,16,Unicorn_Absent,-1,-1,3,Unicorn_Absent,DOWN,DOWN,UP,3,0,22.63888888888889,22.63888888888889,46,0.9,32.0,0.32608695652173914,48.0,0.17391304347826086,0.5,1.0,0.81875,0.35714285714285715,0.14285714285714285,29,0.005537830714382473
4,39138743,5,87431,Absent,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,14,Unicorn_Absent,-1,-1,4,Unicorn_Absent,UP,UP,DOWN,4,0,22.63888888888889,22.63888888888889,64,0.9125,32.0,0.0,46.0,0.30434782608695654,0.5,1.0,0.9,0.32608695652173914,0.17391304347826086,16,1.0
5,39138743,6,87431,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,16,Unicorn_Absent,-1,-1,3,Unicorn_Present,DOWN,DOWN,RS,5,0,22.63888888888889,28.0,80,0.9,32.0,0.0,48.0,0.30434782608695654,0.5,1.0,0.9125,0.0,0.30434782608695654,14,1.0
7,39138743,8,87431,Absent,22,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,32,0,Unicorn_Absent,-1,-1,9,Unicorn_Absent,RS,RS,RS,7,0,22.63888888888889,22.63888888888889,112,1.0,19.0,0.3076923076923077,19.0,0.3076923076923077,0.296875,0.012792465124422179,0.9,0.0,0.30434782608695654,16,1.0
8,39138743,9,87431,Absent,30,0,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,32,0,Unicorn_Absent,-1,-1,9,Unicorn_Absent,RS,RS,RS,8,0,22.63888888888889,22.63888888888889,144,1.0,24.0,0.19444444444444445,24.0,0.8055555555555556,0.375,0.007454186295369829,1.0,0.3076923076923077,0.3076923076923077,0,0.012792465124422179
9,39138743,10,87431,Absent,55,0,1,1,1,0,1,1,0,1,1,0,1,0,1,1,0,1,0,0,0,1,1,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,1,32,0,Unicorn_Absent,-1,-1,9,Unicorn_Absent,RS,RS,RS,9,0,22.63888888888889,22.63888888888889,176,1.0,36.0,0.30434782608695654,36.0,0.6956521739130435,0.5625,0.005034190088132767,1.0,0.19444444444444445,0.8055555555555556,0,0.007454186295369829
10,39138743,11,87431,Absent,5,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1,9,Unicorn_Present,RS,RS,RS,10,0,22.63888888888889,32.0,208,1.0,5.0,0.05128205128205128,5.0,0.9487179487179487,0.078125,0.10687792566038574,1.0,0.30434782608695654,0.6956521739130435,0,0.005034190088132767
