index,Dyad,Round,Player,Answer,Time,a11,a12,a13,a14,a15,a16,a17,a18,a21,a22,a23,a24,a25,a26,a27,a28,a31,a32,a33,a34,a35,a36,a37,a38,a41,a42,a43,a44,a45,a46,a47,a48,a51,a52,a53,a54,a55,a56,a57,a58,a61,a62,a63,a64,a65,a66,a67,a68,a71,a72,a73,a74,a75,a76,a77,a78,a81,a82,a83,a84,a85,a86,a87,a88,Score,Joint,Is_there,where_x,where_y,Strategy,Ac_Score,Norm_Score,Size_visited,Consistency,Total_visited_dyad,Dif_consist,DLIndex,Category,Category1,Similarity,Norm_Score_LAG1,Consistency_LAG1,Dif_consist_LAG1,Joint_LAG1,Similarity_LAG1,Zeta
3982,14848063,12,148466,Absent,36,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,6,26,Unicorn_Absent,-1,-1,7,117,0.8375,36.0,1.0,50.0,0.053427895981087464,0.375,IN,IN,1.0,0.8875,1.0,0.11806797853309481,18,1.0,10
3984,14848063,13,148466,Absent,36,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8,24,Unicorn_Absent,-1,-1,7,125,0.85,36.0,1.0,44.0,0.053427895981087464,0.3125,IN,IN,1.0,0.8375,1.0,0.053427895981087464,26,1.0,10
3990,14848063,16,148466,Absent,36,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,14,18,Unicorn_Absent,-1,-1,7,139,0.8875,36.0,1.0,50.0,0.12174940898345149,0.5,IN,IN,1.0,0.85,1.0,0.053427895981087464,24,1.0,10
3992,14848063,17,148466,Absent,36,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,14,18,Unicorn_Absent,-1,-1,7,153,0.8875,36.0,1.0,50.0,0.12174940898345149,0.5,IN,IN,1.0,0.8875,1.0,0.12174940898345149,18,1.0,10
3994,14848063,18,148466,Absent,36,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,14,18,Unicorn_Absent,-1,-1,7,167,0.8875,36.0,1.0,50.0,0.0,0.5,IN,IN,1.0,0.8875,1.0,0.12174940898345149,18,1.0,10
4000,14848063,21,148466,Absent,36,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,14,18,Unicorn_Absent,-1,-1,7,181,0.8875,36.0,1.0,50.0,0.0,0.5,IN,IN,1.0,0.8875,1.0,0.0,18,1.0,10
4010,14848063,26,148466,Absent,36,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,14,18,Unicorn_Absent,-1,-1,7,195,0.8875,36.0,1.0,50.0,0.6666666666666667,0.5,IN,IN,1.0,0.8875,1.0,0.0,18,1.0,10
4014,14848063,28,148466,Absent,36,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,23,9,Unicorn_Absent,-1,-1,7,218,0.94375,36.0,1.0,43.0,0.6666666666666667,0.53125,IN,IN,1.0,0.8875,1.0,0.6666666666666667,18,1.0,10
4016,14848063,29,148466,Absent,36,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,27,5,Unicorn_Absent,-1,-1,7,245,0.96875,36.0,1.0,37.0,0.6415094339622642,0.5,IN,IN,1.0,0.94375,1.0,0.6666666666666667,9,1.0,10
4018,14848063,30,148466,Absent,36,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1,7,277,1.0,36.0,1.0,36.0,0.6415094339622642,0.5625,IN,IN,1.0,0.96875,1.0,0.6415094339622642,5,1.0,10
4022,14848063,32,148466,Absent,36,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1,7,309,1.0,36.0,1.0,36.0,0.6666666666666667,0.5625,IN,IN,1.0,1.0,1.0,0.6415094339622642,0,1.0,10
4024,14848063,33,148466,Absent,36,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1,7,341,1.0,36.0,1.0,36.0,0.6666666666666667,0.5625,IN,IN,1.0,1.0,1.0,0.6666666666666667,0,1.0,10
4028,14848063,35,148466,Absent,36,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1,7,373,1.0,36.0,1.0,36.0,0.0,0.5625,IN,IN,1.0,1.0,1.0,0.6666666666666667,0,1.0,10
4030,14848063,36,148466,Absent,36,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1,7,405,1.0,36.0,1.0,36.0,0.0,0.5625,IN,IN,1.0,1.0,1.0,0.0,0,1.0,10
4034,14848063,38,148466,Absent,36,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1,7,437,1.0,36.0,1.0,36.0,0.0,0.5625,IN,IN,1.0,1.0,1.0,0.0,0,1.0,10
4036,14848063,39,148466,Absent,36,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1,7,469,1.0,36.0,1.0,36.0,0.0,0.5625,IN,IN,1.0,1.0,1.0,0.0,0,1.0,10
4040,14848063,41,148466,Absent,36,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1,7,501,1.0,36.0,1.0,36.0,0.0,0.5625,IN,IN,1.0,1.0,1.0,0.0,0,1.0,10
4042,14848063,42,148466,Absent,36,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1,7,533,1.0,36.0,1.0,36.0,0.0,0.5625,IN,IN,1.0,1.0,1.0,0.0,0,1.0,10
4044,14848063,43,148466,Absent,36,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1,7,565,1.0,36.0,1.0,36.0,0.0,0.5625,IN,IN,1.0,1.0,1.0,0.0,0,1.0,10
4046,14848063,44,148466,Absent,36,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1,7,597,1.0,36.0,1.0,36.0,0.0,0.5625,IN,IN,1.0,1.0,1.0,0.0,0,1.0,10
4048,14848063,45,148466,Absent,36,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1,7,629,1.0,36.0,1.0,36.0,0.8292682926829268,0.5625,IN,IN,1.0,1.0,1.0,0.0,0,1.0,10
4050,14848063,46,148466,Absent,36,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1,7,661,1.0,36.0,1.0,36.0,0.8292682926829268,0.5625,IN,IN,1.0,1.0,1.0,0.8292682926829268,0,1.0,10
4052,14848063,47,148466,Absent,36,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1,7,693,1.0,36.0,1.0,36.0,0.9,0.5625,IN,IN,1.0,1.0,1.0,0.8292682926829268,0,1.0,10
4058,14848063,50,148466,Absent,36,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1,7,725,1.0,36.0,1.0,36.0,0.9,0.5625,IN,IN,1.0,1.0,1.0,0.9,0,1.0,10
4066,14848063,54,148466,Absent,36,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1,7,757,1.0,36.0,1.0,36.0,1.0,0.5625,IN,IN,1.0,1.0,1.0,0.9,0,1.0,10
3961,14848063,1,806334,Absent,58,1,1,1,0,0,1,1,1,0,1,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,0,29,3,Unicorn_Absent,-1,-1,9,29,0.98125,36.0,1.0,37.0,1.0,0.53125,RS,RS,0.0061027272741740034,,,,,,10
3967,14848063,4,806334,Absent,58,1,1,1,0,0,1,1,1,0,1,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,0,16,16,Unicorn_Absent,-1,-1,9,45,0.9,36.0,1.0,51.0,0.0,0.546875,RS,RS,0.0061027272741740034,0.98125,1.0,1.0,3,0.0061027272741740034,10
3969,14848063,5,806334,Absent,28,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,1,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,28,4,Unicorn_Absent,-1,-1,9,73,0.975,22.0,0.3488372093023256,35.0,0.0,0.484375,RS,RS,0.009182867495108389,0.9,1.0,0.0,16,0.0061027272741740034,10
3971,14848063,6,806334,Absent,61,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,1,1,0,1,0,0,1,1,1,1,1,0,1,1,0,0,0,1,1,1,0,0,0,1,1,0,1,1,1,1,1,10,22,Unicorn_Absent,-1,-1,9,83,0.8625,39.0,0.2978723404255319,56.0,0.0,0.53125,RS,RS,0.008264124158046258,0.975,0.3488372093023256,0.0,4,0.009182867495108389,10
3977,14848063,9,806334,Absent,32,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,14,18,Unicorn_Absent,-1,-1,5,97,0.8875,32.0,0.5106382978723404,50.0,0.0,0.5,LEFT,LEFT,1.0,0.8625,0.2978723404255319,0.0,22,0.008264124158046258,10
3979,14848063,10,806334,Absent,32,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,14,18,Unicorn_Absent,-1,-1,5,111,0.8875,32.0,1.0,50.0,0.0,0.5,LEFT,LEFT,1.0,0.8875,0.5106382978723404,0.0,18,1.0,10
3983,14848063,12,806334,Absent,59,1,0,0,0,0,1,1,1,1,1,0,1,1,0,0,1,0,1,1,1,1,1,1,0,1,0,0,0,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,1,1,1,6,26,Unicorn_Absent,-1,-1,9,117,0.8375,40.0,0.3333333333333333,50.0,0.0,0.375,RS,RS,0.007454186295369829,0.8875,1.0,0.0,18,1.0,10
3985,14848063,13,806334,Absent,44,0,0,0,0,1,0,1,0,0,0,1,0,1,1,1,0,0,1,1,0,0,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,1,0,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,8,24,Unicorn_Absent,-1,-1,9,125,0.85,32.0,0.3584905660377358,44.0,0.0,0.3125,RS,RS,0.01142289099346694,0.8375,0.3333333333333333,0.0,26,0.007454186295369829,10
3991,14848063,16,806334,Absent,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,18,Unicorn_Absent,-1,-1,4,139,0.8875,32.0,0.3333333333333333,50.0,0.0,0.5,UP,UP,1.0,0.85,0.3584905660377358,0.0,24,0.01142289099346694,10
3993,14848063,17,806334,Absent,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,18,Unicorn_Absent,-1,-1,4,153,0.8875,32.0,1.0,50.0,0.0,0.5,UP,UP,1.0,0.8875,0.3333333333333333,0.0,18,1.0,10
3995,14848063,18,806334,Absent,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,18,Unicorn_Absent,-1,-1,4,167,0.8875,32.0,1.0,50.0,0.0,0.5,UP,UP,1.0,0.8875,1.0,0.0,18,1.0,10
4001,14848063,21,806334,Absent,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,18,Unicorn_Absent,-1,-1,4,181,0.8875,32.0,1.0,50.0,0.0,0.5,UP,UP,1.0,0.8875,1.0,0.0,18,1.0,10
4011,14848063,26,806334,Absent,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,18,Unicorn_Absent,-1,-1,4,195,0.8875,32.0,1.0,50.0,0.0,0.5,UP,UP,1.0,0.8875,1.0,0.0,18,1.0,10
4015,14848063,28,806334,Absent,20,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,23,9,Unicorn_Absent,-1,-1,9,218,0.94375,16.0,0.17073170731707318,43.0,0.0,0.53125,RS,RS,0.01831563888873418,0.8875,1.0,0.0,18,1.0,10
4017,14848063,29,806334,Absent,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,27,5,Unicorn_Absent,-1,-1,9,245,0.96875,6.0,0.1,37.0,0.0,0.5,RS,RS,0.08633762966036206,0.94375,0.17073170731707318,0.0,9,0.01831563888873418,10
4019,14848063,30,806334,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1,2,277,1.0,0.0,0.0,36.0,0.0,0.5625,NOTHING,NOTHING,1.0,0.96875,0.1,0.0,5,0.08633762966036206,10
4023,14848063,32,806334,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1,2,309,1.0,0.0,1.0,36.0,0.0,0.5625,NOTHING,NOTHING,1.0,1.0,0.0,0.0,0,1.0,10
4025,14848063,33,806334,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1,2,341,1.0,0.0,1.0,36.0,0.0,0.5625,NOTHING,NOTHING,1.0,1.0,1.0,0.0,0,1.0,10
4029,14848063,35,806334,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1,2,373,1.0,0.0,1.0,36.0,0.0,0.5625,NOTHING,NOTHING,1.0,1.0,1.0,0.0,0,1.0,10
4031,14848063,36,806334,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1,2,405,1.0,0.0,1.0,36.0,0.0,0.5625,NOTHING,NOTHING,1.0,1.0,1.0,0.0,0,1.0,10
4035,14848063,38,806334,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1,2,437,1.0,0.0,1.0,36.0,0.0,0.5625,NOTHING,NOTHING,1.0,1.0,1.0,0.0,0,1.0,10
4037,14848063,39,806334,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1,2,469,1.0,0.0,1.0,36.0,0.0,0.5625,NOTHING,NOTHING,1.0,1.0,1.0,0.0,0,1.0,10
4041,14848063,41,806334,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1,2,501,1.0,0.0,1.0,36.0,0.0,0.5625,NOTHING,NOTHING,1.0,1.0,1.0,0.0,0,1.0,10
4043,14848063,42,806334,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1,2,533,1.0,0.0,1.0,36.0,0.0,0.5625,NOTHING,NOTHING,1.0,1.0,1.0,0.0,0,1.0,10
4045,14848063,43,806334,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1,2,565,1.0,0.0,1.0,36.0,0.0,0.5625,NOTHING,NOTHING,1.0,1.0,1.0,0.0,0,1.0,10
4047,14848063,44,806334,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1,2,597,1.0,0.0,1.0,36.0,0.0,0.5625,NOTHING,NOTHING,1.0,1.0,1.0,0.0,0,1.0,10
4049,14848063,45,806334,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1,2,629,1.0,0.0,1.0,36.0,0.0,0.5625,NOTHING,NOTHING,1.0,1.0,1.0,0.0,0,1.0,10
4051,14848063,46,806334,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1,2,661,1.0,0.0,1.0,36.0,0.0,0.5625,NOTHING,NOTHING,1.0,1.0,1.0,0.0,0,1.0,10
4053,14848063,47,806334,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1,2,693,1.0,0.0,1.0,36.0,0.0,0.5625,NOTHING,NOTHING,1.0,1.0,1.0,0.0,0,1.0,10
4059,14848063,50,806334,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1,2,725,1.0,0.0,1.0,36.0,0.0,0.5625,NOTHING,NOTHING,1.0,1.0,1.0,0.0,0,1.0,10
4067,14848063,54,806334,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1,2,757,1.0,0.0,1.0,36.0,0.0,0.5625,NOTHING,NOTHING,1.0,1.0,1.0,0.0,0,1.0,10
2160,18057467,1,180508,Absent,35,0,1,1,0,0,1,1,1,0,1,0,1,1,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,1,1,0,0,1,1,0,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,31,1,Unicorn_Absent,-1,-1,0,31,0.99375,30.0,1.0,30.0,0.0,0.453125,RS,RS,0.004180913251655786,,,,,,10
2162,18057467,2,180508,Absent,35,0,1,1,0,0,1,1,1,0,1,0,1,1,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,1,1,0,0,1,1,0,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,31,1,Unicorn_Absent,-1,-1,0,62,0.99375,30.0,1.0,30.0,0.0,0.453125,RS,RS,0.004180913251655786,0.99375,1.0,0.0,1,0.004180913251655786,10
