index,Dyad,Round,Player,Answer,Time,a11,a12,a13,a14,a15,a16,a17,a18,a21,a22,a23,a24,a25,a26,a27,a28,a31,a32,a33,a34,a35,a36,a37,a38,a41,a42,a43,a44,a45,a46,a47,a48,a51,a52,a53,a54,a55,a56,a57,a58,a61,a62,a63,a64,a65,a66,a67,a68,a71,a72,a73,a74,a75,a76,a77,a78,a81,a82,a83,a84,a85,a86,a87,a88,Score,Joint,Is_there,where_x,where_y,Strategy,Ac_Score,Norm_Score,Size_visited,Consistency,Total_visited_dyad,Dif_consist,DLIndex,Category,Category1,Similarity,Norm_Score_LAG1,Consistency_LAG1,Dif_consist_LAG1,Joint_LAG1,Similarity_LAG1,RS
4143,17237141,32,714135,Absent,63,0,1,0,0,0,1,1,1,0,0,1,0,1,1,1,0,0,1,1,1,0,1,1,0,1,0,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,1,1,1,1,0,0,0,1,1,1,1,0,0,1,1,1,0,0,1,1,0,1,1,31,1,Unicorn_Absent,-1,-1.0,9,571,0.99375,38.0,1.0,38.0,0.0,0.578125,RS,RS,0.0061027272741740034,0.99375,1.0,0.0,1,0.0061027272741740034,0
4153,17237141,37,714135,Absent,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,9,603,1.0,1.0,0.0,25.0,0.30434782608695654,0.390625,RS,RS,0.36787944117144233,0.99375,1.0,0.0,1,0.0061027272741740034,0
4157,17237141,39,714135,Absent,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,2,Unicorn_Absent,-1,-1.0,9,633,0.9875,2.0,0.0,32.0,0.30434782608695654,0.46875,RS,RS,0.2431167344342142,1.0,0.0,0.30434782608695654,0,0.36787944117144233,0
4159,17237141,40,714135,Absent,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,2,Unicorn_Absent,-1,-1.0,9,663,0.9875,2.0,1.0,32.0,0.0,0.46875,RS,RS,0.2431167344342142,0.9875,0.0,0.30434782608695654,2,0.2431167344342142,0
4161,17237141,41,714135,Absent,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,2,Unicorn_Absent,-1,-1.0,9,693,0.9875,2.0,1.0,32.0,0.0,0.46875,RS,RS,0.2431167344342142,0.9875,1.0,0.0,2,0.2431167344342142,0
4163,17237141,42,714135,Absent,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,2,Unicorn_Absent,-1,-1.0,9,723,0.9875,2.0,1.0,32.0,0.034226190476190466,0.46875,RS,RS,0.2431167344342142,0.9875,1.0,0.0,2,0.2431167344342142,0
4165,17237141,43,714135,Absent,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,2,Unicorn_Absent,-1,-1.0,9,753,0.9875,2.0,1.0,32.0,0.034226190476190466,0.46875,RS,RS,0.2431167344342142,0.9875,1.0,0.034226190476190466,2,0.2431167344342142,0
4167,17237141,44,714135,Absent,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,2,Unicorn_Absent,-1,-1.0,9,783,0.9875,2.0,1.0,32.0,0.04390847247990104,0.46875,RS,RS,0.2431167344342142,0.9875,1.0,0.034226190476190466,2,0.2431167344342142,0
4171,17237141,46,714135,Absent,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,2,Unicorn_Absent,-1,-1.0,9,813,0.9875,2.0,1.0,32.0,0.04390847247990104,0.46875,RS,RS,0.2431167344342142,0.9875,1.0,0.04390847247990104,2,0.2431167344342142,0
4177,17237141,49,714135,Absent,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,2,Unicorn_Absent,-1,-1.0,9,843,0.9875,9.0,0.0,35.0,0.07979407979407982,0.515625,RS,RS,0.049787068367863944,0.9875,1.0,0.04390847247990104,2,0.2431167344342142,0
4179,17237141,50,714135,Absent,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,2,Unicorn_Absent,-1,-1.0,9,873,0.9875,9.0,1.0,35.0,0.07979407979407982,0.515625,RS,RS,0.049787068367863944,0.9875,0.0,0.07979407979407982,2,0.049787068367863944,0
4183,17237141,52,714135,Absent,34,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1,1,0,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,1,1,22,10,Unicorn_Absent,-1,-1.0,9,895,0.9375,28.0,0.15625,40.0,0.0,0.46875,RS,RS,0.007454186295369829,0.9875,1.0,0.07979407979407982,2,0.049787068367863944,0
4185,17237141,53,714135,Absent,53,1,1,0,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,0,1,0,0,1,1,1,0,22,10,Unicorn_Absent,-1,-1.0,9,917,0.9375,38.0,0.3469387755102041,49.0,0.0,0.609375,RS,RS,0.0061027272741740034,0.9375,0.15625,0.0,10,0.007454186295369829,0
4187,17237141,54,714135,Absent,14,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,29,3,Unicorn_Absent,-1,-1.0,9,946,0.98125,12.0,0.19047619047619047,35.0,0.08813747228381372,0.5,RS,RS,0.03130111324493289,0.9375,0.3469387755102041,0.0,10,0.0061027272741740034,0
4189,17237141,55,714135,Absent,14,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,29,3,Unicorn_Absent,-1,-1.0,9,975,0.98125,12.0,1.0,35.0,0.08813747228381372,0.5,RS,RS,0.03130111324493289,0.98125,0.19047619047619047,0.08813747228381372,3,0.03130111324493289,0
4193,17237141,57,714135,Absent,59,0,1,0,0,0,0,1,1,0,1,1,1,0,1,0,1,1,0,1,1,0,0,1,0,0,1,1,0,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,0,0,1,1,1,0,1,15,17,Unicorn_Absent,-1,-1.0,9,990,0.89375,41.0,0.20454545454545456,51.0,0.12900394910048268,0.53125,RS,RS,0.008264124158046258,0.98125,1.0,0.08813747228381372,3,0.03130111324493289,0
4195,17237141,58,714135,Absent,8,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,26,6,Unicorn_Absent,-1,-1.0,9,1016,0.9625,7.0,0.11627906976744186,40.0,0.12900394910048268,0.53125,RS,RS,0.07095202666684558,0.89375,0.20454545454545456,0.12900394910048268,17,0.008264124158046258,0
240,18639453,1,186352,Absent,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,1,Unicorn_Absent,-1,-1.0,0,31,0.99375,2.0,1.0,39.0,0.0,0.59375,RS,RS,0.2431167344342142,,,,,,0
244,18639453,3,186352,Absent,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,30,2,Unicorn_Absent,-1,-1.0,0,61,0.9875,3.0,0.25,16.0,0.0,0.21875,RS,RS,0.17692120631776423,0.99375,1.0,0.0,1,0.2431167344342142,0
246,18639453,4,186352,Absent,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,30,2,Unicorn_Absent,-1,-1.0,0,91,0.9875,3.0,1.0,16.0,0.017441860465116282,0.21875,RS,RS,0.17692120631776423,0.9875,0.25,0.0,2,0.17692120631776423,0
252,18639453,7,186352,Absent,36,0,0,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,25,7,Unicorn_Absent,-1,-1.0,0,116,0.95625,25.0,0.037037037037037035,37.0,0.017441860465116282,0.46875,RS,RS,0.006737946999085467,0.9875,1.0,0.017441860465116282,2,0.17692120631776423,0
256,18639453,9,186352,Absent,32,0,1,0,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,26,6,Unicorn_Absent,-1,-1.0,0,142,0.9625,27.0,0.3,40.0,0.0,0.53125,RS,RS,0.005537830714382473,0.95625,0.037037037037037035,0.017441860465116282,7,0.006737946999085467,0
260,18639453,11,186352,Absent,63,0,1,1,0,1,0,1,1,1,1,0,0,1,1,1,1,1,0,0,0,1,1,1,0,0,1,0,1,0,0,0,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,8,24,Unicorn_Absent,-1,-1.0,0,150,0.85,44.0,0.36538461538461536,52.0,0.0,0.4375,RS,RS,0.01142289099346694,0.9625,0.3,0.0,6,0.005537830714382473,0
272,18639453,17,186352,Absent,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,0,182,1.0,1.0,0.0,8.0,0.0962962962962963,0.125,RS,RS,0.36787944117144233,0.85,0.36538461538461536,0.0,24,0.01142289099346694,0
276,18639453,19,186352,Absent,29,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,1,1,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,31,1,Unicorn_Absent,-1,-1.0,0,213,0.99375,25.0,0.0,28.0,0.0962962962962963,0.421875,RS,RS,0.006737946999085467,1.0,0.0,0.0962962962962963,0,0.36787944117144233,0
280,18639453,21,186352,Absent,42,0,1,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,1,0,0,1,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0,0,20,12,Unicorn_Absent,-1,-1.0,0,233,0.925,26.0,0.18604651162790697,43.0,0.14848484848484847,0.484375,RS,RS,0.0061027272741740034,0.99375,0.0,0.0962962962962963,1,0.006737946999085467,0
286,18639453,24,186352,Absent,31,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,32,0,Unicorn_Absent,-1,-1.0,0,265,1.0,23.0,0.2894736842105263,25.0,0.14848484848484847,0.390625,RS,RS,0.008264124158046258,0.925,0.18604651162790697,0.14848484848484847,12,0.0061027272741740034,0
296,18639453,29,186352,Absent,42,0,1,1,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,1,1,0,1,0,1,1,1,1,0,0,0,1,1,1,0,0,0,1,1,1,0,1,0,1,0,1,1,1,1,0,1,0,16,16,Unicorn_Absent,-1,-1.0,0,281,0.9,34.0,0.2127659574468085,53.0,0.12148217636022512,0.578125,RS,RS,0.005034190088132767,1.0,0.2894736842105263,0.14848484848484847,0,0.008264124158046258,0
304,18639453,33,186352,Absent,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,0,313,1.0,4.0,0.05555555555555555,43.0,0.12148217636022512,0.671875,RS,RS,0.1353352832366127,0.9,0.2127659574468085,0.12148217636022512,16,0.005034190088132767,0
310,18639453,36,186352,Absent,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,0,345,1.0,4.0,1.0,43.0,0.14705882352941177,0.671875,RS,RS,0.1353352832366127,1.0,0.05555555555555555,0.12148217636022512,0,0.1353352832366127,0
312,18639453,37,186352,Absent,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,0,377,1.0,4.0,1.0,43.0,0.14705882352941177,0.671875,RS,RS,0.1353352832366127,1.0,1.0,0.14705882352941177,0,0.1353352832366127,0
318,18639453,40,186352,Absent,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,0,409,1.0,4.0,0.0,10.0,0.0,0.15625,RS,RS,0.1353352832366127,1.0,1.0,0.14705882352941177,0,0.1353352832366127,0
322,18639453,42,186352,Absent,12,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,27,5,Unicorn_Absent,-1,-1.0,0,436,0.96875,11.0,0.0,43.0,0.0,0.59375,RS,RS,0.03627506129959581,1.0,0.0,0.0,0,0.1353352832366127,0
326,18639453,44,186352,Absent,32,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,1,1,1,1,1,0,1,11,21,Unicorn_Absent,-1,-1.0,0,447,0.86875,27.0,0.05555555555555555,40.0,0.08604651162790697,0.296875,RS,RS,0.006737946999085467,0.96875,0.0,0.0,5,0.03627506129959581,0
328,18639453,45,186352,Absent,45,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1,0,1,1,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,6,26,Unicorn_Absent,-1,-1.0,0,453,0.8375,35.0,0.34782608695652173,48.0,0.08604651162790697,0.34375,RS,RS,0.008264124158046258,0.86875,0.05555555555555555,0.08604651162790697,21,0.006737946999085467,0
330,18639453,46,186352,Absent,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,29,3,Unicorn_Absent,-1,-1.0,0,482,0.98125,8.0,0.0,34.0,0.256140350877193,0.484375,RS,RS,0.059105746561956225,0.8375,0.34782608695652173,0.08604651162790697,26,0.008264124158046258,0
332,18639453,47,186352,Absent,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,29,3,Unicorn_Absent,-1,-1.0,0,511,0.98125,8.0,1.0,34.0,0.256140350877193,0.484375,RS,RS,0.059105746561956225,0.98125,0.0,0.256140350877193,3,0.059105746561956225,0
334,18639453,48,186352,Absent,34,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,1,1,1,1,0,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1,0,1,0,21,11,Unicorn_Absent,-1,-1.0,0,532,0.93125,27.0,0.12903225806451613,45.0,0.2127659574468085,0.53125,RS,RS,0.005537830714382473,0.98125,1.0,0.256140350877193,3,0.059105746561956225,0
340,18639453,51,186352,Absent,54,0,1,0,1,1,1,0,1,0,0,0,0,1,1,0,0,1,1,1,0,1,1,1,1,1,0,0,1,0,1,0,1,1,0,1,1,0,1,1,1,0,0,1,0,0,1,1,0,0,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,28,4,Unicorn_Absent,-1,-1.0,0,560,0.975,39.0,0.2692307692307692,42.0,0.2127659574468085,0.59375,RS,RS,0.006737946999085467,0.93125,0.12903225806451613,0.2127659574468085,11,0.005537830714382473,0
342,18639453,52,186352,Absent,50,1,1,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,1,1,1,0,1,1,1,0,1,1,0,1,1,1,1,0,15,17,Unicorn_Absent,-1,-1.0,0,575,0.89375,34.0,0.37735849056603776,42.0,0.36752136752136755,0.390625,RS,RS,0.005034190088132767,0.975,0.2692307692307692,0.2127659574468085,4,0.006737946999085467,0
344,18639453,53,186352,Absent,30,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,30,2,Unicorn_Absent,-1,-1.0,0,605,0.9875,25.0,0.3409090909090909,26.0,0.36752136752136755,0.375,RS,RS,0.006737946999085467,0.89375,0.37735849056603776,0.36752136752136755,17,0.005034190088132767,0
348,18639453,55,186352,Absent,30,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,30,2,Unicorn_Absent,-1,-1.0,0,635,0.9875,25.0,1.0,26.0,0.0,0.375,RS,RS,0.006737946999085467,0.9875,0.3409090909090909,0.36752136752136755,2,0.006737946999085467,0
356,18639453,59,186352,Absent,33,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,1,0,0,1,1,0,1,1,0,1,1,1,0,0,0,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,16,16,Unicorn_Absent,-1,-1.0,0,651,0.9,26.0,0.275,51.0,0.0,0.546875,RS,RS,0.0061027272741740034,0.9875,1.0,0.0,2,0.006737946999085467,0
241,18639453,1,945380,Absent,56,0,1,0,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,1,0,1,1,1,0,0,1,0,1,1,1,1,1,1,0,1,1,0,1,0,1,0,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,0,1,1,31,1,Unicorn_Absent,-1,-1.0,9,31,0.99375,38.0,1.0,39.0,0.0,0.59375,RS,RS,0.0061027272741740034,,,,,,0
245,18639453,3,945380,Absent,17,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,30,2,Unicorn_Absent,-1,-1.0,9,61,0.9875,15.0,0.23255813953488372,16.0,0.0,0.21875,RS,RS,0.020796234419099814,0.99375,1.0,0.0,1,0.0061027272741740034,0
247,18639453,4,945380,Absent,17,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,30,2,Unicorn_Absent,-1,-1.0,9,91,0.9875,15.0,1.0,16.0,0.125,0.21875,RS,RS,0.020796234419099814,0.9875,0.23255813953488372,0.0,2,0.020796234419099814,0
253,18639453,7,945380,Absent,31,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,25,7,Unicorn_Absent,-1,-1.0,9,116,0.95625,19.0,0.13333333333333333,37.0,0.125,0.46875,RS,RS,0.012792465124422179,0.9875,1.0,0.125,2,0.020796234419099814,0
257,18639453,9,945380,Absent,22,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,1,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,26,6,Unicorn_Absent,-1,-1.0,9,142,0.9625,19.0,0.15151515151515152,40.0,0.04878048780487805,0.53125,RS,RS,0.012792465124422179,0.95625,0.13333333333333333,0.125,7,0.012792465124422179,0
261,18639453,11,945380,Absent,47,0,0,1,1,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,1,1,0,0,1,0,1,0,0,0,1,1,0,1,0,1,1,1,1,1,0,1,1,0,8,24,Unicorn_Absent,-1,-1.0,9,150,0.85,32.0,0.24390243902439024,52.0,0.04878048780487805,0.4375,RS,RS,0.005034190088132767,0.9625,0.15151515151515152,0.04878048780487805,6,0.012792465124422179,0
273,18639453,17,945380,Absent,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,32,0,Unicorn_Absent,-1,-1.0,9,182,1.0,7.0,0.14705882352941177,8.0,0.2840670859538784,0.125,RS,RS,0.07095202666684558,0.85,0.24390243902439024,0.04878048780487805,24,0.005034190088132767,0
277,18639453,19,945380,Absent,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,31,1,Unicorn_Absent,-1,-1.0,9,213,0.99375,4.0,0.0,28.0,0.2840670859538784,0.421875,RS,RS,0.1353352832366127,1.0,0.14705882352941177,0.2840670859538784,0,0.07095202666684558,0
281,18639453,21,945380,Absent,43,1,1,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1,0,0,1,0,1,1,0,0,0,1,1,1,0,1,1,20,12,Unicorn_Absent,-1,-1.0,9,233,0.925,29.0,0.1,43.0,0.11217391304347829,0.484375,RS,RS,0.006737946999085467,0.99375,0.0,0.2840670859538784,1,0.1353352832366127,0
287,18639453,24,945380,Absent,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,9,265,1.0,2.0,0.03333333333333333,25.0,0.11217391304347829,0.390625,RS,RS,0.2431167344342142,0.925,0.1,0.11217391304347829,12,0.006737946999085467,0
297,18639453,29,945380,Absent,45,1,0,0,1,0,1,0,1,1,1,1,0,0,1,1,1,0,1,0,0,1,1,0,1,1,0,0,0,1,0,0,1,1,0,1,1,0,1,0,0,0,1,1,0,1,1,1,1,0,1,0,0,1,1,0,1,1,0,0,1,0,1,0,1,16,16,Unicorn_Absent,-1,-1.0,9,281,0.9,35.0,0.0,53.0,0.3877551020408163,0.578125,RS,RS,0.005537830714382473,1.0,0.03333333333333333,0.11217391304347829,0,0.2431167344342142,0
305,18639453,33,945380,Absent,62,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,0,32,0,Unicorn_Absent,-1,-1.0,9,313,1.0,39.0,0.4230769230769231,43.0,0.3877551020408163,0.671875,RS,RS,0.006737946999085467,0.9,0.0,0.3877551020408163,16,0.005537830714382473,0
