index,Dyad,Round,Player,Answer,Time,a11,a12,a13,a14,a15,a16,a17,a18,a21,a22,a23,a24,a25,a26,a27,a28,a31,a32,a33,a34,a35,a36,a37,a38,a41,a42,a43,a44,a45,a46,a47,a48,a51,a52,a53,a54,a55,a56,a57,a58,a61,a62,a63,a64,a65,a66,a67,a68,a71,a72,a73,a74,a75,a76,a77,a78,a81,a82,a83,a84,a85,a86,a87,a88,Score,Joint,Is_there,where_x,where_y,Strategy,Is_there_LEAD,Category,Category1,RegionGo,indice,Cambio,avScGrpUniPresent,avScGrpUniPresent_LEAD,Ac_Score,Norm_Score,Size_visited,Consistency,Total_visited_dyad,Dif_consist,DLIndex,Similarity,Norm_Score_LAG1,Consistency_LAG1,Dif_consist_LAG1,Joint_LAG1,Similarity_LAG1
1,10769722,2,107609,Absent,22,1,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,24,8,Unicorn_Absent,-1,-1,0,Unicorn_Absent,RS,RS,RS,1,0,27.820988695798885,27.820988695798885,24,0.95,20.0,,43.0,,0.546875,0.01142289099346694,,,,,
2,10769722,3,107609,Absent,32,0,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,1,1,0,0,1,1,0,0,1,0,28,4,Unicorn_Absent,-1,-1,0,Unicorn_Absent,RS,RS,RS,2,0,27.820988695798885,27.820988695798885,52,0.975,27.0,0.14634146341463414,35.0,0.08222996515679443,0.484375,0.008264124158046258,0.95,,,8,0.01142289099346694
3,10769722,4,107609,Absent,52,1,1,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0,1,1,0,1,1,0,1,1,0,1,0,1,1,0,0,1,0,1,1,1,1,1,1,1,0,1,0,1,13,19,Unicorn_Absent,-1,-1,0,Unicorn_Absent,RS,RS,RS,3,0,27.820988695798885,27.820988695798885,65,0.88125,38.0,0.4444444444444444,51.0,0.3162393162393162,0.5,0.0061027272741740034,0.975,0.14634146341463414,0.08222996515679443,4,0.008264124158046258
4,10769722,5,107609,Absent,51,1,0,0,0,1,1,1,1,1,0,0,1,1,1,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,1,1,23,9,Unicorn_Absent,-1,-1,0,Unicorn_Present,RS,RS,RIGHT,4,0,27.820988695798885,-69.0,88,0.94375,37.0,0.36363636363636365,49.0,0.18585858585858586,0.625,0.008264124158046258,0.88125,0.4444444444444444,0.3162393162393162,19,0.0061027272741740034
6,10769722,7,107609,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,32,Unicorn_Absent,-1,-1,6,Unicorn_Present,RIGHT,RIGHT,RS,6,0,27.820988695798885,31.0,88,0.8,32.0,0.5,64.0,0.171875,0.5,1.0,0.94375,0.36363636363636365,0.18585858585858586,9,0.008264124158046258
8,10769722,9,107609,Absent,29,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,0,1,0,31,0,Unicorn_Absent,-1,-1,0,Unicorn_Present,RS,RS,UP,8,0,27.820988695798885,31.0,119,0.99375,26.0,0.2608695652173913,28.0,0.2296195652173913,0.4375,0.0061027272741740034,0.8,0.5,0.171875,32,1.0
11,10769722,12,107609,Absent,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,Unicorn_Absent,-1,-1,4,Unicorn_Absent,UP,UP,RS,11,0,27.820988695798885,27.820988695798885,119,0.8,32.0,0.2608695652173913,64.0,0.2296195652173913,0.5,1.0,0.99375,0.2608695652173913,0.2296195652173913,0,0.0061027272741740034
12,10769722,13,107609,Absent,50,0,1,1,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,1,1,0,1,0,1,0,0,1,1,1,1,1,0,0,1,0,1,0,1,1,1,0,1,0,1,1,0,0,0,0,1,0,0,1,1,1,1,1,0,1,1,0,0,32,0,Unicorn_Absent,-1,-1,0,Unicorn_Present,RS,RS,RS,12,0,27.820988695798885,32.0,151,1.0,35.0,0.3673469387755102,35.0,0.3673469387755102,0.546875,0.004584084770106734,0.8,0.2608695652173913,0.2296195652173913,32,1.0
14,10769722,15,107609,Absent,40,0,0,1,1,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,1,1,0,1,0,1,0,1,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,1,1,1,0,0,1,1,0,0,1,1,1,1,0,0,0,-64,0,Unicorn_Absent,-1,-1,0,Unicorn_Present,RS,RS,RIGHT,14,0,27.820988695798885,-64.0,87,0.4,32.0,0.3137254901960784,32.0,0.6862745098039216,0.5,0.004180913251655786,1.0,0.3673469387755102,0.3673469387755102,0,0.004584084770106734
16,10769722,17,107609,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,30,2,Unicorn_Absent,-1,-1,6,Unicorn_Present,RIGHT,RIGHT,RS,16,0,27.820988695798885,32.0,117,0.9875,32.0,0.3617021276595745,37.0,0.3617021276595745,0.546875,1.0,0.4,0.3137254901960784,0.6862745098039216,0,0.004180913251655786
