index,Dyad,Round,Player,Answer,Time,a11,a12,a13,a14,a15,a16,a17,a18,a21,a22,a23,a24,a25,a26,a27,a28,a31,a32,a33,a34,a35,a36,a37,a38,a41,a42,a43,a44,a45,a46,a47,a48,a51,a52,a53,a54,a55,a56,a57,a58,a61,a62,a63,a64,a65,a66,a67,a68,a71,a72,a73,a74,a75,a76,a77,a78,a81,a82,a83,a84,a85,a86,a87,a88,Score,Joint,Is_there,where_x,where_y,Strategy,Is_there_LEAD,Category,Category1,RegionGo,indice,Cambio,avScGrpUniPresent,avScGrpUniPresent_LEAD,Ac_Score,Norm_Score,Size_visited,Consistency,Total_visited_dyad,Dif_consist,DLIndex,Similarity,Norm_Score_LAG1,Consistency_LAG1,Dif_consist_LAG1,Joint_LAG1,Similarity_LAG1
3,13728772,4,137272,Absent,30,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,1,1,0,1,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,19,13,Unicorn_Absent,-1,-1.0,0,Unicorn_Present,RS,RS,RS,3,0,26.986577181208055,-69.0,19,0.91875,22.0,,41.0,,0.4375,0.009182867495108389,,,,,
5,13728772,6,137272,Absent,24,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,1,1,24,8,Unicorn_Absent,-1,-1.0,0,Unicorn_Present,RS,RS,RS,5,0,26.986577181208055,-12.2,43,0.95,20.0,0.2727272727272727,29.0,0.0776053215077605,0.328125,0.01142289099346694,0.91875,,,13,0.009182867495108389
11,13728772,12,137272,Absent,44,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,0,1,1,0,1,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,1,1,1,0,1,0,0,1,1,0,1,1,0,1,0,0,0,0,1,0,0,32,0,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,RS,RS,RS,11,0,26.986577181208055,26.986577181208055,75,1.0,34.0,0.17391304347826086,34.0,0.17391304347826086,0.53125,0.007454186295369829,0.95,0.2727272727272727,0.0776053215077605,8,0.01142289099346694
12,13728772,13,137272,Absent,41,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0,1,0,1,1,0,0,1,0,0,0,1,1,1,1,1,0,1,0,0,0,1,1,1,1,0,1,1,1,1,0,0,1,0,1,1,1,0,0,1,0,1,1,1,0,0,0,1,1,0,-64,0,Unicorn_Absent,-1,-1.0,0,Unicorn_Present,RS,RS,RS,12,0,26.986577181208055,-64.0,11,0.4,34.0,0.36,34.0,0.64,0.53125,0.007454186295369829,1.0,0.17391304347826086,0.17391304347826086,0,0.007454186295369829
14,13728772,15,137272,Absent,36,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,0,1,1,0,1,0,1,0,0,20,12,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,RS,RS,DOWN,14,0,26.986577181208055,26.986577181208055,31,0.925,30.0,0.3333333333333333,42.0,0.3333333333333333,0.46875,0.005034190088132767,0.4,0.36,0.64,0,0.007454186295369829
15,13728772,16,137272,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18,14,Unicorn_Absent,-1,-1.0,3,Unicorn_Present,DOWN,DOWN,RS,15,0,26.986577181208055,-12.428571428571429,49,0.9125,32.0,0.2653061224489796,46.0,0.027210884353741527,0.5,1.0,0.925,0.3333333333333333,0.3333333333333333,12,0.005034190088132767
23,13728772,24,137272,Absent,41,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,1,0,1,1,0,1,1,1,1,0,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,1,0,1,1,0,1,1,0,0,1,0,1,0,1,32,0,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,RS,RS,RS,23,0,26.986577181208055,26.986577181208055,81,1.0,33.0,0.3541666666666667,33.0,0.3541666666666667,0.515625,0.003819008813913635,0.9125,0.2653061224489796,0.027210884353741527,14,1.0
24,13728772,25,137272,Absent,16,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,32,0,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,RS,RS,RS,24,0,26.986577181208055,26.986577181208055,113,1.0,15.0,0.14285714285714285,15.0,0.8571428571428572,0.234375,0.020796234419099814,1.0,0.3541666666666667,0.3541666666666667,0,0.003819008813913635
25,13728772,26,137272,Absent,35,0,1,0,1,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,1,1,1,32,0,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,RS,RS,RS,25,0,26.986577181208055,26.986577181208055,145,1.0,26.0,0.1388888888888889,26.0,0.8611111111111112,0.40625,0.007454186295369829,1.0,0.14285714285714285,0.8571428571428572,0,0.020796234419099814
26,13728772,27,137272,Absent,33,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,1,0,0,1,0,1,0,0,0,1,1,0,1,-31,0,Unicorn_Absent,-1,-1.0,0,Unicorn_Present,RS,RS,RS,26,0,26.986577181208055,-31.0,114,0.60625,25.0,0.34210526315789475,25.0,0.6578947368421053,0.390625,0.006737946999085467,1.0,0.1388888888888889,0.8611111111111112,0,0.007454186295369829
