index,Dyad,Round,Player,Answer,Time,a11,a12,a13,a14,a15,a16,a17,a18,a21,a22,a23,a24,a25,a26,a27,a28,a31,a32,a33,a34,a35,a36,a37,a38,a41,a42,a43,a44,a45,a46,a47,a48,a51,a52,a53,a54,a55,a56,a57,a58,a61,a62,a63,a64,a65,a66,a67,a68,a71,a72,a73,a74,a75,a76,a77,a78,a81,a82,a83,a84,a85,a86,a87,a88,Score,Joint,Is_there,where_x,where_y,Strategy,Is_there_LEAD,Category,Category1,RegionGo,indice,Cambio,avScGrpUniPresent,avScGrpUniPresent_LEAD,Ac_Score,Norm_Score,Size_visited,Consistency,Total_visited_dyad,Dif_consist,DLIndex,Similarity,Norm_Score_LAG1,Consistency_LAG1,Dif_consist_LAG1,Joint_LAG1,Similarity_LAG1
2,21347356,3,213464,Absent,59,1,0,1,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,1,1,1,1,1,-3,35,Unicorn_Absent,-1,-1.0,0,Unicorn_Present,RS,RS,NOTHING,2,0,23.185185185185187,-16.0,-3,0.78125,35.0,,64.0,,0.453125,0.006737946999085467,,,,,
5,21347356,6,213464,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,2,Unicorn_Absent,NOTHING,NOTHING,NOTHING,5,0,23.185185185185187,23.185185185185187,29,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.78125,,,35,0.006737946999085467
6,21347356,7,213464,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,Unicorn_Absent,-1,-1.0,2,Unicorn_Present,NOTHING,NOTHING,RIGHT,6,0,23.185185185185187,-2.0,27,0.7875,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,1.0
10,21347356,11,213464,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,25,7,Unicorn_Absent,-1,-1.0,6,Unicorn_Absent,RIGHT,RIGHT,RS,10,0,23.185185185185187,23.185185185185187,52,0.95625,32.0,0.0,35.0,0.0,0.4375,1.0,0.7875,1.0,0.0,0,1.0
11,21347356,12,213464,Absent,34,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,1,1,1,0,1,1,0,1,1,0,1,0,0,1,0,4,0,Unicorn_Absent,-1,-1.0,0,Unicorn_Present,RS,RS,LEFT,11,0,23.185185185185187,4.5,56,0.825,26.0,0.2608695652173913,26.0,0.2608695652173913,0.40625,0.0061027272741740034,0.95625,0.0,0.0,7,1.0
16,21347356,17,213464,Absent,32,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,16,16,Unicorn_Absent,-1,-1.0,5,Unicorn_Present,LEFT,LEFT,RS,16,0,23.185185185185187,-64.0,72,0.9,32.0,0.3181818181818182,48.0,0.3181818181818182,0.5,1.0,0.825,0.2608695652173913,0.2608695652173913,0,0.0061027272741740034
18,21347356,19,213464,Absent,32,0,0,1,1,0,1,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,1,0,1,0,1,1,1,0,0,1,0,1,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,1,0,0,0,0,1,4,28,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,RS,RS,RS,18,0,23.185185185185187,23.185185185185187,76,0.825,28.0,0.3953488372093023,64.0,0.1046511627906977,0.5625,0.0061027272741740034,0.9,0.3181818181818182,0.3181818181818182,16,1.0
19,21347356,20,213464,Absent,13,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,32,0,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,RS,RS,RS,19,0,23.185185185185187,23.185185185185187,108,1.0,12.0,0.17647058823529413,12.0,0.17647058823529413,0.1875,0.03130111324493289,0.825,0.3953488372093023,0.1046511627906977,28,0.0061027272741740034
20,21347356,21,213464,Absent,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,-17,0,Unicorn_Absent,-1,-1.0,0,Unicorn_Present,RS,RS,DOWN,20,0,23.185185185185187,-17.5,91,0.69375,11.0,0.0,11.0,1.0,0.171875,0.03627506129959581,1.0,0.17647058823529413,0.17647058823529413,0,0.03130111324493289
23,21347356,24,213464,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-16,0,Unicorn_Absent,-1,-1.0,3,Unicorn_Present,DOWN,DOWN,RS,23,0,23.185185185185187,-16.0,75,0.7,32.0,0.16216216216216217,32.0,0.8378378378378378,0.5,1.0,0.69375,0.0,1.0,0,0.03627506129959581
