index,Dyad,Round,Player,Answer,Time,a11,a12,a13,a14,a15,a16,a17,a18,a21,a22,a23,a24,a25,a26,a27,a28,a31,a32,a33,a34,a35,a36,a37,a38,a41,a42,a43,a44,a45,a46,a47,a48,a51,a52,a53,a54,a55,a56,a57,a58,a61,a62,a63,a64,a65,a66,a67,a68,a71,a72,a73,a74,a75,a76,a77,a78,a81,a82,a83,a84,a85,a86,a87,a88,Score,Joint,Is_there,where_x,where_y,Strategy,Is_there_LEAD,Category,Category1,RegionGo,indice,Cambio,avScGrpUniPresent,avScGrpUniPresent_LEAD,Ac_Score,Norm_Score,Size_visited,Consistency,Total_visited_dyad,Dif_consist,DLIndex,Similarity,Norm_Score_LAG1,Consistency_LAG1,Dif_consist_LAG1,Joint_LAG1,Similarity_LAG1
0,10446699,1,10445,Absent,33,1,0,1,0,0,1,0,0,1,1,1,0,1,1,1,0,0,1,0,0,1,0,0,0,1,1,1,0,0,1,0,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,23,9,Unicorn_Absent,-1,-1,0,Unicorn_Present,RS,RS,ALL,0,0,27.918360546484504,-64.0,23,0.94375,26.0,,49.0,,0.625,0.007454186295369829,,,,,
2,10446699,3,10445,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,32,Unicorn_Absent,-1,-1,1,Unicorn_Absent,ALL,ALL,RS,2,0,27.918360546484504,27.918360546484504,23,0.8,64.0,0.40625,64.0,0.12624999999999997,0.5,1.0,0.94375,,,9,0.007454186295369829
3,10446699,4,10445,Absent,31,1,1,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,22,10,Unicorn_Absent,-1,-1,0,Unicorn_Absent,RS,RS,LEFT,3,0,27.918360546484504,27.918360546484504,45,0.9375,25.0,0.390625,47.0,0.390625,0.578125,0.006737946999085467,0.8,0.40625,0.12624999999999997,32,1.0
4,10446699,5,10445,Absent,32,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,16,16,Unicorn_Absent,-1,-1,5,Unicorn_Present,LEFT,LEFT,RS,4,0,27.918360546484504,32.0,61,0.9,32.0,0.35714285714285715,48.0,0.023809523809523836,0.5,1.0,0.9375,0.390625,0.390625,10,0.006737946999085467
6,10446699,7,10445,Absent,17,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,-64,0,Unicorn_Absent,-1,-1,0,Unicorn_Present,RS,RS,RS,6,0,27.918360546484504,-64.0,-3,0.4,14.0,0.21052631578947367,14.0,0.21052631578947367,0.21875,0.023714766002371646,0.9,0.35714285714285715,0.023809523809523836,16,1.0
8,10446699,9,10445,Absent,57,0,0,1,1,1,1,1,1,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,1,0,1,1,1,1,1,0,1,0,0,1,0,1,0,1,1,1,0,0,1,1,1,0,0,0,1,0,1,1,1,0,-10,0,Unicorn_Absent,-1,-1,0,Unicorn_Present,RS,RS,UP,8,0,27.918360546484504,-10.666666666666666,-13,0.7375,39.0,0.15217391304347827,39.0,0.8478260869565217,0.609375,0.006737946999085467,0.4,0.21052631578947367,0.21052631578947367,0,0.023714766002371646
12,10446699,13,10445,Absent,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1,4,Unicorn_Present,UP,UP,UP,12,0,27.918360546484504,32.0,19,1.0,32.0,0.39215686274509803,32.0,0.607843137254902,0.5,1.0,0.7375,0.15217391304347827,0.8478260869565217,0,0.006737946999085467
14,10446699,15,10445,Absent,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,Unicorn_Absent,-1,-1,4,Unicorn_Present,UP,UP,UP,14,0,27.918360546484504,8.0,27,0.85,32.0,1.0,32.0,0.0,0.5,1.0,1.0,0.39215686274509803,0.607843137254902,0,1.0
19,10446699,20,10445,Absent,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1,4,Unicorn_Absent,UP,UP,UP,19,0,27.918360546484504,27.918360546484504,59,1.0,32.0,1.0,32.0,0.0,0.5,1.0,0.85,1.0,0.0,0,1.0
20,10446699,21,10445,Absent,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1,4,Unicorn_Absent,UP,UP,UP,20,0,27.918360546484504,27.918360546484504,91,1.0,32.0,1.0,32.0,0.0,0.5,1.0,1.0,1.0,0.0,0,1.0
