index,Dyad,Round,Player,Answer,Time,a11,a12,a13,a14,a15,a16,a17,a18,a21,a22,a23,a24,a25,a26,a27,a28,a31,a32,a33,a34,a35,a36,a37,a38,a41,a42,a43,a44,a45,a46,a47,a48,a51,a52,a53,a54,a55,a56,a57,a58,a61,a62,a63,a64,a65,a66,a67,a68,a71,a72,a73,a74,a75,a76,a77,a78,a81,a82,a83,a84,a85,a86,a87,a88,Score,Joint,Is_there,where_x,where_y,Strategy,Ac_Score,Norm_Score,Size_visited,Consistency,Total_visited_dyad,Dif_consist,DLIndex,Category,Category1,Similarity,Norm_Score_LAG1,Consistency_LAG1,Dif_consist_LAG1,Joint_LAG1,Similarity_LAG1,Alpha
3215,47032359,48,235995,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,32,Unicorn_Absent,-1,-1.0,1,752,0.8,64.0,0.34375,64.0,0.0,0.5,ALL,ALL,1.0,0.95,1.0,0.0,8,0.009182867495108389,70
3227,47032359,54,235995,Absent,41,0,1,0,0,1,1,1,1,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,1,0,22,10,Unicorn_Absent,-1,-1.0,9,774,0.9375,25.0,0.390625,38.0,0.0,0.4375,RS,RS,0.006737946999085467,0.8,0.34375,0.0,32,1.0,70
3235,47032359,58,235995,Absent,32,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,14,18,Unicorn_Absent,-1,-1.0,5,788,0.8875,32.0,0.26666666666666666,50.0,0.0,0.5,LEFT,LEFT,1.0,0.9375,0.390625,0.0,10,0.006737946999085467,70
3239,47032359,60,235995,Absent,42,1,1,1,0,0,0,1,1,0,1,0,0,0,1,0,1,1,1,1,0,0,1,0,0,1,1,0,1,0,1,0,1,1,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0,0,1,0,1,1,1,0,0,1,0,1,1,0,0,0,1,26,6,Unicorn_Absent,-1,-1.0,9,814,0.9625,32.0,0.4222222222222222,34.0,0.0,0.4375,RS,RS,0.0061027272741740034,0.8875,0.26666666666666666,0.0,18,1.0,70
3120,47032359,1,470366,Absent,59,0,0,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,1,1,0,1,0,1,1,1,0,1,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1,30,2,Unicorn_Absent,-1,-1.0,0,30,0.9875,37.0,1.0,40.0,0.0,0.59375,RS,RS,0.005537830714382473,,,,,,70
3122,47032359,2,470366,Absent,59,0,0,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,1,1,0,1,0,1,1,1,0,1,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1,30,2,Unicorn_Absent,-1,-1.0,0,60,0.9875,37.0,1.0,40.0,0.0,0.59375,RS,RS,0.005537830714382473,0.9875,1.0,0.0,2,0.005537830714382473,70
3130,47032359,6,470366,Absent,50,1,0,1,0,0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,0,1,0,0,0,1,1,1,32,0,Unicorn_Absent,-1,-1.0,0,92,1.0,38.0,0.41509433962264153,38.0,0.0,0.59375,RS,RS,0.0061027272741740034,0.9875,1.0,0.0,2,0.005537830714382473,70
3136,47032359,9,470366,Absent,27,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,27,5,Unicorn_Absent,-1,-1.0,0,119,0.96875,24.0,0.34782608695652173,32.0,0.0,0.421875,RS,RS,0.007454186295369829,1.0,0.41509433962264153,0.0,0,0.0061027272741740034,70
3144,47032359,13,470366,Absent,37,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,30,2,Unicorn_Absent,-1,-1.0,0,149,0.9875,29.0,0.2926829268292683,36.0,0.0,0.53125,RS,RS,0.006737946999085467,0.96875,0.34782608695652173,0.0,5,0.007454186295369829,70
3148,47032359,15,470366,Absent,37,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,30,2,Unicorn_Absent,-1,-1.0,0,179,0.9875,29.0,1.0,36.0,0.0,0.53125,RS,RS,0.006737946999085467,0.9875,0.2926829268292683,0.0,2,0.006737946999085467,70
3152,47032359,17,470366,Absent,39,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1,1,0,0,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,1,0,1,1,0,1,1,1,1,1,1,25,7,Unicorn_Absent,-1,-1.0,0,204,0.95625,30.0,0.3409090909090909,40.0,0.3333333333333333,0.515625,RS,RS,0.007454186295369829,0.9875,1.0,0.0,2,0.006737946999085467,70
3158,47032359,20,470366,Absent,35,1,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,1,1,0,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,1,1,19,13,Unicorn_Absent,-1,-1.0,0,223,0.91875,30.0,0.25,45.0,0.3333333333333333,0.5,RS,RS,0.004180913251655786,0.95625,0.3409090909090909,0.3333333333333333,7,0.007454186295369829,70
3160,47032359,21,470366,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-3,35,Unicorn_Absent,-1,-1.0,1,220,0.78125,64.0,0.46875,64.0,0.12018401380103505,0.453125,ALL,ALL,1.0,0.91875,0.25,0.3333333333333333,13,0.004180913251655786,70
3164,47032359,23,470366,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,2,252,1.0,0.0,0.0,1.0,0.12018401380103505,0.015625,NOTHING,NOTHING,1.0,0.78125,0.46875,0.12018401380103505,35,1.0,70
3166,47032359,24,470366,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,2,284,1.0,0.0,1.0,1.0,0.01762820512820512,0.015625,NOTHING,NOTHING,1.0,1.0,0.0,0.12018401380103505,0,1.0,70
3168,47032359,25,470366,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,2,316,1.0,0.0,1.0,1.0,0.01762820512820512,0.015625,NOTHING,NOTHING,1.0,1.0,1.0,0.01762820512820512,0,1.0,70
3170,47032359,26,470366,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,2,348,1.0,0.0,1.0,1.0,0.09605263157894736,0.015625,NOTHING,NOTHING,1.0,1.0,1.0,0.01762820512820512,0,1.0,70
3172,47032359,27,470366,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,2,380,1.0,0.0,1.0,1.0,0.09605263157894736,0.015625,NOTHING,NOTHING,1.0,1.0,1.0,0.09605263157894736,0,1.0,70
3174,47032359,28,470366,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,2,412,1.0,0.0,1.0,1.0,0.026132404181184676,0.015625,NOTHING,NOTHING,1.0,1.0,1.0,0.09605263157894736,0,1.0,70
3176,47032359,29,470366,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,2,444,1.0,0.0,1.0,1.0,0.026132404181184676,0.015625,NOTHING,NOTHING,1.0,1.0,1.0,0.026132404181184676,0,1.0,70
3178,47032359,30,470366,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,2,476,1.0,0.0,1.0,1.0,0.0,0.015625,NOTHING,NOTHING,1.0,1.0,1.0,0.026132404181184676,0,1.0,70
3180,47032359,31,470366,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,2,508,1.0,0.0,1.0,1.0,0.0,0.015625,NOTHING,NOTHING,1.0,1.0,1.0,0.0,0,1.0,70
3184,47032359,33,470366,Absent,36,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,13,19,Unicorn_Absent,-1,-1.0,7,521,0.88125,36.0,0.0,46.0,0.75,0.421875,IN,IN,1.0,1.0,1.0,0.0,0,1.0,70
3188,47032359,35,470366,Absent,28,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,20,12,Unicorn_Absent,-1,-1.0,8,541,0.925,28.0,0.0,43.0,0.75,0.484375,OUT,OUT,1.0,0.88125,0.0,0.75,19,1.0,70
3192,47032359,37,470366,Absent,15,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,26,6,Unicorn_Absent,-1,-1.0,0,567,0.9625,14.0,0.13513513513513514,40.0,0.0,0.53125,RS,RS,0.023714766002371646,0.925,0.0,0.75,12,1.0,70
3194,47032359,38,470366,Absent,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,1,Unicorn_Absent,-1,-1.0,0,598,0.99375,5.0,0.1875,19.0,0.0,0.28125,RS,RS,0.10687792566038574,0.9625,0.13513513513513514,0.0,6,0.023714766002371646,70
3198,47032359,40,470366,Absent,36,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,14,18,Unicorn_Absent,-1,-1.0,7,612,0.8875,36.0,0.07894736842105263,50.0,0.9565217391304348,0.5,IN,IN,1.0,0.99375,0.1875,0.0,1,0.10687792566038574,70
3202,47032359,42,470366,Absent,9,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,29,3,Unicorn_Absent,-1,-1.0,0,641,0.98125,9.0,0.0975609756097561,19.0,0.9565217391304348,0.25,RS,RS,0.049787068367863944,0.8875,0.07894736842105263,0.9565217391304348,18,1.0,70
3204,47032359,43,470366,Absent,9,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,29,3,Unicorn_Absent,-1,-1.0,0,670,0.98125,9.0,1.0,19.0,0.16875,0.25,RS,RS,0.049787068367863944,0.98125,0.0975609756097561,0.9565217391304348,3,0.049787068367863944,70
3206,47032359,44,470366,Absent,9,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,29,3,Unicorn_Absent,-1,-1.0,0,699,0.98125,9.0,1.0,28.0,0.16875,0.390625,RS,RS,0.049787068367863944,0.98125,1.0,0.16875,3,0.049787068367863944,70
3208,47032359,45,470366,Absent,9,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,29,3,Unicorn_Absent,-1,-1.0,0,728,0.98125,9.0,1.0,28.0,0.08110119047619047,0.390625,RS,RS,0.049787068367863944,0.98125,1.0,0.16875,3,0.049787068367863944,70
3210,47032359,46,470366,Absent,18,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,24,8,Unicorn_Absent,-1,-1.0,0,752,0.95,15.0,0.043478260869565216,29.0,0.08110119047619047,0.328125,RS,RS,0.020796234419099814,0.98125,1.0,0.08110119047619047,3,0.049787068367863944,70
3214,47032359,48,470366,Absent,32,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,32,Unicorn_Absent,-1,-1.0,5,752,0.8,32.0,0.175,64.0,0.07424242424242422,0.5,LEFT,LEFT,1.0,0.95,0.043478260869565216,0.08110119047619047,8,0.020796234419099814,70
3226,47032359,54,470366,Absent,28,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,22,10,Unicorn_Absent,-1,-1.0,0,774,0.9375,23.0,0.30952380952380953,38.0,0.07424242424242422,0.4375,RS,RS,0.008264124158046258,0.8,0.175,0.07424242424242422,32,1.0,70
3234,47032359,58,470366,Absent,36,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,14,18,Unicorn_Absent,-1,-1.0,7,788,0.8875,36.0,0.3409090909090909,50.0,0.34905149051490514,0.5,IN,IN,1.0,0.9375,0.30952380952380953,0.07424242424242422,10,0.008264124158046258,70
3238,47032359,60,470366,Absent,9,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,26,6,Unicorn_Absent,-1,-1.0,0,814,0.9625,8.0,0.07317073170731707,34.0,0.34905149051490514,0.4375,RS,RS,0.059105746561956225,0.8875,0.3409090909090909,0.34905149051490514,18,1.0,70
4920,47998701,1,479981,Absent,47,0,0,1,1,0,1,1,1,0,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0,1,1,1,1,0,1,0,0,1,0,1,0,14,18,Unicorn_Absent,-1,-1.0,0,14,0.8875,33.0,1.0,53.0,0.0,0.546875,RS,RS,0.008264124158046258,,,,,,70
4924,47998701,3,479981,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,17,15,Unicorn_Absent,-1,-1.0,6,31,0.90625,32.0,0.41304347826086957,46.0,0.0,0.484375,RIGHT,RIGHT,1.0,0.8875,1.0,0.0,18,0.008264124158046258,70
4926,47998701,4,479981,Absent,28,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,20,12,Unicorn_Absent,-1,-1.0,8,51,0.925,28.0,0.30434782608695654,37.0,0.14889253486464316,0.390625,OUT,OUT,1.0,0.90625,0.41304347826086957,0.0,15,1.0,70
4930,47998701,6,479981,Absent,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,6,Unicorn_Absent,-1,-1.0,0,77,0.9625,6.0,0.0625,64.0,0.14889253486464316,0.90625,RS,RS,0.08633762966036206,0.925,0.30434782608695654,0.14889253486464316,12,1.0,70
4934,47998701,8,479981,Absent,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,2,Unicorn_Absent,-1,-1.0,0,107,0.9875,3.0,0.0,33.0,0.08483563096500532,0.484375,RS,RS,0.17692120631776423,0.9625,0.0625,0.14889253486464316,6,0.08633762966036206,70
4936,47998701,9,479981,Absent,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,2,Unicorn_Absent,-1,-1.0,0,137,0.9875,3.0,1.0,33.0,0.08483563096500532,0.484375,RS,RS,0.17692120631776423,0.9875,0.0,0.08483563096500532,2,0.17692120631776423,70
4944,47998701,13,479981,Absent,24,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,22,10,Unicorn_Absent,-1,-1.0,0,159,0.9375,21.0,0.043478260869565216,43.0,0.265625,0.515625,RS,RS,0.010228516799093708,0.9875,1.0,0.08483563096500532,2,0.17692120631776423,70
4946,47998701,14,479981,Absent,36,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,1,0,0,1,0,0,0,1,1,1,1,16,16,Unicorn_Absent,-1,-1.0,0,175,0.9,27.0,0.23076923076923078,54.0,0.265625,0.59375,RS,RS,0.005537830714382473,0.9375,0.043478260869565216,0.265625,10,0.010228516799093708,70
4954,47998701,18,479981,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,23,9,Unicorn_Absent,-1,-1.0,1,198,0.94375,64.0,0.421875,64.0,0.5,0.859375,ALL,ALL,1.0,0.9,0.23076923076923078,0.265625,16,0.005537830714382473,70
4960,47998701,21,479981,Absent,38,0,0,1,1,0,1,0,0,1,1,0,1,1,1,0,1,1,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0,1,1,1,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,11,21,Unicorn_Absent,-1,-1.0,0,209,0.86875,31.0,0.484375,45.0,0.5,0.375,RS,RS,0.003819008813913635,0.94375,0.421875,0.5,9,1.0,70
4962,47998701,22,479981,Absent,21,0,1,1,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,25,7,Unicorn_Absent,-1,-1.0,0,234,0.95625,18.0,0.225,46.0,0.0,0.609375,RS,RS,0.01436959609043909,0.86875,0.484375,0.5,21,0.003819008813913635,70
4970,47998701,26,479981,Absent,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,1,Unicorn_Absent,-1,-1.0,0,265,0.99375,3.0,0.0,36.0,0.0,0.546875,RS,RS,0.17692120631776423,0.95625,0.225,0.0,7,0.01436959609043909,70
4974,47998701,28,479981,Absent,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,1,Unicorn_Absent,-1,-1.0,0,296,0.99375,3.0,1.0,36.0,0.28985507246376807,0.546875,RS,RS,0.17692120631776423,0.99375,0.0,0.0,1,0.17692120631776423,70
4976,47998701,29,479981,Absent,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,1,Unicorn_Absent,-1,-1.0,0,327,0.99375,3.0,1.0,36.0,0.28985507246376807,0.546875,RS,RS,0.17692120631776423,0.99375,1.0,0.28985507246376807,1,0.17692120631776423,70
4980,47998701,31,479981,Absent,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,1,Unicorn_Absent,-1,-1.0,0,358,0.99375,3.0,1.0,36.0,0.2692307692307692,0.546875,RS,RS,0.17692120631776423,0.99375,1.0,0.28985507246376807,1,0.17692120631776423,70
4982,47998701,32,479981,Absent,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,1,Unicorn_Absent,-1,-1.0,0,389,0.99375,3.0,1.0,36.0,0.2692307692307692,0.546875,RS,RS,0.17692120631776423,0.99375,1.0,0.2692307692307692,1,0.17692120631776423,70
4984,47998701,33,479981,Absent,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,1,Unicorn_Absent,-1,-1.0,0,420,0.99375,3.0,1.0,36.0,0.2914402173913043,0.546875,RS,RS,0.17692120631776423,0.99375,1.0,0.2692307692307692,1,0.17692120631776423,70
4988,47998701,35,479981,Absent,43,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,0,0,0,0,1,1,0,1,0,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,1,32,0,Unicorn_Absent,-1,-1.0,0,452,1.0,34.0,0.027777777777777776,34.0,0.2914402173913043,0.53125,RS,RS,0.007454186295369829,0.99375,1.0,0.2914402173913043,1,0.17692120631776423,70
4990,47998701,36,479981,Absent,43,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,0,0,0,0,1,1,0,1,0,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,1,32,0,Unicorn_Absent,-1,-1.0,0,484,1.0,34.0,1.0,34.0,0.384375,0.53125,RS,RS,0.007454186295369829,1.0,0.027777777777777776,0.2914402173913043,0,0.007454186295369829,70
