index,Answer,Dyad,Is_there,Joint,Player,Round,Score,Strategy,Time,a11,a12,a13,a14,a15,a16,a17,a18,a21,a22,a23,a24,a25,a26,a27,a28,a31,a32,a33,a34,a35,a36,a37,a38,a41,a42,a43,a44,a45,a46,a47,a48,a51,a52,a53,a54,a55,a56,a57,a58,a61,a62,a63,a64,a65,a66,a67,a68,a71,a72,a73,a74,a75,a76,a77,a78,a81,a82,a83,a84,a85,a86,a87,a88,where_x,where_y,Is_there_LEAD,Category,Category1,RegionGo,indice,Cambio,avScGrpUniPresent,avScGrpUniPresent_LEAD,Ac_Score,Norm_Score,Size_visited,Consistency,Total_visited_dyad,Dif_consist,DLIndex,Similarity,Norm_Score_LAG1,Consistency_LAG1,Dif_consist_LAG1,Joint_LAG1,Similarity_LAG1
20,Absent,10685804,Unicorn_Absent,0,1068,21,-16,6,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,-1,-1.0,Unicorn_Present,RIGHT,RIGHT,RS,20,0,28.195146612740142,-16.0,121,0.7,32.0,0.5,32.0,0.5,0.5,1.0,0.825,1.0,0.6956521739130435,28,1.0
23,Absent,10685804,Unicorn_Absent,4,1068,24,28,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,-1,-1.0,Unicorn_Present,RS,RS,NOTHING,23,0,28.195146612740142,8.4,149,0.975,7.0,0.11428571428571428,35.0,0.11428571428571428,0.484375,0.07095202666684558,0.7,0.5,0.5,0,1.0
29,Absent,10685804,Unicorn_Absent,0,1068,30,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1.0,Unicorn_Absent,NOTHING,NOTHING,NOTHING,29,0,28.195146612740142,28.195146612740142,181,1.0,0.0,0.0,32.0,0.3333333333333333,0.5,1.0,0.975,0.11428571428571428,0.11428571428571428,4,0.07095202666684558
30,Absent,10685804,Unicorn_Absent,0,1068,31,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1.0,Unicorn_Present,NOTHING,NOTHING,NOTHING,30,0,28.195146612740142,32.0,213,1.0,0.0,1.0,32.0,0.0,0.5,1.0,1.0,0.0,0.3333333333333333,0,1.0
32,Absent,10685804,Unicorn_Absent,0,1068,33,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1.0,Unicorn_Absent,NOTHING,NOTHING,NOTHING,32,0,28.195146612740142,28.195146612740142,245,1.0,0.0,1.0,32.0,0.0,0.5,1.0,1.0,1.0,0.0,0,1.0
33,Absent,10685804,Unicorn_Absent,0,1068,34,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1.0,Unicorn_Present,NOTHING,NOTHING,IN,33,0,28.195146612740142,32.0,277,1.0,0.0,1.0,32.0,0.0,0.5,1.0,1.0,1.0,0.0,0,1.0
35,Absent,10685804,Unicorn_Absent,18,1068,36,14,7,36,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,-1,-1.0,Unicorn_Present,IN,IN,NOTHING,35,0,28.195146612740142,24.5,291,0.8875,36.0,0.0,50.0,1.0,0.5,1.0,1.0,1.0,0.0,0,1.0
38,Absent,10685804,Unicorn_Absent,0,1068,39,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1.0,Unicorn_Absent,NOTHING,NOTHING,NOTHING,38,0,28.195146612740142,28.195146612740142,323,1.0,0.0,0.0,64.0,0.5,1.0,1.0,0.8875,0.0,1.0,18,1.0
39,Absent,10685804,Unicorn_Absent,0,1068,40,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1.0,Unicorn_Absent,NOTHING,NOTHING,NOTHING,39,0,28.195146612740142,28.195146612740142,355,1.0,0.0,1.0,64.0,0.0,1.0,1.0,1.0,0.0,0.5,0,1.0
40,Absent,10685804,Unicorn_Absent,0,1068,41,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1.0,Unicorn_Absent,NOTHING,NOTHING,NOTHING,40,0,28.195146612740142,28.195146612740142,387,1.0,0.0,1.0,64.0,0.0,1.0,1.0,1.0,1.0,0.0,0,1.0
41,Absent,10685804,Unicorn_Absent,0,1068,42,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1.0,Unicorn_Present,NOTHING,NOTHING,NOTHING,41,0,28.195146612740142,32.0,419,1.0,0.0,1.0,64.0,0.0,1.0,1.0,1.0,1.0,0.0,0,1.0
43,Absent,10685804,Unicorn_Absent,0,1068,44,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1.0,Unicorn_Present,NOTHING,NOTHING,NOTHING,43,0,28.195146612740142,32.0,451,1.0,0.0,1.0,64.0,0.0,1.0,1.0,1.0,1.0,0.0,0,1.0
45,Absent,10685804,Unicorn_Absent,0,1068,46,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1.0,Unicorn_Present,NOTHING,NOTHING,NOTHING,45,0,28.195146612740142,32.0,483,1.0,0.0,1.0,64.0,0.0,1.0,1.0,1.0,1.0,0.0,0,1.0
48,Absent,10685804,Unicorn_Absent,0,1068,49,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1.0,Unicorn_Present,NOTHING,NOTHING,NOTHING,48,0,28.195146612740142,32.0,515,1.0,0.0,1.0,64.0,0.0,1.0,1.0,1.0,1.0,0.0,0,1.0
50,Absent,10685804,Unicorn_Absent,0,1068,51,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1.0,Unicorn_Absent,NOTHING,NOTHING,NOTHING,50,0,28.195146612740142,28.195146612740142,547,1.0,0.0,1.0,64.0,0.0,1.0,1.0,1.0,1.0,0.0,0,1.0
51,Absent,10685804,Unicorn_Absent,0,1068,52,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1.0,Unicorn_Present,NOTHING,NOTHING,NOTHING,51,0,28.195146612740142,32.0,579,1.0,0.0,1.0,64.0,0.0,1.0,1.0,1.0,1.0,0.0,0,1.0
54,Absent,10685804,Unicorn_Absent,0,1068,55,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1.0,Unicorn_Present,NOTHING,NOTHING,NOTHING,54,0,28.195146612740142,32.0,611,1.0,0.0,1.0,64.0,0.0,1.0,1.0,1.0,1.0,0.0,0,1.0
56,Absent,10685804,Unicorn_Absent,0,1068,57,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1.0,Unicorn_Absent,NOTHING,NOTHING,NOTHING,56,0,28.195146612740142,28.195146612740142,643,1.0,0.0,1.0,64.0,0.0,1.0,1.0,1.0,1.0,0.0,0,1.0
57,Absent,10685804,Unicorn_Absent,0,1068,58,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1.0,Unicorn_Absent,NOTHING,NOTHING,NOTHING,57,0,28.195146612740142,28.195146612740142,675,1.0,0.0,1.0,64.0,0.0,1.0,1.0,1.0,1.0,0.0,0,1.0
58,Absent,10685804,Unicorn_Absent,0,1068,59,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1.0,Unicorn_Absent,NOTHING,NOTHING,NOTHING,58,0,28.195146612740142,28.195146612740142,707,1.0,0.0,1.0,64.0,0.0,1.0,1.0,1.0,1.0,0.0,0,1.0
59,Absent,10685804,Unicorn_Absent,0,1068,60,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1.0,,NOTHING,NOTHING,,59,0,28.195146612740142,,739,1.0,0.0,1.0,64.0,0.0,1.0,1.0,1.0,1.0,0.0,0,1.0
60,Absent,10685804,Unicorn_Absent,9,580490,1,23,9,42,1,0,0,0,1,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,1,1,1,0,1,1,0,1,0,1,1,0,1,0,1,1,0,0,0,1,1,0,1,0,1,1,1,1,0,0,1,1,-1,-1.0,Unicorn_Absent,RS,RS,RS,60,0,28.195146612740142,28.195146612740142,23,0.94375,32.0,,37.0,,0.4375,0.007454186295369829,,,,,
61,Absent,10685804,Unicorn_Absent,13,580490,2,19,9,28,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,1,0,0,0,0,1,1,0,0,1,1,0,1,0,1,0,-1,-1.0,Unicorn_Absent,RS,RS,RS,61,0,28.195146612740142,28.195146612740142,42,0.91875,21.0,0.20454545454545456,40.0,0.08259423503325944,0.421875,0.010228516799093708,0.94375,,,9,0.007454186295369829
62,Absent,10685804,Unicorn_Absent,12,580490,3,20,9,26,1,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,0,1,0,0,0,0,-1,-1.0,Unicorn_Absent,RS,RS,RS,62,0,28.195146612740142,28.195146612740142,62,0.925,21.0,0.16666666666666666,48.0,0.2533333333333333,0.5625,0.010228516799093708,0.91875,0.20454545454545456,0.08259423503325944,13,0.010228516799093708
63,Absent,10685804,Unicorn_Absent,9,580490,4,23,9,59,0,0,1,0,1,0,1,1,0,1,0,1,1,1,0,1,0,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,0,1,1,1,0,1,1,0,1,1,1,0,1,0,0,0,0,1,1,-1,-1.0,Unicorn_Absent,RS,RS,RS,63,0,28.195146612740142,28.195146612740142,85,0.94375,42.0,0.23529411764705882,49.0,0.039641943734015334,0.625,0.009182867495108389,0.925,0.16666666666666666,0.2533333333333333,12,0.010228516799093708
64,Absent,10685804,Unicorn_Absent,0,580490,5,32,9,30,0,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,-1,-1.0,Unicorn_Absent,RS,RS,RS,64,0,28.195146612740142,28.195146612740142,117,1.0,25.0,0.28846153846153844,25.0,0.28846153846153844,0.390625,0.006737946999085467,0.94375,0.23529411764705882,0.039641943734015334,9,0.009182867495108389
65,Absent,10685804,Unicorn_Absent,0,580490,6,32,9,40,0,0,1,0,0,1,0,0,1,1,0,1,0,1,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,-1,-1.0,Unicorn_Absent,RS,RS,RS,65,0,28.195146612740142,28.195146612740142,149,1.0,29.0,0.3170731707317073,29.0,0.6829268292682926,0.453125,0.008264124158046258,1.0,0.28846153846153844,0.28846153846153844,0,0.006737946999085467
66,Absent,10685804,Unicorn_Absent,0,580490,7,-32,9,29,1,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,1,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,-1,-1.0,Unicorn_Present,RS,RS,NOTHING,66,0,28.195146612740142,-32.0,117,0.6,24.0,0.23255813953488372,24.0,0.7674418604651163,0.375,0.007454186295369829,1.0,0.3170731707317073,0.6829268292682926,0,0.008264124158046258
70,Absent,10685804,Unicorn_Absent,0,580490,11,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1.0,Unicorn_Present,NOTHING,NOTHING,DOWN,70,0,28.195146612740142,16.0,133,0.9,0.0,0.0,32.0,0.0,0.5,1.0,0.6,0.23255813953488372,0.7674418604651163,0,0.007454186295369829
77,Absent,10685804,Unicorn_Absent,32,580490,18,0,3,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1.0,Unicorn_Absent,DOWN,DOWN,OUT,77,0,28.195146612740142,28.195146612740142,133,0.8,32.0,0.0,64.0,0.5,0.5,1.0,0.9,0.0,0.0,0,1.0
78,Absent,10685804,Unicorn_Absent,28,580490,19,4,8,28,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,-1,-1.0,Unicorn_Present,OUT,OUT,NOTHING,78,0,28.195146612740142,32.0,137,0.825,28.0,0.30434782608695654,64.0,0.6956521739130435,0.5625,1.0,0.8,0.0,0.5,32,1.0
80,Absent,10685804,Unicorn_Absent,0,580490,21,-16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1.0,Unicorn_Present,NOTHING,NOTHING,RIGHT,80,0,28.195146612740142,-16.0,121,0.7,0.0,0.0,32.0,0.5,0.5,1.0,0.825,0.30434782608695654,0.6956521739130435,28,1.0
83,Absent,10685804,Unicorn_Absent,4,580490,24,28,6,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,-1,-1.0,Unicorn_Present,RIGHT,RIGHT,DOWN,83,0,28.195146612740142,8.4,149,0.975,32.0,0.0,35.0,0.11428571428571428,0.484375,1.0,0.7,0.0,0.5,0,1.0
89,Absent,10685804,Unicorn_Absent,0,580490,30,32,3,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1.0,Unicorn_Absent,DOWN,DOWN,DOWN,89,0,28.195146612740142,28.195146612740142,181,1.0,32.0,0.3333333333333333,32.0,0.3333333333333333,0.5,1.0,0.975,0.0,0.11428571428571428,4,1.0
90,Absent,10685804,Unicorn_Absent,0,580490,31,32,3,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1.0,Unicorn_Present,DOWN,DOWN,DOWN,90,0,28.195146612740142,32.0,213,1.0,32.0,1.0,32.0,0.0,0.5,1.0,1.0,0.3333333333333333,0.3333333333333333,0,1.0
92,Absent,10685804,Unicorn_Absent,0,580490,33,32,3,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1.0,Unicorn_Absent,DOWN,DOWN,DOWN,92,0,28.195146612740142,28.195146612740142,245,1.0,32.0,1.0,32.0,0.0,0.5,1.0,1.0,1.0,0.0,0,1.0
93,Absent,10685804,Unicorn_Absent,0,580490,34,32,3,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1.0,Unicorn_Present,DOWN,DOWN,DOWN,93,0,28.195146612740142,32.0,277,1.0,32.0,1.0,32.0,0.0,0.5,1.0,1.0,1.0,0.0,0,1.0
95,Absent,10685804,Unicorn_Absent,18,580490,36,14,3,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1.0,Unicorn_Present,DOWN,DOWN,ALL,95,0,28.195146612740142,24.5,291,0.8875,32.0,1.0,50.0,1.0,0.5,1.0,1.0,1.0,0.0,0,1.0
98,Absent,10685804,Unicorn_Absent,0,580490,39,32,1,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1.0,Unicorn_Absent,ALL,ALL,ALL,98,0,28.195146612740142,28.195146612740142,323,1.0,64.0,0.5,64.0,0.5,1.0,1.0,0.8875,1.0,1.0,18,1.0
