index,Dyad,Round,Player,Answer,Time,a11,a12,a13,a14,a15,a16,a17,a18,a21,a22,a23,a24,a25,a26,a27,a28,a31,a32,a33,a34,a35,a36,a37,a38,a41,a42,a43,a44,a45,a46,a47,a48,a51,a52,a53,a54,a55,a56,a57,a58,a61,a62,a63,a64,a65,a66,a67,a68,a71,a72,a73,a74,a75,a76,a77,a78,a81,a82,a83,a84,a85,a86,a87,a88,Score,Joint,Is_there,where_x,where_y,Strategy,Ac_Score,Norm_Score,Size_visited,Consistency,Total_visited_dyad,Dif_consist,DLIndex,Category,Category1,Similarity,Norm_Score_LAG1,Consistency_LAG1,Dif_consist_LAG1,Joint_LAG1,Similarity_LAG1,RS
4320,13581881,1,135882,Absent,56,0,0,1,1,1,1,1,0,1,0,0,1,1,0,1,1,0,0,0,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,1,0,1,1,0,1,0,1,1,0,0,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,1,11,21,Unicorn_Absent,-1,-1.0,0,11,0.86875,39.0,1.0,52.0,0.0,0.484375,RS,RS,0.006737946999085467,,,,,,0.05
4324,13581881,3,135882,Absent,9,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,26,6,Unicorn_Absent,-1,-1.0,0,37,0.9625,9.0,0.043478260869565216,41.0,0.0,0.546875,RS,RS,0.049787068367863944,0.86875,1.0,0.0,21,0.006737946999085467,0.05
4326,13581881,4,135882,Absent,61,0,1,1,1,1,0,1,0,1,0,1,1,1,1,0,1,1,1,0,0,0,1,0,1,0,0,1,0,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,1,1,1,0,0,1,1,1,0,0,1,0,0,1,0,0,1,1,1,1,0,21,11,Unicorn_Absent,-1,-1.0,0,58,0.93125,37.0,0.21052631578947367,44.0,0.3150123051681706,0.515625,RS,RS,0.005537830714382473,0.9625,0.043478260869565216,0.0,6,0.049787068367863944,0.05
4330,13581881,6,135882,Absent,41,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,1,1,1,0,0,0,1,1,0,1,1,1,0,0,0,1,1,1,0,1,0,0,0,1,1,0,0,1,0,0,1,15,17,Unicorn_Absent,-1,-1.0,0,73,0.89375,29.0,0.375,44.0,0.3150123051681706,0.421875,RS,RS,0.006737946999085467,0.93125,0.21052631578947367,0.3150123051681706,11,0.005537830714382473,0.05
4332,13581881,7,135882,Absent,49,0,0,1,1,1,1,0,0,1,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,1,1,1,0,1,0,1,0,1,1,1,0,0,1,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,1,1,0,1,1,0,1,0,1,0,0,22,10,Unicorn_Absent,-1,-1.0,0,95,0.9375,34.0,0.3125,43.0,0.062200956937799035,0.515625,RS,RS,0.004180913251655786,0.89375,0.375,0.3150123051681706,17,0.006737946999085467,0.05
4336,13581881,9,135882,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,16,16,Unicorn_Absent,-1,-1.0,6,111,0.9,32.0,0.3469387755102041,51.0,0.062200956937799035,0.546875,RIGHT,RIGHT,1.0,0.9375,0.3125,0.062200956937799035,10,0.004180913251655786,0.05
4342,13581881,12,135882,Absent,22,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,1,1,1,0,0,0,0,1,1,19,13,Unicorn_Absent,-1,-1.0,0,130,0.91875,19.0,0.275,38.0,0.18452380952380953,0.390625,RS,RS,0.012792465124422179,0.9,0.3469387755102041,0.062200956937799035,16,1.0,0.05
4350,13581881,16,135882,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,23,9,Unicorn_Absent,-1,-1.0,1,153,0.94375,64.0,0.296875,64.0,0.18452380952380953,0.859375,ALL,ALL,1.0,0.91875,0.275,0.18452380952380953,13,0.012792465124422179,0.05
4354,13581881,18,135882,Absent,36,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,19,13,Unicorn_Absent,-1,-1.0,7,172,0.91875,36.0,0.5625,45.0,0.03749999999999998,0.5,IN,IN,1.0,0.94375,0.296875,0.18452380952380953,9,1.0,0.05
4356,13581881,19,135882,Absent,60,0,0,1,0,1,0,0,1,0,1,1,1,1,0,0,0,1,1,1,1,1,0,1,1,0,0,1,1,0,1,1,1,1,0,0,1,0,1,1,1,1,0,0,1,0,0,1,1,0,1,1,0,1,1,0,0,1,0,1,1,1,1,1,0,-6,38,Unicorn_Absent,-1,-1.0,0,166,0.7625,38.0,0.4230769230769231,64.0,0.03749999999999998,0.40625,RS,RS,0.0061027272741740034,0.91875,0.5625,0.03749999999999998,13,1.0,0.05
4370,13581881,26,135882,Absent,58,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,1,0,1,1,1,0,1,0,1,1,1,0,1,0,1,0,1,0,1,1,0,0,1,1,0,1,0,1,18,14,Unicorn_Absent,-1,-1.0,0,184,0.9125,40.0,0.39285714285714285,48.0,0.06122448979591838,0.53125,RS,RS,0.007454186295369829,0.7625,0.4230769230769231,0.03749999999999998,38,0.0061027272741740034,0.05
4376,13581881,29,135882,Absent,47,1,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1,0,1,1,1,0,0,1,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0,1,1,1,0,0,0,0,1,17,15,Unicorn_Absent,-1,-1.0,0,201,0.90625,33.0,0.37735849056603776,43.0,0.06122448979591838,0.4375,RS,RS,0.008264124158046258,0.9125,0.39285714285714285,0.06122448979591838,14,0.007454186295369829,0.05
4378,13581881,30,135882,Absent,61,1,1,1,0,0,1,1,1,1,0,1,1,0,1,0,1,1,0,0,1,1,1,0,1,0,1,1,1,1,0,0,0,1,0,1,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,1,1,1,1,1,0,0,13,19,Unicorn_Absent,-1,-1.0,0,214,0.88125,38.0,0.39215686274509803,45.0,0.065,0.40625,RS,RS,0.0061027272741740034,0.90625,0.37735849056603776,0.06122448979591838,15,0.008264124158046258,0.05
4386,13581881,34,135882,Absent,49,1,1,1,0,0,0,1,0,0,1,1,1,1,1,0,0,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,0,0,1,0,1,0,0,1,1,1,1,1,1,25,7,Unicorn_Absent,-1,-1.0,0,239,0.95625,37.0,0.5,42.0,0.065,0.546875,RS,RS,0.005537830714382473,0.88125,0.39215686274509803,0.065,19,0.0061027272741740034,0.05
4390,13581881,36,135882,Absent,19,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,23,9,Unicorn_Absent,-1,-1.0,0,262,0.94375,16.0,0.20454545454545456,44.0,0.12544642857142857,0.546875,RS,RS,0.01831563888873418,0.95625,0.5,0.065,7,0.005537830714382473,0.05
4396,13581881,39,135882,Absent,46,0,0,1,1,0,1,0,1,0,1,1,1,0,1,1,0,0,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,0,0,1,0,1,1,0,0,0,1,0,0,1,1,1,0,1,0,1,1,1,1,29,3,Unicorn_Absent,-1,-1.0,0,291,0.98125,35.0,0.18604651162790697,39.0,0.12544642857142857,0.5625,RS,RS,0.004584084770106734,0.94375,0.20454545454545456,0.12544642857142857,9,0.01831563888873418,0.05
4398,13581881,40,135882,Absent,18,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,30,2,Unicorn_Absent,-1,-1.0,0,321,0.9875,18.0,0.23255813953488372,23.0,0.49353448275862066,0.328125,RS,RS,0.01436959609043909,0.98125,0.18604651162790697,0.12544642857142857,3,0.004584084770106734,0.05
4400,13581881,41,135882,Absent,27,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,1,1,0,0,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,1,0,0,0,1,30,2,Unicorn_Absent,-1,-1.0,0,351,0.9875,23.0,0.3225806451612903,28.0,0.49353448275862066,0.40625,RS,RS,0.008264124158046258,0.9875,0.23255813953488372,0.49353448275862066,2,0.01436959609043909,0.05
4402,13581881,42,135882,Absent,27,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,1,1,0,0,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,1,0,0,0,1,30,2,Unicorn_Absent,-1,-1.0,0,381,0.9875,23.0,1.0,28.0,0.07932692307692307,0.40625,RS,RS,0.008264124158046258,0.9875,0.3225806451612903,0.49353448275862066,2,0.008264124158046258,0.05
4408,13581881,45,135882,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,11,21,Unicorn_Absent,-1,-1.0,6,392,0.86875,32.0,0.1956521739130435,51.0,0.07932692307692307,0.46875,RIGHT,RIGHT,1.0,0.9875,1.0,0.07932692307692307,2,0.008264124158046258,0.05
4412,13581881,47,135882,Absent,31,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,1,1,0,1,1,0,0,1,1,1,1,0,0,1,1,1,0,16,16,Unicorn_Absent,-1,-1.0,0,408,0.9,29.0,0.35555555555555557,45.0,0.04910714285714285,0.453125,RS,RS,0.004584084770106734,0.86875,0.1956521739130435,0.07932692307692307,21,1.0,0.05
4424,13581881,53,135882,Absent,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,17,Unicorn_Absent,-1,-1.0,4,423,0.89375,32.0,0.2708333333333333,55.0,0.04910714285714285,0.59375,UP,UP,1.0,0.9,0.35555555555555557,0.04910714285714285,16,0.004584084770106734,0.05
4430,13581881,56,135882,Absent,51,0,0,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1,0,1,0,0,1,1,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,0,1,1,0,0,1,1,1,0,0,1,1,0,0,15,17,Unicorn_Absent,-1,-1.0,0,438,0.89375,34.0,0.43478260869565216,48.0,0.20235849056603777,0.484375,RS,RS,0.0061027272741740034,0.89375,0.2708333333333333,0.04910714285714285,17,1.0,0.05
4432,13581881,57,135882,Absent,63,0,0,1,0,1,0,0,0,1,1,0,0,1,1,1,0,1,1,1,0,0,0,0,1,1,0,0,0,1,0,1,1,1,1,1,1,1,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,1,14,18,Unicorn_Absent,-1,-1.0,0,452,0.8875,38.0,0.3333333333333333,52.0,0.20235849056603777,0.53125,RS,RS,0.007454186295369829,0.89375,0.43478260869565216,0.20235849056603777,17,0.0061027272741740034,0.05
4434,13581881,58,135882,Absent,56,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0,0,1,0,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,1,32,0,Unicorn_Absent,-1,-1.0,0,484,1.0,43.0,0.4727272727272727,43.0,0.17787114845938376,0.671875,RS,RS,0.010228516799093708,0.8875,0.3333333333333333,0.20235849056603777,18,0.007454186295369829,0.05
4321,13581881,1,188135,Absent,54,1,1,0,1,0,1,0,1,0,1,0,0,1,1,1,1,0,0,0,1,1,0,0,0,1,1,0,1,1,1,1,0,0,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,11,21,Unicorn_Absent,-1,-1.0,9,11,0.86875,34.0,1.0,52.0,0.17787114845938376,0.484375,RS,RS,0.0061027272741740034,,,,,,0.05
4325,13581881,3,188135,Absent,57,1,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0,1,1,1,1,0,0,1,1,0,1,0,1,0,1,1,0,1,1,0,1,0,1,0,1,1,1,1,1,0,0,1,1,1,1,0,0,1,1,0,1,1,1,0,0,0,1,1,0,26,6,Unicorn_Absent,-1,-1.0,9,37,0.9625,38.0,0.3584905660377358,41.0,0.3484848484848485,0.546875,RS,RS,0.0061027272741740034,0.86875,1.0,0.17787114845938376,21,0.0061027272741740034,0.05
4327,13581881,4,188135,Absent,18,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,1,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,21,11,Unicorn_Absent,-1,-1.0,9,58,0.93125,18.0,0.2727272727272727,44.0,0.3484848484848485,0.515625,RS,RS,0.01436959609043909,0.9625,0.3584905660377358,0.3484848484848485,6,0.0061027272741740034,0.05
4331,13581881,6,188135,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15,17,Unicorn_Absent,-1,-1.0,3,73,0.89375,32.0,0.19047619047619047,44.0,0.0378787878787879,0.421875,DOWN,DOWN,1.0,0.93125,0.2727272727272727,0.3484848484848485,11,0.01436959609043909,0.05
4333,13581881,7,188135,Absent,21,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,22,10,Unicorn_Absent,-1,-1.0,9,95,0.9375,19.0,0.275,43.0,0.0378787878787879,0.515625,RS,RS,0.012792465124422179,0.89375,0.19047619047619047,0.0378787878787879,17,1.0,0.05
4337,13581881,9,188135,Absent,53,1,1,0,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,0,0,1,0,1,1,0,0,0,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,1,16,16,Unicorn_Absent,-1,-1.0,9,111,0.9,35.0,0.2857142857142857,51.0,0.08604651162790697,0.546875,RS,RS,0.004584084770106734,0.9375,0.275,0.0378787878787879,10,0.012792465124422179,0.05
4343,13581881,12,188135,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19,13,Unicorn_Absent,-1,-1.0,3,130,0.91875,32.0,0.34,38.0,0.08604651162790697,0.390625,DOWN,DOWN,1.0,0.9,0.2857142857142857,0.08604651162790697,16,0.004584084770106734,0.05
4351,13581881,16,188135,Absent,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,23,9,Unicorn_Absent,-1,-1.0,9,153,0.94375,9.0,0.17142857142857143,64.0,0.7674418604651163,0.859375,RS,RS,0.049787068367863944,0.91875,0.34,0.08604651162790697,13,1.0,0.05
4355,13581881,18,188135,Absent,29,0,1,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,19,13,Unicorn_Absent,-1,-1.0,9,172,0.91875,22.0,0.06896551724137931,45.0,0.7674418604651163,0.5,RS,RS,0.009182867495108389,0.94375,0.17142857142857143,0.7674418604651163,9,0.049787068367863944,0.05
4357,13581881,19,188135,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-6,38,Unicorn_Absent,-1,-1.0,1,166,0.7625,64.0,0.34375,64.0,0.6774193548387097,0.40625,ALL,ALL,1.0,0.91875,0.06896551724137931,0.7674418604651163,13,0.009182867495108389,0.05
4371,13581881,26,188135,Absent,23,0,0,0,0,0,1,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,18,14,Unicorn_Absent,-1,-1.0,9,184,0.9125,22.0,0.34375,48.0,0.6774193548387097,0.53125,RS,RS,0.009182867495108389,0.7625,0.34375,0.6774193548387097,38,1.0,0.05
4377,13581881,29,188135,Absent,32,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,1,1,1,17,15,Unicorn_Absent,-1,-1.0,9,201,0.90625,25.0,0.175,43.0,0.0,0.4375,RS,RS,0.006737946999085467,0.9125,0.34375,0.6774193548387097,14,0.009182867495108389,0.05
4379,13581881,30,188135,Absent,32,1,0,1,1,0,0,0,1,1,0,1,0,0,1,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,13,19,Unicorn_Absent,-1,-1.0,9,214,0.88125,26.0,0.21428571428571427,45.0,0.0,0.40625,RS,RS,0.0061027272741740034,0.90625,0.175,0.0,15,0.006737946999085467,0.05
4387,13581881,34,188135,Absent,19,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,25,7,Unicorn_Absent,-1,-1.0,9,239,0.95625,12.0,0.15151515151515152,42.0,0.04931071049840935,0.546875,RS,RS,0.03130111324493289,0.88125,0.21428571428571427,0.0,19,0.0061027272741740034,0.05
4391,13581881,36,188135,Absent,56,0,1,1,1,1,0,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,0,0,1,0,1,1,0,0,0,1,0,0,1,1,1,1,1,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,23,9,Unicorn_Absent,-1,-1.0,9,262,0.94375,37.0,0.16666666666666666,44.0,0.04931071049840935,0.546875,RS,RS,0.005537830714382473,0.95625,0.15151515151515152,0.04931071049840935,7,0.03130111324493289,0.05
4397,13581881,39,188135,Absent,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,29,3,Unicorn_Absent,-1,-1.0,9,291,0.98125,7.0,0.1,39.0,0.029059829059829068,0.5625,RS,RS,0.07095202666684558,0.94375,0.16666666666666666,0.04931071049840935,9,0.005537830714382473,0.05
4399,13581881,40,188135,Absent,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,2,Unicorn_Absent,-1,-1.0,9,321,0.9875,7.0,1.0,23.0,0.029059829059829068,0.328125,RS,RS,0.07095202666684558,0.98125,0.1,0.029059829059829068,3,0.07095202666684558,0.05
4401,13581881,41,188135,Absent,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,2,Unicorn_Absent,-1,-1.0,9,351,0.9875,7.0,1.0,28.0,0.19855442176870752,0.40625,RS,RS,0.07095202666684558,0.9875,1.0,0.029059829059829068,2,0.07095202666684558,0.05
4403,13581881,42,188135,Absent,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,2,Unicorn_Absent,-1,-1.0,9,381,0.9875,7.0,1.0,28.0,0.19855442176870752,0.40625,RS,RS,0.07095202666684558,0.9875,1.0,0.19855442176870752,2,0.07095202666684558,0.05
4409,13581881,45,188135,Absent,54,0,0,1,1,1,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,1,1,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,0,1,1,11,21,Unicorn_Absent,-1,-1.0,9,392,0.86875,40.0,0.14634146341463414,51.0,0.09515996718621822,0.46875,RS,RS,0.007454186295369829,0.9875,1.0,0.19855442176870752,2,0.07095202666684558,0.05
4413,13581881,47,188135,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,16,Unicorn_Absent,-1,-1.0,3,408,0.9,32.0,0.38461538461538464,45.0,0.09515996718621822,0.453125,DOWN,DOWN,1.0,0.86875,0.14634146341463414,0.09515996718621822,21,0.007454186295369829,0.05
4425,13581881,53,188135,Absent,62,1,1,0,1,1,1,1,0,0,1,0,0,1,0,1,1,0,1,1,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,1,0,1,1,1,0,1,0,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,15,17,Unicorn_Absent,-1,-1.0,9,423,0.89375,40.0,0.46938775510204084,55.0,0.047619047619047616,0.59375,RS,RS,0.007454186295369829,0.9,0.38461538461538464,0.09515996718621822,16,1.0,0.05
4431,13581881,56,188135,Absent,41,0,0,1,1,1,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,0,0,0,1,1,0,1,0,0,1,1,0,0,1,1,0,1,15,17,Unicorn_Absent,-1,-1.0,9,438,0.89375,31.0,0.33962264150943394,48.0,0.047619047619047616,0.484375,RS,RS,0.006737946999085467,0.89375,0.46938775510204084,0.047619047619047616,17,0.007454186295369829,0.05
4433,13581881,57,188135,Absent,32,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,14,18,Unicorn_Absent,-1,-1.0,5,452,0.8875,32.0,0.2857142857142857,52.0,0.4727272727272727,0.53125,LEFT,LEFT,1.0,0.89375,0.33962264150943394,0.047619047619047616,17,0.006737946999085467,0.05
4435,13581881,58,188135,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,2,484,1.0,0.0,0.0,43.0,0.4727272727272727,0.671875,NOTHING,NOTHING,1.0,0.8875,0.2857142857142857,0.4727272727272727,18,1.0,0.05
5160,16987442,1,169800,Absent,38,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1,1,0,1,1,1,0,27,5,Unicorn_Absent,-1,-1.0,0,27,0.96875,25.0,1.0,27.0,0.0,0.34375,RS,RS,0.006737946999085467,,,,,,0.05
5162,16987442,2,169800,Absent,33,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,0,59,1.0,22.0,0.20512820512820512,22.0,0.0,0.34375,RS,RS,0.009182867495108389,0.96875,1.0,0.0,5,0.006737946999085467,0.05
5164,16987442,3,169800,Absent,33,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,0,91,1.0,22.0,1.0,22.0,0.20512820512820512,0.34375,RS,RS,0.009182867495108389,1.0,0.20512820512820512,0.0,0,0.009182867495108389,0.05
