index,Dyad,Round,Player,Answer,Time,a11,a12,a13,a14,a15,a16,a17,a18,a21,a22,a23,a24,a25,a26,a27,a28,a31,a32,a33,a34,a35,a36,a37,a38,a41,a42,a43,a44,a45,a46,a47,a48,a51,a52,a53,a54,a55,a56,a57,a58,a61,a62,a63,a64,a65,a66,a67,a68,a71,a72,a73,a74,a75,a76,a77,a78,a81,a82,a83,a84,a85,a86,a87,a88,Score,Joint,Is_there,where_x,where_y,Strategy,Is_there_LEAD,Category,Category1,RegionGo,indice,Cambio,avScGrpUniPresent,avScGrpUniPresent_LEAD,Ac_Score,Norm_Score,Size_visited,Consistency,Total_visited_dyad,Dif_consist,DLIndex,Similarity,Norm_Score_LAG1,Consistency_LAG1,Dif_consist_LAG1,Joint_LAG1,Similarity_LAG1
0,16619509,1,95093,Absent,53,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,1,0,1,0,0,1,28,4,Unicorn_Absent,-1,-1.0,9,Unicorn_Absent,RS,RS,RS,0,0,25.57638888888889,25.57638888888889,28,0.975,36.0,,46.0,,0.65625,0.0061027272741740034,,,,,
1,16619509,2,95093,Absent,43,0,1,0,0,1,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,0,0,1,0,1,1,1,0,1,1,1,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,-64,0,Unicorn_Absent,-1,-1.0,9,Unicorn_Present,RS,RS,RS,1,0,25.57638888888889,-64.0,-36,0.4,28.0,0.3333333333333333,28.0,0.3333333333333333,0.4375,0.007454186295369829,0.975,,,4,0.0061027272741740034
3,16619509,4,95093,Absent,19,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,22,10,Unicorn_Absent,-1,-1.0,9,Unicorn_Present,RS,RS,DOWN,3,0,25.57638888888889,15.857142857142858,-14,0.9375,17.0,0.125,35.0,0.125,0.390625,0.016194143319162562,0.4,0.3333333333333333,0.3333333333333333,0,0.007454186295369829
11,16619509,12,95093,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,32,Unicorn_Absent,-1,-1.0,3,Unicorn_Present,DOWN,DOWN,NOTHING,11,0,25.57638888888889,-32.0,-14,0.8,32.0,0.16666666666666666,64.0,0.27083333333333337,0.5,1.0,0.9375,0.125,0.125,10,0.016194143319162562
15,16619509,16,95093,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,2,Unicorn_Absent,NOTHING,NOTHING,NOTHING,15,0,25.57638888888889,25.57638888888889,18,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8,0.16666666666666666,0.27083333333333337,32,1.0
16,16619509,17,95093,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,2,Unicorn_Absent,NOTHING,NOTHING,NOTHING,16,0,25.57638888888889,25.57638888888889,50,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,1.0
17,16619509,18,95093,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-64,0,Unicorn_Absent,-1,-1.0,2,Unicorn_Present,NOTHING,NOTHING,RS,17,0,25.57638888888889,-64.0,-14,0.4,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0,1.0
19,16619509,20,95093,Absent,53,0,1,1,0,1,1,0,1,1,0,0,0,1,0,1,0,1,0,0,1,1,1,1,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0,1,1,1,1,11,21,Unicorn_Absent,-1,-1.0,9,Unicorn_Present,RS,RS,RS,19,0,25.57638888888889,5.5,-3,0.86875,36.0,0.0,47.0,0.0,0.40625,0.0061027272741740034,0.4,1.0,0.0,0,1.0
24,16619509,25,95093,Absent,62,0,0,0,1,1,1,0,1,0,0,1,1,1,1,1,0,1,0,0,0,0,1,0,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,18,14,Unicorn_Absent,-1,-1.0,9,Unicorn_Present,RS,RS,RS,24,0,25.57638888888889,-66.0,15,0.9125,41.0,0.4807692307692308,46.0,0.2947227191413238,0.5,0.008264124158046258,0.86875,0.0,0.0,21,0.0061027272741740034
26,16619509,27,95093,Absent,33,1,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,32,0,Unicorn_Absent,-1,-1.0,9,Unicorn_Absent,RS,RS,RS,26,0,25.57638888888889,25.57638888888889,47,1.0,24.0,0.3,24.0,0.3,0.375,0.007454186295369829,0.9125,0.4807692307692308,0.2947227191413238,14,0.008264124158046258
