index,Dyad,Round,Player,Answer,Time,a11,a12,a13,a14,a15,a16,a17,a18,a21,a22,a23,a24,a25,a26,a27,a28,a31,a32,a33,a34,a35,a36,a37,a38,a41,a42,a43,a44,a45,a46,a47,a48,a51,a52,a53,a54,a55,a56,a57,a58,a61,a62,a63,a64,a65,a66,a67,a68,a71,a72,a73,a74,a75,a76,a77,a78,a81,a82,a83,a84,a85,a86,a87,a88,Score,Joint,Is_there,where_x,where_y,Strategy,Is_there_LEAD,Category,Category1,RegionGo,indice,Cambio,avScGrpUniPresent,avScGrpUniPresent_LEAD,Ac_Score,Norm_Score,Size_visited,Consistency,Total_visited_dyad,Dif_consist,DLIndex,Similarity,Norm_Score_LAG1,Consistency_LAG1,Dif_consist_LAG1,Joint_LAG1,Similarity_LAG1
0,58757437,1,587566,Absent,14,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,-23,0,Unicorn_Absent,-1,-1,0,Unicorn_Present,RS,RS,RS,0,0,30.766666666666666,-23.0,-23,0.65625,14.0,,14.0,,0.21875,0.023714766002371646,,,,,
5,58757437,6,587566,Absent,43,1,0,1,1,1,0,1,1,1,0,1,0,0,1,1,0,0,1,1,1,1,1,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1,17,15,Unicorn_Absent,-1,-1,0,Unicorn_Absent,RS,RS,NOTHING,5,0,30.766666666666666,30.766666666666666,-6,0.90625,30.0,0.2222222222222222,50.0,0.2222222222222222,0.546875,0.009182867495108389,0.65625,,,0,0.023714766002371646
6,58757437,7,587566,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1,2,Unicorn_Absent,NOTHING,NOTHING,NOTHING,6,0,30.766666666666666,30.766666666666666,26,1.0,0.0,0.0,32.0,0.3137254901960784,0.5,1.0,0.90625,0.2222222222222222,0.2222222222222222,15,0.009182867495108389
7,58757437,8,587566,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-64,0,Unicorn_Absent,-1,-1,2,Unicorn_Present,NOTHING,NOTHING,NOTHING,7,0,30.766666666666666,-64.0,-38,0.4,0.0,1.0,32.0,0.0,0.5,1.0,1.0,0.0,0.3137254901960784,0,1.0
10,58757437,11,587566,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1,0,Unicorn_Absent,NOTHING,RS,RS,10,0,30.766666666666666,30.766666666666666,-6,1.0,0.0,1.0,38.0,0.679245283018868,0.59375,1.0,0.4,1.0,0.0,0,1.0
11,58757437,12,587566,Absent,25,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,1,0,0,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,26,6,Unicorn_Absent,-1,-1,0,Unicorn_Present,RS,RS,RS,11,0,30.766666666666666,11.0,20,0.9625,22.0,0.0,32.0,0.2558139534883721,0.40625,0.009182867495108389,1.0,1.0,0.679245283018868,0,1.0
14,58757437,15,587566,Absent,55,1,0,1,0,1,1,0,1,1,0,0,1,0,1,1,0,1,0,0,1,1,1,1,1,1,0,1,1,0,1,0,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,1,0,1,1,0,1,1,0,1,0,0,1,16,16,Unicorn_Absent,-1,-1,0,Unicorn_Present,RS,RS,NOTHING,14,0,30.766666666666666,32.0,36,0.9,35.0,0.29545454545454547,47.0,0.13755980861244022,0.484375,0.004584084770106734,0.9625,0.0,0.2558139534883721,6,0.009182867495108389
18,58757437,19,587566,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1,2,Unicorn_Absent,NOTHING,NOTHING,NOTHING,18,0,30.766666666666666,30.766666666666666,68,1.0,0.0,0.0,64.0,0.4375,1.0,1.0,0.9,0.29545454545454547,0.13755980861244022,16,0.004584084770106734
19,58757437,20,587566,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1,2,Unicorn_Present,NOTHING,NOTHING,NOTHING,19,0,30.766666666666666,32.0,100,1.0,0.0,1.0,64.0,0.0,1.0,1.0,1.0,0.0,0.4375,0,1.0
21,58757437,22,587566,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1,2,Unicorn_Absent,NOTHING,NOTHING,NOTHING,21,0,30.766666666666666,30.766666666666666,132,1.0,0.0,1.0,64.0,0.0,1.0,1.0,1.0,1.0,0.0,0,1.0
