index,Dyad,Round,Player,Answer,Time,a11,a12,a13,a14,a15,a16,a17,a18,a21,a22,a23,a24,a25,a26,a27,a28,a31,a32,a33,a34,a35,a36,a37,a38,a41,a42,a43,a44,a45,a46,a47,a48,a51,a52,a53,a54,a55,a56,a57,a58,a61,a62,a63,a64,a65,a66,a67,a68,a71,a72,a73,a74,a75,a76,a77,a78,a81,a82,a83,a84,a85,a86,a87,a88,Score,Joint,Is_there,where_x,where_y,Strategy,Is_there_LEAD,Category,Category1,RegionGo,indice,Cambio,avScGrpUniPresent,avScGrpUniPresent_LEAD,Ac_Score,Norm_Score,Size_visited,Consistency,Total_visited_dyad,Dif_consist,DLIndex,Similarity,Norm_Score_LAG1,Consistency_LAG1,Dif_consist_LAG1,Joint_LAG1,Similarity_LAG1
0,37738356,1,377374,Absent,15,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,25,7,Unicorn_Absent,-1,-1,0,Unicorn_Absent,RS,RS,LEFT,0,0,27.554054054054053,27.554054054054053,25,0.95625,14.0,,36.0,,0.453125,0.023714766002371646,,,,,
1,37738356,2,377374,Absent,32,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,32,Unicorn_Absent,-1,-1,5,Unicorn_Absent,LEFT,LEFT,RS,1,0,27.554054054054053,27.554054054054053,25,0.8,32.0,0.15,32.0,0.23636363636363636,0.0,1.0,0.95625,,,7,0.023714766002371646
2,37738356,3,377374,Absent,27,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,1,1,18,14,Unicorn_Absent,-1,-1,0,Unicorn_Absent,RS,RS,RS,2,0,27.554054054054053,27.554054054054053,43,0.9125,23.0,0.25,45.0,0.10999999999999999,0.484375,0.008264124158046258,0.8,0.15,0.23636363636363636,32,1.0
3,37738356,4,377374,Absent,8,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,30,2,Unicorn_Absent,-1,-1,0,Unicorn_Absent,RS,RS,RS,3,0,27.554054054054053,27.554054054054053,73,0.9875,8.0,0.14814814814814814,27.0,0.03935185185185186,0.390625,0.059105746561956225,0.9125,0.25,0.10999999999999999,14,0.008264124158046258
4,37738356,5,377374,Absent,26,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,1,0,1,1,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,1,0,0,0,23,9,Unicorn_Absent,-1,-1,0,Unicorn_Present,RS,RS,RS,4,0,27.554054054054053,32.0,96,0.94375,22.0,0.07142857142857142,43.0,0.14285714285714285,0.53125,0.009182867495108389,0.9875,0.14814814814814814,0.03935185185185186,2,0.059105746561956225
6,37738356,7,377374,Absent,20,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,1,0,1,1,1,0,0,0,0,29,3,Unicorn_Absent,-1,-1,0,Unicorn_Present,RS,RS,NOTHING,6,0,27.554054054054053,32.0,125,0.98125,18.0,0.21212121212121213,35.0,0.007390983000739093,0.5,0.01436959609043909,0.94375,0.07142857142857142,0.14285714285714285,9,0.009182867495108389
9,37738356,10,377374,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1,2,Unicorn_Present,NOTHING,NOTHING,NOTHING,9,0,27.554054054054053,32.0,157,1.0,0.0,0.0,64.0,0.3125,1.0,1.0,0.98125,0.21212121212121213,0.007390983000739093,3,0.01436959609043909
13,37738356,14,377374,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1,2,Unicorn_Present,NOTHING,NOTHING,NOTHING,13,0,27.554054054054053,32.0,189,1.0,0.0,1.0,64.0,0.0,1.0,1.0,1.0,0.0,0.3125,0,1.0
15,37738356,16,377374,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,Unicorn_Absent,-1,-1,2,Unicorn_Present,NOTHING,NOTHING,RS,15,0,27.554054054054053,20.454545454545453,209,0.925,0.0,1.0,64.0,0.0,1.0,1.0,1.0,1.0,0.0,0,1.0
27,37738356,28,377374,Absent,43,1,0,1,0,1,0,0,1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1,1,0,1,0,1,0,1,1,0,1,0,1,1,0,1,0,1,1,1,1,0,0,1,0,1,0,1,0,1,1,1,0,0,1,0,1,0,0,-64,0,Unicorn_Absent,-1,-1,0,Unicorn_Present,RS,RS,RS,27,0,27.554054054054053,-64.0,145,0.4,34.0,0.0,34.0,0.0,0.53125,0.0061027272741740034,0.925,1.0,0.0,0,1.0
29,37738356,30,377374,Absent,57,1,1,0,0,0,0,1,0,1,1,0,0,0,1,1,1,1,1,0,0,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,0,0,1,0,1,1,1,0,1,0,1,1,0,1,1,1,0,1,1,30,2,Unicorn_Absent,-1,-1,0,Unicorn_Absent,RS,RS,DOWN,29,0,27.554054054054053,27.554054054054053,175,0.9875,39.0,0.30357142857142855,42.0,0.30357142857142855,0.625,0.006737946999085467,0.4,0.0,0.0,0,0.0061027272741740034
30,37738356,31,377374,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-64,0,Unicorn_Absent,-1,-1,3,Unicorn_Present,DOWN,DOWN,RS,30,0,27.554054054054053,-64.0,111,0.4,32.0,0.39215686274509803,32.0,0.39215686274509803,0.5,1.0,0.9875,0.30357142857142855,0.30357142857142855,2,0.006737946999085467
32,37738356,33,377374,Absent,57,0,0,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,1,0,1,0,1,1,1,1,1,1,0,1,0,0,0,1,1,0,0,1,1,0,1,1,1,1,1,1,1,-64,0,Unicorn_Absent,-1,-1,0,Unicorn_Present,RS,RS,NOTHING,32,0,27.554054054054053,-64.0,47,0.4,35.0,0.4888888888888889,35.0,0.5111111111111111,0.546875,0.008264124158046258,0.4,0.39215686274509803,0.39215686274509803,0,1.0
34,37738356,35,377374,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-16,0,Unicorn_Absent,-1,-1,2,Unicorn_Present,NOTHING,NOTHING,ALL,34,0,27.554054054054053,-16.0,31,0.7,0.0,0.0,32.0,0.0,0.5,1.0,0.4,0.4888888888888889,0.5111111111111111,0,0.008264124158046258
37,37738356,38,377374,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-32,64,Unicorn_Absent,-1,-1,1,Unicorn_Present,ALL,ALL,RS,37,0,27.554054054054053,-49.0,-1,0.6,64.0,0.0,64.0,0.5,0.0,1.0,0.7,0.0,0.0,0,1.0
42,37738356,43,377374,Absent,29,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,1,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,22,10,Unicorn_Absent,-1,-1,0,Unicorn_Absent,RS,RS,RS,42,0,27.554054054054053,27.554054054054053,21,0.9375,24.0,0.375,46.0,0.125,0.5625,0.007454186295369829,0.6,0.0,0.5,64,1.0
43,37738356,44,377374,Absent,44,1,0,0,1,0,0,1,0,0,1,1,1,1,0,1,1,0,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,0,1,1,1,0,1,1,1,1,0,0,16,16,Unicorn_Absent,-1,-1,0,Unicorn_Absent,RS,RS,RS,43,0,27.554054054054053,27.554054054054053,37,0.9,33.0,0.29545454545454547,49.0,0.7045454545454546,0.515625,0.006737946999085467,0.9375,0.375,0.125,10,0.007454186295369829
44,37738356,45,377374,Absent,56,0,0,0,1,1,0,1,1,1,1,0,1,0,1,1,1,0,0,1,1,0,1,0,1,1,0,1,1,1,1,1,0,1,0,1,0,0,0,1,1,0,0,1,0,1,1,0,1,0,1,1,1,0,1,0,1,1,0,0,0,0,1,0,1,20,12,Unicorn_Absent,-1,-1,0,Unicorn_Absent,RS,RS,UP,44,0,27.554054054054053,27.554054054054053,57,0.925,36.0,0.35294117647058826,44.0,0.08464849354375897,0.5,0.005034190088132767,0.9,0.29545454545454547,0.7045454545454546,16,0.006737946999085467
45,37738356,46,377374,Absent,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,18,Unicorn_Absent,-1,-1,4,Unicorn_Absent,UP,UP,UP,45,0,27.554054054054053,27.554054054054053,71,0.8875,32.0,0.4166666666666667,50.0,0.25,0.5,1.0,0.925,0.35294117647058826,0.08464849354375897,12,0.005034190088132767
46,37738356,47,377374,Absent,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,Unicorn_Absent,-1,-1,4,Unicorn_Absent,UP,UP,NOTHING,46,0,27.554054054054053,27.554054054054053,71,0.8,32.0,1.0,32.0,0.64,0.0,1.0,0.8875,0.4166666666666667,0.25,18,1.0
47,37738356,48,377374,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1,2,Unicorn_Present,NOTHING,NOTHING,NOTHING,47,0,27.554054054054053,32.0,103,1.0,0.0,0.0,16.0,0.2631578947368421,0.25,1.0,0.8,1.0,0.64,32,1.0
49,37738356,50,377374,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-64,0,Unicorn_Absent,-1,-1,2,Unicorn_Present,NOTHING,NOTHING,RS,49,0,27.554054054054053,-64.0,39,0.4,0.0,1.0,38.0,0.7727272727272727,0.59375,1.0,1.0,0.0,0.2631578947368421,0,1.0
51,37738356,52,377374,Absent,49,1,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,1,1,0,1,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,16,16,Unicorn_Absent,-1,-1,0,Unicorn_Absent,RS,RS,RIGHT,51,0,27.554054054054053,27.554054054054053,55,0.9,35.0,0.0,51.0,0.37254901960784315,0.546875,0.006737946999085467,0.4,1.0,0.7727272727272727,0,1.0
52,37738356,53,377374,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,16,16,Unicorn_Absent,-1,-1,6,Unicorn_Present,RIGHT,RIGHT,ALL,52,0,27.554054054054053,-64.0,71,0.9,32.0,0.3137254901960784,48.0,0.019607843137254888,0.5,1.0,0.9,0.0,0.37254901960784315,16,0.006737946999085467
54,37738356,55,377374,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32,0,Unicorn_Absent,-1,-1,1,Unicorn_Present,ALL,ALL,ALL,54,0,27.554054054054053,32.0,103,1.0,64.0,0.5,64.0,0.5,1.0,1.0,0.9,0.3137254901960784,0.019607843137254888,16,1.0
57,37738356,58,377374,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32,0,Unicorn_Absent,-1,-1,1,Unicorn_Absent,ALL,ALL,ALL,57,0,27.554054054054053,27.554054054054053,135,1.0,64.0,1.0,64.0,0.0,1.0,1.0,1.0,0.5,0.5,0,1.0
