Dyad,Round,Player,Answer,Time,a11,a12,a13,a14,a15,a16,a17,a18,a21,a22,a23,a24,a25,a26,a27,a28,a31,a32,a33,a34,a35,a36,a37,a38,a41,a42,a43,a44,a45,a46,a47,a48,a51,a52,a53,a54,a55,a56,a57,a58,a61,a62,a63,a64,a65,a66,a67,a68,a71,a72,a73,a74,a75,a76,a77,a78,a81,a82,a83,a84,a85,a86,a87,a88,Score,Joint,Is_there,where_x,where_y,Strategy,Is_there_LEAD,Ac_Score,Norm_Score,Joint_LAG1,Category,Size_visited,Consistency,Total_visited_dyad,Dif_consist,DLIndex,Score_LAG1,Norm_Score_LAG1,Consistency_LAG1,Dif_consist_LAG1,Category_LAG1,RegionGo,RegionGo2
173149696,1,9696,Absent,58,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,1,0,1,1,0,0,0,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,0,0,1,1,1,1,1,0,16,16,Unicorn_Absent,-1,-1.0,9,Unicorn_Absent,16,0.9,,RS,35,,49,,0.515625,,,,,,RS,RS
173149696,2,9696,Absent,47,1,1,0,1,1,1,1,1,0,1,0,1,1,0,0,1,0,1,1,1,1,0,0,1,0,1,0,1,1,1,1,0,0,1,0,0,1,0,1,0,1,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,13,19,Unicorn_Absent,-1,-1.0,9,Unicorn_Present,29,0.88125,16.0,RS,33,0.3076923076923077,49,0.07528641571194761,0.46875,16.0,0.9,,,RS,RS,RS
173149696,5,9696,Absent,53,0,1,1,1,1,0,1,0,1,1,0,0,1,1,1,0,1,0,1,1,1,0,1,1,0,1,1,1,0,1,1,1,1,0,0,0,1,0,1,0,0,1,1,1,0,0,0,1,0,1,1,0,1,1,0,0,1,0,0,0,1,1,0,0,14,18,Unicorn_Absent,-1,-1.0,9,Unicorn_Absent,-15,0.8875,26.0,RS,36,0.38,52,0.0,0.53125,13.0,0.88125,0.3076923076923077,0.07528641571194761,RS,RS,RS
173149696,6,9696,Absent,43,0,0,1,0,1,1,0,1,1,0,1,1,1,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,1,0,1,1,0,0,1,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,17,15,Unicorn_Absent,-1,-1.0,9,Unicorn_Absent,2,0.90625,18.0,RS,30,0.2692307692307692,49,0.09076923076923077,0.53125,14.0,0.8875,0.38,0.0,RS,RS,RS
173149696,7,9696,Absent,43,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,1,1,1,1,1,1,0,1,1,1,0,0,1,0,1,0,0,1,0,1,0,0,1,1,0,1,0,1,1,0,1,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,1,0,0,12,20,Unicorn_Absent,-1,-1.0,9,Unicorn_Present,14,0.875,15.0,RS,34,0.30612244897959184,49,0.07387755102040816,0.453125,17.0,0.90625,0.2692307692307692,0.09076923076923077,RS,RS,RS
173149696,9,9696,Absent,44,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,1,1,11,21,Unicorn_Absent,-1,-1.0,9,Unicorn_Absent,44,0.86875,13.0,RS,31,0.32653061224489793,47,0.03195995379283789,0.40625,12.0,0.875,0.30612244897959184,0.07387755102040816,RS,RS,RS
173149696,10,9696,Absent,48,1,0,0,1,1,0,0,1,1,0,1,1,1,1,1,0,1,0,1,1,1,0,1,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,12,20,Unicorn_Absent,-1,-1.0,9,Unicorn_Absent,56,0.875,21.0,RS,33,0.30612244897959184,51,0.13618524332810045,0.484375,11.0,0.86875,0.32653061224489793,0.03195995379283789,RS,RS,RS
173149696,11,9696,Absent,46,0,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,0,0,1,1,0,1,0,1,1,0,0,1,0,1,1,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,1,1,1,0,11,21,Unicorn_Absent,-1,-1.0,9,Unicorn_Present,67,0.86875,20.0,RS,35,0.36,46,0.01254901960784316,0.390625,12.0,0.875,0.30612244897959184,0.13618524332810045,RS,RS,RS
173149696,13,9696,Absent,52,1,0,1,0,0,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0,0,1,1,0,1,0,1,1,1,0,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0,1,1,1,0,1,1,1,1,0,1,0,0,0,1,1,1,1,1,1,14,18,Unicorn_Absent,-1,-1.0,9,Unicorn_Absent,103,0.8875,10.0,RS,38,0.46,55,0.1958490566037736,0.578125,11.0,0.86875,0.36,0.01254901960784316,RS,RS,RS
173149696,14,9696,Absent,41,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,1,1,0,0,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,0,1,0,17,15,Unicorn_Absent,-1,-1.0,9,Unicorn_Absent,120,0.90625,18.0,RS,29,0.3137254901960784,52,0.03812636165577343,0.578125,14.0,0.8875,0.46,0.1958490566037736,RS,RS,RS
173149696,15,9696,Absent,52,1,0,0,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,1,14,18,Unicorn_Absent,-1,-1.0,9,Unicorn_Present,134,0.8875,15.0,RS,36,0.25,52,0.16176470588235292,0.53125,17.0,0.90625,0.3137254901960784,0.03812636165577343,RS,RS,RS
173149696,22,9696,Absent,53,1,1,0,1,1,1,1,0,0,0,1,0,0,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,0,0,0,1,1,1,0,1,1,1,1,0,1,0,0,1,0,1,1,1,1,1,0,-9,41,Unicorn_Absent,-1,-1.0,9,Unicorn_Present,182,0.74375,21.0,RS,41,0.375,64,0.15625,0.359375,14.0,0.8875,0.25,0.16176470588235292,RS,RS,RS
173149696,24,9696,Absent,44,1,0,0,0,1,1,1,1,0,0,0,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,0,1,1,1,1,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,8,24,Unicorn_Absent,-1,-1.0,9,Unicorn_Absent,220,0.85,2.0,RS,35,0.49019607843137253,48,0.08792892156862747,0.375,-9.0,0.74375,0.375,0.15625,RS,RS,RS
173149696,25,9696,Absent,39,1,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,1,1,1,0,1,1,0,0,1,0,0,1,1,0,0,1,0,1,20,12,Unicorn_Absent,-1,-1.0,9,Unicorn_Absent,240,0.925,24.0,RS,27,0.4090909090909091,44,0.004835589941972973,0.5,8.0,0.85,0.49019607843137253,0.08792892156862747,RS,RS,RS
