level_0,index,Dyad,Round,Player,Answer,Time,a11,a12,a13,a14,a15,a16,a17,a18,a21,a22,a23,a24,a25,a26,a27,a28,a31,a32,a33,a34,a35,a36,a37,a38,a41,a42,a43,a44,a45,a46,a47,a48,a51,a52,a53,a54,a55,a56,a57,a58,a61,a62,a63,a64,a65,a66,a67,a68,a71,a72,a73,a74,a75,a76,a77,a78,a81,a82,a83,a84,a85,a86,a87,a88,Score,Joint,Is_there,where_x,where_y,Strategy,Is_there_LEAD,Category,Category1,RegionGo,indice,Cambio,avScGrpUniPresent,avScGrpUniPresent_LEAD,Ac_Score,Norm_Score,Size_visited,Consistency,Total_visited_dyad,Dif_consist,DLIndex,Similarity,Norm_Score_LAG1,Consistency_LAG1,Dif_consist_LAG1,Joint_LAG1,Similarity_LAG1
24,0,471537175,25,7175,Absent,36,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,-4,36,Unicorn_Absent,-1,-1.0,7,Unicorn_Absent,IN,IN,RS,24,0,26.446392447741065,26.446392447741065,-95,0.775,36,0.36,64.0,0.14,0.4375,1.0,0.8,0.21951219512195122,0.03530166880616176,32.0,1.0
25,0,471537175,26,7175,Absent,61,1,0,0,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,1,1,1,0,0,1,0,0,1,1,1,1,1,1,1,0,1,0,1,0,0,1,0,1,0,1,0,1,1,1,1,0,1,1,1,0,1,1,1,0,1,0,11,21,Unicorn_Absent,-1,-1.0,9,Unicorn_Present,RS,RS,NOTHING,25,0,26.446392447741065,-86.0,-84,0.86875,40,0.38181818181818183,51.0,0.11818181818181817,0.46875,0.007454186295369829,0.775,0.36,0.14,36.0,1.0
27,0,471537175,28,7175,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,2,Unicorn_Absent,NOTHING,NOTHING,NOTHING,27,0,26.446392447741065,26.446392447741065,-52,1.0,0,0.0,32.0,0.0,0.5,1.0,0.86875,0.38181818181818183,0.11818181818181817,21.0,0.007454186295369829
28,0,471537175,29,7175,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,2,Unicorn_Absent,NOTHING,NOTHING,NOTHING,28,0,26.446392447741065,26.446392447741065,-20,1.0,0,1.0,32.0,0.0,0.5,1.0,1.0,0.0,0.0,0.0,1.0
29,0,471537175,30,7175,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,2,Unicorn_Present,NOTHING,NOTHING,NOTHING,29,0,26.446392447741065,32.0,12,1.0,0,1.0,32.0,0.0,0.5,1.0,1.0,1.0,0.0,0.0,1.0
31,0,471537175,32,7175,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-64,0,Unicorn_Absent,-1,-1.0,2,Unicorn_Present,NOTHING,NOTHING,LEFT,31,0,26.446392447741065,-64.0,-52,0.4,0,1.0,32.0,0.0,0.5,1.0,1.0,1.0,0.0,0.0,1.0
33,0,471537175,34,7175,Absent,32,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,20,12,Unicorn_Absent,-1,-1.0,5,Unicorn_Absent,LEFT,LEFT,ALL,33,0,26.446392447741065,26.446392447741065,-32,0.925,32,0.0,52.0,0.45454545454545453,0.625,1.0,0.4,1.0,0.0,0.0,1.0
34,0,471537175,35,7175,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-4,36,Unicorn_Absent,-1,-1.0,1,Unicorn_Present,ALL,ALL,RS,34,0,26.446392447741065,-6.6,-36,0.775,64,0.5,64.0,0.11224489795918369,0.4375,1.0,0.925,0.0,0.45454545454545453,12.0,1.0
40,0,471537175,41,7175,Absent,40,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,1,1,1,0,0,1,17,15,Unicorn_Absent,-1,-1.0,9,Unicorn_Present,RS,RS,NOTHING,40,0,26.446392447741065,32.0,-19,0.90625,26,0.40625,46.0,0.013749999999999984,0.484375,0.007454186295369829,0.775,0.5,0.11224489795918369,36.0,1.0
42,0,471537175,43,7175,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,2,Unicorn_Present,NOTHING,NOTHING,NOTHING,42,0,26.446392447741065,32.0,13,1.0,0,0.0,32.0,0.45652173913043476,0.5,1.0,0.90625,0.40625,0.013749999999999984,15.0,0.007454186295369829
44,0,471537175,45,7175,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-64,0,Unicorn_Absent,-1,-1.0,2,Unicorn_Present,NOTHING,NOTHING,RS,44,0,26.446392447741065,-64.0,-51,0.4,0,1.0,32.0,0.0,0.5,1.0,1.0,0.0,0.45652173913043476,0.0,1.0
46,0,471537175,47,7175,Absent,49,1,1,1,0,1,1,0,0,0,1,0,1,1,0,1,0,0,1,1,1,0,1,1,1,1,0,0,0,1,1,0,1,0,1,1,1,0,0,1,1,1,1,0,1,0,1,0,0,0,1,0,1,1,0,1,0,1,1,1,1,0,0,0,0,18,14,Unicorn_Absent,-1,-1.0,9,Unicorn_Absent,RS,RS,RS,46,0,26.446392447741065,26.446392447741065,-33,0.9125,36,0.0,50.0,0.30434782608695654,0.5625,0.0061027272741740034,0.4,1.0,0.0,0.0,1.0
47,0,471537175,48,7175,Absent,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,27,5,Unicorn_Absent,-1,-1.0,9,Unicorn_Present,RS,RS,RS,47,0,26.446392447741065,24.5,-6,0.96875,8,0.1282051282051282,31.0,0.8717948717948718,0.40625,0.059105746561956225,0.9125,0.0,0.30434782608695654,14.0,0.0061027272741740034
50,0,471537175,51,7175,Absent,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-64,0,Unicorn_Absent,-1,-1.0,9,Unicorn_Present,RS,RS,RIGHT,50,0,26.446392447741065,-64.0,-70,0.4,5,0.08333333333333333,7.0,0.048850574712643674,0.109375,0.10687792566038574,0.96875,0.1282051282051282,0.8717948717948718,5.0,0.059105746561956225
52,0,471537175,53,7175,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,23,9,Unicorn_Absent,-1,-1.0,6,Unicorn_Present,RIGHT,RIGHT,RS,52,0,26.446392447741065,-22.0,-47,0.94375,32,0.08823529411764706,43.0,0.08823529411764706,0.53125,1.0,0.4,0.08333333333333333,0.048850574712643674,0.0,0.10687792566038574
55,0,471537175,56,7175,Absent,48,1,0,0,0,0,0,1,1,1,1,1,1,0,1,1,0,0,1,0,1,0,1,0,0,1,1,0,1,0,1,1,1,0,1,1,0,0,1,0,0,0,0,1,1,0,1,1,1,0,1,1,1,0,0,1,1,0,1,0,1,0,0,1,0,-2,34,Unicorn_Absent,-1,-1.0,9,Unicorn_Absent,RS,RS,RS,55,0,26.446392447741065,26.446392447741065,-49,0.7875,34,0.29411764705882354,64.0,0.01838235294117646,0.46875,0.007454186295369829,0.94375,0.08823529411764706,0.08823529411764706,9.0,1.0
56,0,471537175,57,7175,Absent,48,1,0,0,0,0,0,1,1,1,1,1,1,0,1,1,0,0,1,0,1,0,1,0,0,1,1,0,1,0,1,1,1,0,1,1,0,0,1,0,0,0,0,1,1,0,1,1,1,0,1,1,1,0,0,1,1,0,1,0,1,0,0,1,0,16,16,Unicorn_Absent,-1,-1.0,9,Unicorn_Present,RS,RS,ALL,56,0,26.446392447741065,-64.0,-33,0.9,34,1.0,50.0,0.5,0.53125,0.007454186295369829,0.7875,0.29411764705882354,0.01838235294117646,34.0,0.007454186295369829
58,0,471537175,59,7175,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,14,18,Unicorn_Absent,-1,-1.0,1,Unicorn_Present,ALL,ALL,,58,0,26.446392447741065,-64.0,-19,0.8875,64,0.53125,64.0,0.3117378048780488,0.71875,1.0,0.9,1.0,0.5,16.0,0.007454186295369829
63,0,471537175,4,471538,Absent,32,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,1,0,0,19,13,Unicorn_Absent,-1,-1.0,0,Unicorn_Present,RS,RS,UP,63,0,26.446392447741065,32.0,19,0.91875,23,,38.0,,0.390625,0.008264124158046258,,,,,
65,0,471537175,6,471538,Absent,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-64,0,Unicorn_Absent,-1,-1.0,4,Unicorn_Present,UP,UP,RS,65,0,26.446392447741065,-64.0,-45,0.4,32,0.2222222222222222,32.0,0.2222222222222222,0.5,1.0,0.91875,,,13.0,0.008264124158046258
67,0,471537175,8,471538,Absent,52,0,1,1,1,1,1,1,0,0,1,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1,0,0,1,0,1,1,1,0,1,0,1,1,1,0,0,0,24,8,Unicorn_Absent,-1,-1.0,0,Unicorn_Present,RS,RS,UP,67,0,26.446392447741065,30.0,-21,0.95,38,0.37254901960784315,44.0,0.37254901960784315,0.5625,0.0061027272741740034,0.4,0.2222222222222222,0.2222222222222222,0.0,1.0
70,0,471537175,11,471538,Absent,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,13,Unicorn_Absent,-1,-1.0,4,Unicorn_Absent,UP,UP,DOWN,70,0,26.446392447741065,26.446392447741065,-2,0.91875,32,0.37254901960784315,44.0,0.19073083778966132,0.484375,1.0,0.95,0.37254901960784315,0.37254901960784315,8.0,0.0061027272741740034
71,0,471537175,12,471538,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,32,Unicorn_Absent,-1,-1.0,3,Unicorn_Present,DOWN,DOWN,RS,71,0,26.446392447741065,32.0,-2,0.8,32,0.0,64.0,0.390625,0.5,1.0,0.91875,0.37254901960784315,0.19073083778966132,13.0,1.0
73,0,471537175,14,471538,Absent,18,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,-69,0,Unicorn_Absent,-1,-1.0,0,Unicorn_Present,RS,RS,UP,73,0,26.446392447741065,-69.5,-71,0.36875,14,0.1794871794871795,14.0,0.1794871794871795,0.21875,0.023714766002371646,0.8,0.0,0.390625,32.0,1.0
76,0,471537175,17,471538,Absent,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,14,Unicorn_Absent,-1,-1.0,4,Unicorn_Present,UP,UP,IN,76,0,26.446392447741065,22.0,-53,0.9125,32,0.1794871794871795,46.0,0.1794871794871795,0.5,1.0,0.36875,0.1794871794871795,0.1794871794871795,0.0,0.023714766002371646
79,0,471537175,20,471538,Absent,36,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,-64,0,Unicorn_Absent,-1,-1.0,7,Unicorn_Present,IN,IN,RS,79,0,26.446392447741065,-64.0,-117,0.4,36,0.36,36.0,0.36,0.5625,1.0,0.9125,0.1794871794871795,0.1794871794871795,14.0,1.0
81,0,471537175,22,471538,Absent,15,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,26,6,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,RS,RS,UP,81,0,26.446392447741065,26.446392447741065,-91,0.9625,13,0.16666666666666666,25.0,0.16666666666666666,0.296875,0.02717246117223556,0.4,0.36,0.36,0.0,1.0
82,0,471537175,23,471538,Absent,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,Unicorn_Absent,-1,-1.0,4,Unicorn_Present,UP,UP,ALL,82,0,26.446392447741065,6.0,-91,0.8,32,0.18421052631578946,32.0,0.03530166880616176,0.0,1.0,0.9625,0.16666666666666666,0.16666666666666666,6.0,0.02717246117223556
84,0,471537175,25,471538,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-4,36,Unicorn_Absent,-1,-1.0,1,Unicorn_Absent,ALL,ALL,LEFT,84,0,26.446392447741065,26.446392447741065,-95,0.775,64,0.5,64.0,0.14,0.4375,1.0,0.8,0.18421052631578946,0.03530166880616176,32.0,1.0
85,0,471537175,26,471538,Absent,32,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,11,21,Unicorn_Absent,-1,-1.0,5,Unicorn_Present,LEFT,LEFT,RIGHT,85,0,26.446392447741065,-86.0,-84,0.86875,32,0.5,51.0,0.11818181818181817,0.46875,1.0,0.775,0.5,0.14,36.0,1.0
87,0,471537175,28,471538,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,32,0,Unicorn_Absent,-1,-1.0,6,Unicorn_Absent,RIGHT,RIGHT,RIGHT,87,0,26.446392447741065,26.446392447741065,-52,1.0,32,0.0,32.0,0.0,0.5,1.0,0.86875,0.5,0.11818181818181817,21.0,1.0
88,0,471537175,29,471538,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,32,0,Unicorn_Absent,-1,-1.0,6,Unicorn_Absent,RIGHT,RIGHT,RIGHT,88,0,26.446392447741065,26.446392447741065,-20,1.0,32,1.0,32.0,0.0,0.5,1.0,1.0,0.0,0.0,0.0,1.0
89,0,471537175,30,471538,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,32,0,Unicorn_Absent,-1,-1.0,6,Unicorn_Present,RIGHT,RIGHT,RIGHT,89,0,26.446392447741065,32.0,12,1.0,32,1.0,32.0,0.0,0.5,1.0,1.0,1.0,0.0,0.0,1.0
91,0,471537175,32,471538,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,-64,0,Unicorn_Absent,-1,-1.0,6,Unicorn_Present,RIGHT,RIGHT,RS,91,0,26.446392447741065,-64.0,-52,0.4,32,1.0,32.0,0.0,0.5,1.0,1.0,1.0,0.0,0.0,1.0
93,0,471537175,34,471538,Absent,48,0,1,0,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,1,1,1,1,0,1,0,1,0,0,1,1,0,0,0,1,1,1,0,1,1,1,1,1,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,20,12,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,RS,RS,IN,93,0,26.446392447741065,26.446392447741065,-32,0.925,32,0.45454545454545453,52.0,0.45454545454545453,0.625,0.007454186295369829,0.4,1.0,0.0,0.0,1.0
94,0,471537175,35,471538,Absent,36,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,-4,36,Unicorn_Absent,-1,-1.0,7,Unicorn_Present,IN,IN,RS,94,0,26.446392447741065,-6.6,-36,0.775,36,0.3877551020408163,64.0,0.11224489795918369,0.4375,1.0,0.925,0.45454545454545453,0.45454545454545453,12.0,0.007454186295369829
100,0,471537175,41,471538,Absent,47,1,0,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,0,1,0,1,0,0,1,1,0,1,0,1,1,0,0,17,15,Unicorn_Absent,-1,-1.0,0,Unicorn_Present,RS,RS,DOWN,100,0,26.446392447741065,32.0,-19,0.90625,35,0.42,46.0,0.013749999999999984,0.484375,0.006737946999085467,0.775,0.3877551020408163,0.11224489795918369,36.0,1.0
102,0,471537175,43,471538,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32,0,Unicorn_Absent,-1,-1.0,3,Unicorn_Present,DOWN,DOWN,DOWN,102,0,26.446392447741065,32.0,13,1.0,32,0.45652173913043476,32.0,0.45652173913043476,0.5,1.0,0.90625,0.42,0.013749999999999984,15.0,0.006737946999085467
