level_0,index,Dyad,Round,Player,Answer,Time,a11,a12,a13,a14,a15,a16,a17,a18,a21,a22,a23,a24,a25,a26,a27,a28,a31,a32,a33,a34,a35,a36,a37,a38,a41,a42,a43,a44,a45,a46,a47,a48,a51,a52,a53,a54,a55,a56,a57,a58,a61,a62,a63,a64,a65,a66,a67,a68,a71,a72,a73,a74,a75,a76,a77,a78,a81,a82,a83,a84,a85,a86,a87,a88,Score,Joint,Is_there,where_x,where_y,Strategy,Is_there_LEAD,Category,Category1,RegionGo,indice,Cambio,avScGrpUniPresent,avScGrpUniPresent_LEAD,Ac_Score,Norm_Score,Size_visited,Consistency,Total_visited_dyad,Dif_consist,DLIndex,Similarity,Norm_Score_LAG1,Consistency_LAG1,Dif_consist_LAG1,Joint_LAG1,Similarity_LAG1
25,0,6936719377,26,193774,Absent,57,0,0,1,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,1,0,1,0,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,1,1,0,1,0,10,22,Unicorn_Absent,-1,-1.0,9,Unicorn_Absent,RS,RS,RS,25,0,26.23076923076923,26.23076923076923,181,0.8625,41,0.18181818181818182,51.0,0.1515151515151515,0.453125,0.008264124158046258,0.9625,1.0,0.7115384615384616,6.0,0.03627506129959581
26,0,6936719377,27,193774,Absent,57,0,0,1,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,1,0,1,0,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,1,1,0,1,0,20,12,Unicorn_Absent,-1,-1.0,9,Unicorn_Absent,RS,RS,RIGHT,26,0,26.23076923076923,26.23076923076923,201,0.925,41,1.0,45.0,0.736842105263158,0.515625,0.008264124158046258,0.8625,0.18181818181818182,0.1515151515151515,22.0,0.008264124158046258
27,0,6936719377,28,193774,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,23,9,Unicorn_Absent,-1,-1.0,6,Unicorn_Present,RIGHT,RIGHT,RS,27,0,26.23076923076923,32.0,224,0.94375,32,0.40384615384615385,39.0,0.5961538461538461,0.46875,1.0,0.925,1.0,0.736842105263158,12.0,0.008264124158046258
30,0,6936719377,31,193774,Absent,53,0,1,0,0,1,1,1,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,1,1,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,1,0,1,0,0,1,1,1,1,1,0,1,0,1,1,1,1,0,0,1,0,1,1,0,1,19,13,Unicorn_Absent,-1,-1.0,9,Unicorn_Present,RS,RS,RS,30,0,26.23076923076923,32.0,243,0.91875,35,0.4888888888888889,54.0,0.3181571815718157,0.640625,0.008264124158046258,0.94375,0.40384615384615385,0.5961538461538461,9.0,1.0
32,0,6936719377,33,193774,Absent,34,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,1,1,1,0,0,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,21,11,Unicorn_Absent,-1,-1.0,9,Unicorn_Absent,RS,RS,RIGHT,32,0,26.23076923076923,26.23076923076923,264,0.93125,22,0.29545454545454547,43.0,0.7045454545454546,0.5,0.009182867495108389,0.91875,0.4888888888888889,0.3181571815718157,13.0,0.008264124158046258
33,0,6936719377,34,193774,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,11,21,Unicorn_Absent,-1,-1.0,6,Unicorn_Present,RIGHT,RIGHT,LEFT,33,0,26.23076923076923,29.0,275,0.86875,32,0.2558139534883721,50.0,0.08380868802106184,0.453125,1.0,0.93125,0.29545454545454547,0.7045454545454546,11.0,0.009182867495108389
35,0,6936719377,36,193774,Absent,32,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,5,Unicorn_Absent,LEFT,LEFT,LEFT,35,0,26.23076923076923,26.23076923076923,307,1.0,32,0.0,32.0,0.0,0.5,1.0,0.86875,0.2558139534883721,0.08380868802106184,21.0,1.0
36,0,6936719377,37,193774,Absent,32,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,5,Unicorn_Present,LEFT,LEFT,LEFT,36,0,26.23076923076923,32.0,339,1.0,32,1.0,32.0,0.0,0.5,1.0,1.0,0.0,0.0,0.0,1.0
39,0,6936719377,40,193774,Absent,32,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,-14,0,Unicorn_Absent,-1,-1.0,5,Unicorn_Present,LEFT,LEFT,RS,39,0,26.23076923076923,-14.0,325,0.7125,32,1.0,32.0,0.0,0.5,1.0,1.0,1.0,0.0,0.0,1.0
43,0,6936719377,44,193774,Absent,28,1,0,1,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,32,0,Unicorn_Absent,-1,-1.0,9,Unicorn_Present,RS,RS,RS,43,0,26.23076923076923,32.0,357,1.0,25,0.2391304347826087,25.0,0.7608695652173914,0.390625,0.006737946999085467,0.7125,1.0,0.0,0.0,1.0
45,0,6936719377,46,193774,Absent,14,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,9,Unicorn_Present,RS,RS,RS,45,0,26.23076923076923,32.0,389,1.0,13,0.15151515151515152,13.0,0.8484848484848485,0.203125,0.02717246117223556,1.0,0.2391304347826087,0.7608695652173914,0.0,0.006737946999085467
47,0,6936719377,48,193774,Absent,25,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,1,1,1,1,1,0,1,0,1,0,0,32,0,Unicorn_Absent,-1,-1.0,9,Unicorn_Absent,RS,RS,RS,47,0,26.23076923076923,26.23076923076923,421,1.0,22,0.16666666666666666,22.0,0.8333333333333334,0.34375,0.009182867495108389,1.0,0.15151515151515152,0.8484848484848485,0.0,0.02717246117223556
48,0,6936719377,49,193774,Absent,25,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,1,1,1,1,1,0,1,0,1,0,0,32,0,Unicorn_Absent,-1,-1.0,9,Unicorn_Absent,RS,RS,RS,48,0,26.23076923076923,26.23076923076923,453,1.0,22,1.0,22.0,0.0,0.34375,0.009182867495108389,1.0,0.16666666666666666,0.8333333333333334,0.0,0.009182867495108389
49,0,6936719377,50,193774,Absent,25,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,1,1,1,1,1,0,1,0,1,0,0,32,0,Unicorn_Absent,-1,-1.0,9,Unicorn_Absent,RS,RS,RS,49,0,26.23076923076923,26.23076923076923,485,1.0,22,1.0,22.0,0.0,0.34375,0.009182867495108389,1.0,1.0,0.0,0.0,0.009182867495108389
50,0,6936719377,51,193774,Absent,38,1,1,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,1,1,1,1,1,0,1,0,1,0,1,1,0,1,1,1,1,0,0,1,11,0,Unicorn_Absent,-1,-1.0,9,Unicorn_Present,RS,RS,RS,50,0,26.23076923076923,11.6,496,0.86875,32,0.2558139534883721,32.0,0.7441860465116279,0.5,0.0061027272741740034,1.0,1.0,0.0,0.0,0.009182867495108389
56,0,6936719377,57,193774,Absent,42,0,1,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1,1,1,0,-32,0,Unicorn_Absent,-1,-1.0,9,Unicorn_Present,RS,RS,,56,0,26.23076923076923,-32.0,464,0.6,33,0.3,33.0,0.7,0.515625,0.006737946999085467,0.86875,0.2558139534883721,0.7441860465116279,0.0,0.0061027272741740034
61,0,6936719377,2,693677,Absent,59,1,1,0,1,1,1,1,0,0,1,0,0,1,1,1,1,1,0,0,1,1,0,1,0,1,0,0,1,0,0,1,1,0,1,1,0,1,1,1,1,1,0,1,0,1,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,1,1,1,1,21,11,Unicorn_Absent,-1,-1.0,0,Unicorn_Present,RS,RS,RIGHT,61,0,26.23076923076923,-18.0,21,0.93125,38,,45.0,,0.53125,0.007454186295369829,,,,,
64,0,6936719377,5,693677,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,13,19,Unicorn_Absent,-1,-1.0,6,Unicorn_Absent,RIGHT,RIGHT,IN,64,0,26.23076923076923,26.23076923076923,34,0.88125,32,0.48936170212765956,53.0,0.22849213691026826,0.53125,1.0,0.93125,,,11.0,0.007454186295369829
65,0,6936719377,6,693677,Absent,36,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,-4,0,Unicorn_Absent,-1,-1.0,7,Unicorn_Present,IN,IN,RS,65,0,26.23076923076923,-4.0,30,0.775,36,0.36,36.0,0.36,0.5625,1.0,0.88125,0.48936170212765956,0.22849213691026826,19.0,1.0
69,0,6936719377,10,693677,Absent,18,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,24,8,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,RS,RS,RS,69,0,26.23076923076923,26.23076923076923,54,0.95,17,0.17777777777777778,39.0,0.17777777777777778,0.484375,0.016194143319162562,0.775,0.36,0.36,0.0,1.0
70,0,6936719377,11,693677,Absent,18,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,23,9,Unicorn_Absent,-1,-1.0,0,Unicorn_Present,RS,RS,RS,70,0,26.23076923076923,31.0,77,0.94375,17,1.0,36.0,0.5853658536585367,0.421875,0.016194143319162562,0.95,0.17777777777777778,0.17777777777777778,8.0,0.016194143319162562
72,0,6936719377,13,693677,Absent,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,-20,1,Unicorn_Absent,-1,-1.0,0,Unicorn_Present,RS,RS,RS,72,0,26.23076923076923,-20.25,57,0.675,9,0.08333333333333333,19.0,0.06372549019607844,0.28125,0.049787068367863944,0.94375,1.0,0.5853658536585367,9.0,0.016194143319162562
77,0,6936719377,18,693677,Absent,42,1,0,0,0,1,1,1,0,0,0,1,1,0,1,0,0,1,1,0,0,1,1,1,0,0,0,1,1,0,1,1,1,1,0,0,1,0,1,0,1,1,1,0,0,1,0,1,1,0,1,0,0,0,0,1,1,1,1,1,1,0,1,1,0,31,1,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,RS,RS,RS,77,0,26.23076923076923,26.23076923076923,88,0.99375,35,0.2222222222222222,36.0,0.2222222222222222,0.546875,0.004584084770106734,0.675,0.08333333333333333,0.06372549019607844,1.0,0.049787068367863944
78,0,6936719377,19,693677,Absent,55,1,1,1,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,1,1,0,1,1,0,1,0,1,0,1,1,0,1,1,1,1,0,0,1,0,1,1,0,1,1,0,1,1,1,1,0,1,0,0,0,1,1,0,1,0,0,0,1,0,31,1,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,RS,RS,RS,78,0,26.23076923076923,26.23076923076923,119,0.99375,35,0.37254901960784315,36.0,0.6274509803921569,0.546875,0.005537830714382473,0.99375,0.2222222222222222,0.2222222222222222,1.0,0.004584084770106734
79,0,6936719377,20,693677,Absent,55,1,1,1,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,1,1,0,1,1,0,1,0,1,0,1,1,0,1,1,1,1,0,0,1,0,1,1,0,1,1,0,1,1,1,1,0,1,0,0,0,1,1,0,1,0,0,0,1,0,26,6,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,RS,RS,RIGHT,79,0,26.23076923076923,26.23076923076923,145,0.9625,35,1.0,40.0,1.0,0.53125,0.005537830714382473,0.99375,0.37254901960784315,0.6274509803921569,1.0,0.005537830714382473
80,0,6936719377,21,693677,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,26,6,Unicorn_Absent,-1,-1.0,6,Unicorn_Present,RIGHT,RIGHT,DOWN,80,0,26.23076923076923,28.5,171,0.9625,32,0.28846153846153844,37.0,0.7115384615384616,0.484375,1.0,0.9625,1.0,1.0,6.0,0.005537830714382473
85,0,6936719377,26,693677,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,22,Unicorn_Absent,-1,-1.0,3,Unicorn_Absent,DOWN,DOWN,RS,85,0,26.23076923076923,26.23076923076923,181,0.8625,32,0.3333333333333333,51.0,0.1515151515151515,0.453125,1.0,0.9625,0.28846153846153844,0.7115384615384616,6.0,1.0
86,0,6936719377,27,693677,Absent,18,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,20,12,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,RS,RS,RS,86,0,26.23076923076923,26.23076923076923,201,0.925,16,0.2631578947368421,45.0,0.736842105263158,0.515625,0.01831563888873418,0.8625,0.3333333333333333,0.1515151515151515,22.0,1.0
87,0,6936719377,28,693677,Absent,18,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,23,9,Unicorn_Absent,-1,-1.0,0,Unicorn_Present,RS,RS,LEFT,87,0,26.23076923076923,32.0,224,0.94375,16,1.0,39.0,0.5961538461538461,0.46875,0.01831563888873418,0.925,0.2631578947368421,0.736842105263158,12.0,0.01831563888873418
90,0,6936719377,31,693677,Absent,32,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,19,13,Unicorn_Absent,-1,-1.0,5,Unicorn_Present,LEFT,LEFT,LEFT,90,0,26.23076923076923,32.0,243,0.91875,32,0.17073170731707318,54.0,0.3181571815718157,0.640625,1.0,0.94375,1.0,0.5961538461538461,9.0,0.01831563888873418
92,0,6936719377,33,693677,Absent,32,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,21,11,Unicorn_Absent,-1,-1.0,5,Unicorn_Absent,LEFT,LEFT,RS,92,0,26.23076923076923,26.23076923076923,264,0.93125,32,1.0,43.0,0.7045454545454546,0.5,1.0,0.91875,0.17073170731707318,0.3181571815718157,13.0,1.0
93,0,6936719377,34,693677,Absent,54,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,0,1,0,0,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,1,1,1,11,21,Unicorn_Absent,-1,-1.0,0,Unicorn_Present,RS,RS,NOTHING,93,0,26.23076923076923,29.0,275,0.86875,39,0.33962264150943394,50.0,0.08380868802106184,0.453125,0.006737946999085467,0.93125,1.0,0.7045454545454546,11.0,1.0
95,0,6936719377,36,693677,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,2,Unicorn_Absent,NOTHING,NOTHING,NOTHING,95,0,26.23076923076923,26.23076923076923,307,1.0,0,0.0,32.0,0.0,0.5,1.0,0.86875,0.33962264150943394,0.08380868802106184,21.0,0.006737946999085467
96,0,6936719377,37,693677,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,2,Unicorn_Present,NOTHING,NOTHING,NOTHING,96,0,26.23076923076923,32.0,339,1.0,0,1.0,32.0,0.0,0.5,1.0,1.0,0.0,0.0,0.0,1.0
99,0,6936719377,40,693677,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-14,0,Unicorn_Absent,-1,-1.0,2,Unicorn_Present,NOTHING,NOTHING,NOTHING,99,0,26.23076923076923,-14.0,325,0.7125,0,1.0,32.0,0.0,0.5,1.0,1.0,1.0,0.0,0.0,1.0
103,0,6936719377,44,693677,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,2,Unicorn_Present,NOTHING,NOTHING,NOTHING,103,0,26.23076923076923,32.0,357,1.0,0,1.0,25.0,0.7608695652173914,0.390625,1.0,0.7125,1.0,0.0,0.0,1.0
105,0,6936719377,46,693677,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,2,Unicorn_Present,NOTHING,NOTHING,NOTHING,105,0,26.23076923076923,32.0,389,1.0,0,1.0,13.0,0.8484848484848485,0.203125,1.0,1.0,1.0,0.7608695652173914,0.0,1.0
