level_0,index,Dyad,Round,Player,Answer,Time,a11,a12,a13,a14,a15,a16,a17,a18,a21,a22,a23,a24,a25,a26,a27,a28,a31,a32,a33,a34,a35,a36,a37,a38,a41,a42,a43,a44,a45,a46,a47,a48,a51,a52,a53,a54,a55,a56,a57,a58,a61,a62,a63,a64,a65,a66,a67,a68,a71,a72,a73,a74,a75,a76,a77,a78,a81,a82,a83,a84,a85,a86,a87,a88,Score,Joint,Is_there,where_x,where_y,Strategy,Is_there_LEAD,Category,Category1,RegionGo,indice,Cambio,avScGrpUniPresent,avScGrpUniPresent_LEAD,Ac_Score,Norm_Score,Size_visited,Consistency,Total_visited_dyad,Dif_consist,DLIndex,Similarity,Norm_Score_LAG1,Consistency_LAG1,Dif_consist_LAG1,Joint_LAG1,Similarity_LAG1
28,0,248082885,29,2480,Absent,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17,2,Unicorn_Absent,-1,-1.0,4,Unicorn_Present,UP,UP,NOTHING,28,0,26.19600333055787,-17.0,149,0.69375,32,0.37037037037037035,35.0,0.33912037037037035,0.515625,1.0,0.9125,0.45454545454545453,0.2966507177033493,14.0,0.009182867495108389
31,0,248082885,32,2480,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-64,0,Unicorn_Absent,-1,-1.0,2,Unicorn_Present,NOTHING,NOTHING,RS,31,0,26.19600333055787,-64.0,85,0.4,0,0.0,32.0,0.05714285714285714,0.5,1.0,0.69375,0.37037037037037035,0.33912037037037035,2.0,1.0
33,0,248082885,34,2480,Absent,7,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,29,3,Unicorn_Absent,-1,-1.0,0,Unicorn_Present,RS,RS,RS,33,0,26.19600333055787,29.0,114,0.98125,7,0.0,36.0,0.3617021276595745,0.515625,0.07095202666684558,0.4,0.0,0.05714285714285714,0.0,1.0
35,0,248082885,36,2480,Absent,7,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,28,4,Unicorn_Absent,-1,-1.0,0,Unicorn_Present,RS,RS,LEFT,35,0,26.19600333055787,9.0,142,0.975,7,1.0,35.0,1.0,0.484375,0.07095202666684558,0.98125,0.0,0.3617021276595745,3.0,0.07095202666684558
37,0,248082885,38,2480,Absent,32,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,16,16,Unicorn_Absent,-1,-1.0,5,Unicorn_Present,LEFT,LEFT,RS,37,0,26.19600333055787,30.0,158,0.9,32,0.11428571428571428,48.0,0.11428571428571428,0.5,1.0,0.975,1.0,1.0,4.0,0.07095202666684558
39,0,248082885,40,2480,Absent,31,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,10,22,Unicorn_Absent,-1,-1.0,0,Unicorn_Present,RS,RS,RS,39,0,26.19600333055787,-36.666666666666664,168,0.8625,22,0.2558139534883721,64.0,0.2441860465116279,0.65625,0.009182867495108389,0.9,0.11428571428571428,0.11428571428571428,16.0,1.0
43,0,248082885,44,2480,Absent,11,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,31,1,Unicorn_Absent,-1,-1.0,0,Unicorn_Present,RS,RS,RS,43,0,26.19600333055787,31.0,199,0.99375,9,0.03333333333333333,11.0,0.013541666666666667,0.15625,0.049787068367863944,0.8625,0.2558139534883721,0.2441860465116279,22.0,0.009182867495108389
45,0,248082885,46,2480,Absent,21,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,-65,1,Unicorn_Absent,-1,-1.0,0,Unicorn_Present,RS,RS,DOWN,45,0,26.19600333055787,-65.0,134,0.39375,20,0.11538461538461539,22.0,0.8846153846153846,0.328125,0.01142289099346694,0.99375,0.03333333333333333,0.013541666666666667,1.0,0.049787068367863944
47,0,248082885,48,2480,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,30,2,Unicorn_Absent,-1,-1.0,3,Unicorn_Absent,DOWN,DOWN,RS,47,0,26.19600333055787,26.19600333055787,164,0.9875,32,0.23809523809523808,33.0,0.7619047619047619,0.484375,1.0,0.39375,0.11538461538461539,0.8846153846153846,1.0,0.01142289099346694
48,0,248082885,49,2480,Absent,50,0,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,0,0,0,1,1,1,1,1,0,1,15,17,Unicorn_Absent,-1,-1.0,0,Unicorn_Present,RS,RS,RIGHT,48,0,26.19600333055787,4.0,179,0.89375,32,0.30612244897959184,47.0,0.21237244897959184,0.46875,0.004180913251655786,0.9875,0.23809523809523808,0.7619047619047619,2.0,1.0
53,0,248082885,54,2480,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,15,17,Unicorn_Absent,-1,-1.0,6,Unicorn_Absent,RIGHT,RIGHT,RS,53,0,26.19600333055787,26.19600333055787,194,0.89375,32,0.30612244897959184,46.0,0.020408163265306145,0.453125,1.0,0.89375,0.30612244897959184,0.21237244897959184,17.0,0.004180913251655786
54,0,248082885,55,2480,Absent,15,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,25,7,Unicorn_Absent,-1,-1.0,0,Unicorn_Present,RS,RS,RS,54,0,26.19600333055787,-72.0,219,0.95625,13,0.15384615384615385,27.0,0.11444652908067543,0.3125,0.02717246117223556,0.89375,0.30612244897959184,0.020408163265306145,17.0,1.0
56,0,248082885,57,2480,Absent,26,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,29,3,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,RS,RS,RS,56,0,26.19600333055787,26.19600333055787,248,0.98125,20,0.13793103448275862,33.0,0.049695740365111554,0.46875,0.01142289099346694,0.95625,0.15384615384615385,0.11444652908067543,7.0,0.02717246117223556
57,0,248082885,58,2480,Absent,26,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,22,10,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,RS,RS,RS,57,0,26.19600333055787,26.19600333055787,270,0.9375,20,1.0,42.0,0.736842105263158,0.5,0.01142289099346694,0.98125,0.13793103448275862,0.049695740365111554,3.0,0.01142289099346694
58,0,248082885,59,2480,Absent,26,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,26,6,Unicorn_Absent,-1,-1.0,0,Unicorn_Present,RS,RS,,58,0,26.19600333055787,32.0,296,0.9625,20,1.0,46.0,0.6938775510204082,0.625,0.01142289099346694,0.9375,1.0,0.736842105263158,10.0,0.01142289099346694
60,0,248082885,1,828858,Absent,27,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,24,8,Unicorn_Absent,-1,-1.0,9,Unicorn_Absent,RS,RS,RS,60,0,26.19600333055787,26.19600333055787,24,0.95,21,,40.0,,0.5,0.010228516799093708,,,,,
61,0,248082885,2,828858,Absent,27,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,23,9,Unicorn_Absent,-1,-1.0,9,Unicorn_Absent,RS,RS,LEFT,61,0,26.19600333055787,26.19600333055787,47,0.94375,21,1.0,48.0,0.74,0.609375,0.010228516799093708,0.95,,,8.0,0.010228516799093708
62,0,248082885,3,828858,Absent,32,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,18,14,Unicorn_Absent,-1,-1.0,5,Unicorn_Present,LEFT,LEFT,LEFT,62,0,26.19600333055787,-34.666666666666664,65,0.9125,32,0.17777777777777778,46.0,0.17777777777777778,0.5,1.0,0.94375,1.0,0.74,9.0,0.010228516799093708
66,0,248082885,7,828858,Absent,32,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,11,21,Unicorn_Absent,-1,-1.0,5,Unicorn_Absent,LEFT,LEFT,IN,66,0,26.19600333055787,26.19600333055787,76,0.86875,32,1.0,47.0,0.6938775510204082,0.40625,1.0,0.9125,0.17777777777777778,0.17777777777777778,14.0,1.0
67,0,248082885,8,828858,Absent,36,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,14,18,Unicorn_Absent,-1,-1.0,7,Unicorn_Present,IN,IN,NOTHING,67,0,26.19600333055787,5.25,90,0.8875,36,0.36,50.0,0.0,0.5,1.0,0.86875,1.0,0.6938775510204082,21.0,1.0
72,0,248082885,13,828858,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-11,0,Unicorn_Absent,-1,-1.0,2,Unicorn_Present,NOTHING,NOTHING,RS,72,0,26.19600333055787,-11.714285714285714,79,0.73125,0,0.0,32.0,0.0,0.5,1.0,0.8875,0.36,0.0,18.0,1.0
80,0,248082885,21,828858,Absent,31,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,0,24,8,Unicorn_Absent,-1,-1.0,9,Unicorn_Absent,RS,RS,RS,80,0,26.19600333055787,26.19600333055787,103,0.95,24,0.0,44.0,0.36363636363636365,0.5625,0.009182867495108389,0.73125,0.0,0.0,0.0,1.0
81,0,248082885,22,828858,Absent,31,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,0,22,10,Unicorn_Absent,-1,-1.0,9,Unicorn_Present,RS,RS,RS,81,0,26.19600333055787,-81.0,125,0.9375,24,1.0,42.0,0.6976744186046512,0.5,0.009182867495108389,0.95,0.0,0.36363636363636365,8.0,0.009182867495108389
83,0,248082885,24,828858,Absent,17,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,23,9,Unicorn_Absent,-1,-1.0,9,Unicorn_Present,RS,RS,OUT,83,0,26.19600333055787,21.0,148,0.94375,16,0.21212121212121213,45.0,0.13481756338899195,0.5625,0.01831563888873418,0.9375,1.0,0.6976744186046512,10.0,0.009182867495108389
85,0,248082885,26,828858,Absent,28,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,18,14,Unicorn_Absent,-1,-1.0,8,Unicorn_Present,OUT,OUT,RS,85,0,26.19600333055787,31.0,166,0.9125,28,0.15789473684210525,56.0,0.2966507177033493,0.65625,1.0,0.94375,0.21212121212121213,0.13481756338899195,9.0,0.01831563888873418
88,0,248082885,29,828858,Absent,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17,2,Unicorn_Absent,-1,-1.0,9,Unicorn_Present,RS,RS,RS,88,0,26.19600333055787,-17.0,149,0.69375,5,0.03125,35.0,0.33912037037037035,0.515625,0.10687792566038574,0.9125,0.15789473684210525,0.2966507177033493,14.0,1.0
91,0,248082885,32,828858,Absent,42,0,0,0,0,1,1,1,0,0,1,1,0,0,1,0,1,1,0,0,0,1,1,0,1,0,0,0,1,0,1,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,0,0,1,0,1,1,0,1,1,1,0,1,1,0,0,1,1,-64,0,Unicorn_Absent,-1,-1.0,9,Unicorn_Present,RS,RS,DOWN,91,0,26.19600333055787,-64.0,85,0.4,32,0.05714285714285714,32.0,0.05714285714285714,0.5,0.007454186295369829,0.69375,0.03125,0.33912037037037035,2.0,0.10687792566038574
93,0,248082885,34,828858,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,29,3,Unicorn_Absent,-1,-1.0,3,Unicorn_Present,DOWN,DOWN,UP,93,0,26.19600333055787,29.0,114,0.98125,32,0.3617021276595745,36.0,0.3617021276595745,0.515625,1.0,0.4,0.05714285714285714,0.05714285714285714,0.0,0.007454186295369829
95,0,248082885,36,828858,Absent,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,4,Unicorn_Absent,-1,-1.0,4,Unicorn_Present,UP,UP,DOWN,95,0,26.19600333055787,9.0,142,0.975,32,0.0,35.0,1.0,0.484375,1.0,0.98125,0.3617021276595745,0.3617021276595745,3.0,1.0
97,0,248082885,38,828858,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,16,Unicorn_Absent,-1,-1.0,3,Unicorn_Present,DOWN,DOWN,ALL,97,0,26.19600333055787,30.0,158,0.9,32,0.0,48.0,0.11428571428571428,0.5,1.0,0.975,0.0,1.0,4.0,1.0
99,0,248082885,40,828858,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,22,Unicorn_Absent,-1,-1.0,1,Unicorn_Present,ALL,ALL,RS,99,0,26.19600333055787,-36.666666666666664,168,0.8625,64,0.5,64.0,0.2441860465116279,0.65625,1.0,0.9,0.0,0.11428571428571428,16.0,1.0
103,0,248082885,44,828858,Absent,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,31,1,Unicorn_Absent,-1,-1.0,9,Unicorn_Present,RS,RS,RS,103,0,26.19600333055787,31.0,199,0.99375,3,0.046875,11.0,0.013541666666666667,0.15625,0.17692120631776423,0.8625,0.5,0.2441860465116279,22.0,1.0
105,0,248082885,46,828858,Absent,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-65,1,Unicorn_Absent,-1,-1.0,9,Unicorn_Present,RS,RS,RS,105,0,26.19600333055787,-65.0,134,0.39375,3,1.0,22.0,0.8846153846153846,0.328125,0.17692120631776423,0.99375,0.046875,0.013541666666666667,1.0,0.17692120631776423
107,0,248082885,48,828858,Absent,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,30,2,Unicorn_Absent,-1,-1.0,9,Unicorn_Absent,RS,RS,LEFT,107,0,26.19600333055787,26.19600333055787,164,0.9875,3,1.0,33.0,0.7619047619047619,0.484375,0.17692120631776423,0.39375,1.0,0.8846153846153846,1.0,0.17692120631776423
108,0,248082885,49,828858,Absent,32,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,15,17,Unicorn_Absent,-1,-1.0,5,Unicorn_Present,LEFT,LEFT,RS,108,0,26.19600333055787,4.0,179,0.89375,32,0.09375,47.0,0.21237244897959184,0.46875,1.0,0.9875,1.0,0.7619047619047619,2.0,0.17692120631776423
113,0,248082885,54,828858,Absent,45,0,0,1,1,1,1,0,1,1,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,1,0,1,0,1,0,1,1,15,17,Unicorn_Absent,-1,-1.0,9,Unicorn_Absent,RS,RS,RS,113,0,26.19600333055787,26.19600333055787,194,0.89375,31,0.2857142857142857,46.0,0.020408163265306145,0.453125,0.005537830714382473,0.89375,0.09375,0.21237244897959184,17.0,1.0
114,0,248082885,55,828858,Absent,29,0,1,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,25,7,Unicorn_Absent,-1,-1.0,9,Unicorn_Present,RS,RS,RS,114,0,26.19600333055787,-72.0,219,0.95625,21,0.2682926829268293,27.0,0.11444652908067543,0.3125,0.010228516799093708,0.89375,0.2857142857142857,0.020408163265306145,17.0,0.005537830714382473
