level_0,index,Dyad,Round,Player,Answer,Time,a11,a12,a13,a14,a15,a16,a17,a18,a21,a22,a23,a24,a25,a26,a27,a28,a31,a32,a33,a34,a35,a36,a37,a38,a41,a42,a43,a44,a45,a46,a47,a48,a51,a52,a53,a54,a55,a56,a57,a58,a61,a62,a63,a64,a65,a66,a67,a68,a71,a72,a73,a74,a75,a76,a77,a78,a81,a82,a83,a84,a85,a86,a87,a88,Score,Joint,Is_there,where_x,where_y,Strategy,Is_there_LEAD,Category,Category1,RegionGo,indice,Cambio,avScGrpUniPresent,avScGrpUniPresent_LEAD,Ac_Score,Norm_Score,Size_visited,Consistency,Total_visited_dyad,Dif_consist,DLIndex,Similarity,Norm_Score_LAG1,Consistency_LAG1,Dif_consist_LAG1,Joint_LAG1,Similarity_LAG1
23,0,4729962094,24,62094,Absent,18,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,25,7,Unicorn_Absent,-1,-1.0,9,Unicorn_Absent,RS,RS,NOTHING,23,0,24.696428571428573,24.696428571428573,77,0.95625,16,1.0,31.0,0.88,0.375,0.01831563888873418,0.98125,0.2,0.2,3.0,0.01831563888873418
24,0,4729962094,25,62094,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-64,0,Unicorn_Absent,-1,-1.0,2,Unicorn_Present,NOTHING,NOTHING,IN,24,0,24.696428571428573,-64.0,13,0.4,0,0.0,32.0,0.14893617021276595,0.5,1.0,0.95625,1.0,0.88,7.0,0.01831563888873418
26,0,4729962094,27,62094,Absent,36,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,18,14,Unicorn_Absent,-1,-1.0,7,Unicorn_Absent,IN,IN,RS,26,0,24.696428571428573,24.696428571428573,31,0.9125,36,0.0,44.0,0.2857142857142857,0.46875,1.0,0.4,0.0,0.14893617021276595,0.0,1.0
27,0,4729962094,28,62094,Absent,53,1,0,1,0,1,1,1,0,1,0,1,0,1,1,1,1,1,0,0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,1,0,0,0,1,0,1,1,1,1,0,0,0,1,0,1,17,15,Unicorn_Absent,-1,-1.0,9,Unicorn_Absent,RS,RS,OUT,27,0,24.696428571428573,24.696428571428573,48,0.90625,36,0.3090909090909091,54.0,0.03002114164904862,0.609375,0.009182867495108389,0.9125,0.0,0.2857142857142857,14.0,1.0
28,0,4729962094,29,62094,Absent,28,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,27,5,Unicorn_Absent,-1,-1.0,8,Unicorn_Absent,OUT,OUT,LEFT,28,0,24.696428571428573,24.696428571428573,75,0.96875,28,0.4222222222222222,34.0,0.3222222222222222,0.453125,1.0,0.90625,0.3090909090909091,0.03002114164904862,15.0,0.009182867495108389
29,0,4729962094,30,62094,Absent,32,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,25,7,Unicorn_Absent,-1,-1.0,5,Unicorn_Present,LEFT,LEFT,RIGHT,29,0,24.696428571428573,-25.8,100,0.95625,32,0.30434782608695654,36.0,0.6956521739130435,0.453125,1.0,0.96875,0.4222222222222222,0.3222222222222222,5.0,1.0
35,0,4729962094,36,62094,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,32,Unicorn_Absent,-1,-1.0,6,Unicorn_Present,RIGHT,RIGHT,RS,35,0,24.696428571428573,32.0,100,0.8,32,0.0,64.0,0.171875,0.5,1.0,0.95625,0.30434782608695654,0.6956521739130435,7.0,1.0
37,0,4729962094,38,62094,Absent,33,1,1,0,0,0,1,1,0,1,1,0,1,0,0,0,1,1,1,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,1,0,1,19,13,Unicorn_Absent,-1,-1.0,9,Unicorn_Present,RS,RS,RS,37,0,24.696428571428573,32.0,119,0.91875,28,0.3333333333333333,47.0,0.16666666666666669,0.53125,0.0061027272741740034,0.8,0.0,0.171875,32.0,1.0
39,0,4729962094,40,62094,Absent,47,0,0,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,1,1,1,0,1,0,1,1,0,1,0,0,0,0,0,1,1,1,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,1,0,1,0,1,1,0,1,1,1,1,1,0,0,-64,0,Unicorn_Absent,-1,-1.0,9,Unicorn_Present,RS,RS,ALL,39,0,24.696428571428573,-64.0,55,0.4,35,0.3125,35.0,0.3125,0.546875,0.004584084770106734,0.91875,0.3333333333333333,0.16666666666666669,13.0,0.0061027272741740034
41,0,4729962094,42,62094,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-4,36,Unicorn_Absent,-1,-1.0,1,Unicorn_Present,ALL,ALL,RIGHT,41,0,24.696428571428573,32.0,51,0.775,64,0.546875,64.0,0.546875,0.4375,1.0,0.4,0.3125,0.3125,0.0,0.004584084770106734
43,0,4729962094,44,62094,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,16,16,Unicorn_Absent,-1,-1.0,6,Unicorn_Present,RIGHT,RIGHT,RS,43,0,24.696428571428573,-77.0,67,0.9,32,0.5,48.0,0.14,0.5,1.0,0.775,0.546875,0.546875,36.0,1.0
45,0,4729962094,46,62094,Absent,31,0,0,1,0,1,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,1,1,0,1,0,0,0,0,1,0,0,1,15,17,Unicorn_Absent,-1,-1.0,9,Unicorn_Absent,RS,RS,RS,45,0,24.696428571428573,24.696428571428573,82,0.89375,25,0.3902439024390244,43.0,0.07651841224294598,0.40625,0.006737946999085467,0.9,0.5,0.14,16.0,1.0
46,0,4729962094,47,62094,Absent,47,0,0,1,1,0,0,0,1,1,1,1,0,0,0,1,0,0,1,1,1,1,1,1,0,0,1,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,1,1,1,1,0,0,1,1,0,1,1,1,1,1,0,0,1,0,0,1,1,1,1,12,20,Unicorn_Absent,-1,-1.0,9,Unicorn_Present,RS,RS,RS,46,0,24.696428571428573,26.5,94,0.875,36,0.2708333333333333,48.0,0.125,0.4375,0.0061027272741740034,0.89375,0.3902439024390244,0.07651841224294598,17.0,0.006737946999085467
49,0,4729962094,50,62094,Absent,8,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,29,3,Unicorn_Absent,-1,-1.0,9,Unicorn_Absent,RS,RS,ALL,49,0,24.696428571428573,24.696428571428573,123,0.98125,8,0.07317073170731707,41.0,0.2868292682926829,0.59375,0.059105746561956225,0.875,0.2708333333333333,0.125,20.0,0.0061027272741740034
50,0,4729962094,51,62094,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,27,5,Unicorn_Absent,-1,-1.0,1,Unicorn_Present,ALL,ALL,DOWN,50,0,24.696428571428573,-16.0,150,0.96875,64,0.125,64.0,0.016891891891891886,0.921875,1.0,0.98125,0.07317073170731707,0.2868292682926829,3.0,0.059105746561956225
53,0,4729962094,54,62094,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,32,Unicorn_Absent,-1,-1.0,3,Unicorn_Present,DOWN,DOWN,RS,53,0,24.696428571428573,32.0,150,0.8,32,0.5,64.0,0.421875,0.5,1.0,0.96875,0.125,0.016891891891891886,5.0,1.0
56,0,4729962094,57,62094,Absent,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,30,2,Unicorn_Absent,-1,-1.0,9,Unicorn_Absent,RS,RS,RS,56,0,24.696428571428573,24.696428571428573,180,0.9875,2,0.0625,64.0,0.9375,0.96875,0.2431167344342142,0.8,0.5,0.421875,32.0,1.0
57,0,4729962094,58,62094,Absent,54,1,1,1,1,0,1,0,0,1,0,1,0,1,0,1,1,1,1,0,0,0,1,0,1,1,1,1,0,1,1,0,1,0,0,1,1,1,1,1,1,0,1,0,1,0,0,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,1,21,11,Unicorn_Absent,-1,-1.0,9,Unicorn_Absent,RS,RS,RS,57,0,24.696428571428573,24.696428571428573,201,0.93125,39,0.025,49.0,0.303125,0.59375,0.006737946999085467,0.9875,0.0625,0.9375,2.0,0.2431167344342142
58,0,4729962094,59,62094,Absent,54,1,1,1,1,0,1,0,0,1,0,1,0,1,0,1,1,1,1,0,0,0,1,0,1,1,1,1,0,1,1,0,1,0,0,1,1,1,1,1,1,0,1,0,1,0,0,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,1,13,19,Unicorn_Absent,-1,-1.0,9,Unicorn_Absent,RS,RS,DOWN,58,0,24.696428571428573,24.696428571428573,214,0.88125,39,1.0,52.0,0.7954545454545454,0.515625,0.006737946999085467,0.93125,0.025,0.303125,11.0,0.006737946999085467
59,0,4729962094,60,62094,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,16,Unicorn_Absent,-1,-1.0,3,,DOWN,DOWN,,59,0,24.696428571428573,,230,0.9,32,0.36538461538461536,48.0,0.03205128205128205,0.5,1.0,0.88125,1.0,0.7954545454545454,19.0,0.006737946999085467
60,0,4729962094,1,472993,Absent,57,1,1,0,1,1,1,0,1,1,1,1,0,0,1,0,1,1,1,1,1,0,0,1,0,1,0,1,0,1,0,0,1,1,1,0,1,0,1,1,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,20,2,Unicorn_Absent,-1,-1.0,0,Unicorn_Present,RS,RS,RS,60,0,24.696428571428573,20.0,20,0.925,34,,42.0,,0.625,0.0061027272741740034,,,,,
62,0,4729962094,3,472993,Absent,31,1,1,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,0,1,0,0,1,0,1,0,0,1,0,0,1,29,3,Unicorn_Absent,-1,-1.0,0,Unicorn_Present,RS,RS,NOTHING,62,0,24.696428571428573,-16.0,49,0.98125,24,0.28888888888888886,30.0,0.2333333333333333,0.421875,0.007454186295369829,0.925,,,2.0,0.0061027272741740034
65,0,4729962094,6,472993,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,2,Unicorn_Absent,NOTHING,NOTHING,NOTHING,65,0,24.696428571428573,24.696428571428573,81,1.0,0,0.0,32.0,0.05128205128205128,0.5,1.0,0.98125,0.28888888888888886,0.2333333333333333,3.0,0.007454186295369829
66,0,4729962094,7,472993,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-68,0,Unicorn_Absent,-1,-1.0,2,Unicorn_Present,NOTHING,NOTHING,RS,66,0,24.696428571428573,-68.0,13,0.375,0,1.0,32.0,0.0,0.5,1.0,1.0,0.0,0.05128205128205128,0.0,1.0
69,0,4729962094,10,472993,Absent,30,0,1,1,0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,1,1,0,0,0,0,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,18,14,Unicorn_Absent,-1,-1.0,0,Unicorn_Present,RS,RS,RS,69,0,24.696428571428573,-34.5,31,0.9125,23,0.0,41.0,1.0,0.421875,0.008264124158046258,0.375,1.0,0.0,0.0,1.0
72,0,4729962094,13,472993,Absent,19,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,28,4,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,RS,RS,RIGHT,72,0,24.696428571428573,24.696428571428573,59,0.975,14,0.12121212121212122,23.0,0.03263403263403264,0.296875,0.023714766002371646,0.9125,0.0,1.0,14.0,0.008264124158046258
73,0,4729962094,14,472993,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,-16,0,Unicorn_Absent,-1,-1.0,6,Unicorn_Present,RIGHT,RIGHT,RS,73,0,24.696428571428573,-16.0,43,0.7,32,0.21052631578947367,32.0,0.21052631578947367,0.5,1.0,0.975,0.12121212121212122,0.03263403263403264,4.0,0.023714766002371646
76,0,4729962094,17,472993,Absent,47,1,1,1,0,1,0,1,0,0,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,1,1,1,1,0,1,0,0,1,0,1,0,1,1,1,0,0,1,1,0,1,1,1,0,1,0,0,1,0,1,0,1,0,1,1,0,1,-3,35,Unicorn_Absent,-1,-1.0,0,Unicorn_Present,RS,RS,NOTHING,76,0,24.696428571428573,30.5,40,0.78125,35,0.3137254901960784,64.0,0.3137254901960784,0.453125,0.005537830714382473,0.7,0.21052631578947367,0.21052631578947367,0.0,1.0
79,0,4729962094,20,472993,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17,0,Unicorn_Absent,-1,-1.0,2,Unicorn_Present,NOTHING,NOTHING,RS,79,0,24.696428571428573,-17.5,23,0.69375,0,0.0,32.0,0.5,0.5,1.0,0.78125,0.3137254901960784,0.3137254901960784,35.0,0.005537830714382473
82,0,4729962094,23,472993,Absent,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,29,3,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,RS,RS,RS,82,0,24.696428571428573,24.696428571428573,52,0.98125,6,0.0,19.0,0.2,0.25,0.08633762966036206,0.69375,0.0,0.5,0.0,1.0
83,0,4729962094,24,472993,Absent,24,1,1,0,0,0,0,0,1,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0,25,7,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,RS,RS,RIGHT,83,0,24.696428571428573,24.696428571428573,77,0.95625,22,0.12,31.0,0.88,0.375,0.009182867495108389,0.98125,0.0,0.2,3.0,0.08633762966036206
84,0,4729962094,25,472993,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,-64,0,Unicorn_Absent,-1,-1.0,6,Unicorn_Present,RIGHT,RIGHT,RS,84,0,24.696428571428573,-64.0,13,0.4,32,0.14893617021276595,32.0,0.14893617021276595,0.5,1.0,0.95625,0.12,0.88,7.0,0.009182867495108389
86,0,4729962094,27,472993,Absent,26,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,1,0,0,18,14,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,RS,RS,RS,86,0,24.696428571428573,24.696428571428573,31,0.9125,22,0.2857142857142857,44.0,0.2857142857142857,0.46875,0.009182867495108389,0.4,0.14893617021276595,0.14893617021276595,0.0,1.0
87,0,4729962094,28,472993,Absent,44,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,1,0,1,1,0,1,0,1,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,1,0,0,1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,0,1,1,1,0,1,17,15,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,RS,RS,RS,87,0,24.696428571428573,24.696428571428573,48,0.90625,33,0.27906976744186046,54.0,0.03002114164904862,0.609375,0.004584084770106734,0.9125,0.2857142857142857,0.2857142857142857,14.0,0.009182867495108389
88,0,4729962094,29,472993,Absent,14,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,27,5,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,RS,RS,RS,88,0,24.696428571428573,24.696428571428573,75,0.96875,11,0.1,34.0,0.3222222222222222,0.453125,0.03627506129959581,0.90625,0.27906976744186046,0.03002114164904862,15.0,0.004584084770106734
89,0,4729962094,30,472993,Absent,14,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,25,7,Unicorn_Absent,-1,-1.0,0,Unicorn_Present,RS,RS,ALL,89,0,24.696428571428573,-25.8,100,0.95625,11,1.0,36.0,0.6956521739130435,0.453125,0.03627506129959581,0.96875,0.1,0.3222222222222222,5.0,0.03627506129959581
95,0,4729962094,36,472993,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,32,Unicorn_Absent,-1,-1.0,1,Unicorn_Present,ALL,ALL,LEFT,95,0,24.696428571428573,32.0,100,0.8,64,0.171875,64.0,0.171875,0.5,1.0,0.95625,1.0,0.6956521739130435,7.0,0.03627506129959581
