"par","value","feval","restarts","convergence","message"
0.119999999775755,8394.07298389068,325,0,0,"Successful convergence"
0.017719973128762,8394.07298389068,325,0,0,"Successful convergence"
0.0232889021590692,8394.07298389068,325,0,0,"Successful convergence"
0.094385836881245,8394.07298389068,325,0,0,"Successful convergence"
