"par","value","feval","restarts","convergence","message"
0.119999997516455,1612.61920860492,338,0,0,"Successful convergence"
0.0768988319692691,1612.61920860492,338,0,0,"Successful convergence"
0.0583316006320296,1612.61920860492,338,0,0,"Successful convergence"
0.00524456648364064,1612.61920860492,338,0,0,"Successful convergence"
