"par","value","feval","restarts","convergence","message"
0.00416043527279743,431.656818806693,1142,3,2,"Stagnation in Nelder-Mead"
0.00417637994370524,431.656818806693,1142,3,2,"Stagnation in Nelder-Mead"
0.0632928836859135,431.656818806693,1142,3,2,"Stagnation in Nelder-Mead"
0.0718594473098373,431.656818806693,1142,3,2,"Stagnation in Nelder-Mead"
999.993147558175,431.656818806693,1142,3,2,"Stagnation in Nelder-Mead"
999.936175856512,431.656818806693,1142,3,2,"Stagnation in Nelder-Mead"
19.0036524232129,431.656818806693,1142,3,2,"Stagnation in Nelder-Mead"
8.33294075401536,431.656818806693,1142,3,2,"Stagnation in Nelder-Mead"
999.999989393893,431.656818806693,1142,3,2,"Stagnation in Nelder-Mead"
0.722423250717175,431.656818806693,1142,3,2,"Stagnation in Nelder-Mead"
