"par","value","feval","restarts","convergence","message"
0.0286361088266066,1379.08687758245,1313,1,0,"Successful convergence"
0.051268139333735,1379.08687758245,1313,1,0,"Successful convergence"
0.0684318608649973,1379.08687758245,1313,1,0,"Successful convergence"
0.0997462720981284,1379.08687758245,1313,1,0,"Successful convergence"
599.997772713424,1379.08687758245,1313,1,0,"Successful convergence"
999.999616016807,1379.08687758245,1313,1,0,"Successful convergence"
3.08441924101763,1379.08687758245,1313,1,0,"Successful convergence"
0.025383138399504,1379.08687758245,1313,1,0,"Successful convergence"
999.807782852564,1379.08687758245,1313,1,0,"Successful convergence"
0.863179608313342,1379.08687758245,1313,1,0,"Successful convergence"
