"par","value","feval","restarts","convergence","message"
0.0407790715992451,10000,11,0,0,"Successful convergence"
0.0449393954593688,10000,11,0,0,"Successful convergence"
0.0471001346502453,10000,11,0,0,"Successful convergence"
0.099797764280811,10000,11,0,0,"Successful convergence"
98.0181575752795,10000,11,0,0,"Successful convergence"
999.529645880219,10000,11,0,0,"Successful convergence"
14.5656691491604,10000,11,0,0,"Successful convergence"
114.557267399505,10000,11,0,0,"Successful convergence"
999.335822426481,10000,11,0,0,"Successful convergence"
0.775919236009941,10000,11,0,0,"Successful convergence"
