"par","value","feval","restarts","convergence","message"
0.119999940134363,4024.22330747621,1361,3,2,"Stagnation in Nelder-Mead"
0.0601835667015076,4024.22330747621,1361,3,2,"Stagnation in Nelder-Mead"
0.119999971903701,4024.22330747621,1361,3,2,"Stagnation in Nelder-Mead"
0.119999997949141,4024.22330747621,1361,3,2,"Stagnation in Nelder-Mead"
0.312029639175593,4024.22330747621,1361,3,2,"Stagnation in Nelder-Mead"
999.080308213984,4024.22330747621,1361,3,2,"Stagnation in Nelder-Mead"
15.9969650577117,4024.22330747621,1361,3,2,"Stagnation in Nelder-Mead"
0.134517588577743,4024.22330747621,1361,3,2,"Stagnation in Nelder-Mead"
999.999991167622,4024.22330747621,1361,3,2,"Stagnation in Nelder-Mead"
0.500463703625763,4024.22330747621,1361,3,2,"Stagnation in Nelder-Mead"
