"par","value","feval","restarts","convergence","message"
0.0093783887475729,10000,11,0,0,"Successful convergence"
0.0176314302161336,10000,11,0,0,"Successful convergence"
0.0815038787852973,10000,11,0,0,"Successful convergence"
0.0566934885922819,10000,11,0,0,"Successful convergence"
406.021143542603,10000,11,0,0,"Successful convergence"
999.052776757628,10000,11,0,0,"Successful convergence"
2.26516967266798,10000,11,0,0,"Successful convergence"
613.458851585165,10000,11,0,0,"Successful convergence"
999.125521360431,10000,11,0,0,"Successful convergence"
0.787108303280547,10000,11,0,0,"Successful convergence"
