"par","value","feval","restarts","convergence","message"
0.12,4050.13145102259,1353,2,0,"Successful convergence"
0.119999979756261,4050.13145102259,1353,2,0,"Successful convergence"
0.119999999999922,4050.13145102259,1353,2,0,"Successful convergence"
0.12,4050.13145102259,1353,2,0,"Successful convergence"
0.050126594935529,4050.13145102259,1353,2,0,"Successful convergence"
999.000001167587,4050.13145102259,1353,2,0,"Successful convergence"
24.738192230431,4050.13145102259,1353,2,0,"Successful convergence"
0.130071449433111,4050.13145102259,1353,2,0,"Successful convergence"
999.994058399248,4050.13145102259,1353,2,0,"Successful convergence"
0.500232520118042,4050.13145102259,1353,2,0,"Successful convergence"
