"par","value","feval","restarts","convergence","message"
0.082926708497107,10000,11,0,0,"Successful convergence"
0.0198255991470069,10000,11,0,0,"Successful convergence"
0.0609265333414078,10000,11,0,0,"Successful convergence"
0.108301262687892,10000,11,0,0,"Successful convergence"
408.151663374156,10000,11,0,0,"Successful convergence"
999.103281663964,10000,11,0,0,"Successful convergence"
16.8838688954711,10000,11,0,0,"Successful convergence"
83.9982742909342,10000,11,0,0,"Successful convergence"
999.025796551956,10000,11,0,0,"Successful convergence"
0.0150055782869458,10000,11,0,0,"Successful convergence"
