"par","value","feval","restarts","convergence","message"
0.119999989832698,3921.7620240241,891,3,2,"Stagnation in Nelder-Mead"
0.000203388565189568,3921.7620240241,891,3,2,"Stagnation in Nelder-Mead"
0.119999999976659,3921.7620240241,891,3,2,"Stagnation in Nelder-Mead"
0.119999994400684,3921.7620240241,891,3,2,"Stagnation in Nelder-Mead"
0.197089856774357,3921.7620240241,891,3,2,"Stagnation in Nelder-Mead"
999.665767735133,3921.7620240241,891,3,2,"Stagnation in Nelder-Mead"
21.9973402129808,3921.7620240241,891,3,2,"Stagnation in Nelder-Mead"
0.137536253765391,3921.7620240241,891,3,2,"Stagnation in Nelder-Mead"
999.115943484311,3921.7620240241,891,3,2,"Stagnation in Nelder-Mead"
0.500000033887398,3921.7620240241,891,3,2,"Stagnation in Nelder-Mead"
