"par","value","feval","restarts","convergence","message"
0.0375182997062802,10000,11,0,0,"Successful convergence"
0.0882657773606479,10000,11,0,0,"Successful convergence"
0.0702033870108426,10000,11,0,0,"Successful convergence"
0.10206995065324,10000,11,0,0,"Successful convergence"
856.94859479554,10000,11,0,0,"Successful convergence"
999.916583981831,10000,11,0,0,"Successful convergence"
2.04770369827747,10000,11,0,0,"Successful convergence"
264.223031233996,10000,11,0,0,"Successful convergence"
999.442034411477,10000,11,0,0,"Successful convergence"
0.974445365718566,10000,11,0,0,"Successful convergence"
