"par","value","feval","restarts","convergence","message"
0.0467931430600584,10000,11,0,0,"Successful convergence"
0.0184965465590358,10000,11,0,0,"Successful convergence"
0.0968018871545792,10000,11,0,0,"Successful convergence"
0.0287981111928821,10000,11,0,0,"Successful convergence"
286.632473068312,10000,11,0,0,"Successful convergence"
999.172706705751,10000,11,0,0,"Successful convergence"
8.23399050533772,10000,11,0,0,"Successful convergence"
582.820488372818,10000,11,0,0,"Successful convergence"
999.399500842439,10000,11,0,0,"Successful convergence"
0.0665537822060287,10000,11,0,0,"Successful convergence"
