"par","value","feval","restarts","convergence","message"
0.0506758491829877,7449.66711412886,149,0,0,"Successful convergence"
0.073219761975437,7449.66711412886,149,0,0,"Successful convergence"
0.077118987129174,7449.66711412886,149,0,0,"Successful convergence"
0.0027966483097079,7449.66711412886,149,0,0,"Successful convergence"
