"par","value","feval","restarts","convergence","message"
0.0893230322131846,2935.0794420553,852,3,2,"Stagnation in Nelder-Mead"
0.00358847236789608,2935.0794420553,852,3,2,"Stagnation in Nelder-Mead"
0.00772840931337739,2935.0794420553,852,3,2,"Stagnation in Nelder-Mead"
0.0255180842355567,2935.0794420553,852,3,2,"Stagnation in Nelder-Mead"
40.7322057650723,2935.0794420553,852,3,2,"Stagnation in Nelder-Mead"
999.55859075694,2935.0794420553,852,3,2,"Stagnation in Nelder-Mead"
7.00578776596776,2935.0794420553,852,3,2,"Stagnation in Nelder-Mead"
0.00254930875581705,2935.0794420553,852,3,2,"Stagnation in Nelder-Mead"
999.307939608186,2935.0794420553,852,3,2,"Stagnation in Nelder-Mead"
0.953808773457964,2935.0794420553,852,3,2,"Stagnation in Nelder-Mead"
