"par","value","feval","restarts","convergence","message"
9.07052390727969e-06,7656.52281905944,1758,3,2,"Stagnation in Nelder-Mead"
0.00988779842178334,7656.52281905944,1758,3,2,"Stagnation in Nelder-Mead"
0.117124879944623,7656.52281905944,1758,3,2,"Stagnation in Nelder-Mead"
0.107407155186292,7656.52281905944,1758,3,2,"Stagnation in Nelder-Mead"
0.00961062273683311,7656.52281905944,1758,3,2,"Stagnation in Nelder-Mead"
999.961138558224,7656.52281905944,1758,3,2,"Stagnation in Nelder-Mead"
31.7997148339154,7656.52281905944,1758,3,2,"Stagnation in Nelder-Mead"
0.005653650305526,7656.52281905944,1758,3,2,"Stagnation in Nelder-Mead"
999.99930109919,7656.52281905944,1758,3,2,"Stagnation in Nelder-Mead"
0.133758504572731,7656.52281905944,1758,3,2,"Stagnation in Nelder-Mead"
