"par","value","feval","restarts","convergence","message"
0.119999907885076,3980.82446981623,1193,3,2,"Stagnation in Nelder-Mead"
0.108995457671703,3980.82446981623,1193,3,2,"Stagnation in Nelder-Mead"
0.119998156682603,3980.82446981623,1193,3,2,"Stagnation in Nelder-Mead"
0.119999474692032,3980.82446981623,1193,3,2,"Stagnation in Nelder-Mead"
0.737542739847996,3980.82446981623,1193,3,2,"Stagnation in Nelder-Mead"
999.004073261776,3980.82446981623,1193,3,2,"Stagnation in Nelder-Mead"
4.00348793445083,3980.82446981623,1193,3,2,"Stagnation in Nelder-Mead"
0.245694483008319,3980.82446981623,1193,3,2,"Stagnation in Nelder-Mead"
999.149416601557,3980.82446981623,1193,3,2,"Stagnation in Nelder-Mead"
0.500002300096854,3980.82446981623,1193,3,2,"Stagnation in Nelder-Mead"
