"par","value","feval","restarts","convergence","message"
0.0644303547547954,2006.61024387965,408,3,2,"Stagnation in Nelder-Mead"
0.0188859810725703,2006.61024387965,408,3,2,"Stagnation in Nelder-Mead"
0.0398112687644054,2006.61024387965,408,3,2,"Stagnation in Nelder-Mead"
0.0726609923581417,2006.61024387965,408,3,2,"Stagnation in Nelder-Mead"
597.709630947143,2006.61024387965,408,3,2,"Stagnation in Nelder-Mead"
999.52047377237,2006.61024387965,408,3,2,"Stagnation in Nelder-Mead"
3.99745182396181,2006.61024387965,408,3,2,"Stagnation in Nelder-Mead"
0.00663933763517255,2006.61024387965,408,3,2,"Stagnation in Nelder-Mead"
999.969517376633,2006.61024387965,408,3,2,"Stagnation in Nelder-Mead"
0.999077890686429,2006.61024387965,408,3,2,"Stagnation in Nelder-Mead"
