"par","value","feval","restarts","convergence","message"
0.0810417937953025,10000,11,0,0,"Successful convergence"
0.0738779883552343,10000,11,0,0,"Successful convergence"
0.08378797265701,10000,11,0,0,"Successful convergence"
0.0929816723428667,10000,11,0,0,"Successful convergence"
293.347064824775,10000,11,0,0,"Successful convergence"
999.603242296726,10000,11,0,0,"Successful convergence"
24.7420093640685,10000,11,0,0,"Successful convergence"
931.006705155596,10000,11,0,0,"Successful convergence"
999.744959145086,10000,11,0,0,"Successful convergence"
0.392660420853645,10000,11,0,0,"Successful convergence"
