"par","value","feval","restarts","convergence","message"
0.0779907697877589,1816.26870774611,1512,2,0,"Successful convergence"
0.0434996345097643,1816.26870774611,1512,2,0,"Successful convergence"
0.115489462933693,1816.26870774611,1512,2,0,"Successful convergence"
0.0689480170782824,1816.26870774611,1512,2,0,"Successful convergence"
381.179018350716,1816.26870774611,1512,2,0,"Successful convergence"
999.515421072302,1816.26870774611,1512,2,0,"Successful convergence"
22.0390426255292,1816.26870774611,1512,2,0,"Successful convergence"
0.00170772043744938,1816.26870774611,1512,2,0,"Successful convergence"
999.97277373935,1816.26870774611,1512,2,0,"Successful convergence"
0.995477420715201,1816.26870774611,1512,2,0,"Successful convergence"
