level_0,index,Dyad,Round,Player,Answer,Time,a11,a12,a13,a14,a15,a16,a17,a18,a21,a22,a23,a24,a25,a26,a27,a28,a31,a32,a33,a34,a35,a36,a37,a38,a41,a42,a43,a44,a45,a46,a47,a48,a51,a52,a53,a54,a55,a56,a57,a58,a61,a62,a63,a64,a65,a66,a67,a68,a71,a72,a73,a74,a75,a76,a77,a78,a81,a82,a83,a84,a85,a86,a87,a88,Score,Joint,Is_there,where_x,where_y,Strategy,Ac_Score,Norm_Score,Size_visited,Consistency,Total_visited_dyad,Dif_consist,DLIndex,Category,Distancias,Norm_Score_LAG1,Consistency_LAG1,Dif_consist_LAG1,Joint_LAG1,Distancias_LAG1
4187,8311,10235107,16,510779,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32,0,Unicorn_Absent,-1,-1.0,1,407,1.0,64.0,1.0,64.0,0.0,1.0,ALL,0.0924417853680727,1.0,1.0,0.0,0,0.0924417853680727
4189,8315,10235107,18,510779,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32,0,Unicorn_Absent,-1,-1.0,1,471,1.0,64.0,1.0,64.0,0.0,1.0,ALL,0.0924417853680727,1.0,1.0,0.0,0,0.0924417853680727
4191,8321,10235107,21,510779,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32,0,Unicorn_Absent,-1,-1.0,1,567,1.0,64.0,1.0,64.0,0.0,1.0,ALL,0.0924417853680727,1.0,1.0,0.0,0,0.0924417853680727
4193,8323,10235107,22,510779,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32,0,Unicorn_Absent,-1,-1.0,1,599,1.0,64.0,1.0,64.0,0.0,1.0,ALL,0.0924417853680727,1.0,1.0,0.0,0,0.0924417853680727
4195,8333,10235107,27,510779,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32,0,Unicorn_Absent,-1,-1.0,1,759,1.0,64.0,1.0,64.0,0.0,1.0,ALL,0.0924417853680727,1.0,1.0,0.0,0,0.0924417853680727
4197,8337,10235107,29,510779,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32,0,Unicorn_Absent,-1,-1.0,1,823,1.0,64.0,1.0,64.0,0.0,1.0,ALL,0.0924417853680727,1.0,1.0,0.0,0,0.0924417853680727
4199,8343,10235107,32,510779,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32,0,Unicorn_Absent,-1,-1.0,1,919,1.0,64.0,1.0,64.0,0.0,1.0,ALL,0.0924417853680727,1.0,1.0,0.0,0,0.0924417853680727
4201,8349,10235107,35,510779,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32,0,Unicorn_Absent,-1,-1.0,1,1015,1.0,64.0,1.0,64.0,0.0,1.0,ALL,0.0924417853680727,1.0,1.0,0.0,0,0.0924417853680727
4203,8355,10235107,38,510779,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32,0,Unicorn_Absent,-1,-1.0,1,1111,1.0,64.0,1.0,64.0,0.0,1.0,ALL,0.0924417853680727,1.0,1.0,0.0,0,0.0924417853680727
4205,8365,10235107,43,510779,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32,0,Unicorn_Absent,-1,-1.0,1,1271,1.0,64.0,1.0,64.0,0.0,1.0,ALL,0.0924417853680727,1.0,1.0,0.0,0,0.0924417853680727
4207,8367,10235107,44,510779,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32,0,Unicorn_Absent,-1,-1.0,1,1303,1.0,64.0,1.0,64.0,0.0,1.0,ALL,0.0924417853680727,1.0,1.0,0.0,0,0.0924417853680727
4209,8369,10235107,45,510779,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32,0,Unicorn_Absent,-1,-1.0,1,1335,1.0,64.0,1.0,64.0,0.0,1.0,ALL,0.0924417853680727,1.0,1.0,0.0,0,0.0924417853680727
4211,8387,10235107,54,510779,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32,0,Unicorn_Absent,-1,-1.0,1,1623,1.0,64.0,1.0,64.0,0.0,1.0,ALL,0.0924417853680727,1.0,1.0,0.0,0,0.0924417853680727
4213,8389,10235107,55,510779,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32,0,Unicorn_Absent,-1,-1.0,1,1655,1.0,64.0,1.0,64.0,0.0,1.0,ALL,0.0924417853680727,1.0,1.0,0.0,0,0.0924417853680727
4215,8393,10235107,57,510779,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32,0,Unicorn_Absent,-1,-1.0,1,1719,1.0,64.0,1.0,64.0,0.0,1.0,ALL,0.0924417853680727,1.0,1.0,0.0,0,0.0924417853680727
4217,8399,10235107,60,510779,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32,0,Unicorn_Absent,-1,-1.0,1,1815,1.0,64.0,1.0,64.0,0.0,1.0,ALL,0.0924417853680727,1.0,1.0,0.0,0,0.0924417853680727
778,1562,10946537,2,109494,Absent,56,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,1,0,1,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,1,1,1,0,1,1,0,0,1,1,1,0,1,0,1,0,1,1,13,19,Unicorn_Absent,-1,-1.0,0,45,0.88125,32.0,1.0,53.0,0.0,0.53125,RS,0.17846392590418705,,,,,
780,1566,10946537,4,109494,Absent,32,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,23,9,Unicorn_Absent,-1,-1.0,5,3,0.94375,32.0,0.2549019607843137,36.0,0.0,0.421875,LEFT,0.18818508442027443,0.88125,1.0,0.0,19,0.17846392590418705
782,1568,10946537,5,109494,Absent,36,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,7,35,1.0,36.0,0.36,36.0,0.07712418300653592,0.5625,IN,0.15734346296411772,0.94375,0.2549019607843137,0.0,9,0.18818508442027443
784,1570,10946537,6,109494,Absent,36,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,7,67,1.0,36.0,1.0,36.0,0.07712418300653592,0.5625,IN,0.15734346296411772,1.0,0.36,0.07712418300653592,0,0.15734346296411772
786,1574,10946537,8,109494,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,14,18,Unicorn_Absent,-1,-1.0,3,17,0.8875,32.0,0.36,50.0,0.36,0.5,DOWN,0.17389813739634405,1.0,1.0,0.07712418300653592,0,0.15734346296411772
788,1578,10946537,10,109494,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,12,Unicorn_Absent,-1,-1.0,3,-27,0.925,32.0,1.0,38.0,0.36,0.40625,DOWN,0.17389813739634405,0.8875,0.36,0.36,18,0.17389813739634405
