level_0,index,Dyad,Round,Player,Answer,Time,a11,a12,a13,a14,a15,a16,a17,a18,a21,a22,a23,a24,a25,a26,a27,a28,a31,a32,a33,a34,a35,a36,a37,a38,a41,a42,a43,a44,a45,a46,a47,a48,a51,a52,a53,a54,a55,a56,a57,a58,a61,a62,a63,a64,a65,a66,a67,a68,a71,a72,a73,a74,a75,a76,a77,a78,a81,a82,a83,a84,a85,a86,a87,a88,Score,Joint,Is_there,where_x,where_y,Strategy,Ac_Score,Norm_Score,Size_visited,Consistency,Total_visited_dyad,Dif_consist,DLIndex,Category,Distancias,Norm_Score_LAG1,Consistency_LAG1,Dif_consist_LAG1,Joint_LAG1,Distancias_LAG1,Epsilon,Zeta
2222,4444,10378481,3,103700,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,2,-7,1.0,0.0,1.0,32.0,0.0,0.5,NOTHING,0.6542510918525355,,,,,,0.1,0
2224,4450,10378481,6,103700,Absent,36,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,-4,36,Unicorn_Absent,-1,-1.0,7,-139,0.775,36.0,0.0,36.0,0.0,0.0,IN,0.15734346296411772,1.0,1.0,0.0,0,0.6542510918525355,0.1,0
2226,4454,10378481,8,103700,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32,0,Unicorn_Absent,-1,-1.0,3,-171,1.0,32.0,0.36,64.0,0.36,1.0,DOWN,0.17389813739634405,0.775,0.0,0.0,36,0.15734346296411772,0.1,0
2228,4460,10378481,11,103700,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32,0,Unicorn_Absent,-1,-1.0,3,-75,1.0,32.0,1.0,64.0,0.36,1.0,DOWN,0.17389813739634405,1.0,0.36,0.36,0,0.17389813739634405,0.1,0
2230,4462,10378481,12,103700,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,16,16,Unicorn_Absent,-1,-1.0,6,-59,0.9,32.0,0.3333333333333333,48.0,0.0,0.5,RIGHT,0.17389813739634405,1.0,1.0,0.36,0,0.17389813739634405,0.1,0
2232,4468,10378481,15,103700,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,16,16,Unicorn_Absent,-1,-1.0,6,-93,0.9,32.0,1.0,48.0,0.0,0.5,RIGHT,0.17389813739634405,0.9,0.3333333333333333,0.0,16,0.17389813739634405,0.1,0
2234,4472,10378481,17,103700,Absent,28,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,18,14,Unicorn_Absent,-1,-1.0,8,-171,0.9125,28.0,0.30434782608695654,46.0,0.0,0.5,OUT,0.2103787656745015,0.9,1.0,0.0,16,0.17389813739634405,0.1,0
2236,4474,10378481,18,103700,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,2,-139,1.0,0.0,0.0,0.0,0.0,0.0,NOTHING,0.6542510918525355,0.9125,0.30434782608695654,0.0,14,0.2103787656745015,0.1,0
2238,4478,10378481,20,103700,Absent,28,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,32,0,Unicorn_Absent,-1,-1.0,8,-171,1.0,28.0,0.0,64.0,0.6666666666666667,1.0,OUT,0.2103787656745015,1.0,0.0,0.0,0,0.6542510918525355,0.1,0
2240,4480,10378481,21,103700,Absent,28,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,32,0,Unicorn_Absent,-1,-1.0,8,-139,1.0,28.0,1.0,64.0,0.6666666666666667,1.0,OUT,0.2103787656745015,1.0,0.0,0.6666666666666667,0,0.2103787656745015,0.1,0
