level_0,index,Dyad,Round,Player,Answer,Time,a11,a12,a13,a14,a15,a16,a17,a18,a21,a22,a23,a24,a25,a26,a27,a28,a31,a32,a33,a34,a35,a36,a37,a38,a41,a42,a43,a44,a45,a46,a47,a48,a51,a52,a53,a54,a55,a56,a57,a58,a61,a62,a63,a64,a65,a66,a67,a68,a71,a72,a73,a74,a75,a76,a77,a78,a81,a82,a83,a84,a85,a86,a87,a88,Score,Joint,Is_there,where_x,where_y,Strategy,Ac_Score,Norm_Score,Size_visited,Consistency,Total_visited_dyad,Dif_consist,DLIndex,Category,Distancias,Norm_Score_LAG1,Consistency_LAG1,Dif_consist_LAG1,Joint_LAG1,Distancias_LAG1,Epsilon,Zeta
1714,3416,12845961,29,128470,Absent,36,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,14,18,Unicorn_Absent,-1,-1.0,7,-192,0.8875,36.0,0.36,50.0,0.19565217391304346,0.5,IN,0.15734346296411772,1.0,0.30434782608695654,0.6956521739130435,0,0.17389813739634405,0.1,1
1716,3418,12845961,30,128470,Absent,36,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,7,-160,1.0,36.0,1.0,64.0,0.19565217391304346,1.0,IN,0.15734346296411772,0.8875,0.36,0.19565217391304346,18,0.15734346296411772,0.1,1
1718,3422,12845961,32,128470,Absent,36,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,7,-96,1.0,36.0,1.0,64.0,0.5,1.0,IN,0.15734346296411772,1.0,1.0,0.19565217391304346,0,0.15734346296411772,0.1,1
1720,3426,12845961,34,128470,Absent,36,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,7,-32,1.0,36.0,1.0,64.0,0.5,1.0,IN,0.15734346296411772,1.0,1.0,0.5,0,0.15734346296411772,0.1,1
1722,3432,12845961,37,128470,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,14,18,Unicorn_Absent,-1,-1.0,6,-64,0.8875,32.0,0.36,50.0,0.30434782608695654,0.5,RIGHT,0.17389813739634405,1.0,1.0,0.5,0,0.15734346296411772,0.1,1
1724,3440,12845961,41,128470,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32,0,Unicorn_Absent,-1,-1.0,3,57,1.0,32.0,0.3333333333333333,64.0,0.30434782608695654,1.0,DOWN,0.17389813739634405,0.8875,0.36,0.30434782608695654,18,0.17389813739634405,0.1,1
1726,3444,12845961,43,128470,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,28,Unicorn_Absent,-1,-1.0,1,-3,0.825,64.0,0.5,64.0,0.6666666666666667,0.5625,ALL,0.0924417853680727,1.0,0.3333333333333333,0.30434782608695654,0,0.17389813739634405,0.1,1
1728,3446,12845961,44,128470,Absent,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,Unicorn_Absent,-1,-1.0,4,-3,0.8,32.0,0.5,64.0,0.6666666666666667,0.5,UP,0.18818508442027443,0.825,0.5,0.6666666666666667,28,0.0924417853680727,0.1,1
1730,3448,12845961,45,128470,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,32,Unicorn_Absent,-1,-1.0,3,-3,0.8,32.0,0.0,32.0,0.6956521739130435,0.0,DOWN,0.17389813739634405,0.8,0.5,0.6666666666666667,32,0.18818508442027443,0.1,1
1732,3452,12845961,47,128470,Absent,52,0,1,0,1,1,0,0,1,0,1,0,1,0,1,1,0,1,0,1,1,1,0,0,1,1,0,0,0,1,1,0,0,1,0,1,0,0,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,-4,36,Unicorn_Absent,-1,-1.0,0,20,0.775,36.0,0.4166666666666667,64.0,0.6956521739130435,0.4375,RS,0.1612452535498154,0.8,0.0,0.6956521739130435,32,0.17389813739634405,0.1,1
1734,3458,12845961,50,128470,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,2,20,1.0,0.0,0.0,24.0,0.64,0.375,NOTHING,0.6542510918525355,0.775,0.4166666666666667,0.6956521739130435,36,0.1612452535498154,0.1,1
1736,3466,12845961,54,128470,Absent,36,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,12,20,Unicorn_Absent,-1,-1.0,7,16,0.875,36.0,0.0,45.0,0.64,0.390625,IN,0.15734346296411772,1.0,0.0,0.64,0,0.6542510918525355,0.1,1
1738,3468,12845961,55,128470,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,2,48,1.0,0.0,0.0,29.0,0.6956521739130435,0.453125,NOTHING,0.6542510918525355,0.875,0.0,0.64,20,0.15734346296411772,0.1,1
1740,3470,12845961,56,128470,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,2,80,1.0,0.0,1.0,14.0,0.6956521739130435,0.21875,NOTHING,0.6542510918525355,1.0,0.0,0.6956521739130435,0,0.6542510918525355,0.1,1
1742,3472,12845961,57,128470,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,2,112,1.0,0.0,1.0,36.0,0.0,0.5625,NOTHING,0.6542510918525355,1.0,1.0,0.6956521739130435,0,0.6542510918525355,0.1,1
1744,3474,12845961,58,128470,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,2,144,1.0,0.0,1.0,17.0,0.0,0.265625,NOTHING,0.6542510918525355,1.0,1.0,0.0,0,0.6542510918525355,0.1,1
1746,3476,12845961,59,128470,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,2,176,1.0,0.0,1.0,33.0,0.0,0.515625,NOTHING,0.6542510918525355,1.0,1.0,0.0,0,0.6542510918525355,0.1,1
1695,3375,12845961,8,596154,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18,14,Unicorn_Absent,-1,-1.0,3,-78,0.9125,32.0,1.0,46.0,0.0,0.5,DOWN,0.17389813739634405,,,,,,0.1,1
1697,3381,12845961,11,596154,Absent,36,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,14,18,Unicorn_Absent,-1,-1.0,7,-128,0.8875,36.0,0.36,50.0,0.36,0.5,IN,0.15734346296411772,0.9125,1.0,0.0,14,0.17389813739634405,0.1,1
1699,3389,12845961,15,596154,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,32,0,Unicorn_Absent,-1,-1.0,6,-338,1.0,32.0,0.36,64.0,0.36,1.0,RIGHT,0.17389813739634405,0.8875,0.36,0.36,18,0.15734346296411772,0.1,1
1701,3391,12845961,16,596154,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,32,0,Unicorn_Absent,-1,-1.0,6,-306,1.0,32.0,1.0,64.0,0.026666666666666672,1.0,RIGHT,0.17389813739634405,1.0,0.36,0.36,0,0.17389813739634405,0.1,1
1703,3393,12845961,17,596154,Absent,28,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,18,14,Unicorn_Absent,-1,-1.0,8,-288,0.9125,28.0,0.30434782608695654,46.0,0.026666666666666672,0.5,OUT,0.2103787656745015,1.0,1.0,0.026666666666666672,0,0.17389813739634405,0.1,1
1705,3395,12845961,18,596154,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,32,Unicorn_Absent,-1,-1.0,6,-288,0.8,32.0,0.30434782608695654,64.0,0.19565217391304346,0.5,RIGHT,0.17389813739634405,0.9125,0.30434782608695654,0.026666666666666672,14,0.2103787656745015,0.1,1
1707,3397,12845961,19,596154,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,2,-256,1.0,0.0,0.0,32.0,0.19565217391304346,0.5,NOTHING,0.6542510918525355,0.8,0.30434782608695654,0.19565217391304346,32,0.17389813739634405,0.1,1
1709,3405,12845961,23,596154,Absent,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,14,Unicorn_Absent,-1,-1.0,4,-238,0.9125,32.0,0.0,46.0,0.0625,0.5,UP,0.18818508442027443,1.0,0.0,0.19565217391304346,0,0.6542510918525355,0.1,1
1711,3409,12845961,25,596154,Absent,32,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,18,14,Unicorn_Absent,-1,-1.0,5,-302,0.9125,32.0,0.3333333333333333,46.0,0.0625,0.5,LEFT,0.18818508442027443,0.9125,0.0,0.0625,14,0.18818508442027443,0.1,1
1713,3413,12845961,27,596154,Absent,32,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,5,-238,1.0,32.0,1.0,64.0,0.5,1.0,LEFT,0.18818508442027443,0.9125,0.3333333333333333,0.0625,14,0.18818508442027443,0.1,1
1715,3417,12845961,29,596154,Absent,32,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,14,18,Unicorn_Absent,-1,-1.0,5,-192,0.8875,32.0,1.0,50.0,0.5,0.5,LEFT,0.18818508442027443,1.0,1.0,0.5,0,0.18818508442027443,0.1,1
1717,3419,12845961,30,596154,Absent,28,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,32,0,Unicorn_Absent,-1,-1.0,8,-160,1.0,28.0,0.30434782608695654,64.0,0.08333333333333331,1.0,OUT,0.2103787656745015,0.8875,1.0,0.5,18,0.18818508442027443,0.1,1
1719,3423,12845961,32,596154,Absent,28,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,32,0,Unicorn_Absent,-1,-1.0,8,-96,1.0,28.0,1.0,64.0,0.08333333333333331,1.0,OUT,0.2103787656745015,1.0,0.30434782608695654,0.08333333333333331,0,0.2103787656745015,0.1,1
1721,3427,12845961,34,596154,Absent,28,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,32,0,Unicorn_Absent,-1,-1.0,8,-32,1.0,28.0,1.0,64.0,0.375,1.0,OUT,0.2103787656745015,1.0,1.0,0.08333333333333331,0,0.2103787656745015,0.1,1
1723,3433,12845961,37,596154,Absent,36,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,14,18,Unicorn_Absent,-1,-1.0,7,-64,0.8875,36.0,0.0,50.0,0.375,0.5,IN,0.15734346296411772,1.0,1.0,0.375,0,0.2103787656745015,0.1,1
1725,3441,12845961,41,596154,Absent,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,4,57,1.0,32.0,0.36,64.0,0.358974358974359,1.0,UP,0.18818508442027443,0.8875,0.0,0.375,18,0.15734346296411772,0.1,1
1727,3445,12845961,43,596154,Absent,28,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,4,28,Unicorn_Absent,-1,-1.0,8,-3,0.825,28.0,0.30434782608695654,64.0,0.358974358974359,0.5625,OUT,0.2103787656745015,1.0,0.36,0.358974358974359,0,0.18818508442027443,0.1,1
1729,3447,12845961,44,596154,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,32,Unicorn_Absent,-1,-1.0,1,-3,0.8,64.0,0.4375,64.0,1.0,0.5,ALL,0.0924417853680727,0.825,0.30434782608695654,0.358974358974359,28,0.2103787656745015,0.1,1
1731,3449,12845961,45,596154,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,32,Unicorn_Absent,-1,-1.0,3,-3,0.8,32.0,0.5,32.0,1.0,0.0,DOWN,0.17389813739634405,0.8,0.4375,1.0,32,0.0924417853680727,0.1,1
1733,3453,12845961,47,596154,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-4,36,Unicorn_Absent,-1,-1.0,1,20,0.775,64.0,0.5,64.0,0.7714285714285715,0.4375,ALL,0.0924417853680727,0.8,0.5,1.0,32,0.17389813739634405,0.1,1
1735,3459,12845961,50,596154,Absent,27,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,1,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,32,0,Unicorn_Absent,-1,-1.0,9,20,1.0,24.0,0.375,24.0,0.7714285714285715,0.375,,0.21659936976800023,0.775,0.5,0.7714285714285715,36,0.0924417853680727,0.1,1
1737,3467,12845961,54,596154,Absent,38,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,1,0,0,1,0,0,1,1,1,0,0,0,1,1,1,1,0,0,0,0,1,0,1,0,1,1,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,1,12,20,Unicorn_Absent,-1,-1.0,9,16,0.875,29.0,0.358974358974359,45.0,0.8888888888888888,0.390625,,0.18818508442027443,1.0,0.375,0.7714285714285715,0,0.21659936976800023,0.1,1
1739,3469,12845961,55,596154,Absent,38,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,1,0,0,1,0,0,1,1,1,0,0,0,1,1,1,1,0,0,0,0,1,0,1,0,1,1,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,1,32,0,Unicorn_Absent,-1,-1.0,9,48,1.0,29.0,1.0,29.0,0.8888888888888888,0.453125,,0.18818508442027443,0.875,0.358974358974359,0.8888888888888888,20,0.18818508442027443,0.1,1
1741,3471,12845961,56,596154,Absent,19,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,32,0,Unicorn_Absent,-1,-1.0,9,80,1.0,14.0,0.22857142857142856,14.0,0.7674418604651163,0.21875,,0.30119421191220214,1.0,1.0,0.8888888888888888,0,0.18818508442027443,0.1,1
1743,3473,12845961,57,596154,Absent,62,1,0,1,1,1,1,0,1,0,1,1,0,0,0,1,1,0,0,0,1,1,1,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,1,1,1,1,0,1,1,0,0,1,0,1,1,1,1,0,1,1,1,0,32,0,Unicorn_Absent,-1,-1.0,9,112,1.0,36.0,0.1111111111111111,36.0,0.7674418604651163,0.5625,,0.1612452535498154,1.0,0.22857142857142856,0.7674418604651163,0,0.30119421191220214,0.1,1
1745,3475,12845961,58,596154,Absent,24,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,32,0,Unicorn_Absent,-1,-1.0,9,144,1.0,17.0,0.23255813953488372,17.0,0.8095238095238095,0.265625,,0.27044955581396063,1.0,0.1111111111111111,0.7674418604651163,0,0.1612452535498154,0.1,1
