index,Dyad,Round,Player,Answer,Time,a11,a12,a13,a14,a15,a16,a17,a18,a21,a22,a23,a24,a25,a26,a27,a28,a31,a32,a33,a34,a35,a36,a37,a38,a41,a42,a43,a44,a45,a46,a47,a48,a51,a52,a53,a54,a55,a56,a57,a58,a61,a62,a63,a64,a65,a66,a67,a68,a71,a72,a73,a74,a75,a76,a77,a78,a81,a82,a83,a84,a85,a86,a87,a88,Score,Joint,Is_there,where_x,where_y,Strategy,Ac_Score,Norm_Score,Size_visited,Consistency,Total_visited_dyad,Dif_consist,DLIndex,Category,Category1,Similarity,Norm_Score_LAG1,Consistency_LAG1,Dif_consist_LAG1,Joint_LAG1,Similarity_LAG1
4998,12646894,40,126421,Absent,34,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,1,1,0,1,0,1,0,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,31,1,Unicorn_Absent,-1,-1,0,591,0.99375,31.0,0.17777777777777778,32.0,0.1158357771260997,0.484375,RS,RS,0.004584084770106734,0.975,0.2619047619047619,0.1158357771260997,4,0.009182867495108389
5000,12646894,41,126421,Absent,34,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,1,1,0,1,0,1,0,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,31,1,Unicorn_Absent,-1,-1,0,622,0.99375,31.0,1.0,32.0,0.0,0.484375,RS,RS,0.004584084770106734,0.99375,0.17777777777777778,0.1158357771260997,1,0.004584084770106734
5002,12646894,42,126421,Absent,34,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,1,1,0,1,0,1,0,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,31,1,Unicorn_Absent,-1,-1,0,653,0.99375,31.0,1.0,32.0,0.0,0.484375,RS,RS,0.004584084770106734,0.99375,1.0,0.0,1,0.004584084770106734
5006,12646894,44,126421,Absent,34,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,1,1,0,1,0,1,0,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,31,1,Unicorn_Absent,-1,-1,0,684,0.99375,31.0,1.0,32.0,0.0,0.484375,RS,RS,0.004584084770106734,0.99375,1.0,0.0,1,0.004584084770106734
5008,12646894,45,126421,Absent,34,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,1,1,0,1,0,1,0,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,31,1,Unicorn_Absent,-1,-1,0,715,0.99375,31.0,1.0,32.0,0.0,0.484375,RS,RS,0.004584084770106734,0.99375,1.0,0.0,1,0.004584084770106734
5012,12646894,47,126421,Absent,34,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,1,1,0,1,0,1,0,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,31,1,Unicorn_Absent,-1,-1,0,746,0.99375,31.0,1.0,32.0,0.0,0.484375,RS,RS,0.004584084770106734,0.99375,1.0,0.0,1,0.004584084770106734
5014,12646894,48,126421,Absent,34,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,1,1,0,1,0,1,0,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,31,1,Unicorn_Absent,-1,-1,0,777,0.99375,31.0,1.0,32.0,0.0,0.484375,RS,RS,0.004584084770106734,0.99375,1.0,0.0,1,0.004584084770106734
5016,12646894,49,126421,Absent,34,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,1,1,0,1,0,1,0,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,31,1,Unicorn_Absent,-1,-1,0,808,0.99375,31.0,1.0,32.0,0.0,0.484375,RS,RS,0.004584084770106734,0.99375,1.0,0.0,1,0.004584084770106734
5018,12646894,50,126421,Absent,34,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,1,1,0,1,0,1,0,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,31,1,Unicorn_Absent,-1,-1,0,839,0.99375,31.0,1.0,32.0,0.0,0.484375,RS,RS,0.004584084770106734,0.99375,1.0,0.0,1,0.004584084770106734
5024,12646894,53,126421,Absent,34,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,1,1,0,1,0,1,0,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,31,1,Unicorn_Absent,-1,-1,0,870,0.99375,31.0,1.0,32.0,0.0,0.484375,RS,RS,0.004584084770106734,0.99375,1.0,0.0,1,0.004584084770106734
