level_0,index,Dyad,Round,Player,Answer,Time,a11,a12,a13,a14,a15,a16,a17,a18,a21,a22,a23,a24,a25,a26,a27,a28,a31,a32,a33,a34,a35,a36,a37,a38,a41,a42,a43,a44,a45,a46,a47,a48,a51,a52,a53,a54,a55,a56,a57,a58,a61,a62,a63,a64,a65,a66,a67,a68,a71,a72,a73,a74,a75,a76,a77,a78,a81,a82,a83,a84,a85,a86,a87,a88,Score,Joint,Is_there,where_x,where_y,Strategy,Ac_Score,Norm_Score,Size_visited,Consistency,Total_visited_dyad,Dif_consist,DLIndex,Category,Distancias,Norm_Score_LAG1,Consistency_LAG1,Dif_consist_LAG1,Joint_LAG1,Distancias_LAG1,Epsilon,Zeta
20,46,10481713,24,104835,Absent,36,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,14,18,Unicorn_Absent,-1,-1,7,386,0.8875,36.0,0.36,50.0,0.5,0.5,IN,0.15734346296411772,1.0,1.0,0.6666666666666667,0,0.18818508442027443,0.05,1
22,48,10481713,25,104835,Absent,54,0,0,1,1,0,0,0,1,1,1,0,1,1,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,1,1,1,0,0,1,1,1,0,1,1,1,0,0,1,0,1,1,1,1,0,18,14,Unicorn_Absent,-1,-1,0,404,0.9125,34.0,0.37254901960784315,52.0,0.5,0.59375,RS,0.16529888822158656,0.8875,0.36,0.5,18,0.15734346296411772,0.05,1
24,52,10481713,27,104835,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,32,Unicorn_Absent,-1,-1,6,436,0.8,32.0,0.43478260869565216,64.0,0.19565217391304346,0.5,RIGHT,0.17389813739634405,0.9125,0.37254901960784315,0.5,14,0.16529888822158656,0.05,1
26,56,10481713,29,104835,Absent,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,31,1,Unicorn_Absent,-1,-1,0,483,0.99375,5.0,0.05714285714285714,36.0,0.19565217391304346,0.546875,RS,0.4795788659294993,0.8,0.43478260869565216,0.19565217391304346,32,0.17389813739634405,0.05,1
28,64,10481713,33,104835,Absent,34,1,1,0,1,1,1,0,0,0,1,0,1,0,0,1,0,1,1,0,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,16,16,Unicorn_Absent,-1,-1,0,593,0.9,24.0,0.07407407407407407,40.0,0.3333333333333333,0.375,RS,0.23722423237162518,0.99375,0.05714285714285714,0.19565217391304346,1,0.4795788659294993,0.05,1
30,70,10481713,36,104835,Absent,32,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,18,14,Unicorn_Absent,-1,-1,5,572,0.9125,32.0,0.3333333333333333,46.0,0.3333333333333333,0.5,LEFT,0.18818508442027443,0.9,0.07407407407407407,0.3333333333333333,16,0.23722423237162518,0.05,1
32,72,10481713,37,104835,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1,2,604,1.0,0.0,0.0,32.0,0.36,0.5,NOTHING,0.6542510918525355,0.9125,0.3333333333333333,0.3333333333333333,14,0.18818508442027443,0.05,1
34,74,10481713,38,104835,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1,2,636,1.0,0.0,1.0,32.0,0.36,0.5,NOTHING,0.6542510918525355,1.0,0.0,0.36,0,0.6542510918525355,0.05,1
36,84,10481713,43,104835,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,25,7,Unicorn_Absent,-1,-1,6,684,0.95625,32.0,0.0,45.0,0.0,0.59375,RIGHT,0.17389813739634405,1.0,1.0,0.36,0,0.6542510918525355,0.05,1
38,86,10481713,44,104835,Absent,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,Unicorn_Absent,-1,-1,4,700,0.9,32.0,0.3333333333333333,48.0,0.0,0.5,UP,0.18818508442027443,0.95625,0.0,0.0,7,0.17389813739634405,0.05,1
40,88,10481713,45,104835,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1,2,732,1.0,0.0,0.0,32.0,0.64,0.5,NOTHING,0.6542510918525355,0.9,0.3333333333333333,0.0,16,0.18818508442027443,0.05,1
42,90,10481713,46,104835,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1,2,764,1.0,0.0,1.0,32.0,0.64,0.5,NOTHING,0.6542510918525355,1.0,0.0,0.64,0,0.6542510918525355,0.05,1
44,94,10481713,48,104835,Absent,50,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,0,1,0,0,1,1,1,0,0,0,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,1,0,1,0,0,0,1,0,1,1,0,0,1,14,18,Unicorn_Absent,-1,-1,0,714,0.8875,38.0,0.0,52.0,0.03921568627450983,0.53125,RS,0.149963012878635,1.0,1.0,0.64,0,0.6542510918525355,0.05,1
46,96,10481713,49,104835,Absent,36,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,14,18,Unicorn_Absent,-1,-1,7,728,0.8875,36.0,0.39622641509433965,50.0,0.03921568627450983,0.5,IN,0.15734346296411772,0.8875,0.0,0.03921568627450983,18,0.149963012878635,0.05,1
48,100,10481713,51,104835,Absent,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,3,Unicorn_Absent,-1,-1,4,789,0.98125,32.0,0.36,33.0,0.06521739130434784,0.46875,UP,0.18818508442027443,0.8875,0.39622641509433965,0.03921568627450983,18,0.15734346296411772,0.05,1
50,102,10481713,52,104835,Absent,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,2,Unicorn_Absent,-1,-1,4,819,0.9875,32.0,1.0,35.0,0.06521739130434784,0.515625,UP,0.18818508442027443,0.98125,0.36,0.06521739130434784,3,0.18818508442027443,0.05,1
52,104,10481713,53,104835,Absent,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,12,Unicorn_Absent,-1,-1,4,839,0.925,32.0,1.0,43.0,0.44285714285714284,0.484375,UP,0.18818508442027443,0.9875,1.0,0.06521739130434784,2,0.18818508442027443,0.05,1
54,108,10481713,55,104835,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1,2,771,1.0,0.0,0.0,6.0,0.44285714285714284,0.09375,NOTHING,0.6542510918525355,0.925,1.0,0.44285714285714284,12,0.18818508442027443,0.05,1
56,112,10481713,57,104835,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1,2,835,1.0,0.0,1.0,27.0,0.9259259259259259,0.421875,NOTHING,0.6542510918525355,1.0,0.0,0.44285714285714284,0,0.6542510918525355,0.05,1
58,116,10481713,59,104835,Absent,40,0,0,0,0,0,1,1,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,1,1,1,1,0,0,1,1,1,15,17,Unicorn_Absent,-1,-1,0,786,0.89375,28.0,0.0,43.0,0.9259259259259259,0.40625,RS,0.19336654922791888,1.0,1.0,0.9259259259259259,0,0.6542510918525355,0.05,1
1,1,10481713,1,171330,Absent,27,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,20,12,Unicorn_Absent,-1,-1,9,20,0.925,24.0,1.0,46.0,0.028985507246376774,0.53125,,0.22313016014842982,,,,,,0.05,1
3,5,10481713,3,171330,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,32,Unicorn_Absent,-1,-1,6,-44,0.8,32.0,0.2727272727272727,64.0,0.028985507246376774,0.5,RIGHT,0.17389813739634405,0.925,1.0,0.028985507246376774,12,0.22313016014842982,0.05,1
5,7,10481713,4,171330,Absent,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,19,Unicorn_Absent,-1,-1,4,-31,0.88125,32.0,0.3333333333333333,49.0,0.30434782608695654,0.46875,UP,0.18818508442027443,0.8,0.2727272727272727,0.028985507246376774,32,0.17389813739634405,0.05,1
7,11,10481713,6,171330,Absent,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1,4,33,1.0,32.0,1.0,64.0,0.30434782608695654,1.0,UP,0.18818508442027443,0.88125,0.3333333333333333,0.30434782608695654,19,0.18818508442027443,0.05,1
9,13,10481713,7,171330,Absent,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,Unicorn_Absent,-1,-1,4,49,0.9,32.0,1.0,48.0,0.0,0.5,UP,0.18818508442027443,1.0,1.0,0.30434782608695654,0,0.18818508442027443,0.05,1
11,19,10481713,10,171330,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,32,Unicorn_Absent,-1,-1,1,113,0.8,64.0,0.5,64.0,0.0,0.5,ALL,0.0924417853680727,0.9,1.0,0.0,16,0.18818508442027443,0.05,1
13,25,10481713,13,171330,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,18,14,Unicorn_Absent,-1,-1,6,166,0.9125,32.0,0.5,46.0,0.15555555555555556,0.5,RIGHT,0.17389813739634405,0.8,0.5,0.0,32,0.0924417853680727,0.05,1
15,33,10481713,17,171330,Absent,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,18,Unicorn_Absent,-1,-1,4,180,0.8875,32.0,0.3333333333333333,50.0,0.15555555555555556,0.5,UP,0.18818508442027443,0.9125,0.5,0.15555555555555556,14,0.17389813739634405,0.05,1
17,35,10481713,18,171330,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32,0,Unicorn_Absent,-1,-1,3,212,1.0,32.0,0.0,64.0,0.17777777777777776,1.0,DOWN,0.17389813739634405,0.8875,0.3333333333333333,0.15555555555555556,18,0.18818508442027443,0.05,1
19,45,10481713,23,171330,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32,0,Unicorn_Absent,-1,-1,3,372,1.0,32.0,1.0,64.0,0.17777777777777776,1.0,DOWN,0.17389813739634405,1.0,0.0,0.17777777777777776,0,0.17389813739634405,0.05,1
21,47,10481713,24,171330,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,14,18,Unicorn_Absent,-1,-1,3,386,0.8875,32.0,1.0,50.0,0.0,0.5,DOWN,0.17389813739634405,1.0,1.0,0.17777777777777776,0,0.17389813739634405,0.05,1
23,49,10481713,25,171330,Absent,32,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,18,14,Unicorn_Absent,-1,-1,5,404,0.9125,32.0,0.3333333333333333,52.0,0.0,0.59375,LEFT,0.18818508442027443,0.8875,1.0,0.0,18,0.17389813739634405,0.05,1
25,53,10481713,27,171330,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,32,Unicorn_Absent,-1,-1,1,436,0.8,64.0,0.5,64.0,0.0,0.5,ALL,0.0924417853680727,0.9125,0.3333333333333333,0.0,14,0.18818508442027443,0.05,1
27,57,10481713,29,171330,Absent,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,1,Unicorn_Absent,-1,-1,4,483,0.99375,32.0,0.5,36.0,0.0,0.546875,UP,0.18818508442027443,0.8,0.5,0.0,32,0.0924417853680727,0.05,1
29,65,10481713,33,171330,Absent,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,Unicorn_Absent,-1,-1,4,593,0.9,32.0,1.0,40.0,0.3333333333333333,0.375,UP,0.18818508442027443,0.99375,0.5,0.0,1,0.18818508442027443,0.05,1
31,71,10481713,36,171330,Absent,28,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,18,14,Unicorn_Absent,-1,-1,8,572,0.9125,28.0,0.30434782608695654,46.0,0.3333333333333333,0.5,OUT,0.2103787656745015,0.9,1.0,0.3333333333333333,16,0.18818508442027443,0.05,1
33,73,10481713,37,171330,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,32,0,Unicorn_Absent,-1,-1,6,604,1.0,32.0,0.30434782608695654,32.0,0.39622641509433965,0.5,RIGHT,0.17389813739634405,0.9125,0.30434782608695654,0.3333333333333333,14,0.2103787656745015,0.05,1
35,75,10481713,38,171330,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,32,0,Unicorn_Absent,-1,-1,6,636,1.0,32.0,1.0,32.0,0.39622641509433965,0.5,RIGHT,0.17389813739634405,1.0,0.30434782608695654,0.39622641509433965,0,0.17389813739634405,0.05,1
37,85,10481713,43,171330,Absent,29,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,1,1,0,0,0,1,25,7,Unicorn_Absent,-1,-1,9,684,0.95625,20.0,0.15555555555555556,45.0,0.26909090909090905,0.59375,,0.24484627166971443,1.0,1.0,0.39622641509433965,0,0.17389813739634405,0.05,1
39,87,10481713,44,171330,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,16,16,Unicorn_Absent,-1,-1,6,700,0.9,32.0,0.15555555555555556,48.0,0.26909090909090905,0.5,RIGHT,0.17389813739634405,0.95625,0.15555555555555556,0.26909090909090905,7,0.24484627166971443,0.05,1
41,89,10481713,45,171330,Absent,32,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,32,0,Unicorn_Absent,-1,-1,5,732,1.0,32.0,0.0,32.0,0.875,0.5,LEFT,0.18818508442027443,0.9,0.15555555555555556,0.26909090909090905,16,0.17389813739634405,0.05,1
43,91,10481713,46,171330,Absent,32,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,32,0,Unicorn_Absent,-1,-1,5,764,1.0,32.0,1.0,32.0,0.875,0.5,LEFT,0.18818508442027443,1.0,0.0,0.875,0,0.18818508442027443,0.05,1
45,95,10481713,48,171330,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,14,18,Unicorn_Absent,-1,-1,3,714,0.8875,32.0,0.3333333333333333,52.0,0.9230769230769231,0.53125,DOWN,0.17389813739634405,1.0,1.0,0.875,0,0.18818508442027443,0.05,1
