level_0,index,Dyad,Round,Player,Answer,Time,a11,a12,a13,a14,a15,a16,a17,a18,a21,a22,a23,a24,a25,a26,a27,a28,a31,a32,a33,a34,a35,a36,a37,a38,a41,a42,a43,a44,a45,a46,a47,a48,a51,a52,a53,a54,a55,a56,a57,a58,a61,a62,a63,a64,a65,a66,a67,a68,a71,a72,a73,a74,a75,a76,a77,a78,a81,a82,a83,a84,a85,a86,a87,a88,Score,Joint,Is_there,where_x,where_y,Strategy,Ac_Score,Norm_Score,Size_visited,Consistency,Total_visited_dyad,Dif_consist,DLIndex,Category,Distancias,Norm_Score_LAG1,Consistency_LAG1,Dif_consist_LAG1,Joint_LAG1,Distancias_LAG1,Delta,Zeta
646,1356,11818159,19,118190,Absent,45,0,0,0,0,0,1,1,1,1,0,0,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,1,1,0,1,1,1,0,15,17,Unicorn_Absent,-1,-1,0,-249,0.89375,29.0,1.0,48.0,0.0,0.484375,RS,0.18818508442027443,0.95,0.3541666666666667,0.0,8,0.18818508442027443,100,0
648,1358,11818159,20,118190,Absent,28,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,4,28,Unicorn_Absent,-1,-1,8,-245,0.825,28.0,0.26666666666666666,28.0,0.0,0.0,OUT,0.2103787656745015,0.89375,1.0,0.0,17,0.18818508442027443,100,0
650,1360,11818159,21,118190,Absent,57,1,0,0,1,1,1,0,0,1,1,1,1,1,0,1,0,1,1,1,0,1,0,0,0,0,1,1,1,0,0,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,1,1,1,1,1,0,1,1,1,0,1,0,9,23,Unicorn_Absent,-1,-1,0,-236,0.85625,36.0,0.2549019607843137,49.0,0.0,0.40625,RS,0.1612452535498154,0.825,0.26666666666666666,0.0,28,0.2103787656745015,100,0
652,1364,11818159,23,118190,Absent,36,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,31,1,Unicorn_Absent,-1,-1,7,-282,0.99375,36.0,0.46938775510204084,36.0,0.0,0.546875,IN,0.15734346296411772,0.85625,0.2549019607843137,0.0,23,0.1612452535498154,100,0
654,1366,11818159,24,118190,Absent,36,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,15,17,Unicorn_Absent,-1,-1,7,-267,0.89375,36.0,1.0,52.0,0.0,0.546875,IN,0.15734346296411772,0.99375,0.46938775510204084,0.0,1,0.15734346296411772,100,0
656,1368,11818159,25,118190,Absent,45,1,1,0,1,0,1,0,1,1,1,1,1,1,0,1,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1,1,0,0,0,1,0,1,1,0,0,0,1,1,1,16,16,Unicorn_Absent,-1,-1,0,-251,0.9,33.0,0.3269230769230769,45.0,0.0,0.453125,RS,0.18322208643830706,0.89375,1.0,0.0,17,0.15734346296411772,100,0
658,1372,11818159,27,118190,Absent,52,1,0,0,0,0,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,0,1,0,1,0,0,0,1,1,1,0,1,1,0,0,1,0,9,23,Unicorn_Absent,-1,-1,0,-219,0.85625,37.0,0.4,56.0,0.0,0.515625,RS,0.15734346296411772,0.9,0.3269230769230769,0.0,16,0.18322208643830706,100,0
660,1376,11818159,29,118190,Absent,52,1,0,0,0,0,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,0,1,0,1,0,0,0,1,1,1,0,1,1,0,0,1,0,16,16,Unicorn_Absent,-1,-1,0,-176,0.9,37.0,1.0,53.0,0.0,0.578125,RS,0.15734346296411772,0.85625,0.4,0.0,23,0.15734346296411772,100,0
662,1380,11818159,31,118190,Absent,52,1,0,0,0,0,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,0,1,0,1,0,0,0,1,1,1,0,1,1,0,0,1,0,11,21,Unicorn_Absent,-1,-1,0,-135,0.86875,37.0,1.0,48.0,0.07416666666666666,0.421875,RS,0.15734346296411772,0.9,1.0,0.0,16,0.15734346296411772,100,0
664,1390,11818159,36,118190,Absent,28,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,4,28,Unicorn_Absent,-1,-1,8,-306,0.825,28.0,0.22641509433962265,28.0,0.07416666666666666,0.0,OUT,0.2103787656745015,0.86875,1.0,0.07416666666666666,21,0.15734346296411772,100,0
666,1392,11818159,37,118190,Absent,36,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,-4,36,Unicorn_Absent,-1,-1,7,-310,0.775,36.0,0.0,36.0,0.72,0.0,IN,0.15734346296411772,0.825,0.22641509433962265,0.07416666666666666,28,0.2103787656745015,100,0
668,1394,11818159,38,118190,Absent,28,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,4,28,Unicorn_Absent,-1,-1,8,-306,0.825,28.0,0.0,28.0,0.72,0.0,OUT,0.2103787656745015,0.775,0.0,0.72,36,0.15734346296411772,100,0
670,1396,11818159,39,118190,Absent,36,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,-4,36,Unicorn_Absent,-1,-1,7,-310,0.775,36.0,0.0,36.0,0.26666666666666666,0.0,IN,0.15734346296411772,0.825,0.0,0.72,28,0.2103787656745015,100,0
672,1402,11818159,42,118190,Absent,28,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,4,28,Unicorn_Absent,-1,-1,8,-498,0.825,28.0,0.0,28.0,0.26666666666666666,0.0,OUT,0.2103787656745015,0.775,0.0,0.26666666666666666,36,0.15734346296411772,100,0
674,1404,11818159,43,118190,Absent,36,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,-4,36,Unicorn_Absent,-1,-1,7,-502,0.775,36.0,0.0,36.0,0.2549019607843137,0.0,IN,0.15734346296411772,0.825,0.0,0.26666666666666666,28,0.2103787656745015,100,0
676,1412,11818159,47,118190,Absent,32,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,24,8,Unicorn_Absent,-1,-1,5,-524,0.95,32.0,0.36,47.0,0.2549019607843137,0.609375,LEFT,0.18818508442027443,0.775,0.0,0.2549019607843137,36,0.15734346296411772,100,0
678,1418,11818159,50,118190,Absent,15,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,24,8,Unicorn_Absent,-1,-1,0,-541,0.95,14.0,0.21052631578947367,42.0,0.44160997732426305,0.53125,RS,0.30119421191220214,0.95,0.36,0.2549019607843137,8,0.18818508442027443,100,0
680,1424,11818159,53,118190,Absent,15,1,1,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,22,10,Unicorn_Absent,-1,-1,0,-459,0.9375,15.0,0.11538461538461539,37.0,0.44160997732426305,0.421875,RS,0.32546601999734803,0.95,0.21052631578947367,0.44160997732426305,8,0.30119421191220214,100,0
682,1432,11818159,57,118190,Absent,15,1,1,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,27,5,Unicorn_Absent,-1,-1,0,-639,0.96875,15.0,1.0,37.0,0.9696969696969697,0.5,RS,0.32546601999734803,0.9375,0.11538461538461539,0.44160997732426305,10,0.32546601999734803,100,0
684,1434,11818159,58,118190,Absent,15,1,1,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,27,5,Unicorn_Absent,-1,-1,0,-612,0.96875,15.0,1.0,42.0,0.9696969696969697,0.578125,RS,0.32546601999734803,0.96875,1.0,0.9696969696969697,5,0.32546601999734803,100,0
627,1321,11818159,1,815966,Absent,24,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,1,1,0,20,12,Unicorn_Absent,-1,-1,9,20,0.925,21.0,1.0,41.0,0.028632478632478642,0.453125,,0.2614163880174534,,,,,,100,0
629,1323,11818159,2,815966,Absent,36,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,-4,36,Unicorn_Absent,-1,-1,7,16,0.775,36.0,0.14,36.0,0.028632478632478642,0.0,IN,0.15734346296411772,0.925,1.0,0.028632478632478642,12,0.2614163880174534,100,0
631,1333,11818159,7,815966,Absent,36,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,-4,36,Unicorn_Absent,-1,-1,7,-242,0.775,36.0,1.0,36.0,0.028571428571428525,0.0,IN,0.15734346296411772,0.775,0.14,0.028632478632478642,36,0.15734346296411772,100,0
633,1339,11818159,10,815966,Absent,28,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,4,28,Unicorn_Absent,-1,-1,8,-326,0.825,28.0,0.0,28.0,0.028571428571428525,0.0,OUT,0.2103787656745015,0.775,1.0,0.028571428571428525,36,0.15734346296411772,100,0
635,1341,11818159,11,815966,Absent,36,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,-4,36,Unicorn_Absent,-1,-1,7,-330,0.775,36.0,0.0,36.0,0.6296296296296297,0.0,IN,0.15734346296411772,0.825,0.0,0.028571428571428525,28,0.2103787656745015,100,0
637,1343,11818159,12,815966,Absent,28,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,4,28,Unicorn_Absent,-1,-1,8,-326,0.825,28.0,0.0,28.0,0.6296296296296297,0.0,OUT,0.2103787656745015,0.775,0.0,0.6296296296296297,36,0.15734346296411772,100,0
639,1345,11818159,13,815966,Absent,36,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,-4,36,Unicorn_Absent,-1,-1,7,-330,0.775,36.0,0.0,36.0,1.0,0.0,IN,0.15734346296411772,0.825,0.0,0.6296296296296297,28,0.2103787656745015,100,0
641,1347,11818159,14,815966,Absent,28,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,4,28,Unicorn_Absent,-1,-1,8,-326,0.825,28.0,0.0,28.0,1.0,0.0,OUT,0.2103787656745015,0.775,0.0,1.0,36,0.15734346296411772,100,0
643,1349,11818159,15,815966,Absent,36,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,-4,36,Unicorn_Absent,-1,-1,7,-330,0.775,36.0,0.0,36.0,0.0779327317473339,0.0,IN,0.15734346296411772,0.825,0.0,1.0,28,0.2103787656745015,100,0
645,1355,11818159,18,815966,Absent,41,1,1,0,1,1,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,1,1,24,8,Unicorn_Absent,-1,-1,9,-264,0.95,28.0,0.28,49.0,0.0779327317473339,0.640625,,0.2103787656745015,0.775,0.0,0.0779327317473339,36,0.15734346296411772,100,0
647,1357,11818159,19,815966,Absent,36,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,15,17,Unicorn_Absent,-1,-1,7,-249,0.89375,36.0,0.28,48.0,0.0,0.484375,IN,0.15734346296411772,0.95,0.28,0.0779327317473339,8,0.2103787656745015,100,0
649,1359,11818159,20,815966,Absent,28,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,4,28,Unicorn_Absent,-1,-1,8,-245,0.825,28.0,0.0,28.0,0.0,0.0,OUT,0.2103787656745015,0.89375,0.28,0.0,17,0.15734346296411772,100,0
651,1361,11818159,21,815966,Absent,36,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,9,23,Unicorn_Absent,-1,-1,7,-236,0.85625,36.0,0.0,49.0,0.0,0.40625,IN,0.15734346296411772,0.825,0.0,0.0,28,0.2103787656745015,100,0
653,1365,11818159,23,815966,Absent,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,31,1,Unicorn_Absent,-1,-1,9,-282,0.99375,1.0,0.027777777777777776,36.0,0.0,0.546875,,0.594749338357888,0.85625,0.0,0.0,23,0.15734346296411772,100,0
655,1367,11818159,24,815966,Absent,41,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,1,0,1,0,1,1,0,1,0,0,0,1,1,1,1,1,0,1,1,0,0,1,0,1,1,1,0,1,0,1,1,1,1,0,1,1,15,17,Unicorn_Absent,-1,-1,9,-267,0.89375,33.0,0.030303030303030304,52.0,0.0,0.546875,,0.17389813739634405,0.99375,0.027777777777777776,0.0,1,0.594749338357888,100,0
657,1369,11818159,25,815966,Absent,28,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,16,16,Unicorn_Absent,-1,-1,8,-251,0.9,28.0,0.35555555555555557,45.0,0.0,0.453125,OUT,0.2103787656745015,0.89375,0.030303030303030304,0.0,17,0.17389813739634405,100,0
659,1373,11818159,27,815966,Absent,63,0,0,0,1,0,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,0,1,0,1,1,1,1,0,1,0,0,1,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,9,23,Unicorn_Absent,-1,-1,9,-219,0.85625,42.0,0.42857142857142855,56.0,0.0,0.515625,,0.13669886006878335,0.9,0.35555555555555557,0.0,16,0.2103787656745015,100,0
661,1377,11818159,29,815966,Absent,32,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,16,16,Unicorn_Absent,-1,-1,5,-176,0.9,32.0,0.37037037037037035,53.0,0.0,0.578125,LEFT,0.18818508442027443,0.85625,0.42857142857142855,0.0,23,0.13669886006878335,100,0
663,1381,11818159,31,815966,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,11,21,Unicorn_Absent,-1,-1,6,-135,0.86875,32.0,0.0,48.0,0.0,0.421875,RIGHT,0.17389813739634405,0.9,0.37037037037037035,0.0,16,0.18818508442027443,100,0
665,1391,11818159,36,815966,Absent,28,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,4,28,Unicorn_Absent,-1,-1,8,-306,0.825,28.0,0.30434782608695654,28.0,0.0,0.0,OUT,0.2103787656745015,0.86875,0.0,0.0,21,0.17389813739634405,100,0
667,1393,11818159,37,815966,Absent,36,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,-4,36,Unicorn_Absent,-1,-1,7,-310,0.775,36.0,0.0,36.0,0.0773913043478261,0.0,IN,0.15734346296411772,0.825,0.30434782608695654,0.0,28,0.2103787656745015,100,0
669,1395,11818159,38,815966,Absent,28,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,4,28,Unicorn_Absent,-1,-1,8,-306,0.825,28.0,0.0,28.0,0.0773913043478261,0.0,OUT,0.2103787656745015,0.775,0.0,0.0773913043478261,36,0.15734346296411772,100,0
671,1397,11818159,39,815966,Absent,36,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,-4,36,Unicorn_Absent,-1,-1,7,-310,0.775,36.0,0.0,36.0,0.10058479532163744,0.0,IN,0.15734346296411772,0.825,0.0,0.0773913043478261,28,0.2103787656745015,100,0
673,1403,11818159,42,815966,Absent,28,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,4,28,Unicorn_Absent,-1,-1,8,-498,0.825,28.0,0.0,28.0,0.10058479532163744,0.0,OUT,0.2103787656745015,0.775,0.0,0.10058479532163744,36,0.15734346296411772,100,0
