index,Dyad,Round,Player,Answer,Time,a11,a12,a13,a14,a15,a16,a17,a18,a21,a22,a23,a24,a25,a26,a27,a28,a31,a32,a33,a34,a35,a36,a37,a38,a41,a42,a43,a44,a45,a46,a47,a48,a51,a52,a53,a54,a55,a56,a57,a58,a61,a62,a63,a64,a65,a66,a67,a68,a71,a72,a73,a74,a75,a76,a77,a78,a81,a82,a83,a84,a85,a86,a87,a88,Score,Joint,Is_there,where_x,where_y,Strategy,Ac_Score,Norm_Score,Size_visited,Consistency,Total_visited_dyad,Dif_consist,DLIndex,Distancias,Norm_Score_LAG1,Consistency_LAG1,Dif_consist_LAG1,Joint_LAG1,Distancias_LAG1,Focal,Gamma
1276,11854363,39,11850,Absent,3,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,1,Unicorn_Absent,-1,-1,0,-120,0.99375,3.0,0.05555555555555555,40.0,0.8285714285714285,0.609375,RS,0.95625,0.225,0.12360446570972886,7,RS,0.025,0.975
1278,11854363,40,11850,Absent,35,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,1,1,0,1,1,0,0,1,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,14,18,Unicorn_Absent,-1,-1,0,-106,0.8875,27.0,0.0,47.0,0.8285714285714285,0.453125,RS,0.99375,0.05555555555555555,0.8285714285714285,1,RS,0.025,0.975
1284,11854363,43,11850,Absent,7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1,0,-214,1.0,7.0,0.13333333333333333,16.0,1.0,0.25,RS,0.8875,0.0,0.8285714285714285,18,RS,0.025,0.975
1286,11854363,44,11850,Absent,7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1,0,-182,1.0,7.0,1.0,16.0,1.0,0.25,RS,1.0,0.13333333333333333,1.0,0,RS,0.025,0.975
1290,11854363,46,11850,Absent,7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1,0,-214,1.0,7.0,1.0,16.0,0.176033934252386,0.25,RS,1.0,1.0,1.0,0,RS,0.025,0.975
1294,11854363,48,11850,Absent,7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1,0,-246,1.0,7.0,1.0,16.0,0.176033934252386,0.25,RS,1.0,1.0,0.176033934252386,0,RS,0.025,0.975
1298,11854363,50,11850,Absent,50,0,1,1,1,0,0,1,0,0,1,1,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,0,0,0,29,3,Unicorn_Absent,-1,-1,0,-189,0.98125,32.0,0.11428571428571428,35.0,0.8333333333333334,0.5,RS,1.0,1.0,0.176033934252386,0,RS,0.025,0.975
1304,11854363,53,11850,Absent,50,0,1,1,1,0,0,1,0,0,1,1,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,0,0,0,13,19,Unicorn_Absent,-1,-1,0,-124,0.88125,32.0,1.0,53.0,0.8333333333333334,0.53125,RS,0.98125,0.11428571428571428,0.8333333333333334,3,RS,0.025,0.975
1310,11854363,56,11850,Absent,14,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,30,2,Unicorn_Absent,-1,-1,0,-33,0.9875,13.0,0.125,16.0,0.2682926829268293,0.21875,RS,0.88125,1.0,0.8333333333333334,19,RS,0.025,0.975
1318,11854363,60,11850,Absent,23,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,1,31,1,Unicorn_Absent,-1,-1,0,-197,0.99375,21.0,0.0967741935483871,25.0,0.2682926829268293,0.375,RS,0.9875,0.125,0.2682926829268293,2,RS,0.025,0.975
1205,11854363,3,436335,Absent,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,29,3,Unicorn_Absent,-1,-1,9,-120,0.98125,7.0,1.0,44.0,0.7555555555555555,0.640625,,,,,,,0.025,0.975
1207,11854363,4,436335,Absent,44,0,0,1,0,0,0,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,1,1,1,1,31,1,Unicorn_Absent,-1,-1,9,-89,0.99375,31.0,0.08571428571428572,31.0,0.7555555555555555,0.46875,,0.98125,1.0,0.7555555555555555,3,,0.025,0.975
1213,11854363,7,436335,Absent,44,0,0,1,0,0,1,1,1,0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,16,16,Unicorn_Absent,-1,-1,9,-212,0.9,31.0,0.37777777777777777,47.0,0.2830188679245283,0.484375,,0.99375,0.08571428571428572,0.7555555555555555,1,,0.025,0.975
1219,11854363,10,436335,Absent,13,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,29,3,Unicorn_Absent,-1,-1,9,-219,0.98125,12.0,0.13157894736842105,38.0,0.2830188679245283,0.546875,,0.9,0.37777777777777777,0.2830188679245283,16,,0.025,0.975
1223,11854363,12,436335,Absent,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,31,1,Unicorn_Absent,-1,-1,9,-162,0.99375,5.0,0.0,22.0,0.0,0.328125,,0.98125,0.13157894736842105,0.2830188679245283,3,,0.025,0.975
1227,11854363,14,436335,Absent,48,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,1,1,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,1,1,29,3,Unicorn_Absent,-1,-1,9,-200,0.98125,32.0,0.027777777777777776,34.0,0.0,0.484375,,0.99375,0.0,0.0,1,,0.025,0.975
1229,11854363,15,436335,Absent,50,0,0,1,1,0,0,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,1,1,30,2,Unicorn_Absent,-1,-1,9,-170,0.9875,33.0,0.41304347826086957,36.0,0.775,0.53125,,0.98125,0.027777777777777776,0.0,3,,0.025,0.975
1233,11854363,17,436335,Absent,13,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,24,8,Unicorn_Absent,-1,-1,9,-210,0.95,12.0,0.18421052631578946,40.0,0.775,0.5,,0.9875,0.41304347826086957,0.775,2,,0.025,0.975
1237,11854363,19,436335,Absent,29,1,1,1,0,0,1,0,1,0,1,0,0,1,1,0,0,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,28,4,Unicorn_Absent,-1,-1,9,-253,0.975,23.0,0.06060606060606061,28.0,0.9444444444444444,0.375,,0.95,0.18421052631578946,0.775,8,,0.025,0.975
1243,11854363,22,436335,Absent,22,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,0,29,3,Unicorn_Absent,-1,-1,9,-359,0.98125,18.0,0.17142857142857143,24.0,0.9444444444444444,0.328125,,0.975,0.06060606060606061,0.9444444444444444,4,,0.025,0.975
1245,11854363,23,436335,Absent,22,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,0,30,2,Unicorn_Absent,-1,-1,9,-329,0.9875,18.0,1.0,22.0,1.0,0.3125,,0.98125,0.17142857142857143,0.9444444444444444,3,,0.025,0.975
1255,11854363,28,436335,Absent,48,1,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,1,20,12,Unicorn_Absent,-1,-1,9,-304,0.925,32.0,0.21951219512195122,38.0,1.0,0.40625,,0.9875,1.0,1.0,2,,0.025,0.975
1261,11854363,31,436335,Absent,48,1,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,1,17,15,Unicorn_Absent,-1,-1,9,-333,0.90625,32.0,1.0,48.0,0.11159420289855072,0.515625,,0.925,0.21951219512195122,1.0,12,,0.025,0.975
1265,11854363,33,436335,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1,9,-270,1.0,0.0,0.0,21.0,0.11159420289855072,0.328125,,0.90625,1.0,0.11159420289855072,15,,0.025,0.975
1267,11854363,34,436335,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1,9,-238,1.0,0.0,1.0,35.0,0.0,0.546875,,1.0,0.0,0.11159420289855072,0,,0.025,0.975
1271,11854363,36,436335,Absent,62,0,0,0,1,1,0,1,0,0,1,1,1,0,0,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,0,1,1,1,0,1,0,0,0,1,1,1,1,0,0,0,1,1,0,0,0,15,17,Unicorn_Absent,-1,-1,9,-191,0.89375,38.0,0.0,54.0,0.0,0.578125,,1.0,1.0,0.0,0,,0.025,0.975
1273,11854363,37,436335,Absent,62,0,0,0,1,1,0,1,0,0,1,1,1,0,0,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,0,1,1,1,0,1,0,0,0,1,1,1,1,0,0,0,1,1,0,0,0,15,17,Unicorn_Absent,-1,-1,9,-176,0.89375,38.0,1.0,54.0,0.0,0.578125,,0.89375,0.0,0.0,17,,0.025,0.975
1275,11854363,38,436335,Absent,62,0,0,0,1,1,0,1,0,0,1,1,1,0,0,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,0,1,1,1,0,1,0,0,0,1,1,1,1,0,0,0,1,1,0,0,0,25,7,Unicorn_Absent,-1,-1,9,-151,0.95625,38.0,1.0,47.0,0.0,0.625,,0.89375,1.0,0.0,17,,0.025,0.975
1277,11854363,39,436335,Absent,62,0,0,0,1,1,0,1,0,0,1,1,1,0,0,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,0,1,1,1,0,1,0,0,0,1,1,1,1,0,0,0,1,1,0,0,0,31,1,Unicorn_Absent,-1,-1,9,-120,0.99375,38.0,1.0,40.0,0.0,0.609375,,0.95625,1.0,0.0,7,,0.025,0.975
1279,11854363,40,436335,Absent,62,0,0,0,1,1,0,1,0,0,1,1,1,0,0,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,0,1,1,1,0,1,0,0,0,1,1,1,1,0,0,0,1,1,0,0,0,14,18,Unicorn_Absent,-1,-1,9,-106,0.8875,38.0,1.0,47.0,0.0,0.453125,,0.99375,1.0,0.0,1,,0.025,0.975
1285,11854363,43,436335,Absent,10,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,32,0,Unicorn_Absent,-1,-1,9,-214,1.0,9.0,0.021739130434782608,16.0,0.04285714285714286,0.25,,0.8875,1.0,0.0,18,,0.025,0.975
1287,11854363,44,436335,Absent,10,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,32,0,Unicorn_Absent,-1,-1,9,-182,1.0,9.0,1.0,16.0,0.04285714285714286,0.25,,1.0,0.021739130434782608,0.04285714285714286,0,,0.025,0.975
1291,11854363,46,436335,Absent,10,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,32,0,Unicorn_Absent,-1,-1,9,-214,1.0,9.0,1.0,16.0,0.9047619047619048,0.25,,1.0,1.0,0.04285714285714286,0,,0.025,0.975
1295,11854363,48,436335,Absent,10,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,32,0,Unicorn_Absent,-1,-1,9,-246,1.0,9.0,1.0,16.0,0.9047619047619048,0.25,,1.0,1.0,0.9047619047619048,0,,0.025,0.975
1299,11854363,50,436335,Absent,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,29,3,Unicorn_Absent,-1,-1,9,-189,0.98125,6.0,0.07142857142857142,35.0,0.0274390243902439,0.5,,1.0,1.0,0.9047619047619048,0,,0.025,0.975
1305,11854363,53,436335,Absent,57,1,1,1,0,1,1,0,0,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,0,1,0,0,1,0,0,1,1,1,0,1,0,1,0,0,1,0,0,0,1,1,13,19,Unicorn_Absent,-1,-1,9,-124,0.88125,40.0,0.09523809523809523,53.0,0.0274390243902439,0.53125,,0.98125,0.07142857142857142,0.0274390243902439,3,,0.025,0.975
1311,11854363,56,436335,Absent,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,30,2,Unicorn_Absent,-1,-1,9,-33,0.9875,5.0,0.0975609756097561,16.0,0.9032258064516129,0.21875,,0.88125,0.09523809523809523,0.0274390243902439,19,,0.025,0.975
1319,11854363,60,436335,Absent,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,31,1,Unicorn_Absent,-1,-1,9,-197,0.99375,5.0,1.0,25.0,0.9032258064516129,0.375,,0.9875,0.0975609756097561,0.9032258064516129,2,,0.025,0.975
