level_0,index,Dyad,Round,Player,Answer,Time,a11,a12,a13,a14,a15,a16,a17,a18,a21,a22,a23,a24,a25,a26,a27,a28,a31,a32,a33,a34,a35,a36,a37,a38,a41,a42,a43,a44,a45,a46,a47,a48,a51,a52,a53,a54,a55,a56,a57,a58,a61,a62,a63,a64,a65,a66,a67,a68,a71,a72,a73,a74,a75,a76,a77,a78,a81,a82,a83,a84,a85,a86,a87,a88,Score,Joint,Is_there,where_x,where_y,Strategy,Ac_Score,Norm_Score,Size_visited,Consistency,Total_visited_dyad,Dif_consist,DLIndex,Category,Distancias,Norm_Score_LAG1,Consistency_LAG1,Dif_consist_LAG1,Joint_LAG1,Distancias_LAG1,Delta,Eta
2509,5079,11381011,20,101184,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32,0,Unicorn_Absent,-1,-1,3,356,1.0,32.0,0.0,64.0,0.0,1.0,DOWN,0.17389813739634405,1.0,1.0,1.0,0,0.6542510918525355,0,0.5
2511,5083,11381011,22,101184,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1,2,420,1.0,0.0,0.0,0.0,0.0,0.0,NOTHING,0.6542510918525355,1.0,0.0,0.0,0,0.17389813739634405,0,0.5
2513,5087,11381011,24,101184,Absent,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1,4,388,1.0,32.0,0.0,64.0,1.0,1.0,UP,0.18818508442027443,1.0,0.0,0.0,0,0.6542510918525355,0,0.5
2515,5099,11381011,30,101184,Absent,36,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,14,18,Unicorn_Absent,-1,-1,7,554,0.8875,36.0,0.36,50.0,1.0,0.5,IN,0.15734346296411772,1.0,0.0,1.0,0,0.18818508442027443,0,0.5
2517,5101,11381011,31,101184,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,18,14,Unicorn_Absent,-1,-1,6,572,0.9125,32.0,0.36,46.0,0.6666666666666667,0.5,RIGHT,0.17389813739634405,0.8875,0.36,1.0,18,0.15734346296411772,0,0.5
2519,5103,11381011,32,101184,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1,2,604,1.0,0.0,0.0,36.0,0.6666666666666667,0.5625,NOTHING,0.6542510918525355,0.9125,0.36,0.6666666666666667,14,0.17389813739634405,0,0.5
2521,5107,11381011,34,101184,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,14,18,Unicorn_Absent,-1,-1,6,650,0.8875,32.0,0.0,50.0,0.0,0.5,RIGHT,0.17389813739634405,1.0,0.0,0.6666666666666667,0,0.6542510918525355,0,0.5
2523,5109,11381011,35,101184,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1,2,682,1.0,0.0,0.0,32.0,0.0,0.5,NOTHING,0.6542510918525355,0.8875,0.0,0.0,18,0.17389813739634405,0,0.5
2525,5111,11381011,36,101184,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1,2,714,1.0,0.0,1.0,32.0,0.0,0.5,NOTHING,0.6542510918525355,1.0,0.0,0.0,0,0.6542510918525355,0,0.5
2527,5113,11381011,37,101184,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,16,16,Unicorn_Absent,-1,-1,6,730,0.9,32.0,0.0,48.0,0.0,0.5,RIGHT,0.17389813739634405,1.0,1.0,0.0,0,0.6542510918525355,0,0.5
2529,5115,11381011,38,101184,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,18,14,Unicorn_Absent,-1,-1,6,748,0.9125,32.0,1.0,46.0,1.0,0.5,RIGHT,0.17389813739634405,0.9,0.0,0.0,16,0.17389813739634405,0,0.5
2531,5117,11381011,39,101184,Absent,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,Unicorn_Absent,-1,-1,4,764,0.9,32.0,0.3333333333333333,48.0,1.0,0.5,UP,0.18818508442027443,0.9125,1.0,1.0,14,0.17389813739634405,0,0.5
2533,5121,11381011,41,101184,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32,0,Unicorn_Absent,-1,-1,3,828,1.0,32.0,0.0,64.0,0.0,1.0,DOWN,0.17389813739634405,0.9,0.3333333333333333,1.0,16,0.18818508442027443,0,0.5
2535,5123,11381011,42,101184,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32,0,Unicorn_Absent,-1,-1,3,860,1.0,32.0,1.0,64.0,0.0,1.0,DOWN,0.17389813739634405,1.0,0.0,0.0,0,0.17389813739634405,0,0.5
2537,5125,11381011,43,101184,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32,0,Unicorn_Absent,-1,-1,3,892,1.0,32.0,1.0,64.0,0.0,1.0,DOWN,0.17389813739634405,1.0,1.0,0.0,0,0.17389813739634405,0,0.5
2539,5129,11381011,45,101184,Absent,36,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1,7,956,1.0,36.0,0.36,36.0,0.0,0.5625,IN,0.15734346296411772,1.0,1.0,0.0,0,0.17389813739634405,0,0.5
2541,5131,11381011,46,101184,Absent,36,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1,7,988,1.0,36.0,1.0,36.0,0.026666666666666672,0.5625,IN,0.15734346296411772,1.0,0.36,0.0,0,0.15734346296411772,0,0.5
2543,5133,11381011,47,101184,Absent,36,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1,7,1020,1.0,36.0,1.0,36.0,0.026666666666666672,0.5625,IN,0.15734346296411772,1.0,1.0,0.026666666666666672,0,0.15734346296411772,0,0.5
2545,5135,11381011,48,101184,Absent,36,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,14,18,Unicorn_Absent,-1,-1,7,1034,0.8875,36.0,1.0,50.0,0.055652173913043446,0.5,IN,0.15734346296411772,1.0,1.0,0.026666666666666672,0,0.15734346296411772,0,0.5
2547,5143,11381011,52,101184,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,30,2,Unicorn_Absent,-1,-1,3,1045,0.9875,32.0,0.36,34.0,0.055652173913043446,0.5,DOWN,0.17389813739634405,0.8875,1.0,0.055652173913043446,18,0.15734346296411772,0,0.5
2549,5147,11381011,54,101184,Absent,36,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,14,18,Unicorn_Absent,-1,-1,7,995,0.8875,36.0,0.36,50.0,0.0,0.5,IN,0.15734346296411772,0.9875,0.36,0.055652173913043446,2,0.17389813739634405,0,0.5
2551,5149,11381011,55,101184,Absent,28,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,32,0,Unicorn_Absent,-1,-1,8,1027,1.0,28.0,0.0,28.0,0.0,0.4375,OUT,0.2103787656745015,0.8875,0.36,0.0,18,0.15734346296411772,0,0.5
2553,5151,11381011,56,101184,Absent,28,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,32,0,Unicorn_Absent,-1,-1,8,1059,1.0,28.0,1.0,28.0,1.0,0.4375,OUT,0.2103787656745015,1.0,0.0,0.0,0,0.2103787656745015,0,0.5
2488,5040,11381011,1,113878,Absent,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,1,Unicorn_Absent,-1,-1,0,31,0.99375,2.0,1.0,20.0,1.0,0.296875,RS,0.594749338357888,,,,,,0,0.5
2490,5044,11381011,3,113878,Absent,36,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,14,18,Unicorn_Absent,-1,-1,7,-19,0.8875,36.0,0.02702702702702703,50.0,0.36,0.5,IN,0.15734346296411772,0.99375,1.0,1.0,1,0.594749338357888,0,0.5
2492,5046,11381011,4,113878,Absent,36,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,14,18,Unicorn_Absent,-1,-1,7,-5,0.8875,36.0,1.0,50.0,0.36,0.5,IN,0.15734346296411772,0.8875,0.02702702702702703,0.36,18,0.15734346296411772,0,0.5
2494,5050,11381011,6,113878,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,32,0,Unicorn_Absent,-1,-1,6,52,1.0,32.0,0.36,32.0,0.0,0.5,RIGHT,0.17389813739634405,0.8875,1.0,0.36,18,0.15734346296411772,0,0.5
2496,5052,11381011,7,113878,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,16,16,Unicorn_Absent,-1,-1,6,68,0.9,32.0,1.0,48.0,0.0,0.5,RIGHT,0.17389813739634405,1.0,0.36,0.0,0,0.17389813739634405,0,0.5
2498,5056,11381011,9,113878,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,16,Unicorn_Absent,-1,-1,3,116,0.9,32.0,0.3333333333333333,48.0,1.0,0.5,DOWN,0.17389813739634405,0.9,1.0,0.0,16,0.17389813739634405,0,0.5
2500,5064,11381011,13,113878,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,16,Unicorn_Absent,-1,-1,3,132,0.9,32.0,1.0,48.0,1.0,0.5,DOWN,0.17389813739634405,0.9,0.3333333333333333,1.0,16,0.17389813739634405,0,0.5
2502,5072,11381011,17,113878,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32,0,Unicorn_Absent,-1,-1,3,260,1.0,32.0,1.0,64.0,0.6956521739130435,1.0,DOWN,0.17389813739634405,0.9,1.0,1.0,16,0.17389813739634405,0,0.5
2504,5074,11381011,18,113878,Absent,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1,4,292,1.0,32.0,0.0,32.0,0.6956521739130435,0.5,UP,0.18818508442027443,1.0,1.0,0.6956521739130435,0,0.17389813739634405,0,0.5
2506,5076,11381011,19,113878,Absent,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1,4,324,1.0,32.0,1.0,32.0,0.028985507246376774,0.5,UP,0.18818508442027443,1.0,0.0,0.6956521739130435,0,0.18818508442027443,0,0.5
2508,5078,11381011,20,113878,Absent,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1,4,356,1.0,32.0,1.0,64.0,0.028985507246376774,1.0,UP,0.18818508442027443,1.0,1.0,0.028985507246376774,0,0.18818508442027443,0,0.5
2510,5082,11381011,22,113878,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1,2,420,1.0,0.0,0.0,0.0,0.3333333333333333,0.0,NOTHING,0.6542510918525355,1.0,1.0,0.028985507246376774,0,0.18818508442027443,0,0.5
2512,5086,11381011,24,113878,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32,0,Unicorn_Absent,-1,-1,3,388,1.0,32.0,0.0,64.0,0.3333333333333333,1.0,DOWN,0.17389813739634405,1.0,0.0,0.3333333333333333,0,0.6542510918525355,0,0.5
2514,5098,11381011,30,113878,Absent,32,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,14,18,Unicorn_Absent,-1,-1,5,554,0.8875,32.0,0.3333333333333333,50.0,0.0,0.5,LEFT,0.18818508442027443,1.0,0.0,0.3333333333333333,0,0.17389813739634405,0,0.5
2516,5100,11381011,31,113878,Absent,28,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,18,14,Unicorn_Absent,-1,-1,8,572,0.9125,28.0,0.30434782608695654,46.0,0.0,0.5,OUT,0.2103787656745015,0.8875,0.3333333333333333,0.0,18,0.18818508442027443,0,0.5
2518,5102,11381011,32,113878,Absent,36,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1,7,604,1.0,36.0,0.0,36.0,0.0,0.5625,IN,0.15734346296411772,0.9125,0.30434782608695654,0.0,14,0.2103787656745015,0,0.5
2520,5106,11381011,34,113878,Absent,36,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,14,18,Unicorn_Absent,-1,-1,7,650,0.8875,36.0,1.0,50.0,0.0,0.5,IN,0.15734346296411772,1.0,0.0,0.0,0,0.15734346296411772,0,0.5
2522,5108,11381011,35,113878,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32,0,Unicorn_Absent,-1,-1,3,682,1.0,32.0,0.36,32.0,0.36,0.5,DOWN,0.17389813739634405,0.8875,1.0,0.0,18,0.15734346296411772,0,0.5
2524,5110,11381011,36,113878,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32,0,Unicorn_Absent,-1,-1,3,714,1.0,32.0,1.0,32.0,0.36,0.5,DOWN,0.17389813739634405,1.0,0.36,0.36,0,0.17389813739634405,0,0.5
2526,5112,11381011,37,113878,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,16,Unicorn_Absent,-1,-1,3,730,0.9,32.0,1.0,48.0,0.0,0.5,DOWN,0.17389813739634405,1.0,1.0,0.36,0,0.17389813739634405,0,0.5
2528,5114,11381011,38,113878,Absent,28,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,18,14,Unicorn_Absent,-1,-1,8,748,0.9125,28.0,0.30434782608695654,46.0,0.0,0.5,OUT,0.2103787656745015,0.9,1.0,0.0,16,0.17389813739634405,0,0.5
