level_0,index,Dyad,Round,Player,Answer,Time,a11,a12,a13,a14,a15,a16,a17,a18,a21,a22,a23,a24,a25,a26,a27,a28,a31,a32,a33,a34,a35,a36,a37,a38,a41,a42,a43,a44,a45,a46,a47,a48,a51,a52,a53,a54,a55,a56,a57,a58,a61,a62,a63,a64,a65,a66,a67,a68,a71,a72,a73,a74,a75,a76,a77,a78,a81,a82,a83,a84,a85,a86,a87,a88,Score,Joint,Is_there,where_x,where_y,Strategy,Ac_Score,Norm_Score,Size_visited,Consistency,Total_visited_dyad,Dif_consist,DLIndex,Category,Distancias,Norm_Score_LAG1,Consistency_LAG1,Dif_consist_LAG1,Joint_LAG1,Distancias_LAG1,Delta,Zeta
1440,2764,14756521,3,147527,Absent,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,30,2,Unicorn_Absent,-1,-1,0,90,0.9875,3.0,1.0,18.0,0.0,0.25,RS,0.5488116360940265,,,,,,140,0
1442,2766,14756521,4,147527,Absent,31,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,1,1,1,1,1,0,0,1,0,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,27,5,Unicorn_Absent,-1,-1,0,117,0.96875,22.0,0.0,32.0,0.0,0.421875,RS,0.22999588864622464,0.9875,1.0,0.0,2,0.5488116360940265,140,0
1444,2770,14756521,6,147527,Absent,60,1,1,1,1,0,0,1,1,1,0,1,1,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,1,1,0,1,0,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,0,1,1,0,0,1,0,1,1,1,0,0,10,22,Unicorn_Absent,-1,-1,0,153,0.8625,38.0,0.2765957446808511,48.0,0.10344827586206896,0.40625,RS,0.1612452535498154,0.96875,0.0,0.0,5,0.22999588864622464,140,0
1446,2772,14756521,7,147527,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,32,Unicorn_Absent,-1,-1,6,153,0.8,32.0,0.2962962962962963,32.0,0.10344827586206896,0.0,RIGHT,0.17389813739634405,0.8625,0.2765957446808511,0.10344827586206896,22,0.1612452535498154,140,0
1448,2776,14756521,9,147527,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,32,Unicorn_Absent,-1,-1,6,57,0.8,32.0,1.0,32.0,0.15754812563323203,0.0,RIGHT,0.17389813739634405,0.8,0.2962962962962963,0.10344827586206896,32,0.17389813739634405,140,0
1450,2778,14756521,10,147527,Absent,32,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,32,Unicorn_Absent,-1,-1,5,57,0.8,32.0,0.0,32.0,0.15754812563323203,0.0,LEFT,0.18818508442027443,0.8,1.0,0.15754812563323203,32,0.17389813739634405,140,0
1452,2780,14756521,11,147527,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,32,Unicorn_Absent,-1,-1,6,57,0.8,32.0,0.0,32.0,0.2962962962962963,0.0,RIGHT,0.17389813739634405,0.8,0.0,0.15754812563323203,32,0.18818508442027443,140,0
1454,2804,14756521,23,147527,Absent,59,0,1,0,0,1,1,0,0,0,0,1,1,1,0,0,1,0,1,0,1,0,1,1,1,1,0,0,1,0,1,1,1,1,0,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,0,0,1,0,1,1,1,0,1,0,15,17,Unicorn_Absent,-1,-1,0,-101,0.89375,35.0,0.3673469387755102,50.0,0.2962962962962963,0.515625,RS,0.16529888822158656,0.8,0.0,0.2962962962962963,32,0.17389813739634405,140,0
1456,2808,14756521,25,147527,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,14,18,Unicorn_Absent,-1,-1,6,-65,0.8875,32.0,0.3673469387755102,50.0,0.0,0.5,RIGHT,0.17389813739634405,0.89375,0.3673469387755102,0.2962962962962963,17,0.16529888822158656,140,0
1458,2810,14756521,26,147527,Absent,32,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,18,14,Unicorn_Absent,-1,-1,5,-47,0.9125,32.0,0.0,46.0,0.0,0.5,LEFT,0.18818508442027443,0.8875,0.3673469387755102,0.0,18,0.17389813739634405,140,0
