level_0,index,Dyad,Round,Player,Answer,Time,a11,a12,a13,a14,a15,a16,a17,a18,a21,a22,a23,a24,a25,a26,a27,a28,a31,a32,a33,a34,a35,a36,a37,a38,a41,a42,a43,a44,a45,a46,a47,a48,a51,a52,a53,a54,a55,a56,a57,a58,a61,a62,a63,a64,a65,a66,a67,a68,a71,a72,a73,a74,a75,a76,a77,a78,a81,a82,a83,a84,a85,a86,a87,a88,Score,Joint,Is_there,where_x,where_y,Strategy,Ac_Score,Norm_Score,Size_visited,Consistency,Total_visited_dyad,Dif_consist,DLIndex,Category,Distancias,Norm_Score_LAG1,Consistency_LAG1,Dif_consist_LAG1,Joint_LAG1,Distancias_LAG1,Epsilon,Zeta
2158,4200,10213173,1,102197,Absent,57,1,0,0,1,1,1,1,1,1,0,0,0,0,1,1,0,1,0,1,1,0,1,1,1,1,0,1,0,1,1,1,0,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,0,0,1,0,0,1,0,1,1,1,0,0,1,0,0,1,4,28,Unicorn_Absent,-1,-1,0,4,0.825,40.0,1.0,53.0,0.0,0.390625,RS,0.14646961601798344,,,,,,0.2,7
2160,4206,10213173,4,102197,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,16,16,Unicorn_Absent,-1,-1,6,-43,0.9,32.0,0.46938775510204084,48.0,0.0,0.5,RIGHT,0.17389813739634405,0.825,1.0,0.0,28,0.14646961601798344,0.2,7
2162,4208,10213173,5,102197,Absent,36,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,14,18,Unicorn_Absent,-1,-1,7,-29,0.8875,36.0,0.36,50.0,0.06554160125588698,0.5,IN,0.15734346296411772,0.9,0.46938775510204084,0.0,16,0.17389813739634405,0.2,7
2164,4214,10213173,8,102197,Absent,32,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,16,16,Unicorn_Absent,-1,-1,5,45,0.9,32.0,0.36,48.0,0.06554160125588698,0.5,LEFT,0.18818508442027443,0.8875,0.36,0.06554160125588698,18,0.15734346296411772,0.2,7
2166,4218,10213173,10,102197,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,32,Unicorn_Absent,-1,-1,3,-51,0.8,32.0,0.3333333333333333,32.0,0.026666666666666672,0.0,DOWN,0.17389813739634405,0.9,0.36,0.06554160125588698,16,0.18818508442027443,0.2,7
2168,4220,10213173,11,102197,Absent,32,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,18,14,Unicorn_Absent,-1,-1,5,-33,0.9125,32.0,0.3333333333333333,46.0,0.026666666666666672,0.5,LEFT,0.18818508442027443,0.8,0.3333333333333333,0.026666666666666672,32,0.17389813739634405,0.2,7
2170,4224,10213173,13,102197,Absent,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1,4,-79,1.0,32.0,0.3333333333333333,64.0,0.026666666666666672,1.0,UP,0.18818508442027443,0.9125,0.3333333333333333,0.026666666666666672,14,0.18818508442027443,0.2,7
2172,4226,10213173,14,102197,Absent,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1,4,-47,1.0,32.0,1.0,64.0,0.026666666666666672,1.0,UP,0.18818508442027443,1.0,0.3333333333333333,0.026666666666666672,0,0.18818508442027443,0.2,7
2174,4230,10213173,16,102197,Absent,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1,4,17,1.0,32.0,1.0,64.0,0.6666666666666667,1.0,UP,0.18818508442027443,1.0,1.0,0.026666666666666672,0,0.18818508442027443,0.2,7
2176,4236,10213173,19,102197,Absent,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1,4,113,1.0,32.0,1.0,64.0,0.6666666666666667,1.0,UP,0.18818508442027443,1.0,1.0,0.6666666666666667,0,0.18818508442027443,0.2,7
