index,Dyad,Round,Player,Answer,Time,a11,a12,a13,a14,a15,a16,a17,a18,a21,a22,a23,a24,a25,a26,a27,a28,a31,a32,a33,a34,a35,a36,a37,a38,a41,a42,a43,a44,a45,a46,a47,a48,a51,a52,a53,a54,a55,a56,a57,a58,a61,a62,a63,a64,a65,a66,a67,a68,a71,a72,a73,a74,a75,a76,a77,a78,a81,a82,a83,a84,a85,a86,a87,a88,Score,Joint,Is_there,where_x,where_y,Strategy,Ac_Score,Norm_Score,Size_visited,Consistency,Total_visited_dyad,Dif_consist,DLIndex,Category,Category1,Similarity,Norm_Score_LAG1,Consistency_LAG1,Dif_consist_LAG1,Joint_LAG1,Similarity_LAG1
4344,54466235,13,544604,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,23,9,Unicorn_Absent,-1,-1,6,133,0.94375,32.0,0.3888888888888889,46.0,0.07222222222222222,0.578125,RIGHT,RIGHT,1.0,0.8375,0.34545454545454546,0.07222222222222222,26,0.010228516799093708
4346,54466235,14,544604,Absent,59,1,0,0,1,0,0,1,1,1,1,1,0,1,0,1,1,1,1,0,1,0,1,0,1,0,1,1,0,1,0,0,1,0,1,1,1,0,1,0,1,1,1,0,0,0,1,1,1,0,1,1,0,0,1,0,1,1,1,0,1,0,1,0,1,17,15,Unicorn_Absent,-1,-1,0,150,0.90625,38.0,0.34615384615384615,48.0,0.006818181818181834,0.515625,RS,RS,0.0061027272741740034,0.94375,0.3888888888888889,0.07222222222222222,9,1.0
4348,54466235,15,544604,Absent,37,1,1,1,0,0,0,1,0,1,0,1,0,0,1,1,1,1,0,0,0,0,1,1,1,0,0,1,1,1,1,0,1,0,0,1,0,0,1,0,1,1,0,1,0,0,1,0,0,0,1,0,1,1,0,0,1,1,0,1,0,1,0,0,0,16,16,Unicorn_Absent,-1,-1,0,166,0.9,31.0,0.40816326530612246,47.0,0.006818181818181834,0.484375,RS,RS,0.005537830714382473,0.90625,0.34615384615384615,0.006818181818181834,15,0.0061027272741740034
4354,54466235,18,544604,Absent,37,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,0,0,1,1,1,0,1,0,0,0,0,1,0,1,1,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0,1,1,0,17,15,Unicorn_Absent,-1,-1,0,183,0.90625,31.0,0.3191489361702128,43.0,0.25656565656565655,0.4375,RS,RS,0.006737946999085467,0.9,0.40816326530612246,0.006818181818181834,16,0.005537830714382473
4356,54466235,19,544604,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1,2,215,1.0,0.0,0.0,34.0,0.25656565656565655,0.53125,NOTHING,NOTHING,1.0,0.90625,0.3191489361702128,0.25656565656565655,15,0.006737946999085467
4362,54466235,22,544604,Absent,32,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,32,Unicorn_Absent,-1,-1,5,215,0.8,32.0,0.0,32.0,0.10888888888888887,0.0,LEFT,LEFT,1.0,1.0,0.0,0.25656565656565655,0,1.0
4374,54466235,28,544604,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-9,41,Unicorn_Absent,-1,-1,1,206,0.74375,64.0,0.5,64.0,0.10888888888888887,0.359375,ALL,ALL,1.0,0.8,0.0,0.10888888888888887,32,1.0
4382,54466235,32,544604,Absent,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,28,4,Unicorn_Absent,-1,-1,0,234,0.975,7.0,0.109375,31.0,0.11538461538461536,0.421875,RS,RS,0.07095202666684558,0.74375,0.5,0.10888888888888887,41,1.0
4384,54466235,33,544604,Absent,28,1,0,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,1,20,12,Unicorn_Absent,-1,-1,0,254,0.925,23.0,0.15384615384615385,39.0,0.11538461538461536,0.421875,RS,RS,0.008264124158046258,0.975,0.109375,0.11538461538461536,4,0.07095202666684558
4386,54466235,34,544604,Absent,51,1,0,0,0,1,1,0,0,1,0,1,1,1,1,1,0,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,1,1,0,0,0,0,1,0,1,1,1,1,1,1,0,0,1,1,1,1,0,0,1,0,1,1,13,19,Unicorn_Absent,-1,-1,0,267,0.88125,36.0,0.3409090909090909,49.0,0.1414965986394558,0.46875,RS,RS,0.005034190088132767,0.925,0.15384615384615385,0.11538461538461536,12,0.008264124158046258
