index,Dyad,Round,Player,Answer,Time,a11,a12,a13,a14,a15,a16,a17,a18,a21,a22,a23,a24,a25,a26,a27,a28,a31,a32,a33,a34,a35,a36,a37,a38,a41,a42,a43,a44,a45,a46,a47,a48,a51,a52,a53,a54,a55,a56,a57,a58,a61,a62,a63,a64,a65,a66,a67,a68,a71,a72,a73,a74,a75,a76,a77,a78,a81,a82,a83,a84,a85,a86,a87,a88,Score,Joint,Is_there,where_x,where_y,Strategy,Ac_Score,Norm_Score,Size_visited,Consistency,Total_visited_dyad,Dif_consist,DLIndex,Distancias,Norm_Score_LAG1,Consistency_LAG1,Dif_consist_LAG1,Joint_LAG1,Distancias_LAG1,Epsilon,Zeta
3718,82429948,60,824292,Absent,47,1,0,0,1,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,1,1,1,0,0,1,0,1,1,0,1,1,1,0,1,1,0,0,0,1,1,1,1,1,1,0,0,1,19,13,Unicorn_Absent,-1,-1.0,0,530,0.91875,33.0,1.0,45.0,0.0,0.5,RS,0.91875,1.0,0.0,13,RS,0.3,0.1
3601,82429948,1,994880,Absent,39,1,1,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,1,1,1,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,1,0,1,1,0,1,1,0,14,18,Unicorn_Absent,-1,-1.0,9,14,0.8875,29.0,1.0,51.0,0.0,0.515625,,,,,,,0.3,0.1
3605,82429948,3,994880,Absent,39,1,1,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,1,1,1,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,1,0,1,1,0,1,1,0,14,18,Unicorn_Absent,-1,-1.0,9,45,0.8875,29.0,1.0,51.0,0.009523809523809545,0.515625,,0.8875,1.0,0.0,18,,0.3,0.1
3611,82429948,6,994880,Absent,21,0,0,1,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,27,5,Unicorn_Absent,-1,-1.0,9,22,0.96875,17.0,0.15,42.0,0.009523809523809545,0.578125,,0.8875,1.0,0.009523809523809545,18,,0.3,0.1
3613,82429948,7,994880,Absent,21,0,0,1,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,27,5,Unicorn_Absent,-1,-1.0,9,49,0.96875,17.0,1.0,42.0,0.02930402930402931,0.578125,,0.96875,0.15,0.009523809523809545,5,,0.3,0.1
3619,82429948,10,994880,Absent,37,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,1,1,1,1,1,0,1,0,1,1,1,0,0,0,1,1,1,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,0,1,1,0,0,1,1,16,16,Unicorn_Absent,-1,-1.0,9,128,0.9,30.0,0.20512820512820512,39.0,0.02930402930402931,0.359375,,0.96875,1.0,0.02930402930402931,5,,0.3,0.1
3621,82429948,11,994880,Absent,32,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,18,14,Unicorn_Absent,-1,-1.0,5,146,0.9125,32.0,0.37777777777777777,43.0,0.9333333333333333,0.453125,LEFT,0.9,0.20512820512820512,0.02930402930402931,16,,0.3,0.1
3629,82429948,15,994880,Absent,57,1,0,1,1,0,1,1,0,1,1,1,1,0,1,0,1,1,0,1,1,0,1,1,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,17,15,Unicorn_Absent,-1,-1.0,9,240,0.90625,36.0,0.36,49.0,0.9333333333333333,0.53125,,0.9125,0.37777777777777777,0.9333333333333333,14,LEFT,0.3,0.1
3631,82429948,16,994880,Absent,57,1,0,1,1,0,1,1,0,1,1,1,1,0,1,0,1,1,0,1,1,0,1,1,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,17,15,Unicorn_Absent,-1,-1.0,9,257,0.90625,36.0,1.0,49.0,0.0,0.53125,,0.90625,0.36,0.9333333333333333,15,,0.3,0.1
3633,82429948,17,994880,Absent,57,1,0,1,1,0,1,1,0,1,1,1,1,0,1,0,1,1,0,1,1,0,1,1,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,17,15,Unicorn_Absent,-1,-1.0,9,274,0.90625,36.0,1.0,49.0,0.0,0.53125,,0.90625,1.0,0.0,15,,0.3,0.1
