index,Dyad,Round,Player,Answer,Time,a11,a12,a13,a14,a15,a16,a17,a18,a21,a22,a23,a24,a25,a26,a27,a28,a31,a32,a33,a34,a35,a36,a37,a38,a41,a42,a43,a44,a45,a46,a47,a48,a51,a52,a53,a54,a55,a56,a57,a58,a61,a62,a63,a64,a65,a66,a67,a68,a71,a72,a73,a74,a75,a76,a77,a78,a81,a82,a83,a84,a85,a86,a87,a88,Score,Joint,Is_there,where_x,where_y,Strategy,Ac_Score,Norm_Score,Size_visited,Consistency,Total_visited_dyad,Dif_consist,DLIndex,Distancias,Norm_Score_LAG1,Consistency_LAG1,Dif_consist_LAG1,Joint_LAG1,Distancias_LAG1,Delta,Eta
5204,14048172,23,1404,Absent,60,0,1,1,1,0,1,1,1,0,0,1,0,1,1,0,0,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,0,1,1,1,0,1,0,1,0,0,0,0,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,0,0,0,1,1,0,24,8,Unicorn_Absent,-1,-1,0,177,0.95,37.0,1.0,47.0,0.0,0.609375,RS,0.95,1.0,0.20833333333333331,8,RS,20,0.8
5206,14048172,24,1404,Absent,60,0,1,1,1,0,1,1,1,0,0,1,0,1,1,0,0,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,0,1,1,1,0,1,0,1,0,0,0,0,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,0,0,0,1,1,0,24,8,Unicorn_Absent,-1,-1,0,201,0.95,37.0,1.0,47.0,0.0,0.609375,RS,0.95,1.0,0.0,8,RS,20,0.8
5208,14048172,25,1404,Absent,60,0,1,1,1,0,1,1,1,0,0,1,0,1,1,0,0,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,0,1,1,1,0,1,0,1,0,0,0,0,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,0,0,0,1,1,0,24,8,Unicorn_Absent,-1,-1,0,225,0.95,37.0,1.0,47.0,0.0,0.609375,RS,0.95,1.0,0.0,8,RS,20,0.8
5210,14048172,26,1404,Absent,60,0,1,1,1,0,1,1,1,0,0,1,0,1,1,0,0,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,0,1,1,1,0,1,0,1,0,0,0,0,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,0,0,0,1,1,0,24,8,Unicorn_Absent,-1,-1,0,249,0.95,37.0,1.0,47.0,0.0,0.609375,RS,0.95,1.0,0.0,8,RS,20,0.8
5216,14048172,29,1404,Absent,22,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,25,7,Unicorn_Absent,-1,-1,0,328,0.95625,19.0,0.3023255813953488,34.0,0.0,0.421875,RS,0.95,1.0,0.0,8,RS,20,0.8
5222,14048172,32,1404,Absent,22,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,25,7,Unicorn_Absent,-1,-1,0,310,0.95625,19.0,1.0,34.0,0.0,0.421875,RS,0.95625,0.3023255813953488,0.0,7,RS,20,0.8
5226,14048172,34,1404,Absent,22,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,25,7,Unicorn_Absent,-1,-1,0,264,0.95625,19.0,1.0,34.0,0.23288201160541588,0.421875,RS,0.95625,1.0,0.0,7,RS,20,0.8
5232,14048172,37,1404,Absent,62,0,1,0,0,1,0,1,1,0,1,0,0,1,0,0,1,1,1,1,1,1,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,0,14,18,Unicorn_Absent,-1,-1,0,239,0.8875,39.0,0.23404255319148937,49.0,0.23288201160541588,0.484375,RS,0.95625,1.0,0.23288201160541588,7,RS,20,0.8
5234,14048172,38,1404,Absent,62,0,1,0,0,1,0,1,1,0,1,0,0,1,0,0,1,1,1,1,1,1,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,0,14,18,Unicorn_Absent,-1,-1,0,253,0.8875,39.0,1.0,49.0,0.0,0.484375,RS,0.8875,0.23404255319148937,0.23288201160541588,18,RS,20,0.8
5242,14048172,42,1404,Absent,62,0,1,0,0,1,0,1,1,0,1,0,0,1,0,0,1,1,1,1,1,1,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,0,14,18,Unicorn_Absent,-1,-1,0,129,0.8875,39.0,1.0,49.0,0.0,0.484375,RS,0.8875,1.0,0.0,18,RS,20,0.8
5252,14048172,47,1404,Absent,56,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,1,1,1,1,0,0,1,1,0,0,0,0,1,1,0,1,14,18,Unicorn_Absent,-1,-1,0,60,0.8875,36.0,0.4423076923076923,52.0,0.0,0.53125,RS,0.8875,1.0,0.0,18,RS,20,0.8
5254,14048172,48,1404,Absent,56,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,1,1,1,1,0,0,1,1,0,0,0,0,1,1,0,1,14,18,Unicorn_Absent,-1,-1,0,74,0.8875,36.0,1.0,52.0,0.0,0.53125,RS,0.8875,0.4423076923076923,0.0,18,RS,20,0.8
5262,14048172,52,1404,Absent,34,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,1,1,18,14,Unicorn_Absent,-1,-1,0,90,0.9125,25.0,0.32608695652173914,44.0,0.0,0.46875,RS,0.8875,1.0,0.0,18,RS,20,0.8
5266,14048172,54,1404,Absent,31,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,23,9,Unicorn_Absent,-1,-1,0,142,0.94375,21.0,0.1794871794871795,45.0,0.0,0.5625,RS,0.9125,0.32608695652173914,0.0,14,RS,20,0.8
5268,14048172,55,1404,Absent,31,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,23,9,Unicorn_Absent,-1,-1,0,165,0.94375,21.0,1.0,45.0,0.0,0.5625,RS,0.94375,0.1794871794871795,0.0,9,RS,20,0.8
5270,14048172,56,1404,Absent,31,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,23,9,Unicorn_Absent,-1,-1,0,188,0.94375,21.0,1.0,45.0,0.0,0.5625,RS,0.94375,1.0,0.0,9,RS,20,0.8
5272,14048172,57,1404,Absent,31,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,23,9,Unicorn_Absent,-1,-1,0,211,0.94375,21.0,1.0,45.0,0.0,0.5625,RS,0.94375,1.0,0.0,9,RS,20,0.8
5161,14048172,1,817252,Absent,40,1,1,0,0,1,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,1,1,1,1,0,0,1,1,0,1,1,0,0,1,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,1,1,0,0,0,1,0,1,14,18,Unicorn_Absent,-1,-1,9,14,0.8875,31.0,1.0,46.0,0.0,0.4375,,,,,,,20,0.8
5163,14048172,2,817252,Absent,40,1,1,0,0,1,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,1,1,1,1,0,0,1,1,0,1,1,0,0,1,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,1,1,0,0,0,1,0,1,14,18,Unicorn_Absent,-1,-1,9,28,0.8875,31.0,1.0,46.0,0.0,0.4375,,0.8875,1.0,0.0,18,,20,0.8
5167,14048172,4,817252,Absent,40,1,1,0,0,1,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,1,1,1,1,0,0,1,1,0,1,1,0,0,1,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,1,1,0,0,0,1,0,1,14,18,Unicorn_Absent,-1,-1,9,-40,0.8875,31.0,1.0,46.0,0.0,0.4375,,0.8875,1.0,0.0,18,,20,0.8
5171,14048172,6,817252,Absent,17,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,29,3,Unicorn_Absent,-1,-1,9,18,0.98125,17.0,0.23076923076923078,20.0,0.15946843853820597,0.265625,,0.8875,1.0,0.0,18,,20,0.8
5173,14048172,7,817252,Absent,47,0,1,1,1,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,1,1,1,0,1,0,0,1,1,0,0,1,0,1,0,1,1,1,0,1,1,1,1,1,0,0,0,1,1,0,0,30,2,Unicorn_Absent,-1,-1,9,48,0.9875,32.0,0.225,36.0,0.15946843853820597,0.53125,,0.98125,0.23076923076923078,0.15946843853820597,3,,20,0.8
5181,14048172,11,817252,Absent,59,1,1,0,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,1,1,0,0,1,1,1,1,0,1,1,1,1,0,1,0,1,0,1,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,1,0,1,0,1,1,1,9,23,Unicorn_Absent,-1,-1,9,129,0.85625,36.0,0.3333333333333333,52.0,0.0,0.453125,,0.9875,0.225,0.15946843853820597,2,,20,0.8
5183,14048172,12,817252,Absent,59,1,1,0,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,1,1,0,0,1,1,1,1,0,1,1,1,1,0,1,0,1,0,1,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,1,0,1,0,1,1,1,9,23,Unicorn_Absent,-1,-1,9,138,0.85625,36.0,1.0,52.0,0.0,0.453125,,0.85625,0.3333333333333333,0.0,23,,20,0.8
5185,14048172,13,817252,Absent,59,1,1,0,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,1,1,0,0,1,1,1,1,0,1,1,1,1,0,1,0,1,0,1,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,1,0,1,0,1,1,1,9,23,Unicorn_Absent,-1,-1,9,147,0.85625,36.0,1.0,52.0,0.0,0.453125,,0.85625,1.0,0.0,23,,20,0.8
5187,14048172,14,817252,Absent,59,1,1,0,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,1,1,0,0,1,1,1,1,0,1,1,1,1,0,1,0,1,0,1,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,1,0,1,0,1,1,1,9,23,Unicorn_Absent,-1,-1,9,156,0.85625,36.0,1.0,52.0,0.0,0.453125,,0.85625,1.0,0.0,23,,20,0.8
5195,14048172,18,817252,Absent,19,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,24,8,Unicorn_Absent,-1,-1,9,153,0.95,18.0,0.14893617021276595,47.0,0.015957446808510634,0.609375,,0.85625,1.0,0.0,23,,20,0.8
5197,14048172,19,817252,Absent,19,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,24,8,Unicorn_Absent,-1,-1,9,177,0.95,18.0,1.0,47.0,0.015957446808510634,0.609375,,0.95,0.14893617021276595,0.015957446808510634,8,,20,0.8
5203,14048172,22,817252,Absent,19,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,24,8,Unicorn_Absent,-1,-1,9,153,0.95,18.0,1.0,47.0,0.0,0.609375,,0.95,1.0,0.015957446808510634,8,,20,0.8
5205,14048172,23,817252,Absent,19,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,24,8,Unicorn_Absent,-1,-1,9,177,0.95,18.0,1.0,47.0,0.0,0.609375,,0.95,1.0,0.0,8,,20,0.8
5207,14048172,24,817252,Absent,19,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,24,8,Unicorn_Absent,-1,-1,9,201,0.95,18.0,1.0,47.0,0.0,0.609375,,0.95,1.0,0.0,8,,20,0.8
5209,14048172,25,817252,Absent,19,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,24,8,Unicorn_Absent,-1,-1,9,225,0.95,18.0,1.0,47.0,0.0,0.609375,,0.95,1.0,0.0,8,,20,0.8
5211,14048172,26,817252,Absent,19,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,24,8,Unicorn_Absent,-1,-1,9,249,0.95,18.0,1.0,47.0,0.09448160535117056,0.609375,,0.95,1.0,0.0,8,,20,0.8
5217,14048172,29,817252,Absent,24,0,0,1,0,0,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,25,7,Unicorn_Absent,-1,-1,9,328,0.95625,22.0,0.14285714285714285,34.0,0.09448160535117056,0.421875,,0.95,1.0,0.09448160535117056,8,,20,0.8
5223,14048172,32,817252,Absent,24,0,0,1,0,0,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,25,7,Unicorn_Absent,-1,-1,9,310,0.95625,22.0,1.0,34.0,0.0,0.421875,,0.95625,0.14285714285714285,0.09448160535117056,7,,20,0.8
5227,14048172,34,817252,Absent,24,0,0,1,0,0,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,25,7,Unicorn_Absent,-1,-1,9,264,0.95625,22.0,1.0,34.0,0.0,0.421875,,0.95625,1.0,0.0,7,,20,0.8
5233,14048172,37,817252,Absent,37,1,1,1,1,0,1,0,1,0,1,0,0,0,0,1,1,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,1,1,0,1,0,1,0,0,0,14,18,Unicorn_Absent,-1,-1,9,239,0.8875,28.0,0.25,49.0,0.16280193236714974,0.484375,,0.95625,1.0,0.0,7,,20,0.8
5235,14048172,38,817252,Absent,37,1,1,1,1,0,1,0,1,0,1,0,0,0,0,1,1,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,1,1,0,1,0,1,0,0,0,14,18,Unicorn_Absent,-1,-1,9,253,0.8875,28.0,1.0,49.0,0.16280193236714974,0.484375,,0.8875,0.25,0.16280193236714974,18,,20,0.8
5243,14048172,42,817252,Absent,37,1,1,1,1,0,1,0,1,0,1,0,0,0,0,1,1,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,1,1,0,1,0,1,0,0,0,14,18,Unicorn_Absent,-1,-1,9,129,0.8875,28.0,1.0,49.0,0.8205128205128205,0.484375,,0.8875,1.0,0.16280193236714974,18,,20,0.8
5253,14048172,47,817252,Absent,50,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,0,0,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,0,14,18,Unicorn_Absent,-1,-1,9,60,0.8875,34.0,0.34782608695652173,52.0,0.8205128205128205,0.53125,,0.8875,1.0,0.8205128205128205,18,,20,0.8
5255,14048172,48,817252,Absent,50,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,0,0,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,0,14,18,Unicorn_Absent,-1,-1,9,74,0.8875,34.0,1.0,52.0,0.0,0.53125,,0.8875,0.34782608695652173,0.8205128205128205,18,,20,0.8
5263,14048172,52,817252,Absent,61,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,1,1,1,0,1,1,1,0,0,0,1,0,0,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,1,1,1,0,1,0,0,18,14,Unicorn_Absent,-1,-1,9,90,0.9125,33.0,0.4888888888888889,44.0,0.0,0.46875,,0.8875,1.0,0.0,18,,20,0.8
5267,14048172,54,817252,Absent,61,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,1,1,1,0,1,1,1,0,0,0,1,0,0,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,1,1,1,0,1,0,0,23,9,Unicorn_Absent,-1,-1,9,142,0.94375,33.0,1.0,45.0,0.0,0.5625,,0.9125,0.4888888888888889,0.0,14,,20,0.8
5269,14048172,55,817252,Absent,61,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,1,1,1,0,1,1,1,0,0,0,1,0,0,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,1,1,1,0,1,0,0,23,9,Unicorn_Absent,-1,-1,9,165,0.94375,33.0,1.0,45.0,0.0,0.5625,,0.94375,1.0,0.0,9,,20,0.8
5271,14048172,56,817252,Absent,61,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,1,1,1,0,1,1,1,0,0,0,1,0,0,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,1,1,1,0,1,0,0,23,9,Unicorn_Absent,-1,-1,9,188,0.94375,33.0,1.0,45.0,0.0,0.5625,,0.94375,1.0,0.0,9,,20,0.8
5273,14048172,57,817252,Absent,61,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,1,1,1,0,1,1,1,0,0,0,1,0,0,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,1,1,1,0,1,0,0,23,9,Unicorn_Absent,-1,-1,9,211,0.94375,33.0,1.0,45.0,0.0,0.5625,,0.94375,1.0,0.0,9,,20,0.8
2884,18153626,3,181551,Absent,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1,0,-96,1.0,4.0,1.0,31.0,0.0,0.484375,RS,,,,,,20,0.8
